Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,4e-06
Sample Interval,4e-08
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH1
-6.800e-07,0.776
-6.400e-07,0.824
-6.000e-07,0.808
-5.600e-07,0.776
-5.200e-07,0.8
-4.800e-07,0.784
-4.400e-07,0.784
-4.000e-07,0.84
-3.600e-07,0.832
-3.200e-07,0.84
-2.800e-07,0.84
-2.400e-07,0.832
-2.000e-07,0.84
-1.600e-07,0.84
-1.200e-07,0.848
-8.000e-08,0.832
-4.000e-08,0.88
-1.361e-19,0.872
4.000e-08,0.864
8.000e-08,0.872
1.200e-07,0.896
1.600e-07,0.896
2.000e-07,0.888
2.400e-07,0.888
2.800e-07,0.88
3.200e-07,0.92
3.600e-07,0.92
4.000e-07,0.904
4.400e-07,0.936
4.800e-07,0.92
5.200e-07,0.92
5.600e-07,0.92
6.000e-07,0.936
6.400e-07,0.936
6.800e-07,0.976
7.200e-07,0.968
7.600e-07,0.968
8.000e-07,0.976
8.400e-07,0.96
8.800e-07,0.96
9.200e-07,0.976
9.600e-07,0.968
1.000e-06,0.96
1.040e-06,0.984
1.080e-06,1.016
1.120e-06,1.024
1.160e-06,1.008
1.200e-06,1.024
1.240e-06,1.008
1.280e-06,1.016
1.320e-06,1.024
1.360e-06,1.024
1.400e-06,1.024
1.440e-06,1.016
1.480e-06,1
1.520e-06,1.024
1.560e-06,1.016
1.600e-06,1.016
1.640e-06,1.024
1.680e-06,1.016
1.720e-06,1.016
1.760e-06,1.008
1.800e-06,1.032
1.840e-06,1.016
1.880e-06,1.008
1.920e-06,1.024
1.960e-06,1.016
2.000e-06,1.024
2.040e-06,1.024
2.080e-06,1.008
2.120e-06,1.024
2.160e-06,1.016
2.200e-06,1.008
2.240e-06,1.024
2.280e-06,1.024
2.320e-06,1.024
2.360e-06,1.016
2.400e-06,1.016
2.440e-06,1.008
2.480e-06,1.024
2.520e-06,1.024
2.560e-06,1.016
2.600e-06,1.016
2.640e-06,1.008
2.680e-06,1.008
2.720e-06,1.016
2.760e-06,1.032
2.800e-06,1.024
2.840e-06,1.024
2.880e-06,1.016
2.920e-06,0.984
2.960e-06,1.008
3.000e-06,1.024
3.040e-06,1
3.080e-06,1.008
3.120e-06,1.008
3.160e-06,1.032
3.200e-06,1.008
3.240e-06,1
3.280e-06,1
3.320e-06,1.008
3.360e-06,1.032
3.400e-06,1.008
3.440e-06,0.992
3.480e-06,0.992
3.520e-06,1.032
3.560e-06,1.056
3.600e-06,1.008
3.640e-06,0.992
3.680e-06,1.008
3.720e-06,1.024
3.760e-06,1.024
3.800e-06,1.016
3.840e-06,1
3.880e-06,1
3.920e-06,1.016
3.960e-06,1.024
4.000e-06,1.008
4.040e-06,1.008
4.080e-06,1
4.120e-06,0.992
4.160e-06,1.016
4.200e-06,1.032
4.240e-06,1.008
4.280e-06,1.016
4.320e-06,1.024
4.360e-06,1.016
4.400e-06,1.016
4.440e-06,1
4.480e-06,1
4.520e-06,1.008
4.560e-06,1.008
4.600e-06,1
4.640e-06,1.024
4.680e-06,1.008
4.720e-06,1
4.760e-06,0.992
4.800e-06,1
4.840e-06,1.024
4.880e-06,1.016
4.920e-06,1.016
4.960e-06,1.008
5.000e-06,1
5.040e-06,1.016
5.080e-06,1
5.120e-06,1.016
5.160e-06,1.008
5.200e-06,1.016
5.240e-06,1.024
5.280e-06,1.024
5.320e-06,1.008
5.360e-06,1.024
5.400e-06,1.024
5.440e-06,1
5.480e-06,1.016
5.520e-06,1.016
5.560e-06,1.008
5.600e-06,1.024
5.640e-06,1.016
5.680e-06,1
5.720e-06,1.016
5.760e-06,1.016
5.800e-06,1.016
5.840e-06,1.008
5.880e-06,1.024
5.920e-06,1.008
5.960e-06,0.992
6.000e-06,1.024
6.040e-06,1.016
6.080e-06,1.016
6.120e-06,1.008
6.160e-06,1
6.200e-06,1.008
6.240e-06,1.024
6.280e-06,0.992
6.320e-06,1.008
6.360e-06,1.008
6.400e-06,1.016
6.440e-06,1.024
6.480e-06,1.016
6.520e-06,1
6.560e-06,1.024
6.600e-06,1.008
6.640e-06,1.008
6.680e-06,1.008
6.720e-06,1.016
6.760e-06,1.016
6.800e-06,1.008
6.840e-06,1.016
6.880e-06,1.016
6.920e-06,1.016
6.960e-06,1.016
7.000e-06,1.016
7.040e-06,1.016
7.080e-06,1.016
7.120e-06,1.008
7.160e-06,1.016
7.200e-06,1.024
7.240e-06,1.008
7.280e-06,1.016
7.320e-06,1.008
7.360e-06,1.016
7.400e-06,1.008
7.440e-06,1.008
7.480e-06,1.016
7.520e-06,1.008
7.560e-06,1.016
7.600e-06,1
7.640e-06,0.968
7.680e-06,0.968
7.720e-06,0.976
7.760e-06,0.976
7.800e-06,0.976
7.840e-06,0.976
7.880e-06,0.952
7.920e-06,0.96
7.960e-06,0.952
8.000e-06,0.96
8.040e-06,0.928
8.080e-06,0.896
8.120e-06,0.92
8.160e-06,0.928
8.200e-06,0.928
8.240e-06,0.912
8.280e-06,0.92
8.320e-06,0.928
8.360e-06,0.92
8.400e-06,0.888
8.440e-06,0.88
8.480e-06,0.888
8.520e-06,0.888
8.560e-06,0.864
8.600e-06,0.872
8.640e-06,0.872
8.680e-06,0.88
8.720e-06,0.888
8.760e-06,0.848
8.800e-06,0.832
8.840e-06,0.856
8.880e-06,0.832
8.920e-06,0.816
8.960e-06,0.816
9.000e-06,0.84
9.040e-06,0.832
9.080e-06,0.84
9.120e-06,0.784
9.160e-06,0.792
9.200e-06,0.808
9.240e-06,0.8
9.280e-06,0.792
9.320e-06,0.792
9.360e-06,0.792
9.400e-06,0.792
9.440e-06,0.8
9.480e-06,0.736
9.520e-06,0.76
9.560e-06,0.752
9.600e-06,0.752
9.640e-06,0.744
9.680e-06,0.744
9.720e-06,0.744
9.760e-06,0.736
9.800e-06,0.736
9.840e-06,0.712
9.880e-06,0.704
9.920e-06,0.696
9.960e-06,0.712
1.000e-05,0.664
1.004e-05,0.688
1.008e-05,0.72
1.012e-05,0.68
1.016e-05,0.704
1.020e-05,0.664
1.024e-05,0.664
1.028e-05,0.64
1.032e-05,0.656
1.036e-05,0.648
1.040e-05,0.648
1.044e-05,0.648
1.048e-05,0.648
1.052e-05,0.664
1.056e-05,0.656
1.060e-05,0.632
1.064e-05,0.608
1.068e-05,0.624
1.072e-05,0.608
1.076e-05,0.608
1.080e-05,0.616
1.084e-05,0.6
1.088e-05,0.608
1.092e-05,0.616
1.096e-05,0.56
1.100e-05,0.576
1.104e-05,0.56
1.108e-05,0.56
1.112e-05,0.568
1.116e-05,0.568
1.120e-05,0.592
1.124e-05,0.544
1.128e-05,0.568
1.132e-05,0.552
1.136e-05,0.536
1.140e-05,0.56
1.144e-05,0.504
1.148e-05,0.528
1.152e-05,0.52
1.156e-05,0.528
1.160e-05,0.528
1.164e-05,0.528
1.168e-05,0.488
1.172e-05,0.48
1.176e-05,0.504
1.180e-05,0.472
1.184e-05,0.456
1.188e-05,0.456
1.192e-05,0.488
1.196e-05,0.488
1.200e-05,0.472
1.204e-05,0.448
1.208e-05,0.44
1.212e-05,0.44
1.216e-05,0.448
1.220e-05,0.432
1.224e-05,0.456
1.228e-05,0.432
1.232e-05,0.432
1.236e-05,0.44
1.240e-05,0.408
1.244e-05,0.408
1.248e-05,0.4
1.252e-05,0.4
1.256e-05,0.384
1.260e-05,0.4
1.264e-05,0.392
1.268e-05,0.4
1.272e-05,0.4
1.276e-05,0.392
1.280e-05,0.352
1.284e-05,0.344
1.288e-05,0.352
1.292e-05,0.344
1.296e-05,0.344
1.300e-05,0.344
1.304e-05,0.352
1.308e-05,0.344
1.312e-05,0.336
1.316e-05,0.304
1.320e-05,0.344
1.324e-05,0.28
1.328e-05,0.296
1.332e-05,0.328
1.336e-05,0.296
1.340e-05,0.304
1.344e-05,0.296
1.348e-05,0.288
1.352e-05,0.304
1.356e-05,0.304
1.360e-05,0.296
1.364e-05,0.296
1.368e-05,0.304
1.372e-05,0.312
1.376e-05,0.296
1.380e-05,0.296
1.384e-05,0.296
1.388e-05,0.328
1.392e-05,0.288
1.396e-05,0.28
1.400e-05,0.304
1.404e-05,0.312
1.408e-05,0.296
1.412e-05,0.312
1.416e-05,0.304
1.420e-05,0.312
1.424e-05,0.296
1.428e-05,0.328
1.432e-05,0.296
1.436e-05,0.288
1.440e-05,0.312
1.444e-05,0.32
1.448e-05,0.312
1.452e-05,0.312
1.456e-05,0.304
1.460e-05,0.304
1.464e-05,0.304
1.468e-05,0.32
1.472e-05,0.32
1.476e-05,0.32
1.480e-05,0.304
1.484e-05,0.304
1.488e-05,0.304
1.492e-05,0.312
1.496e-05,0.304
1.500e-05,0.304
1.504e-05,0.312
1.508e-05,0.296
1.512e-05,0.304
1.516e-05,0.288
1.520e-05,0.312
1.524e-05,0.304
1.528e-05,0.304
1.532e-05,0.304
1.536e-05,0.296
1.540e-05,0.304
