Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4e-07,
Sample Interval,4e-09,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,0.5
Label,,
TIME,CH1,CH2
-1.220e-06,0.08,-0.02
-1.216e-06,0.08,0
-1.212e-06,-0.08,0.02
-1.208e-06,0.16,0.02
-1.204e-06,0,0.06
-1.200e-06,0.08,-0.02
-1.196e-06,0.16,0.02
-1.192e-06,0.16,0
-1.188e-06,0.16,0
-1.184e-06,0.08,0.04
-1.180e-06,0.08,0.04
-1.176e-06,0.16,0
-1.172e-06,0.08,0.02
-1.168e-06,0,0
-1.164e-06,0,0.04
-1.160e-06,0.08,0.02
-1.156e-06,0.08,0
-1.152e-06,0,0.02
-1.148e-06,0,0
-1.144e-06,0.16,0.02
-1.140e-06,0,0
-1.136e-06,0,0
-1.132e-06,0,0.02
-1.128e-06,-0.16,0
-1.124e-06,0,0.02
-1.120e-06,0,0.04
-1.116e-06,0,-0.02
-1.112e-06,0.08,0.02
-1.108e-06,0,0.04
-1.104e-06,0.16,0.04
-1.100e-06,0,0
-1.096e-06,-0.08,0.02
-1.092e-06,0.16,0
-1.088e-06,0,0.04
-1.084e-06,0,0
-1.080e-06,0,0.02
-1.076e-06,0,0.02
-1.072e-06,0.16,0.02
-1.068e-06,0.24,0.02
-1.064e-06,0.24,0
-1.060e-06,0.16,0.04
-1.056e-06,0,0.02
-1.052e-06,0.08,0.06
-1.048e-06,0.16,0.1
-1.044e-06,0.08,0.02
-1.040e-06,0.32,0.1
-1.036e-06,0.16,0.06
-1.032e-06,0.24,0.04
-1.028e-06,0.32,0.12
-1.024e-06,0.24,0.1
-1.020e-06,0.4,0.12
-1.016e-06,0.4,0.1
-1.012e-06,0.4,0.1
-1.008e-06,0.32,0.1
-1.004e-06,0.4,0.14
-1.000e-06,0.48,0.16
-9.960e-07,0.48,0.2
-9.920e-07,0.48,0.12
-9.880e-07,0.4,0.14
-9.840e-07,0.48,0.14
-9.800e-07,0.4,0.14
-9.760e-07,0.56,0.18
-9.720e-07,0.48,0.16
-9.680e-07,0.56,0.16
-9.640e-07,0.4,0.2
-9.600e-07,0.48,0.18
-9.560e-07,0.56,0.18
-9.520e-07,0.56,0.2
-9.480e-07,0.48,0.2
-9.440e-07,0.48,0.2
-9.400e-07,0.64,0.18
-9.360e-07,0.72,0.18
-9.320e-07,0.8,0.2
-9.280e-07,0.72,0.2
-9.240e-07,0.72,0.2
-9.200e-07,0.8,0.2
-9.160e-07,0.8,0.18
-9.120e-07,0.8,0.22
-9.080e-07,0.88,0.22
-9.040e-07,0.8,0.26
-9.000e-07,0.8,0.26
-8.960e-07,0.88,0.28
-8.920e-07,0.8,0.3
-8.880e-07,0.88,0.28
-8.840e-07,0.88,0.3
-8.800e-07,0.8,0.32
-8.760e-07,0.8,0.3
-8.720e-07,0.96,0.36
-8.680e-07,1.04,0.34
-8.640e-07,0.96,0.34
-8.600e-07,0.96,0.36
-8.560e-07,1.04,0.34
-8.520e-07,1.12,0.36
-8.480e-07,1.12,0.36
-8.440e-07,1.04,0.34
-8.400e-07,1.12,0.4
-8.360e-07,1.12,0.38
-8.320e-07,1.12,0.34
-8.280e-07,1.2,0.4
-8.240e-07,1.28,0.3
-8.200e-07,1.28,0.4
-8.160e-07,1.12,0.42
-8.120e-07,1.2,0.4
-8.080e-07,1.36,0.4
-8.040e-07,1.36,0.4
-8.000e-07,1.36,0.42
-7.960e-07,1.36,0.48
-7.920e-07,1.44,0.44
-7.880e-07,1.44,0.48
-7.840e-07,1.52,0.48
-7.800e-07,1.44,0.44
-7.760e-07,1.52,0.5
-7.720e-07,1.44,0.48
-7.680e-07,1.52,0.48
-7.640e-07,1.44,0.52
-7.600e-07,1.52,0.5
-7.560e-07,1.6,0.5
-7.520e-07,1.76,0.5
-7.480e-07,1.68,0.5
-7.440e-07,1.6,0.52
-7.400e-07,1.84,0.52
-7.360e-07,1.6,0.54
-7.320e-07,1.76,0.52
-7.280e-07,1.6,0.52
-7.240e-07,1.76,0.52
-7.200e-07,1.76,0.52
-7.160e-07,1.76,0.54
-7.120e-07,1.76,0.54
-7.080e-07,1.84,0.56
-7.040e-07,1.84,0.56
-7.000e-07,1.76,0.54
-6.960e-07,1.92,0.56
-6.920e-07,1.92,0.58
-6.880e-07,2,0.6
-6.840e-07,1.92,0.64
-6.800e-07,1.84,0.62
-6.760e-07,1.92,0.62
-6.720e-07,1.84,0.62
-6.680e-07,2,0.62
-6.640e-07,2,0.66
-6.600e-07,2,0.64
-6.560e-07,1.92,0.64
-6.520e-07,1.92,0.62
-6.480e-07,1.92,0.6
-6.440e-07,2.24,0.62
-6.400e-07,2.08,0.62
-6.360e-07,1.92,0.6
-6.320e-07,2.08,0.6
-6.280e-07,2.08,0.6
-6.240e-07,2,0.58
-6.200e-07,2.08,0.58
-6.160e-07,2,0.56
-6.120e-07,2,0.58
-6.080e-07,2.08,0.62
-6.040e-07,2,0.58
-6.000e-07,1.92,0.62
-5.960e-07,2,0.66
-5.920e-07,1.92,0.62
-5.880e-07,2,0.64
-5.840e-07,2,0.62
-5.800e-07,1.92,0.62
-5.760e-07,1.92,0.64
-5.720e-07,2.16,0.62
-5.680e-07,2,0.62
-5.640e-07,2.08,0.66
-5.600e-07,2,0.6
-5.560e-07,1.92,0.64
-5.520e-07,2,0.64
-5.480e-07,2,0.62
-5.440e-07,2.08,0.62
-5.400e-07,2.08,0.6
-5.360e-07,2.08,0.6
-5.320e-07,2.08,0.62
-5.280e-07,2.08,0.6
-5.240e-07,2,0.6
-5.200e-07,1.92,0.6
-5.160e-07,1.92,0.6
-5.120e-07,2,0.64
-5.080e-07,2.08,0.64
-5.040e-07,2,0.64
-5.000e-07,2.08,0.6
-4.960e-07,1.92,0.62
-4.920e-07,2.08,0.62
-4.880e-07,2.08,0.62
-4.840e-07,2,0.62
-4.800e-07,2,0.64
-4.760e-07,2.08,0.6
-4.720e-07,2,0.62
-4.680e-07,2,0.58
-4.640e-07,2.08,0.58
-4.600e-07,2,0.6
-4.560e-07,2,0.6
-4.520e-07,2.08,0.6
-4.480e-07,1.92,0.6
-4.440e-07,2,0.58
-4.400e-07,1.92,0.64
-4.360e-07,2,0.58
-4.320e-07,2.08,0.6
-4.280e-07,1.92,0.6
-4.240e-07,2.08,0.58
-4.200e-07,2,0.62
-4.160e-07,2,0.62
-4.120e-07,2.08,0.6
-4.080e-07,1.92,0.62
-4.040e-07,2,0.58
-4.000e-07,2,0.64
-3.960e-07,2.08,0.62
-3.920e-07,2,0.62
-3.880e-07,2.08,0.64
-3.840e-07,2,0.6
-3.800e-07,2.08,0.6
-3.760e-07,2,0.6
-3.720e-07,2.08,0.62
-3.680e-07,2.08,0.62
-3.640e-07,2.08,0.58
-3.600e-07,2,0.6
-3.560e-07,2,0.58
-3.520e-07,2,0.62
-3.480e-07,2.08,0.6
-3.440e-07,2.08,0.62
-3.400e-07,1.92,0.6
-3.360e-07,1.92,0.64
-3.320e-07,2.08,0.62
-3.280e-07,1.92,0.62
-3.240e-07,2.08,0.62
-3.200e-07,1.92,0.62
-3.160e-07,1.92,0.6
-3.120e-07,2,0.58
-3.080e-07,2,0.6
-3.040e-07,2.08,0.64
-3.000e-07,2.08,0.64
-2.960e-07,1.92,0.6
-2.920e-07,2.08,0.62
-2.880e-07,2.08,0.6
-2.840e-07,2,0.6
-2.800e-07,2.08,0.62
-2.760e-07,1.84,0.58
-2.720e-07,2,0.62
-2.680e-07,2,0.56
-2.640e-07,2.16,0.6
-2.600e-07,2.16,0.62
-2.560e-07,2.16,0.64
-2.520e-07,2.24,0.68
-2.480e-07,2.24,0.66
-2.440e-07,2.56,0.72
-2.400e-07,2.48,0.74
-2.360e-07,2.64,0.76
-2.320e-07,2.8,0.82
-2.280e-07,2.64,0.86
-2.240e-07,2.8,0.9
-2.200e-07,2.96,0.96
-2.160e-07,3.04,1
-2.120e-07,3.12,1.02
-2.080e-07,3.12,1.1
-2.040e-07,3.2,1.08
-2.000e-07,3.2,1.16
-1.960e-07,3.36,1.16
-1.920e-07,3.2,1.12
-1.880e-07,3.44,1.12
-1.840e-07,3.6,1.14
-1.800e-07,3.6,1.12
-1.760e-07,3.6,1.16
-1.720e-07,3.6,1.1
-1.680e-07,3.84,1.12
-1.640e-07,3.84,1.14
-1.600e-07,3.84,1.06
-1.560e-07,3.92,1.16
-1.520e-07,4.16,1.18
-1.480e-07,4.16,1.22
-1.440e-07,4.24,1.24
-1.400e-07,4.4,1.24
-1.360e-07,4.4,1.28
-1.320e-07,4.56,1.38
-1.280e-07,4.72,1.4
-1.240e-07,4.8,1.48
-1.200e-07,4.72,1.52
-1.160e-07,4.88,1.48
-1.120e-07,5.12,1.56
-1.080e-07,5.12,1.58
-1.040e-07,5.2,1.62
-1.000e-07,5.12,1.66
-9.600e-08,5.2,1.68
-9.200e-08,5.36,1.62
-8.800e-08,5.52,1.68
-8.400e-08,5.6,1.68
-8.000e-08,5.76,1.72
-7.600e-08,5.84,1.72
-7.200e-08,5.84,1.74
-6.800e-08,5.92,1.76
-6.400e-08,6,1.76
-6.000e-08,6.08,1.8
-5.600e-08,6.16,1.84
-5.200e-08,6.16,1.9
-4.800e-08,6.24,1.9
-4.400e-08,6.24,1.98
-4.000e-08,6.32,1.98
-3.600e-08,6.48,2.02
-3.200e-08,6.64,2.1
-2.800e-08,6.56,2.1
-2.400e-08,6.56,2.14
-2.000e-08,6.88,2.18
-1.600e-08,6.96,2.12
-1.200e-08,7.12,2.14
-8.000e-09,7.2,2.22
-4.000e-09,7.28,2.24
3.229e-21,7.28,2.28
4.000e-09,7.44,2.3
8.000e-09,7.44,2.3
1.200e-08,7.6,2.34
1.600e-08,7.6,2.34
2.000e-08,7.68,2.4
2.400e-08,7.68,2.46
2.800e-08,7.84,2.44
3.200e-08,7.92,2.46
3.600e-08,8.08,2.52
4.000e-08,8.16,2.52
4.400e-08,8.16,2.52
4.800e-08,8.24,2.54
5.200e-08,8.16,2.52
5.600e-08,8.32,2.54
6.000e-08,8.24,2.58
6.400e-08,8.32,2.6
6.800e-08,8.48,2.66
7.200e-08,8.72,2.58
7.600e-08,8.72,2.66
8.000e-08,8.88,2.62
8.400e-08,8.88,2.62
8.800e-08,8.96,2.74
9.200e-08,9.04,2.76
9.600e-08,9.12,2.82
1.000e-07,9.36,2.82
1.040e-07,9.36,2.86
1.080e-07,9.52,2.94
1.120e-07,9.68,2.98
1.160e-07,9.52,3.04
1.200e-07,9.6,3.08
1.240e-07,9.6,3.06
1.280e-07,9.6,3.1
1.320e-07,9.68,3.1
1.360e-07,9.6,3.04
1.400e-07,9.84,3.1
1.440e-07,9.76,3.06
1.480e-07,9.92,3.06
1.520e-07,10,3.02
1.560e-07,10,2.98
1.600e-07,9.92,2.98
1.640e-07,9.92,2.92
1.680e-07,9.68,2.92
1.720e-07,9.84,2.94
1.760e-07,10,2.88
1.800e-07,9.84,2.92
1.840e-07,9.92,2.92
1.880e-07,9.84,2.96
1.920e-07,10,3.02
1.960e-07,9.84,2.96
2.000e-07,9.92,3.06
2.040e-07,9.92,3.06
2.080e-07,9.84,3.02
2.120e-07,9.84,3.12
2.160e-07,10,3.06
2.200e-07,10,3.08
2.240e-07,10,3.1
2.280e-07,10,3.1
2.320e-07,9.92,3.08
2.360e-07,10,3.04
2.400e-07,9.92,3.04
2.440e-07,9.92,3.06
2.480e-07,9.92,3.04
2.520e-07,10,3.06
2.560e-07,10.08,3.04
2.600e-07,9.92,3.04
2.640e-07,10.08,3.06
2.680e-07,10,3.08
2.720e-07,10,3.06
2.760e-07,10.08,3.1
2.800e-07,10,3.08
2.840e-07,9.92,3.1
2.880e-07,10.08,3.12
2.920e-07,9.92,3.1
2.960e-07,9.92,3.1
3.000e-07,9.84,3.08
3.040e-07,10,3.1
3.080e-07,9.92,3.1
3.120e-07,9.92,3.08
3.160e-07,9.84,3.06
3.200e-07,9.92,3.08
3.240e-07,10.08,3.04
3.280e-07,9.92,3.06
3.320e-07,9.92,3
3.360e-07,10,3.04
3.400e-07,10,3.02
3.440e-07,9.84,3.02
3.480e-07,9.84,3.02
3.520e-07,10,2.98
