Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
19 01 35,11.02,11.23,27.0,0.0022639251666666665,0.001,2.2639251666666667,0.0022639251666666665,0.001,2.2639251666666667
19 01 41,11.04,11.31,27.0,0.00227512,0.001,2.27512,0.00227512,0.001,2.27512
19 01 46,11.12,11.39,0.0,0.002273334666666667,0.001,2.273334666666667,0.002273334666666667,0.001,2.273334666666667
19 01 51,11.31,11.48,76.0,0.0023061136666666666,0.001,2.3061136666666666,0.0023061136666666666,0.001,2.3061136666666666
19 01 56,11.38,11.56,27.0,0.0022492295,0.001,2.2492294999999998,0.0022492295,0.001,2.2492294999999998
19 02 01,11.43,11.64,0.0,0.0022671300000000004,0.001,2.2671300000000003,0.0022671300000000004,0.001,2.2671300000000003
19 02 06,11.56,11.73,27.0,0.0022619905,0.001,2.2619905,0.0022619905,0.001,2.2619905
19 02 11,11.61,11.81,100.0,0.0022584676666666664,0.001,2.2584676666666663,0.0022584676666666664,0.001,2.2584676666666663
19 02 16,11.62,11.89,27.0,0.0022573436666666665,0.001,2.2573436666666664,0.0022573436666666665,0.001,2.2573436666666664
19 02 21,11.76,11.98,26.0,0.0022644825,0.001,2.2644825,0.0022644825,0.001,2.2644825
19 02 26,11.77,12.06,27.0,0.0022394710000000003,0.001,2.239471,0.0022394710000000003,0.001,2.239471
19 02 31,11.82,12.14,92.0,0.0022540371666666665,0.001,2.2540371666666665,0.0022540371666666665,0.001,2.2540371666666665
19 02 36,11.94,12.23,27.0,0.0022549304999999998,0.001,2.2549305,0.0022549304999999998,0.001,2.2549305
19 02 41,12.03,12.31,27.0,0.002268341,0.001,2.268341,0.002268341,0.001,2.268341
19 02 47,12.12,12.39,27.0,0.002247804166666667,0.001,2.247804166666667,0.002247804166666667,0.001,2.247804166666667
19 02 52,12.19,12.48,27.0,0.0022598505,0.001,2.2598505,0.0022598505,0.001,2.2598505
19 02 57,12.26,12.56,27.0,0.002258277,0.001,2.258277,0.002258277,0.001,2.258277
19 03 02,12.33,12.64,51.0,0.0022285346666666666,0.001,2.2285346666666666,0.0022285346666666666,0.001,2.2285346666666666
19 03 07,12.41,12.73,58.0,0.0022403006666666665,0.001,2.2403006666666663,0.0022403006666666665,0.001,2.2403006666666663
19 03 12,12.5,12.81,50.0,0.0022436791666666667,0.001,2.243679166666667,0.0022436791666666667,0.001,2.243679166666667
19 03 17,12.59,12.89,100.0,0.0022317308333333337,0.001,2.2317308333333337,0.0022317308333333337,0.001,2.2317308333333337
19 03 22,12.51,12.98,100.0,0.0022402156666666666,0.001,2.2402156666666664,0.0022402156666666666,0.001,2.2402156666666664
19 03 27,12.52,13.06,97.0,0.0022412474999999998,0.001,2.2412474999999996,0.0022412474999999998,0.001,2.2412474999999996
19 03 32,12.79,13.14,69.0,0.0022395251666666666,0.001,2.2395251666666667,0.0022395251666666666,0.001,2.2395251666666667
19 03 37,12.89,13.23,100.0,0.002235833,0.001,2.235833,0.002235833,0.001,2.235833
19 03 42,12.97,13.31,100.0,0.002234706833333333,0.001,2.2347068333333326,0.002234706833333333,0.001,2.2347068333333326
19 03 47,13.06,13.39,85.0,0.0022439468333333335,0.001,2.2439468333333332,0.0022439468333333335,0.001,2.2439468333333332
19 03 52,13.16,13.48,94.0,0.0022309665,0.001,2.2309665,0.0022309665,0.001,2.2309665
19 03 58,13.25,13.56,100.0,0.002230152166666667,0.001,2.230152166666667,0.002230152166666667,0.001,2.230152166666667
19 04 03,13.35,13.64,100.0,0.0022293601666666667,0.001,2.2293601666666665,0.0022293601666666667,0.001,2.2293601666666665
19 04 09,13.45,13.73,27.0,0.002270424666666667,0.001,2.2704246666666665,0.002270424666666667,0.001,2.2704246666666665
19 04 14,13.3,13.81,100.0,0.0022303553333333334,0.001,2.2303553333333332,0.0022303553333333334,0.001,2.2303553333333332
19 04 19,13.28,13.89,100.0,0.002232951,0.001,2.232951,0.002232951,0.001,2.232951
19 04 24,13.46,13.98,100.0,0.002225127,0.001,2.225127,0.002225127,0.001,2.225127
19 04 30,13.5,14.06,100.0,0.002240478833333333,0.001,2.240478833333333,0.002240478833333333,0.001,2.240478833333333
19 04 35,13.58,14.14,100.0,0.002218378166666666,0.001,2.218378166666666,0.002218378166666666,0.001,2.218378166666666
19 04 40,13.6,14.23,100.0,0.0022548326666666668,0.001,2.2548326666666667,0.0022548326666666668,0.001,2.2548326666666667
19 04 46,13.63,14.31,100.0,0.002240556333333333,0.001,2.240556333333333,0.002240556333333333,0.001,2.240556333333333
19 04 51,13.67,14.39,100.0,0.0022401428333333334,0.001,2.2401428333333335,0.0022401428333333334,0.001,2.2401428333333335
