Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
15 39 49,222.572,223.926,88.7,0.0015115220016666665,0.000685,2.2066014622871046,0.0015115220016666665,0.000685,2.2066014622871046
15 40 01,222.729,224.126,100.0,0.0022089727000000003,0.001,2.2089727000000003,0.0022089727000000003,0.001,2.2089727000000003
15 40 12,224.182,224.326,100.0,0.0022090845,0.001,2.2090845,0.0022090845,0.001,2.2090845
15 40 23,221.286,224.526,0.0,0.0022093170666666667,0.001,2.209317066666667,0.0022093170666666667,0.001,2.209317066666667
15 40 35,224.656,224.726,100.0,0.002210021833333333,0.001,2.210021833333333,0.002210021833333333,0.001,2.210021833333333
15 40 46,223.364,224.926,0.0,0.00221055845,0.001,2.2105584499999997,0.00221055845,0.001,2.2105584499999997
15 40 57,223.33,225.126,100.0,0.0022103466833333332,0.001,2.2103466833333334,0.0022103466833333332,0.001,2.2103466833333334
15 41 08,223.531,225.326,100.0,0.0022110456500000005,0.001,2.2110456500000004,0.0022110456500000005,0.001,2.2110456500000004
15 41 20,222.032,225.526,100.0,0.0022125527333333333,0.001,2.2125527333333332,0.0022125527333333333,0.001,2.2125527333333332
15 41 31,220.233,225.726,100.0,0.0022130439166666667,0.001,2.2130439166666664,0.0022130439166666667,0.001,2.2130439166666664
15 41 42,217.335,225.926,100.0,0.002214692183333333,0.001,2.2146921833333333,0.002214692183333333,0.001,2.2146921833333333
15 41 53,214.557,226.126,100.0,0.0022142830666666666,0.001,2.2142830666666664,0.0022142830666666666,0.001,2.2142830666666664
15 42 04,216.731,226.326,100.0,0.002215430483333333,0.001,2.215430483333333,0.002215430483333333,0.001,2.215430483333333
15 42 15,217.536,226.526,100.0,0.00221560465,0.001,2.21560465,0.00221560465,0.001,2.21560465
15 42 26,217.537,226.726,100.0,0.0022161684166666666,0.001,2.2161684166666666,0.0022161684166666666,0.001,2.2161684166666666
