Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
15 59 08,300.443,300.651,2.7,0.0017476881666666666,0.001,1.7476881666666666,0.0017476881666666666,0.001,1.7476881666666666
15 59 17,300.49,300.451,2.4,0.0017480316666666667,0.001,1.7480316666666667,0.0017480316666666667,0.001,1.7480316666666667
15 59 25,300.336,300.251,3.2,0.0017483308333333333,0.001,1.7483308333333332,0.0017483308333333333,0.001,1.7483308333333332
15 59 33,300.556,300.051,0.0,0.0017486371666666667,0.001,1.7486371666666667,0.0017486371666666667,0.001,1.7486371666666667
15 59 42,300.303,299.851,0.0,0.0017490248333333336,0.001,1.7490248333333336,0.0017490248333333336,0.001,1.7490248333333336
15 59 50,300.228,299.651,0.0,0.0017494071666666665,0.001,1.7494071666666664,0.0017494071666666665,0.001,1.7494071666666664
15 59 58,300.012,299.451,2.3,0.0017498021666666665,0.001,1.7498021666666665,0.0017498021666666665,0.001,1.7498021666666665
16 00 06,300.266,299.251,0.0,0.0017502156666666668,0.001,1.7502156666666668,0.0017502156666666668,0.001,1.7502156666666668
16 00 15,300.303,299.051,0.0,0.0017506641666666667,0.001,1.7506641666666667,0.0017506641666666667,0.001,1.7506641666666667
16 00 23,300.093,298.851,0.0,0.0017510685000000001,0.001,1.7510685000000001,0.0017510685000000001,0.001,1.7510685000000001
16 00 32,300.14,298.651,0.0,0.0017514801666666665,0.001,1.7514801666666664,0.0017514801666666665,0.001,1.7514801666666664
16 00 40,299.87,298.451,0.1,0.0017517941666666667,0.001,1.7517941666666665,0.0017517941666666667,0.001,1.7517941666666665
16 00 48,299.992,298.251,1.2,0.0017521964999999999,0.001,1.7521965,0.0017521964999999999,0.001,1.7521965
16 00 57,299.911,298.051,0.0,0.0017526785,0.001,1.7526785,0.0017526785,0.001,1.7526785
16 01 05,300.056,297.851,0.0,0.0017532323333333336,0.001,1.7532323333333335,0.0017532323333333336,0.001,1.7532323333333335
16 01 14,300.086,297.651,0.0,0.0017538119999999998,0.001,1.7538119999999997,0.0017538119999999998,0.001,1.7538119999999997
16 01 22,299.854,297.451,0.0,0.001754401,0.001,1.754401,0.001754401,0.001,1.754401
16 01 30,299.952,297.251,0.0,0.001754938,0.001,1.7549379999999999,0.001754938,0.001,1.7549379999999999
16 01 39,299.536,297.051,0.0,0.0017555123333333332,0.001,1.7555123333333331,0.0017555123333333332,0.001,1.7555123333333331
16 01 47,299.576,296.851,0.0,0.0017562101666666668,0.001,1.7562101666666667,0.0017562101666666668,0.001,1.7562101666666667
16 01 55,299.831,296.651,0.0,0.0017569393333333333,0.001,1.7569393333333332,0.0017569393333333333,0.001,1.7569393333333332
16 02 03,299.802,296.451,0.0,0.0017577534999999999,0.001,1.7577534999999997,0.0017577534999999999,0.001,1.7577534999999997
16 02 12,299.478,296.251,0.0,0.0017585860000000001,0.001,1.7585860000000002,0.0017585860000000001,0.001,1.7585860000000002
16 02 20,299.544,296.051,0.0,0.0017595846666666663,0.001,1.7595846666666664,0.0017595846666666663,0.001,1.7595846666666664
16 02 28,299.415,295.851,0.0,0.0017606298333333332,0.001,1.7606298333333332,0.0017606298333333332,0.001,1.7606298333333332
16 02 36,299.479,295.651,0.0,0.001761588,0.001,1.761588,0.001761588,0.001,1.761588
16 02 45,299.54,295.451,0.0,0.0017626793333333337,0.001,1.7626793333333337,0.0017626793333333337,0.001,1.7626793333333337
16 02 53,299.313,295.251,0.0,0.0017635616666666666,0.001,1.7635616666666665,0.0017635616666666666,0.001,1.7635616666666665
16 03 01,299.291,295.051,0.0,0.001764649,0.001,1.7646490000000001,0.001764649,0.001,1.7646490000000001
16 03 09,299.001,294.851,0.0,0.0017658673333333331,0.001,1.765867333333333,0.0017658673333333331,0.001,1.765867333333333
16 03 17,298.684,294.651,0.0,0.0017675621666666669,0.001,1.7675621666666668,0.0017675621666666669,0.001,1.7675621666666668
16 03 26,298.881,294.451,0.0,0.0017714501666666665,0.001,1.7714501666666664,0.0017714501666666665,0.001,1.7714501666666664
16 03 34,298.68,294.251,0.0,0.0017759861666666668,0.001,1.7759861666666668,0.0017759861666666668,0.001,1.7759861666666668
16 03 43,298.484,294.051,0.0,0.0017780983333333335,0.001,1.7780983333333333,0.0017780983333333335,0.001,1.7780983333333333
16 03 51,298.255,293.851,0.0,0.0017791765,0.001,1.7791765000000002,0.0017791765,0.001,1.7791765000000002
16 04 00,298.261,293.651,0.0,0.001780912,0.001,1.7809119999999998,0.001780912,0.001,1.7809119999999998
16 04 09,297.932,293.451,0.0,0.0017835795000000002,0.001,1.7835795,0.0017835795000000002,0.001,1.7835795
16 04 17,298.026,293.251,0.0,0.0017889591666666665,0.001,1.7889591666666664,0.0017889591666666665,0.001,1.7889591666666664
16 04 25,297.9,293.051,0.0,0.0017872885000000001,0.001,1.7872885,0.0017872885000000001,0.001,1.7872885
16 04 34,297.583,292.851,0.0,0.001788771,0.001,1.7887709999999999,0.001788771,0.001,1.7887709999999999
16 04 42,297.654,292.651,0.0,0.0017910713333333334,0.001,1.7910713333333332,0.0017910713333333334,0.001,1.7910713333333332
16 04 51,297.31,292.451,0.0,0.0017930373333333333,0.001,1.7930373333333334,0.0017930373333333333,0.001,1.7930373333333334
16 04 59,297.282,292.251,0.0,0.001794784,0.001,1.794784,0.001794784,0.001,1.794784
16 05 08,296.711,292.051,0.0,0.0017973113333333334,0.001,1.7973113333333333,0.0017973113333333334,0.001,1.7973113333333333
16 05 17,296.677,291.851,0.0,0.0018000344999999998,0.001,1.8000344999999998,0.0018000344999999998,0.001,1.8000344999999998
16 05 25,296.759,291.651,0.0,0.0018028459999999997,0.001,1.8028459999999997,0.0018028459999999997,0.001,1.8028459999999997
16 05 33,296.607,291.451,0.0,0.0018051926666666667,0.001,1.8051926666666667,0.0018051926666666667,0.001,1.8051926666666667
16 05 42,296.228,291.251,0.0,0.0018070885,0.001,1.8070885,0.0018070885,0.001,1.8070885
16 05 50,296.0,291.051,0.0,0.00180928,0.001,1.8092799999999998,0.00180928,0.001,1.8092799999999998
16 05 58,295.921,290.851,0.0,0.0018107346666666666,0.001,1.8107346666666666,0.0018107346666666666,0.001,1.8107346666666666
16 06 06,295.545,290.651,0.0,0.0018139193333333331,0.001,1.8139193333333332,0.0018139193333333331,0.001,1.8139193333333332
16 06 15,295.299,290.451,0.0,0.0018164448333333333,0.001,1.8164448333333332,0.0018164448333333333,0.001,1.8164448333333332
16 06 23,295.492,290.251,0.0,0.0018171721666666665,0.001,1.8171721666666665,0.0018171721666666665,0.001,1.8171721666666665
16 06 31,295.038,290.051,0.0,0.0018207301666666668,0.001,1.8207301666666669,0.0018207301666666668,0.001,1.8207301666666669
16 06 39,295.07,289.851,0.0,0.0018218818333333331,0.001,1.821881833333333,0.0018218818333333331,0.001,1.821881833333333
16 06 48,294.529,289.651,0.0,0.0018228178333333331,0.001,1.8228178333333331,0.0018228178333333331,0.001,1.8228178333333331
16 06 56,294.671,289.451,0.0,0.0018246825,0.001,1.8246825,0.0018246825,0.001,1.8246825
16 07 04,294.311,289.251,0.0,0.0018274185000000003,0.001,1.8274185000000003,0.0018274185000000003,0.001,1.8274185000000003
16 07 13,293.98,289.051,0.0,0.0018305126666666668,0.001,1.8305126666666667,0.0018305126666666668,0.001,1.8305126666666667
16 07 21,293.665,288.851,0.0,0.0018329645,0.001,1.8329644999999999,0.0018329645,0.001,1.8329644999999999
16 07 29,293.525,288.651,0.0,0.0018368064999999998,0.001,1.8368064999999998,0.0018368064999999998,0.001,1.8368064999999998
16 07 37,293.201,288.451,0.0,0.0018412223333333334,0.001,1.8412223333333333,0.0018412223333333334,0.001,1.8412223333333333
16 07 46,293.113,288.251,0.0,0.0018453856666666667,0.001,1.8453856666666666,0.0018453856666666667,0.001,1.8453856666666666
16 07 54,293.003,288.051,0.0,0.0018546126666666666,0.001,1.8546126666666665,0.0018546126666666666,0.001,1.8546126666666665
16 08 02,292.418,287.851,0.0,0.0018572341666666667,0.001,1.8572341666666667,0.0018572341666666667,0.001,1.8572341666666667
16 08 10,291.933,287.651,0.0,0.001857954,0.001,1.8579539999999999,0.001857954,0.001,1.8579539999999999
16 08 19,291.694,287.451,0.0,0.0018624236666666667,0.001,1.8624236666666667,0.0018624236666666667,0.001,1.8624236666666667
16 08 27,291.321,287.251,0.0,0.0018630440000000001,0.001,1.8630440000000001,0.0018630440000000001,0.001,1.8630440000000001
16 08 35,290.958,287.051,0.0,0.001860943166666667,0.001,1.860943166666667,0.001860943166666667,0.001,1.860943166666667
16 08 43,290.789,286.851,0.0,0.0018679326666666666,0.001,1.8679326666666667,0.0018679326666666666,0.001,1.8679326666666667
16 08 52,290.282,286.651,0.0,0.001865279666666667,0.001,1.865279666666667,0.001865279666666667,0.001,1.865279666666667
16 09 00,290.329,286.451,0.0,0.001867196,0.001,1.8671959999999999,0.001867196,0.001,1.8671959999999999
16 09 08,290.237,286.251,0.0,0.001869452,0.001,1.869452,0.001869452,0.001,1.869452
16 09 17,289.548,286.051,0.0,0.0018718723333333335,0.001,1.8718723333333334,0.0018718723333333335,0.001,1.8718723333333334
16 09 25,289.0,285.851,0.0,0.0018810496666666666,0.001,1.8810496666666665,0.0018810496666666666,0.001,1.8810496666666665
