Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
14 28 39,297.99,297.99,3,0.000176026,0.0001,1.76026,0.000176026,0.0001,1.76026
14 28 47,297.99,297.82,3,0.000176028,0.0001,1.760276167,0.000176028,0.0001,1.760276167
14 28 55,297.99,297.66,2,0.00017605,0.0001,1.760500667,0.00017605,0.0001,1.760500667
14 29 03,297.87,297.49,1,0.000176067,0.0001,1.760666667,0.000176067,0.0001,1.760666667
14 29 11,297.87,297.32,1,0.000176073,0.0001,1.7607305,0.000176073,0.0001,1.7607305
14 29 19,297.87,297.16,0,0.000176069,0.0001,1.7606905,0.000176069,0.0001,1.7606905
14 29 27,297.87,296.99,0,0.000176075,0.0001,1.760745,0.000176075,0.0001,1.760745
14 29 35,297.87,296.82,0,0.000176098,0.0001,1.7609765,0.000176098,0.0001,1.7609765
14 29 43,297.87,296.66,0,0.000176096,0.0001,1.760961833,0.000176096,0.0001,1.760961833
14 29 51,297.87,296.49,0,0.000176115,0.0001,1.761146167,0.000176115,0.0001,1.761146167
14 29 59,297.87,296.32,0,0.000176115,0.0001,1.761153667,0.000176115,0.0001,1.761153667
14 30 07,297.87,296.16,0,0.000176112,0.0001,1.7611225,0.000176112,0.0001,1.7611225
14 30 15,297.87,295.99,0,0.000176124,0.0001,1.761244667,0.000176124,0.0001,1.761244667
14 30 23,297.76,295.82,0,0.000176116,0.0001,1.7611625,0.000176116,0.0001,1.7611625
14 30 31,297.76,295.66,0,0.000176139,0.0001,1.761394333,0.000176139,0.0001,1.761394333
14 30 39,297.76,295.49,0,0.000176147,0.0001,1.761470833,0.000176147,0.0001,1.761470833
14 30 47,297.76,295.32,0,0.000176149,0.0001,1.761485667,0.000176149,0.0001,1.761485667
14 30 55,297.76,295,0,0.000176171,0.0001,1.761711833,0.000176171,0.0001,1.761711833
14 31 03,297.64,295,0,0.00017616,0.0001,1.761598667,0.00017616,0.0001,1.761598667
14 31 11,297.76,295,0,0.00017616,0.0001,1.761600333,0.00017616,0.0001,1.761600333
14 31 19,297.64,295,0,0.000176179,0.0001,1.7617865,0.000176179,0.0001,1.7617865
14 31 28,297.64,295,0,0.000176191,0.0001,1.761908833,0.000176191,0.0001,1.761908833
14 31 36,297.64,295,0,0.000176184,0.0001,1.761843,0.000176184,0.0001,1.761843
14 31 44,297.64,295,0,0.00017618,0.0001,1.761804667,0.00017618,0.0001,1.761804667
14 31 52,297.53,295,0,0.000176205,0.0001,1.762047167,0.000176205,0.0001,1.762047167
14 32 00,297.53,295,0,0.000176229,0.0001,1.762289833,0.000176229,0.0001,1.762289833
14 32 08,297.53,295,0,0.000176251,0.0001,1.762508833,0.000176251,0.0001,1.762508833
14 32 16,297.53,295,0,0.000176244,0.0001,1.762437667,0.000176244,0.0001,1.762437667
14 32 24,297.53,295,0,0.000176253,0.0001,1.762527,0.000176253,0.0001,1.762527
14 32 32,297.53,295,0,0.00017627,0.0001,1.762704,0.00017627,0.0001,1.762704
14 32 40,297.53,295,0,0.000176275,0.0001,1.762745667,0.000176275,0.0001,1.762745667
14 32 48,297.41,295,0,0.000176281,0.0001,1.762808,0.000176281,0.0001,1.762808
14 32 56,297.41,295,0,0.000176306,0.0001,1.7630575,0.000176306,0.0001,1.7630575
14 33 04,297.41,295,0,0.000176318,0.0001,1.763182,0.000176318,0.0001,1.763182
14 33 12,297.41,295,0,0.000176338,0.0001,1.763375,0.000176338,0.0001,1.763375
14 33 20,297.41,295,0,0.000176353,0.0001,1.763533833,0.000176353,0.0001,1.763533833
14 33 28,297.41,295,0,0.000176367,0.0001,1.763674167,0.000176367,0.0001,1.763674167
14 33 36,297.41,295,0,0.000176399,0.0001,1.763991333,0.000176399,0.0001,1.763991333
14 33 44,297.3,295,0,0.000176402,0.0001,1.764019167,0.000176402,0.0001,1.764019167
14 33 52,297.3,295,0,0.000176432,0.0001,1.764319833,0.000176432,0.0001,1.764319833
14 33 59,297.3,295,0,0.000176458,0.0001,1.764584333,0.000176458,0.0001,1.764584333
14 34 07,297.3,295,0,0.000176499,0.0001,1.764987333,0.000176499,0.0001,1.764987333
14 34 15,297.3,295,0,0.000176533,0.0001,1.765326833,0.000176533,0.0001,1.765326833
14 34 23,297.3,295,0,0.000176545,0.0001,1.765447333,0.000176545,0.0001,1.765447333
14 34 31,297.3,295,0,0.000176586,0.0001,1.7658575,0.000176586,0.0001,1.7658575
14 34 39,297.18,295,0,0.000176611,0.0001,1.766114667,0.000176611,0.0001,1.766114667
14 34 47,297.3,295,0,0.000176673,0.0001,1.766734667,0.000176673,0.0001,1.766734667
14 34 55,297.18,295,0,0.000176723,0.0001,1.767227,0.000176723,0.0001,1.767227
14 35 03,297.18,295,0,0.000176755,0.0001,1.767553667,0.000176755,0.0001,1.767553667
14 35 12,297.18,295,0,0.00017681,0.0001,1.7681045,0.00017681,0.0001,1.7681045
