Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
15 51 29,219.176,220.437,100.0,0.0015080850550000002,0.000685,2.2015840218978107,0.0015080850550000002,0.000685,2.2015840218978107
15 51 41,219.822,220.637,100.0,0.0022012993166666667,0.001,2.201299316666667,0.0022012993166666667,0.001,2.201299316666667
15 51 52,221.525,220.837,0.0,0.0022008789333333337,0.001,2.2008789333333336,0.0022008789333333337,0.001,2.2008789333333336
15 52 03,222.707,221.037,100.0,0.0021998730333333332,0.001,2.199873033333333,0.0021998730333333332,0.001,2.199873033333333
15 52 14,221.954,221.237,100.0,0.002199777816666666,0.001,2.199777816666666,0.002199777816666666,0.001,2.199777816666666
15 52 25,220.62,221.437,100.0,0.0021992849999999996,0.001,2.1992849999999997,0.0021992849999999996,0.001,2.1992849999999997
15 52 36,220.208,221.637,100.0,0.0021991731833333333,0.001,2.1991731833333334,0.0021991731833333333,0.001,2.1991731833333334
15 52 47,220.183,221.837,100.0,0.002198525516666667,0.001,2.1985255166666673,0.002198525516666667,0.001,2.1985255166666673
15 52 58,220.688,222.037,100.0,0.0021981801,0.001,2.1981801,0.0021981801,0.001,2.1981801
15 53 09,219.829,222.237,0.0,0.002197956483333334,0.001,2.197956483333334,0.002197956483333334,0.001,2.197956483333334
15 53 20,221.396,222.437,100.0,0.0021974736666666665,0.001,2.1974736666666663,0.0021974736666666665,0.001,2.1974736666666663
15 53 31,221.622,222.637,100.0,0.0021972863666666668,0.001,2.197286366666667,0.0021972863666666668,0.001,2.197286366666667
15 53 42,216.386,222.837,100.0,0.0021973137166666668,0.001,2.1973137166666667,0.0021973137166666668,0.001,2.1973137166666667
15 53 53,221.672,223.037,0.0,0.0021972304,0.001,2.1972303999999996,0.0021972304,0.001,2.1972303999999996
15 54 04,222.654,223.237,0.0,0.0021971827833333333,0.001,2.197182783333333,0.0021971827833333333,0.001,2.197182783333333
15 54 16,218.57,223.437,76.2,0.0021973991,0.001,2.1973991,0.0021973991,0.001,2.1973991
15 54 27,217.226,223.637,100.0,0.0021970396000000002,0.001,2.1970396,0.0021970396000000002,0.001,2.1970396
15 54 38,218.602,223.837,100.0,0.0021973626166666665,0.001,2.1973626166666667,0.0021973626166666665,0.001,2.1973626166666667
15 54 49,220.4,224.037,0.0,0.00219677695,0.001,2.19677695,0.00219677695,0.001,2.19677695
15 55 00,221.018,224.237,0.0,0.0021966104166666668,0.001,2.1966104166666667,0.0021966104166666668,0.001,2.1966104166666667
15 55 11,218.735,224.437,100.0,0.00219683805,0.001,2.1968380499999998,0.00219683805,0.001,2.1968380499999998
15 55 22,217.389,224.637,100.0,0.0021962133833333336,0.001,2.1962133833333337,0.0021962133833333336,0.001,2.1962133833333337
15 55 33,218.398,224.837,100.0,0.0021959695,0.001,2.1959695,0.0021959695,0.001,2.1959695
15 55 44,215.882,225.037,100.0,0.002195291183333333,0.001,2.195291183333333,0.002195291183333333,0.001,2.195291183333333
15 55 55,220.173,225.237,100.0,0.002194618,0.001,2.194618,0.002194618,0.001,2.194618
15 56 06,218.056,225.437,46.8,0.0021937729833333337,0.001,2.1937729833333335,0.0021937729833333337,0.001,2.1937729833333335
15 56 17,219.812,225.637,100.0,0.0021927111,0.001,2.1927111,0.0021927111,0.001,2.1927111
15 56 28,217.059,225.837,75.6,0.0021916638,0.001,2.1916637999999997,0.0021916638,0.001,2.1916637999999997
15 56 39,219.237,226.037,100.0,0.002190636033333333,0.001,2.190636033333333,0.002190636033333333,0.001,2.190636033333333
15 56 50,218.498,226.237,100.0,0.0021892379833333333,0.001,2.1892379833333333,0.0021892379833333333,0.001,2.1892379833333333
15 57 02,219.633,226.437,100.0,0.0021876357,0.001,2.1876357,0.0021876357,0.001,2.1876357
15 57 13,220.106,226.637,64.3,0.0021862416666666665,0.001,2.1862416666666666,0.0021862416666666665,0.001,2.1862416666666666
15 57 24,219.397,226.837,100.0,0.0021842530666666667,0.001,2.184253066666667,0.0021842530666666667,0.001,2.184253066666667
15 57 35,220.421,227.037,100.0,0.002182682133333333,0.001,2.182682133333333,0.002182682133333333,0.001,2.182682133333333
15 57 46,219.172,227.237,100.0,0.0021808374166666666,0.001,2.1808374166666664,0.0021808374166666666,0.001,2.1808374166666664
15 57 57,223.151,227.437,0.0,0.0021790405,0.001,2.1790404999999997,0.0021790405,0.001,2.1790404999999997
15 58 08,220.65,227.637,100.0,0.0021774013666666665,0.001,2.1774013666666665,0.0021774013666666665,0.001,2.1774013666666665
15 58 19,221.385,227.837,100.0,0.0021756511333333333,0.001,2.1756511333333335,0.0021756511333333333,0.001,2.1756511333333335
15 58 30,221.822,228.037,100.0,0.0021735489,0.001,2.1735488999999997,0.0021735489,0.001,2.1735488999999997
15 58 41,221.241,228.237,100.0,0.0021717383,0.001,2.1717383,0.0021717383,0.001,2.1717383
15 58 52,224.313,228.437,89.8,0.0021698197333333336,0.001,2.1698197333333336,0.0021698197333333336,0.001,2.1698197333333336
15 59 03,222.429,228.637,33.1,0.002168024633333333,0.001,2.168024633333333,0.002168024633333333,0.001,2.168024633333333
15 59 14,224.349,228.837,100.0,0.0021662394,0.001,2.1662394,0.0021662394,0.001,2.1662394
15 59 25,226.334,229.037,100.0,0.002164099216666667,0.001,2.164099216666667,0.002164099216666667,0.001,2.164099216666667
15 59 37,222.421,229.237,100.0,0.00216225635,0.001,2.16225635,0.00216225635,0.001,2.16225635
15 59 48,222.174,229.437,100.0,0.00216024875,0.001,2.16024875,0.00216024875,0.001,2.16024875
15 59 59,224.177,229.637,100.0,0.0021584129999999997,0.001,2.1584129999999995,0.0021584129999999997,0.001,2.1584129999999995
16 00 10,222.736,230.0,100.0,0.0021560324333333336,0.001,2.1560324333333334,0.0021560324333333336,0.001,2.1560324333333334
16 00 21,224.841,230.0,100.0,0.0021537184666666665,0.001,2.153718466666666,0.0021537184666666665,0.001,2.153718466666666
16 00 32,224.799,230.0,100.0,0.0021516244166666664,0.001,2.1516244166666665,0.0021516244166666664,0.001,2.1516244166666665
16 00 43,227.066,230.0,0.0,0.0021492102666666665,0.001,2.1492102666666666,0.0021492102666666665,0.001,2.1492102666666666
16 00 54,226.646,230.0,22.0,0.0021468806166666664,0.001,2.1468806166666665,0.0021468806166666664,0.001,2.1468806166666665
16 01 05,226.861,230.0,100.0,0.0021448659,0.001,2.1448659,0.0021448659,0.001,2.1448659
16 01 16,229.59,230.0,100.0,0.0021428158166666668,0.001,2.142815816666667,0.0021428158166666668,0.001,2.142815816666667
16 01 27,229.187,230.0,100.0,0.0021405178833333333,0.001,2.140517883333333,0.0021405178833333333,0.001,2.140517883333333
16 01 37,227.66,230.0,100.0,0.002138480233333334,0.001,2.138480233333334,0.002138480233333334,0.001,2.138480233333334
16 01 47,227.574,230.0,100.0,0.0021367905666666667,0.001,2.1367905666666664,0.0021367905666666667,0.001,2.1367905666666664
16 01 58,227.554,227.805,92.0,0.0021349312666666662,0.001,2.134931266666666,0.0021349312666666662,0.001,2.134931266666666
16 02 09,228.36,227.605,77.3,0.0021325838833333335,0.001,2.1325838833333335,0.0021325838833333335,0.001,2.1325838833333335
16 02 20,228.783,227.405,85.9,0.0021301021,0.001,2.1301021,0.0021301021,0.001,2.1301021
16 02 31,229.2,227.205,74.7,0.002127638933333333,0.001,2.127638933333333,0.002127638933333333,0.001,2.127638933333333
16 02 42,227.133,227.005,85.5,0.002125293733333333,0.001,2.1252937333333333,0.002125293733333333,0.001,2.1252937333333333
16 02 53,228.118,226.805,0.0,0.0021229757166666666,0.001,2.1229757166666667,0.0021229757166666666,0.001,2.1229757166666667
16 03 04,234.633,226.605,0.0,0.0021209916833333335,0.001,2.1209916833333335,0.0021209916833333335,0.001,2.1209916833333335
16 03 15,234.983,226.405,63.9,0.002119445733333333,0.001,2.119445733333333,0.002119445733333333,0.001,2.119445733333333
16 03 26,233.721,226.205,0.0,0.002118003,0.001,2.118003,0.002118003,0.001,2.118003
16 03 37,231.657,226.005,100.0,0.002117053116666667,0.001,2.117053116666667,0.002117053116666667,0.001,2.117053116666667
16 03 48,230.186,225.805,0.0,0.002116177466666666,0.001,2.116177466666666,0.002116177466666666,0.001,2.116177466666666
16 03 59,229.609,225.605,0.0,0.0021154395,0.001,2.1154395,0.0021154395,0.001,2.1154395
16 04 10,235.209,225.405,0.0,0.0021149281,0.001,2.1149280999999998,0.0021149281,0.001,2.1149280999999998
16 04 21,244.557,225.205,0.0,0.0021145246166666665,0.001,2.1145246166666665,0.0021145246166666665,0.001,2.1145246166666665
16 04 33,233.149,225.005,100.0,0.0021141927000000002,0.001,2.1141927000000003,0.0021141927000000002,0.001,2.1141927000000003
16 04 44,229.816,224.805,0.0,0.0021139729166666666,0.001,2.1139729166666665,0.0021139729166666666,0.001,2.1139729166666665
16 04 55,229.966,224.605,0.0,0.0021138899,0.001,2.1138899,0.0021138899,0.001,2.1138899
16 05 06,229.941,224.405,0.0,0.0021137106166666665,0.001,2.1137106166666664,0.0021137106166666665,0.001,2.1137106166666664
16 05 17,229.766,224.205,0.0,0.002113611216666667,0.001,2.113611216666667,0.002113611216666667,0.001,2.113611216666667
16 05 28,229.312,224.005,0.0,0.0021133772,0.001,2.1133772,0.0021133772,0.001,2.1133772
16 05 39,228.39,223.805,92.6,0.002113287283333333,0.001,2.113287283333333,0.002113287283333333,0.001,2.113287283333333
16 05 50,229.198,223.605,50.2,0.002113003116666667,0.001,2.113003116666667,0.002113003116666667,0.001,2.113003116666667
16 06 01,229.494,223.405,100.0,0.0021129485833333334,0.001,2.1129485833333335,0.0021129485833333334,0.001,2.1129485833333335
16 06 12,228.366,223.205,100.0,0.002112813066666667,0.001,2.112813066666667,0.002112813066666667,0.001,2.112813066666667
16 06 23,228.419,223.005,100.0,0.002112625,0.001,2.112625,0.002112625,0.001,2.112625
16 06 35,228.204,222.805,100.0,0.0021126392500000002,0.001,2.11263925,0.0021126392500000002,0.001,2.11263925
