Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
13 32 51,286.69,286.58,55.0,0.0019167175,0.001,1.9167175,0.0019167175,0.001,1.9167175
13 32 56,286.8,286.46,42.0,0.0019167435,0.001,1.9167435,0.0019167435,0.001,1.9167435
13 33 01,286.8,286.33,41.0,0.0019167601666666668,0.001,1.9167601666666667,0.0019167601666666668,0.001,1.9167601666666667
13 33 06,286.91,286.2,40.0,0.0019167675000000002,0.001,1.9167675000000002,0.0019167675000000002,0.001,1.9167675000000002
13 33 11,287.02,286.08,40.0,0.0019167026666666667,0.001,1.9167026666666667,0.0019167026666666667,0.001,1.9167026666666667
13 33 16,287.02,285.96,39.0,0.0019168468333333334,0.001,1.9168468333333333,0.0019168468333333334,0.001,1.9168468333333333
13 33 21,287.02,285.83,38.0,0.0019170223333333334,0.001,1.9170223333333334,0.0019170223333333334,0.001,1.9170223333333334
13 33 26,287.02,285.7,38.0,0.0019171828333333335,0.001,1.9171828333333334,0.0019171828333333335,0.001,1.9171828333333334
13 33 31,286.91,285.58,37.0,0.0019174263333333332,0.001,1.9174263333333332,0.0019174263333333332,0.001,1.9174263333333332
13 33 36,286.91,285.46,37.0,0.0019176719999999998,0.001,1.9176719999999998,0.0019176719999999998,0.001,1.9176719999999998
13 33 41,286.8,285.46,37.0,0.001918017333333333,0.001,1.918017333333333,0.001918017333333333,0.001,1.918017333333333
13 33 46,286.69,285.33,37.0,0.0019183238333333333,0.001,1.9183238333333332,0.0019183238333333333,0.001,1.9183238333333332
13 33 51,286.58,285.2,37.0,0.0019186283333333335,0.001,1.9186283333333334,0.0019186283333333335,0.001,1.9186283333333334
13 33 56,286.47,285.08,36.0,0.001918881333333333,0.001,1.918881333333333,0.001918881333333333,0.001,1.918881333333333
13 34 01,286.47,284.96,36.0,0.0019192506666666665,0.001,1.9192506666666664,0.0019192506666666665,0.001,1.9192506666666664
13 34 06,286.36,284.83,36.0,0.0019195883333333332,0.001,1.9195883333333332,0.0019195883333333332,0.001,1.9195883333333332
13 34 11,286.26,284.7,35.0,0.0019198563333333333,0.001,1.9198563333333334,0.0019198563333333333,0.001,1.9198563333333334
13 34 16,286.15,284.58,36.0,0.0019202603333333334,0.001,1.9202603333333335,0.0019202603333333334,0.001,1.9202603333333335
13 34 21,286.15,284.46,35.0,0.0019206593333333333,0.001,1.9206593333333333,0.0019206593333333333,0.001,1.9206593333333333
13 34 26,286.04,284.33,35.0,0.0019209416666666663,0.001,1.9209416666666663,0.0019209416666666663,0.001,1.9209416666666663
