Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
30.000000E+0,7.434440E-3,6.130000E-6,-111.773000E-3,11.000000E-6,50.000000E+0
40.000000E+0,45.734300E-3,4.500000E-6,-130.683000E-3,39.000000E-6,50.000000E+0
50.000000E+0,63.076700E-3,15.300000E-6,-162.851500E-3,20.500000E-6,50.000000E+0
60.000000E+0,35.160800E-3,204.400000E-6,-218.700500E-3,203.500000E-6,50.000000E+0
75.000000E+0,54.304750E-3,62.250000E-6,-272.947000E-3,74.000000E-6,50.000000E+0
100.000000E+0,123.950500E-3,22.500000E-6,-339.569000E-3,163.000000E-6,50.000000E+0
120.000000E+0,140.510500E-3,75.500000E-6,-418.401500E-3,12.500002E-6,50.000000E+0
150.000000E+0,214.157500E-3,19.500000E-6,-496.237000E-3,55.000000E-6,50.000000E+0
200.000000E+0,197.948500E-3,65.500000E-6,-313.788000E-3,55.000000E-6,50.000000E+0
250.000000E+0,73.465600E-3,33.900000E-6,-464.001000E-3,64.000000E-6,50.000000E+0
300.000000E+0,63.949000E-3,30.600000E-6,-369.321000E-3,35.000000E-6,50.000000E+0
400.000000E+0,85.360750E-3,1.420250E-3,-347.436500E-3,318.500000E-6,50.000000E+0
500.000000E+0,60.597450E-3,16.850000E-6,-195.960500E-3,63.500000E-6,50.000000E+0
600.000000E+0,26.565050E-3,7.150000E-6,-111.835000E-3,31.000000E-6,50.000000E+0
750.000000E+0,-2.742715E-3,71.795000E-6,-37.283850E-3,108.550000E-6,50.000000E+0
1.000000E+3,-21.339250E-3,88.350000E-6,-5.510860E-3,27.960000E-6,50.000000E+0
1.200000E+3,-20.676500E-3,52.100000E-6,5.810810E-3,53.110000E-6,50.000000E+0
1.500000E+3,-11.045000E-3,348.000000E-6,-14.764150E-3,114.250000E-6,50.000000E+0
2.000000E+3,-4.199440E-3,22.610000E-6,-17.190600E-3,6.000000E-6,50.000000E+0
2.500000E+3,937.785500E-6,45.356500E-6,-20.089100E-3,14.700000E-6,50.000000E+0
3.000000E+3,4.011600E-3,124.330000E-6,-19.389800E-3,20.000000E-6,50.000000E+0
4.000000E+3,3.883270E-3,406.850000E-6,-13.829050E-3,90.650000E-6,50.000000E+0
5.000000E+3,4.488540E-3,8.640000E-6,-12.108350E-3,3.250000E-6,50.000000E+0
6.000000E+3,-5.015450E-3,8.400000E-6,-7.573260E-3,22.490000E-6,50.000000E+0
7.500000E+3,-10.952380E-3,1.138820E-3,5.842495E-3,793.625000E-6,50.000000E+0
10.000000E+3,-11.305450E-3,119.750000E-6,2.622010E-3,89.410000E-6,50.000000E+0
12.000000E+3,-7.183395E-3,115.145000E-6,199.390600E-6,146.227400E-6,50.000000E+0
15.000000E+3,-3.362810E-3,33.770000E-6,1.376655E-3,9.525000E-6,50.000000E+0
20.000000E+3,-6.451695E-3,4.375000E-6,4.951270E-3,28.590000E-6,50.000000E+0
25.000000E+3,-12.213500E-3,47.900000E-6,1.659690E-3,20.700000E-6,50.000000E+0
30.000000E+3,-39.026900E-3,4.342800E-3,45.067700E-3,3.324400E-3,50.000000E+0
40.000000E+3,-3.135805E-3,23.265000E-6,7.245995E-3,10.355000E-6,50.000000E+0
50.000000E+3,-5.482735E-3,33.155000E-6,4.121475E-3,7.055000E-6,50.000000E+0
60.000000E+3,-5.712855E-3,16.085000E-6,3.725320E-3,14.420000E-6,50.000000E+0
75.000000E+3,-5.566255E-3,43.625000E-6,3.777790E-3,810.000001E-9,50.000000E+0
100.000000E+3,-5.332380E-3,2.380000E-6,3.454165E-3,28.585000E-6,50.000000E+0
120.000000E+3,-4.693945E-3,11.755000E-6,3.914405E-3,14.285000E-6,50.000000E+0
150.000000E+3,-4.663340E-3,23.320000E-6,3.857050E-3,56.390000E-6,50.000000E+0
200.000000E+3,-31.570700E-3,38.600000E-6,5.531320E-3,28.760000E-6,50.000000E+0
