Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
25.000000E+0,1.869422E+0,521.650027E-6,188.847500E-3,82.518180E-6,200.000000E+0
30.000000E+0,1.870900E+0,508.379779E-6,157.408000E-3,1.428324E-3,200.000000E+0
40.000000E+0,1.868970E+0,2.247877E-3,120.222750E-3,1.982574E-3,200.000000E+0
50.000000E+0,1.875830E+0,2.633258E-3,96.930700E-3,5.488785E-3,200.000000E+0
60.000000E+0,1.875910E+0,2.465786E-3,77.889125E-3,1.690679E-3,200.000000E+0
75.000000E+0,1.877880E+0,2.646847E-3,64.014575E-3,2.022545E-3,200.000000E+0
100.000000E+0,1.876835E+0,5.254510E-3,46.584575E-3,2.859888E-3,200.000000E+0
120.000000E+0,1.873557E+0,1.328220E-3,42.946625E-3,1.208764E-3,200.000000E+0
150.000000E+0,1.879580E+0,4.180293E-3,25.327925E-3,863.048786E-6,200.000000E+0
200.000000E+0,1.878475E+0,179.652443E-6,22.823100E-3,242.807187E-6,200.000000E+0
250.000000E+0,1.876348E+0,2.525108E-3,16.769600E-3,1.049385E-3,200.000000E+0
300.000000E+0,1.881885E+0,434.827552E-6,15.613600E-3,181.566558E-6,200.000000E+0
400.000000E+0,1.877820E+0,1.252018E-3,9.728520E-3,330.592370E-6,200.000000E+0
500.000000E+0,1.879687E+0,556.164319E-6,7.575275E-3,444.589316E-6,200.000000E+0
600.000000E+0,1.878938E+0,391.303909E-6,5.420805E-3,670.522671E-6,200.000000E+0
750.000000E+0,1.878258E+0,720.047741E-6,3.780590E-3,53.021241E-6,200.000000E+0
1.000000E+3,1.879272E+0,199.421038E-6,2.840070E-3,178.440193E-6,200.000000E+0
1.200000E+3,1.879370E+0,448.051337E-6,556.595750E-6,206.592748E-6,200.000000E+0
1.500000E+3,1.879503E+0,327.824266E-6,-928.737250E-6,205.671062E-6,200.000000E+0
2.000000E+3,1.879633E+0,266.962075E-6,-3.892182E-3,306.925407E-6,200.000000E+0
2.500000E+3,1.879345E+0,93.139679E-6,-5.755477E-3,246.244741E-6,200.000000E+0
3.000000E+3,1.879487E+0,291.493996E-6,-7.558673E-3,248.077170E-6,200.000000E+0
4.000000E+3,1.879650E+0,141.598022E-6,-9.841295E-3,151.474585E-6,200.000000E+0
5.000000E+3,1.878340E+0,171.026316E-6,-13.804550E-3,236.583521E-6,200.000000E+0
6.000000E+3,1.877652E+0,687.436361E-6,-15.283000E-3,1.454821E-3,200.000000E+0
7.500000E+3,1.876665E+0,180.762275E-6,-21.377525E-3,237.454800E-6,200.000000E+0
10.000000E+3,1.877965E+0,127.769322E-6,-25.067125E-3,125.347684E-6,200.000000E+0
12.000000E+3,1.872640E+0,161.709613E-6,-30.525825E-3,195.555751E-6,200.000000E+0
15.000000E+3,1.870218E+0,110.312055E-6,-36.185900E-3,61.070246E-6,200.000000E+0
20.000000E+3,1.877455E+0,193.971647E-6,-46.544725E-3,90.250190E-6,200.000000E+0
25.000000E+3,1.863875E+0,127.769323E-6,-49.890825E-3,300.960947E-6,200.000000E+0
30.000000E+3,1.862902E+0,314.513513E-6,-56.270400E-3,67.537582E-6,200.000000E+0
40.000000E+3,1.880500E+0,147.478809E-6,-91.585400E-3,205.163276E-6,200.000000E+0
50.000000E+3,1.864807E+0,151.224171E-6,-84.295825E-3,214.160447E-6,200.000000E+0
60.000000E+3,1.867715E+0,132.382023E-6,-101.250000E-3,154.180089E-6,200.000000E+0
75.000000E+3,1.871050E+0,221.923412E-6,-129.160750E-3,170.848434E-6,200.000000E+0
100.000000E+3,1.872228E+0,130.072092E-6,-180.756250E-3,286.056266E-6,200.000000E+0
120.000000E+3,1.869880E+0,206.155283E-6,-223.337000E-3,108.731320E-6,200.000000E+0
150.000000E+3,1.861150E+0,302.158899E-6,-287.198250E-3,236.983517E-6,200.000000E+0
200.000000E+3,1.845790E+0,155.884573E-6,-532.219500E-3,370.410921E-6,200.000000E+0
