Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.188401E-2	1.699700E+2	-1.000000E+2	-9.987150E-2	-1.354660E+0	7.372440E+1	7.516644E+1	6.687200E-1	5.026530E-2	-4.071100E-3	-1.354660E+0	3.005256E+0	2.956544E+0	6.687200E-1	1.977100E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.000000E+0
3.760216E-2	1.699700E+2	-9.900000E+1	-9.904440E-2	-1.340690E+0	7.387569E+1	7.481845E+1	6.656500E-1	4.980290E-2	-4.354300E-3	-1.340690E+0	3.247805E+0	2.852550E+0	6.656500E-1	1.898800E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	2.000000E+0
6.182020E-2	1.699700E+2	-9.800000E+1	-9.789320E-2	-1.326730E+0	7.378532E+1	7.528318E+1	6.660000E-1	5.013860E-2	-4.314200E-3	-1.326730E+0	3.251754E+0	3.342643E+0	6.660000E-1	2.226200E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	3.000000E+0
8.642161E-2	1.699700E+2	-9.700000E+1	-9.702200E-2	-1.314920E+0	7.378548E+1	7.503004E+1	6.673500E-1	5.007130E-2	-4.145200E-3	-1.314920E+0	3.152435E+0	3.415149E+0	6.673500E-1	2.279100E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	4.000000E+0
1.109563E-1	1.699700E+2	-9.600000E+1	-9.602740E-2	-1.301430E+0	7.378607E+1	7.491771E+1	6.640900E-1	4.975210E-2	-4.147700E-3	-1.301430E+0	3.187033E+0	3.204234E+0	6.640900E-1	2.127900E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	5.000000E+0
1.352077E-1	1.699700E+2	-9.500000E+1	-9.485710E-2	-1.282480E+0	7.396380E+1	7.514714E+1	6.650300E-1	4.997510E-2	-4.018000E-3	-1.282480E+0	3.132992E+0	3.316392E+0	6.650300E-1	2.205500E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	6.000000E+0
1.608425E-1	1.699700E+2	-9.400000E+1	-9.410900E-2	-1.269050E+0	7.415705E+1	7.520341E+1	6.641600E-1	4.994710E-2	-4.051700E-3	-1.269050E+0	3.192703E+0	3.211425E+0	6.641600E-1	2.132900E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	7.000000E+0
1.851773E-1	1.699700E+2	-9.300000E+1	-9.301390E-2	-1.253520E+0	7.420217E+1	7.464960E+1	6.643800E-1	4.959570E-2	-3.972800E-3	-1.253520E+0	3.169315E+0	2.598513E+0	6.643800E-1	1.726400E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	8.000000E+0
2.105120E-1	1.699700E+2	-9.200000E+1	-9.199680E-2	-1.240320E+0	7.417183E+1	7.536485E+1	6.639700E-1	5.004000E-2	-3.837300E-3	-1.240320E+0	3.093798E+0	3.155715E+0	6.639700E-1	2.095300E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	9.000000E+0
2.361302E-1	1.699700E+2	-9.100000E+1	-9.097470E-2	-1.229350E+0	7.400228E+1	7.520100E+1	6.631800E-1	4.987180E-2	-3.667400E-3	-1.229350E+0	2.983203E+0	3.397871E+0	6.631800E-1	2.253400E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.000000E+1
2.604982E-1	1.699700E+2	-9.000000E+1	-9.014880E-2	-1.214650E+0	7.421792E+1	7.481482E+1	6.653000E-1	4.977430E-2	-4.415700E-3	-1.214650E+0	3.635368E+0	2.200962E+0	6.653000E-1	1.464300E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.100000E+1
2.856497E-1	1.699700E+2	-8.900000E+1	-8.897170E-2	-1.198990E+0	7.420554E+1	7.498476E+1	6.690800E-1	5.017080E-2	-3.772700E-3	-1.198990E+0	3.146565E+0	3.522150E+0	6.690800E-1	2.356600E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.200000E+1
3.111678E-1	1.699700E+2	-8.800000E+1	-8.800640E-2	-1.187300E+0	7.412314E+1	7.504286E+1	6.661500E-1	4.998980E-2	-3.921200E-3	-1.187300E+0	3.302619E+0	4.092622E+0	6.661500E-1	2.726300E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.300000E+1
3.354525E-1	1.699700E+2	-8.700000E+1	-8.697710E-2	-1.174760E+0	7.403819E+1	7.548879E+1	6.625500E-1	5.001510E-2	-3.624100E-3	-1.174760E+0	3.084971E+0	3.581013E+0	6.625500E-1	2.372600E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.400000E+1
3.600206E-1	1.699700E+2	-8.600000E+1	-8.590360E-2	-1.156150E+0	7.430143E+1	7.561638E+1	6.653400E-1	5.031060E-2	-3.893200E-3	-1.156150E+0	3.367383E+0	3.075721E+0	6.653400E-1	2.046400E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.500000E+1
3.855387E-1	1.699700E+2	-8.500000E+1	-8.517780E-2	-1.145960E+0	7.432877E+1	7.514060E+1	6.660900E-1	5.005040E-2	-3.884000E-3	-1.145960E+0	3.389298E+0	3.220436E+0	6.660900E-1	2.145100E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.600000E+1
4.110568E-1	1.699700E+2	-8.400000E+1	-8.397930E-2	-1.132730E+0	7.413885E+1	7.531666E+1	6.647600E-1	5.006750E-2	-3.633000E-3	-1.132730E+0	3.207296E+0	3.523226E+0	6.647600E-1	2.342100E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.700000E+1
4.352916E-1	1.699700E+2	-8.300000E+1	-8.291200E-2	-1.116390E+0	7.426795E+1	7.552422E+1	6.658500E-1	5.028780E-2	-3.307900E-3	-1.116390E+0	2.963033E+0	3.053691E+0	6.658500E-1	2.033300E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.800000E+1
4.598430E-1	1.699700E+2	-8.200000E+1	-8.200070E-2	-1.104410E+0	7.424842E+1	7.459081E+1	6.662000E-1	4.969240E-2	-3.511600E-3	-1.104410E+0	3.179616E+0	2.941609E+0	6.662000E-1	1.959700E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.900000E+1
4.853611E-1	1.699700E+2	-8.100000E+1	-8.091020E-2	-1.092150E+0	7.408341E+1	7.551480E+1	6.633600E-1	5.009350E-2	-3.200800E-3	-1.092150E+0	2.930733E+0	3.097715E+0	6.633600E-1	2.054900E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	2.000000E+1
5.108959E-1	1.699700E+2	-8.000000E+1	-7.980810E-2	-1.074470E+0	7.427671E+1	7.544045E+1	6.648900E-1	5.015960E-2	-2.936600E-3	-1.074470E+0	2.733068E+0	3.097204E+0	6.648900E-1	2.059300E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	2.100000E+1
5.351473E-1	1.699700E+2	-7.900000E+1	-7.917690E-2	-1.059270E+0	7.474667E+1	7.515852E+1	6.683900E-1	5.023520E-2	-3.414200E-3	-1.059270E+0	3.223163E+0	3.184368E+0	6.683900E-1	2.128400E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	2.200000E+1
5.596987E-1	1.699700E+2	-7.800000E+1	-7.777220E-2	-1.049700E+0	7.408993E+1	7.510599E+1	6.656300E-1	4.999280E-2	-2.991900E-3	-1.049700E+0	2.850243E+0	3.228370E+0	6.656300E-1	2.148900E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	2.300000E+1
5.851335E-1	1.699700E+2	-7.700000E+1	-7.681860E-2	-1.031450E+0	7.447632E+1	7.486582E+1	6.651700E-1	4.979850E-2	-3.450800E-3	-1.031450E+0	3.345581E+0	2.629704E+0	6.651700E-1	1.749200E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	2.400000E+1
