Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.198402E-2	7.013000E+1	-1.000000E+3	-4.544300E-1	-9.993090E-1	4.547442E+2	4.551085E+2	1.000524E+0	4.553470E-1	-4.575500E-3	-9.993090E-1	4.578664E+0	4.360315E+0	1.000524E+0	4.362600E-3	5.000000E-2	0.000000E+0	1.000000E+0	1.000000E+0	1.000000E+0	1.000000E-2	1.000000E+0	1.000000E+0
3.803551E-2	7.013000E+1	-1.000000E+3	-4.532340E-1	-1.004876E+0	4.510348E+2	4.549140E+2	1.000000E+0	4.549140E-1	-3.539500E-3	-1.004876E+0	3.522325E+0	5.213800E+0	1.000000E+0	5.213800E-3	5.000000E-2	0.000000E+0	1.000000E+0	1.000000E+0	1.000000E+0	1.000000E-2	1.000000E+0	2.000000E+0
6.250358E-2	7.013000E+1	-9.900000E+2	-4.533840E-1	-9.983590E-1	4.541292E+2	4.538828E+2	1.001860E+0	4.547270E-1	-2.226100E-3	-9.983590E-1	2.229759E+0	3.037051E+0	1.001860E+0	3.042700E-3	5.000000E-2	0.000000E+0	1.000000E+0	1.000000E+0	1.000000E+0	1.000000E-2	1.000000E+0	3.000000E+0
8.815505E-2	7.013000E+1	-9.800000E+2	-4.545540E-1	-1.001019E+0	4.540913E+2	4.566841E+2	9.975560E-1	4.555680E-1	-3.747700E-3	-1.001019E+0	3.743885E+0	4.920626E+0	9.975560E-1	4.908600E-3	5.000000E-2	0.000000E+0	1.000000E+0	1.000000E+0	1.000000E+0	1.000000E-2	1.000000E+0	4.000000E+0
1.141232E-1	7.013000E+1	-9.700000E+2	-4.537380E-1	-9.988000E-1	4.542831E+2	4.545503E+2	1.001139E+0	4.550680E-1	-2.746000E-3	-9.988000E-1	2.749299E+0	4.998307E+0	1.001139E+0	5.004000E-3	5.000000E-2	0.000000E+0	1.000000E+0	1.000000E+0	1.000000E+0	1.000000E-2	1.000000E+0	5.000000E+0
1.386246E-1	7.013000E+1	-9.600000E+2	-4.539910E-1	-9.990480E-1	4.544236E+2	4.545125E+2	9.997920E-1	4.544180E-1	-3.849200E-3	-9.990480E-1	3.852868E+0	3.443216E+0	9.997920E-1	3.442500E-3	5.000000E-2	0.000000E+0	1.000000E+0	1.000000E+0	1.000000E+0	1.000000E-2	1.000000E+0	6.000000E+0
1.644094E-1	7.013000E+1	-9.500000E+2	-4.523830E-1	-1.001215E+0	4.518340E+2	4.533724E+2	1.001907E+0	4.542370E-1	-2.482300E-3	-1.001215E+0	2.479288E+0	2.910550E+0	1.001907E+0	2.916100E-3	5.000000E-2	0.000000E+0	1.000000E+0	1.000000E+0	1.000000E+0	1.000000E-2	1.000000E+0	7.000000E+0
1.904276E-1	7.013000E+1	-9.400000E+2	-4.537420E-1	-9.989800E-1	4.542053E+2	4.543656E+2	1.000408E+0	4.545510E-1	-4.067000E-3	-9.989800E-1	4.071153E+0	3.829438E+0	1.000408E+0	3.831000E-3	5.000000E-2	0.000000E+0	1.000000E+0	1.000000E+0	1.000000E+0	1.000000E-2	1.000000E+0	8.000000E+0
2.148956E-1	7.013000E+1	-9.300000E+2	-4.523250E-1	-1.003759E+0	4.506311E+2	4.536823E+2	1.001410E+0	4.543220E-1	-3.328700E-3	-1.003759E+0	3.316234E+0	4.617689E+0	1.001410E+0	4.624200E-3	5.000000E-2	0.000000E+0	1.000000E+0	1.000000E+0	1.000000E+0	1.000000E-2	1.000000E+0	9.000000E+0
2.406471E-1	7.013000E+1	-9.200000E+2	-4.525580E-1	-1.004540E+0	4.505127E+2	4.542411E+2	1.001684E+0	4.550060E-1	-3.736800E-3	-1.004540E+0	3.719912E+0	4.660152E+0	1.001684E+0	4.668000E-3	5.000000E-2	0.000000E+0	1.000000E+0	1.000000E+0	1.000000E+0	1.000000E-2	1.000000E+0	1.000000E+1
2.666486E-1	7.013000E+1	-9.100000E+2	-4.524330E-1	-1.004983E+0	4.501897E+2	4.549480E+2	9.981140E-1	4.540900E-1	-2.992300E-3	-1.004983E+0	2.977463E+0	3.827619E+0	9.981140E-1	3.820400E-3	5.000000E-2	0.000000E+0	1.000000E+0	1.000000E+0	1.000000E+0	1.000000E-2	1.000000E+0	1.100000E+1
2.911000E-1	7.013000E+1	-9.000000E+2	-4.547320E-1	-1.000344E+0	4.545756E+2	4.546451E+2	1.000233E+0	4.547510E-1	-5.053700E-3	-1.000344E+0	5.051962E+0	4.854469E+0	1.000233E+0	4.855600E-3	5.000000E-2	0.000000E+0	1.000000E+0	1.000000E+0	1.000000E+0	1.000000E-2	1.000000E+0	1.200000E+1
