Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.181734E-2	2.908000E+2	-1.000000E+2	-1.000279E-1	-2.971540E+0	3.366197E+1	3.378530E+1	1.479300E+0	4.997860E-2	-5.839000E-3	-2.971540E+0	1.964974E+0	1.959778E+0	1.479300E+0	2.899100E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.000000E+0
3.761882E-2	2.908000E+2	-9.900000E+1	-9.908770E-2	-2.936260E+0	3.374623E+1	3.359772E+1	1.483580E+0	4.984490E-2	-5.843700E-3	-2.936260E+0	1.990185E+0	1.923927E+0	1.483580E+0	2.854300E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	2.000000E+0
6.195354E-2	2.908000E+2	-9.800000E+1	-9.825040E-2	-2.917940E+0	3.367115E+1	3.379249E+1	1.484300E+0	5.015820E-2	-5.883400E-3	-2.917940E+0	2.016285E+0	2.046352E+0	1.484300E+0	3.037400E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	3.000000E+0
8.723832E-2	2.908000E+2	-9.700000E+1	-9.687560E-2	-2.886810E+0	3.355801E+1	3.353730E+1	1.485880E+0	4.983240E-2	-5.462400E-3	-2.886810E+0	1.892192E+0	1.830430E+0	1.485880E+0	2.719800E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	4.000000E+0
1.116730E-1	2.908000E+2	-9.600000E+1	-9.620080E-2	-2.851280E+0	3.373951E+1	3.375971E+1	1.481020E+0	4.999880E-2	-5.616400E-3	-2.851280E+0	1.969782E+0	1.932047E+0	1.481020E+0	2.861400E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	5.000000E+0
1.373412E-1	2.908000E+2	-9.500000E+1	-9.494500E-2	-2.827070E+0	3.358424E+1	3.360060E+1	1.483390E+0	4.984280E-2	-5.731300E-3	-2.827070E+0	2.027293E+0	1.785842E+0	1.483390E+0	2.649100E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	6.000000E+0
1.623593E-1	2.908000E+2	-9.400000E+1	-9.383110E-2	-2.789700E+0	3.363484E+1	3.367964E+1	1.480850E+0	4.987450E-2	-5.298400E-3	-2.789700E+0	1.899272E+0	1.800317E+0	1.480850E+0	2.666000E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	7.000000E+0
1.871107E-1	2.908000E+2	-9.300000E+1	-9.322130E-2	-2.759430E+0	3.378281E+1	3.376692E+1	1.477890E+0	4.990380E-2	-5.511200E-3	-2.759430E+0	1.997224E+0	1.819486E+0	1.477890E+0	2.689000E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	8.000000E+0
2.127122E-1	2.908000E+2	-9.200000E+1	-9.176420E-2	-2.732060E+0	3.358792E+1	3.387645E+1	1.479780E+0	5.012970E-2	-5.182800E-3	-2.732060E+0	1.897030E+0	2.028748E+0	1.479780E+0	3.002100E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	9.000000E+0
2.371969E-1	2.908000E+2	-9.100000E+1	-9.114670E-2	-2.705770E+0	3.368605E+1	3.364739E+1	1.482620E+0	4.988630E-2	-5.441700E-3	-2.705770E+0	2.011147E+0	1.889628E+0	1.482620E+0	2.801600E-3	5.000000E-2	0.000000E+0	3.000000E+0	1.000000E-1	3.000000E+0	1.000000E-2	1.000000E+0	1.000000E+1
