Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.183401E-2	8.994000E+1	-1.000000E+2	-9.943120E-2	-1.770000E-1	5.617582E+2	7.082465E+2	7.083000E-2	5.016510E-2	-2.207000E-4	-1.770000E-1	1.246893E+0	1.980799E+1	7.083000E-2	1.403000E-3	5.000000E-2	0.000000E+0	2.000000E+0	1.000000E-1	2.000000E+0	5.000000E-3	1.000000E+0	1.000000E+0
3.735213E-2	8.994000E+1	-9.900000E+1	-9.980570E-2	-1.731500E-1	5.764118E+2	7.272260E+2	6.961000E-2	5.062220E-2	-1.060000E-5	-1.731500E-1	6.121860E-2	4.255998E+1	6.961000E-2	2.962600E-3	5.000000E-2	0.000000E+0	2.000000E+0	1.000000E-1	2.000000E+0	5.000000E-3	1.000000E+0	2.000000E+0
6.142017E-2	8.994000E+1	-9.800000E+1	-9.842240E-2	-1.743000E-1	5.646724E+2	7.025070E+2	7.144000E-2	5.018710E-2	2.298900E-3	-1.743000E-1	-1.318933E+1	2.585106E+1	7.144000E-2	1.846800E-3	5.000000E-2	0.000000E+0	2.000000E+0	1.000000E-1	2.000000E+0	5.000000E-3	1.000000E+0	3.000000E+0
8.588824E-2	8.994000E+1	-9.700000E+1	-9.759400E-2	-1.719800E-1	5.674730E+2	6.888751E+2	7.094000E-2	4.886880E-2	2.343800E-3	-1.719800E-1	-1.362833E+1	2.405836E+1	7.094000E-2	1.706700E-3	5.000000E-2	0.000000E+0	2.000000E+0	1.000000E-1	2.000000E+0	5.000000E-3	1.000000E+0	4.000000E+0
1.113564E-1	8.994000E+1	-9.600000E+1	-9.572210E-2	-1.690100E-1	5.663694E+2	6.771036E+2	7.285000E-2	4.932700E-2	5.288000E-4	-1.690100E-1	-3.128809E+0	1.827179E+1	7.285000E-2	1.331100E-3	5.000000E-2	0.000000E+0	2.000000E+0	1.000000E-1	2.000000E+0	5.000000E-3	1.000000E+0	5.000000E+0
1.370412E-1	8.994000E+1	-9.500000E+1	-9.458210E-2	-1.659500E-1	5.699434E+2	6.616559E+2	7.446000E-2	4.926690E-2	1.725600E-3	-1.659500E-1	-1.039831E+1	9.131077E+0	7.446000E-2	6.799000E-4	5.000000E-2	0.000000E+0	2.000000E+0	1.000000E-1	2.000000E+0	5.000000E-3	1.000000E+0	6.000000E+0
1.613759E-1	8.994000E+1	-9.400000E+1	-9.320830E-2	-1.649100E-1	5.652071E+2	7.102568E+2	7.049000E-2	5.006600E-2	1.670600E-3	-1.649100E-1	-1.013037E+1	2.181160E+1	7.049000E-2	1.537500E-3	5.000000E-2	0.000000E+0	2.000000E+0	1.000000E-1	2.000000E+0	5.000000E-3	1.000000E+0	7.000000E+0
1.865440E-1	8.994000E+1	-9.300000E+1	-9.367180E-2	-1.584700E-1	5.911012E+2	6.785584E+2	7.332000E-2	4.975190E-2	-9.870000E-5	-1.584700E-1	6.228308E-1	1.584561E+1	7.332000E-2	1.161800E-3	5.000000E-2	0.000000E+0	2.000000E+0	1.000000E-1	2.000000E+0	5.000000E-3	1.000000E+0	8.000000E+0
2.120455E-1	8.994000E+1	-9.200000E+1	-9.136610E-2	-1.606000E-1	5.689047E+2	6.712836E+2	7.370000E-2	4.947360E-2	1.391100E-3	-1.606000E-1	-8.661893E+0	1.887246E+1	7.370000E-2	1.390900E-3	5.000000E-2	0.000000E+0	2.000000E+0	1.000000E-1	2.000000E+0	5.000000E-3	1.000000E+0	9.000000E+0
2.362802E-1	8.994000E+1	-9.100000E+1	-9.106330E-2	-1.576300E-1	5.777028E+2	7.287113E+2	6.906000E-2	5.032480E-2	2.146900E-3	-1.576300E-1	-1.361987E+1	3.189401E+1	6.906000E-2	2.202600E-3	5.000000E-2	0.000000E+0	2.000000E+0	1.000000E-1	2.000000E+0	5.000000E-3	1.000000E+0	1.000000E+1
