Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.183401E-2	2.304300E+2	-1.000000E+3	-1.000443E+0	-2.323190E+1	4.306333E+1	4.561756E+1	1.095280E+1	4.996400E-1	-5.476400E-2	-2.323190E+1	2.357276E+0	2.424129E+0	1.095280E+1	2.655100E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	1.000000E+0
3.748547E-2	2.304300E+2	-9.900000E+2	-9.898770E-1	-2.297260E+1	4.308946E+1	4.559244E+1	1.097320E+1	5.002950E-1	-5.447760E-2	-2.297260E+1	2.371416E+0	2.476370E+0	1.097320E+1	2.717370E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	2.000000E+0
6.170353E-2	2.304300E+2	-9.800000E+2	-9.800950E-1	-2.272130E+1	4.313552E+1	4.556818E+1	1.097450E+1	5.000880E-1	-5.305000E-2	-2.272130E+1	2.334814E+0	2.477452E+0	1.097450E+1	2.718880E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	3.000000E+0
8.618826E-2	2.304300E+2	-9.700000E+2	-9.698480E-1	-2.247380E+1	4.315461E+1	4.560854E+1	1.095740E+1	4.997510E-1	-5.336140E-2	-2.247380E+1	2.374383E+0	2.414524E+0	1.095740E+1	2.645690E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	4.000000E+0
1.117231E-1	2.304300E+2	-9.600000E+2	-9.603610E-1	-2.221720E+1	4.322601E+1	4.550669E+1	1.098590E+1	4.999320E-1	-5.236040E-2	-2.221720E+1	2.356751E+0	2.394333E+0	1.098590E+1	2.630390E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	5.000000E+0
1.362411E-1	2.304300E+2	-9.500000E+2	-9.501130E-1	-2.196260E+1	4.326050E+1	4.557675E+1	1.098310E+1	5.005740E-1	-5.184960E-2	-2.196260E+1	2.360813E+0	2.406078E+0	1.098310E+1	2.642620E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	6.000000E+0
1.608925E-1	2.304300E+2	-9.400000E+2	-9.398090E-1	-2.170030E+1	4.330857E+1	4.561102E+1	1.096360E+1	5.000610E-1	-5.080560E-2	-2.170030E+1	2.341240E+0	2.404156E+0	1.096360E+1	2.635820E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	7.000000E+0
1.856273E-1	2.304300E+2	-9.300000E+2	-9.298010E-1	-2.144630E+1	4.335484E+1	4.555573E+1	1.096580E+1	4.995550E-1	-5.095390E-2	-2.144630E+1	2.375883E+0	2.404230E+0	1.096580E+1	2.636430E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	8.000000E+0
2.098787E-1	2.304300E+2	-9.200000E+2	-9.196680E-1	-2.118650E+1	4.340821E+1	4.554378E+1	1.098240E+1	5.001800E-1	-4.984020E-2	-2.118650E+1	2.352451E+0	2.449046E+0	1.098240E+1	2.689640E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	9.000000E+0
2.343967E-1	2.304300E+2	-9.100000E+2	-9.097810E-1	-2.093050E+1	4.346676E+1	4.556084E+1	1.098180E+1	5.003400E-1	-4.979260E-2	-2.093050E+1	2.378949E+0	2.419603E+0	1.098180E+1	2.657160E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	1.000000E+1
2.597148E-1	2.304300E+2	-9.000000E+2	-9.002130E-1	-2.068960E+1	4.351041E+1	4.559818E+1	1.097000E+1	5.002120E-1	-4.872590E-2	-2.068960E+1	2.355091E+0	2.416345E+0	1.097000E+1	2.650730E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	1.100000E+1
2.842163E-1	2.304300E+2	-8.900000E+2	-8.898820E-1	-2.043610E+1	4.354461E+1	4.556624E+1	1.097940E+1	5.002900E-1	-4.796260E-2	-2.043610E+1	2.346955E+0	2.410669E+0	1.097940E+1	2.646770E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	1.200000E+1
3.098677E-1	2.304300E+2	-8.800000E+2	-8.805940E-1	-2.019530E+1	4.360391E+1	4.556341E+1	1.096000E+1	4.993750E-1	-4.730390E-2	-2.019530E+1	2.342322E+0	2.395456E+0	1.096000E+1	2.625420E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	1.300000E+1
3.339858E-1	2.304300E+2	-8.700000E+2	-8.698920E-1	-1.993370E+1	4.363926E+1	4.557020E+1	1.096280E+1	4.995770E-1	-4.685710E-2	-1.993370E+1	2.350647E+0	2.436804E+0	1.096280E+1	2.671420E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	1.400000E+1
3.586038E-1	2.304300E+2	-8.600000E+2	-8.602020E-1	-1.968540E+1	4.369746E+1	4.555195E+1	1.096480E+1	4.994680E-1	-4.649910E-2	-1.968540E+1	2.362111E+0	2.388461E+0	1.096480E+1	2.618900E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	1.500000E+1
3.838553E-1	2.304300E+2	-8.500000E+2	-8.498220E-1	-1.942310E+1	4.375316E+1	4.559283E+1	1.097370E+1	5.003220E-1	-4.624340E-2	-1.942310E+1	2.380845E+0	2.410591E+0	1.097370E+1	2.645310E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	1.600000E+1
4.092901E-1	2.304300E+2	-8.400000E+2	-8.395940E-1	-1.916410E+1	4.381077E+1	4.557705E+1	1.096260E+1	4.996430E-1	-4.546660E-2	-1.916410E+1	2.372488E+0	2.432242E+0	1.096260E+1	2.666370E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	1.700000E+1
4.335748E-1	2.304300E+2	-8.300000E+2	-8.300410E-1	-1.893550E+1	4.383518E+1	4.561910E+1	1.095550E+1	4.997800E-1	-4.485160E-2	-1.893550E+1	2.368651E+0	2.435544E+0	1.095550E+1	2.668260E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	1.800000E+1
4.581429E-1	2.304300E+2	-8.200000E+2	-8.203440E-1	-1.868160E+1	4.391187E+1	4.562589E+1	1.096590E+1	5.003290E-1	-4.395300E-2	-1.868160E+1	2.352743E+0	2.452393E+0	1.096590E+1	2.689270E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	1.900000E+1
4.835443E-1	2.304300E+2	-8.100000E+2	-8.102640E-1	-1.843820E+1	4.394485E+1	4.558699E+1	1.096280E+1	4.997610E-1	-4.325720E-2	-1.843820E+1	2.346064E+0	2.400919E+0	1.096280E+1	2.632080E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	2.000000E+1
5.079791E-1	2.304300E+2	-8.000000E+2	-7.997350E-1	-1.817690E+1	4.399733E+1	4.556757E+1	1.097660E+1	5.001770E-1	-4.290190E-2	-1.817690E+1	2.360243E+0	2.428256E+0	1.097660E+1	2.665400E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	2.100000E+1
5.337472E-1	2.304300E+2	-7.900000E+2	-7.898970E-1	-1.793810E+1	4.403460E+1	4.560385E+1	1.097460E+1	5.004840E-1	-4.225280E-2	-1.793810E+1	2.355478E+0	2.426503E+0	1.097460E+1	2.662990E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	2.200000E+1
5.579486E-1	2.304300E+2	-7.800000E+2	-7.799260E-1	-1.768280E+1	4.410648E+1	4.557938E+1	1.096770E+1	4.999010E-1	-4.173770E-2	-1.768280E+1	2.360356E+0	2.421127E+0	1.096770E+1	2.655420E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	2.300000E+1
5.825666E-1	2.304300E+2	-7.700000E+2	-7.696160E-1	-1.743870E+1	4.413265E+1	4.562891E+1	1.095790E+1	4.999970E-1	-4.132860E-2	-1.743870E+1	2.369936E+0	2.443370E+0	1.095790E+1	2.677420E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	2.400000E+1
6.079348E-1	2.304300E+2	-7.600000E+2	-7.596150E-1	-1.719040E+1	4.418833E+1	4.558898E+1	1.095460E+1	4.994090E-1	-4.033340E-2	-1.719040E+1	2.346275E+0	2.441586E+0	1.095460E+1	2.674660E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	2.500000E+1
6.334196E-1	2.304300E+2	-7.500000E+2	-7.502830E-1	-1.695440E+1	4.425300E+1	4.562947E+1	1.095610E+1	4.999210E-1	-4.044050E-2	-1.695440E+1	2.385251E+0	2.479203E+0	1.095610E+1	2.716240E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	2.600000E+1
6.586377E-1	2.304300E+2	-7.400000E+2	-7.399880E-1	-1.670320E+1	4.430217E+1	4.555300E+1	1.097460E+1	4.999260E-1	-3.939330E-2	-1.670320E+1	2.358428E+0	2.457356E+0	1.097460E+1	2.696850E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	2.700000E+1
6.836224E-1	2.304300E+2	-7.300000E+2	-7.295550E-1	-1.644760E+1	4.435632E+1	4.557095E+1	1.096760E+1	4.998040E-1	-3.913900E-2	-1.644760E+1	2.379618E+0	2.424049E+0	1.096760E+1	2.658600E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	2.800000E+1
7.081072E-1	2.304300E+2	-7.200000E+2	-7.201390E-1	-1.621370E+1	4.441546E+1	4.562130E+1	1.094890E+1	4.995030E-1	-3.823300E-2	-1.621370E+1	2.358068E+0	2.393008E+0	1.094890E+1	2.620080E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	2.900000E+1
7.327586E-1	2.304300E+2	-7.100000E+2	-7.100050E-1	-1.596350E+1	4.447678E+1	4.560386E+1	1.096690E+1	5.001330E-1	-3.744180E-2	-1.596350E+1	2.345463E+0	2.401408E+0	1.096690E+1	2.633600E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	3.000000E+1
7.575267E-1	2.304300E+2	-7.000000E+2	-7.005190E-1	-1.574950E+1	4.447881E+1	4.561989E+1	1.095360E+1	4.997020E-1	-3.737810E-2	-1.574950E+1	2.373288E+0	2.395359E+0	1.095360E+1	2.623780E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	3.100000E+1
7.817280E-1	2.304300E+2	-6.900000E+2	-6.898840E-1	-1.548030E+1	4.456529E+1	4.557162E+1	1.096970E+1	4.999070E-1	-3.658250E-2	-1.548030E+1	2.363165E+0	2.462793E+0	1.096970E+1	2.701610E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	3.200000E+1
8.064128E-1	2.304300E+2	-6.800000E+2	-6.807570E-1	-1.526180E+1	4.460529E+1	4.555823E+1	1.098030E+1	5.002430E-1	-3.583380E-2	-1.526180E+1	2.347941E+0	2.416655E+0	1.098030E+1	2.653560E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	3.300000E+1
8.317642E-1	2.304300E+2	-6.700000E+2	-6.694370E-1	-1.498950E+1	4.466040E+1	4.562550E+1	1.096080E+1	5.000920E-1	-3.590950E-2	-1.498950E+1	2.395644E+0	2.417688E+0	1.096080E+1	2.649980E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	3.400000E+1
8.562656E-1	2.304300E+2	-6.600000E+2	-6.599850E-1	-1.476820E+1	4.468960E+1	4.556187E+1	1.097670E+1	5.001190E-1	-3.455300E-2	-1.476820E+1	2.339689E+0	2.434384E+0	1.097670E+1	2.672150E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	3.500000E+1
8.819338E-1	2.304300E+2	-6.500000E+2	-6.494070E-1	-1.450670E+1	4.476600E+1	4.559101E+1	1.097350E+1	5.002930E-1	-3.414280E-2	-1.450670E+1	2.353588E+0	2.406762E+0	1.097350E+1	2.641060E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	3.600000E+1
9.061352E-1	2.304300E+2	-6.400000E+2	-6.400860E-1	-1.427700E+1	4.483337E+1	4.561078E+1	1.096390E+1	5.000720E-1	-3.393840E-2	-1.427700E+1	2.377138E+0	2.452248E+0	1.096390E+1	2.688620E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	3.700000E+1
9.306532E-1	2.304300E+2	-6.300000E+2	-6.292380E-1	-1.403720E+1	4.482646E+1	4.559097E+1	1.097270E+1	5.002560E-1	-3.290740E-2	-1.403720E+1	2.344299E+0	2.406163E+0	1.097270E+1	2.640210E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	3.800000E+1
9.562214E-1	2.304300E+2	-6.200000E+2	-6.199540E-1	-1.380750E+1	4.489980E+1	4.557844E+1	1.096920E+1	4.999590E-1	-3.192560E-2	-1.380750E+1	2.312193E+0	2.411452E+0	1.096920E+1	2.645170E-2	5.000000E-2	0.000000E+0	3.500000E+1	1.000000E+0	3.500000E+1	1.000000E-1	1.000000E+0	3.900000E+1
