Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.160067E-2	2.995000E+1	-1.000000E+2	-9.981840E-2	-1.656000E-2	6.027681E+3	7.227996E+3	6.533900E-3	4.722700E-2	-3.222200E-3	-1.656000E-2	1.945773E+2	2.582990E+2	6.533900E-3	1.687700E-3	5.000000E-2	0.000000E+0	1.000000E-1	1.000000E-1	1.000000E-1	5.000000E-3	1.000000E+0	1.000000E+0
3.701878E-2	2.995000E+1	-9.900000E+1	-9.675530E-2	-1.651740E-2	5.857780E+3	7.505255E+3	6.546000E-3	4.912940E-2	1.640000E-4	-1.651740E-2	-9.928923E+0	4.456156E+2	6.546000E-3	2.917000E-3	5.000000E-2	0.000000E+0	1.000000E-1	1.000000E-1	1.000000E-1	5.000000E-3	1.000000E+0	2.000000E+0
6.050347E-2	2.995000E+1	-9.800000E+1	-1.006946E-1	-1.622400E-2	6.206521E+3	7.489116E+3	6.574100E-3	4.923420E-2	2.590900E-3	-1.622400E-2	-1.596955E+2	3.042394E+2	6.574100E-3	2.000100E-3	5.000000E-2	0.000000E+0	1.000000E-1	1.000000E-1	1.000000E-1	5.000000E-3	1.000000E+0	3.000000E+0
8.435483E-2	2.995000E+1	-9.700000E+1	-9.354260E-2	-1.600380E-2	5.845024E+3	7.627382E+3	6.581000E-3	5.019580E-2	7.055000E-4	-1.600380E-2	-4.408328E+1	-5.477891E+1	6.581000E-3	-3.605000E-4	5.000000E-2	0.000000E+0	1.000000E-1	1.000000E-1	1.000000E-1	5.000000E-3	1.000000E+0	4.000000E+0
1.082062E-1	2.995000E+1	-9.600000E+1	-9.833220E-2	-1.580280E-2	6.222454E+3	8.828199E+3	6.462700E-3	5.705400E-2	3.179200E-3	-1.580280E-2	-2.011795E+2	1.452798E+2	6.462700E-3	9.389000E-4	5.000000E-2	0.000000E+0	1.000000E-1	1.000000E-1	1.000000E-1	5.000000E-3	1.000000E+0	5.000000E+0
1.320409E-1	2.995000E+1	-9.500000E+1	-9.475770E-2	-1.548060E-2	6.121061E+3	7.499703E+3	6.557500E-3	4.917930E-2	4.398600E-3	-1.548060E-2	-2.841363E+2	-6.422417E+2	6.557500E-3	-4.211500E-3	5.000000E-2	0.000000E+0	1.000000E-1	1.000000E-1	1.000000E-1	5.000000E-3	1.000000E+0	6.000000E+0
1.558422E-1	2.995000E+1	-9.400000E+1	-9.387980E-2	-1.532620E-2	6.125445E+3	7.562635E+3	6.557000E-3	4.958820E-2	2.962900E-3	-1.532620E-2	-1.933225E+2	4.470032E+2	6.557000E-3	2.931000E-3	5.000000E-2	0.000000E+0	1.000000E-1	1.000000E-1	1.000000E-1	5.000000E-3	1.000000E+0	7.000000E+0
1.801436E-1	2.995000E+1	-9.300000E+1	-9.601750E-2	-1.497050E-2	6.413780E+3	7.635223E+3	6.553600E-3	5.003820E-2	-8.238400E-3	-1.497050E-2	5.503089E+2	4.783478E+2	6.553600E-3	3.134900E-3	5.000000E-2	0.000000E+0	1.000000E-1	1.000000E-1	1.000000E-1	5.000000E-3	1.000000E+0	8.000000E+0
2.038950E-1	2.995000E+1	-9.200000E+1	-9.151070E-2	-1.485430E-2	6.160553E+3	8.087765E+3	6.401200E-3	5.177140E-2	-3.555100E-3	-1.485430E-2	2.393314E+2	1.135381E+3	6.401200E-3	7.267800E-3	5.000000E-2	0.000000E+0	1.000000E-1	1.000000E-1	1.000000E-1	5.000000E-3	1.000000E+0	9.000000E+0
2.279297E-1	2.995000E+1	-9.100000E+1	-9.345320E-2	-1.454110E-2	6.426832E+3	7.604856E+3	6.594300E-3	5.014870E-2	-5.517700E-3	-1.454110E-2	3.794555E+2	-2.536888E+2	6.594300E-3	-1.672900E-3	5.000000E-2	0.000000E+0	1.000000E-1	1.000000E-1	1.000000E-1	5.000000E-3	1.000000E+0	1.000000E+1
2.521644E-1	2.995000E+1	-9.000000E+1	-9.036780E-2	-1.455390E-2	6.209181E+3	6.773742E+3	6.775900E-3	4.589820E-2	2.075200E-3	-1.455390E-2	-1.425872E+2	-7.371124E+2	6.775900E-3	-4.994600E-3	5.000000E-2	0.000000E+0	1.000000E-1	1.000000E-1	1.000000E-1	5.000000E-3	1.000000E+0	1.100000E+1
2.758991E-1	2.995000E+1	-8.900000E+1	-9.014900E-2	-1.436990E-2	6.273460E+3	7.479849E+3	6.552900E-3	4.901470E-2	3.586900E-3	-1.436990E-2	-2.496120E+2	7.984251E+1	6.552900E-3	5.232000E-4	5.000000E-2	0.000000E+0	1.000000E-1	1.000000E-1	1.000000E-1	5.000000E-3	1.000000E+0	1.200000E+1
