Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	Rrem2 (Ohm)				
147.872458E+0	290.000000E+0	290.910000E+0	0.000000E+0	42.000000E+0	33.900445E+0	2.042320E+0				
153.540782E+0	290.000000E+0	290.910000E+0	0.000000E+0	44.000000E+0	33.695818E+0	1.999255E+0				
159.225107E+0	290.000000E+0	290.910000E+0	0.000000E+0	44.000000E+0	33.647777E+0	1.981093E+0				
164.902432E+0	290.000000E+0	290.910000E+0	0.000000E+0	42.000000E+0	33.868017E+0	1.966028E+0				
170.581757E+0	290.000000E+0	290.910000E+0	0.000000E+0	42.000000E+0	33.837373E+0	1.987953E+0				
176.248081E+0	290.000000E+0	290.910000E+0	0.000000E+0	44.000000E+0	33.673590E+0	1.889069E+0				
181.931406E+0	290.000000E+0	290.910000E+0	0.000000E+0	44.000000E+0	33.650233E+0	2.016474E+0				
187.606731E+0	290.000000E+0	290.910000E+0	0.000000E+0	44.000000E+0	33.609277E+0	1.867076E+0				
193.327058E+0	290.000000E+0	290.910000E+0	0.000000E+0	43.000000E+0	33.798557E+0	1.999286E+0				
199.009383E+0	290.000000E+0	290.910000E+0	0.000000E+0	43.000000E+0	33.683226E+0	1.981433E+0				
204.689708E+0	290.000000E+0	290.910000E+0	0.000000E+0	43.000000E+0	33.732805E+0	1.942329E+0				
210.406035E+0	290.000000E+0	290.910000E+0	0.000000E+0	43.000000E+0	33.731650E+0	1.975837E+0				
216.099360E+0	290.000000E+0	290.910000E+0	0.000000E+0	43.000000E+0	33.716038E+0	1.909866E+0				
221.823688E+0	290.000000E+0	290.910000E+0	0.000000E+0	43.000000E+0	33.682232E+0	1.927679E+0				
227.504013E+0	290.000000E+0	290.800000E+0	0.000000E+0	44.000000E+0	33.604042E+0	1.960876E+0				
233.215339E+0	290.000000E+0	290.800000E+0	0.000000E+0	43.000000E+0	33.706984E+0	1.804365E+0				
239.395693E+0	290.000000E+0	290.800000E+0	-192.903736E-3	44.000000E+0	33.753346E+0	1.817267E+0				
245.107019E+0	290.000000E+0	290.800000E+0	-386.027627E-3	44.000000E+0	33.649794E+0	2.039185E+0				
250.785344E+0	290.000000E+0	290.800000E+0	-386.027627E-3	44.000000E+0	33.752455E+0	2.011136E+0				
256.965698E+0	290.000000E+0	290.800000E+0	-193.123891E-3	45.000000E+0	33.709251E+0	1.918048E+0				
262.655023E+0	290.000000E+0	290.800000E+0	0.000000E+0	45.000000E+0	33.596832E+0	1.861039E+0				
268.338348E+0	290.000000E+0	290.800000E+0	0.000000E+0	44.000000E+0	33.607012E+0	1.975251E+0				
274.016673E+0	290.000000E+0	290.800000E+0	0.000000E+0	44.000000E+0	33.690410E+0	1.933329E+0				
279.692998E+0	290.000000E+0	290.800000E+0	0.000000E+0	44.000000E+0	33.647527E+0	1.890956E+0				
285.376323E+0	290.000000E+0	290.800000E+0	0.000000E+0	44.000000E+0	33.804095E+0	1.949824E+0				
291.044647E+0	290.000000E+0	290.800000E+0	0.000000E+0	44.000000E+0	33.659945E+0	1.960696E+0				
296.727972E+0	290.000000E+0	290.800000E+0	0.000000E+0	45.000000E+0	33.602430E+0	1.926888E+0				
302.406297E+0	290.000000E+0	290.800000E+0	0.000000E+0	44.000000E+0	33.647373E+0	1.969876E+0				
308.082622E+0	290.000000E+0	290.800000E+0	0.000000E+0	45.000000E+0	33.725119E+0	1.984903E+0				
313.754946E+0	290.000000E+0	290.800000E+0	0.000000E+0	44.000000E+0	33.773119E+0	1.955634E+0				
928.903131E+0	290.705461E+0	290.800000E+0	0.000000E+0	47.000000E+0	33.291836E+0	1.958401E+0				
934.661460E+0	290.705461E+0	290.800000E+0	0.000000E+0	58.000000E+0	33.531121E+0	1.974099E+0				
940.332784E+0	290.609489E+0	290.800000E+0	0.000000E+0	59.000000E+0	33.358915E+0	2.018019E+0				
945.987108E+0	290.514967E+0	290.800000E+0	0.000000E+0	57.000000E+0	33.576685E+0	2.048649E+0				
951.655432E+0	290.420728E+0	290.800000E+0	0.000000E+0	55.000000E+0	33.530689E+0	2.010987E+0				
957.332757E+0	290.326256E+0	290.800000E+0	0.000000E+0	53.000000E+0	33.467977E+0	1.991556E+0				
963.013082E+0	290.231634E+0	290.800000E+0	0.000000E+0	51.000000E+0	33.378088E+0	1.940800E+0				
968.693406E+0	290.136962E+0	290.910000E+0	0.000000E+0	51.000000E+0	33.308619E+0	2.021269E+0				
974.377731E+0	290.042290E+0	290.910000E+0	0.000000E+0	49.000000E+0	33.344083E+0	1.928103E+0				
980.103059E+0	289.947551E+0	290.910000E+0	191.910862E-3	45.000000E+0	33.450078E+0	1.879612E+0				
985.815386E+0	289.852129E+0	290.910000E+0	376.634536E-3	44.000000E+0	33.327159E+0	1.874136E+0				
991.490710E+0	289.756924E+0	291.020000E+0	376.634536E-3	42.000000E+0	33.424599E+0	1.963130E+0				
997.165035E+0	289.662335E+0	291.020000E+0	184.723674E-3	41.000000E+0	33.451461E+0	1.904229E+0				
1.002850E+3	289.567763E+0	291.130000E+0	184.972185E-3	39.000000E+0	33.505486E+0	1.857999E+0				
1.008560E+3	289.473007E+0	291.130000E+0	369.788969E-3	39.000000E+0	33.361862E+0	1.956809E+0				
1.014240E+3	289.377852E+0	291.130000E+0	562.929806E-3	38.000000E+0	33.391435E+0	1.883307E+0				
1.019918E+3	289.283180E+0	291.130000E+0	571.387161E-3	36.000000E+0	33.476736E+0	1.936109E+0				
1.025592E+3	289.188541E+0	291.130000E+0	386.570377E-3	36.000000E+0	33.514204E+0	2.030596E+0				
1.031289E+3	289.093986E+0	291.130000E+0	193.429541E-3	35.000000E+0	33.445649E+0	1.922996E+0				
1.036968E+3	288.999030E+0	291.020000E+0	0.000000E+0	33.000000E+0	33.293572E+0	1.993562E+0				
1.042669E+3	288.904375E+0	291.020000E+0	0.000000E+0	32.000000E+0	33.401859E+0	2.008260E+0				
1.048350E+3	288.809369E+0	290.910000E+0	-194.060882E-3	32.000000E+0	33.383634E+0	1.867702E+0				
1.054036E+3	288.714681E+0	290.910000E+0	-388.173136E-3	32.000000E+0	33.425179E+0	1.973619E+0				
1.059730E+3	288.619909E+0	290.800000E+0	-582.131355E-3	31.000000E+0	33.579858E+0	1.971064E+0				
1.065398E+3	288.525020E+0	290.680000E+0	-581.909068E-3	30.000000E+0	33.367337E+0	1.932460E+0				
1.071082E+3	288.430548E+0	290.570000E+0	-581.464758E-3	29.000000E+0	33.406034E+0	2.043831E+0				
1.076761E+3	288.335809E+0	290.570000E+0	-791.452868E-3	28.000000E+0	33.339519E+0	1.916626E+0				
1.082437E+3	288.241170E+0	290.460000E+0	-1.002093E+0	27.000000E+0	33.470947E+0	1.929196E+0				
1.088112E+3	288.146565E+0	290.460000E+0	-1.002213E+0	28.000000E+0	33.310741E+0	1.839516E+0				
1.093791E+3	288.051976E+0	290.350000E+0	-791.900368E-3	28.000000E+0	33.373790E+0	1.878236E+0				
1.099469E+3	287.957337E+0	290.240000E+0	-581.140323E-3	26.000000E+0	33.413439E+0	1.991638E+0				
1.105151E+3	287.862699E+0	290.130000E+0	-581.259885E-3	26.000000E+0	33.416133E+0	1.909713E+0				
1.110832E+3	287.767993E+0	290.020000E+0	-775.303218E-3	26.000000E+0	33.458361E+0	1.955282E+0				
1.116537E+3	287.673321E+0	289.910000E+0	-968.954105E-3	25.000000E+0	33.361260E+0	1.928032E+0				
1.122217E+3	287.578232E+0	289.790000E+0	-1.161159E+0	25.000000E+0	33.416005E+0	1.917791E+0				
1.127901E+3	287.483560E+0	289.790000E+0	-1.159357E+0	26.000000E+0	33.408604E+0	1.933608E+0				
1.133594E+3	287.388838E+0	289.680000E+0	-1.176822E+0	24.000000E+0	33.374654E+0	2.016142E+0				
1.139276E+3	287.293949E+0	289.570000E+0	-1.001298E+0	24.000000E+0	33.417566E+0	1.914762E+0				
1.144976E+3	287.199244E+0	289.570000E+0	-808.242491E-3	24.000000E+0	33.439012E+0	1.967422E+0				
1.150655E+3	287.104239E+0	289.350000E+0	-788.775512E-3	24.000000E+0	33.381686E+0	1.916337E+0				
1.156361E+3	287.009600E+0	289.240000E+0	-771.091090E-3	23.000000E+0	33.497858E+0	2.047757E+0				
1.162057E+3	286.914494E+0	289.130000E+0	-964.519682E-3	23.000000E+0	33.230941E+0	1.856529E+0				
1.167842E+3	286.819556E+0	289.130000E+0	-1.134161E+0	21.000000E+0	33.369158E+0	1.919935E+0				
1.173522E+3	286.723150E+0	289.020000E+0	-1.311264E+0	22.000000E+0	33.381304E+0	2.026205E+0				
1.179245E+3	286.628478E+0	288.890000E+0	-1.118174E+0	22.000000E+0	33.445630E+0	1.982801E+0				
1.184947E+3	286.533089E+0	288.670000E+0	-748.682531E-3	21.000000E+0	33.339395E+0	1.901704E+0				
1.190623E+3	286.438067E+0	288.560000E+0	-783.067674E-3	20.000000E+0	33.472615E+0	2.114973E+0				
1.196296E+3	286.343462E+0	288.450000E+0	-1.205422E+0	20.000000E+0	33.438671E+0	1.841175E+0				
1.201981E+3	286.248906E+0	288.450000E+0	-1.600805E+0	19.000000E+0	33.516828E+0	1.998777E+0				
1.207660E+3	286.154168E+0	288.230000E+0	-1.583920E+0	19.000000E+0	33.499562E+0	1.976853E+0				
1.213336E+3	286.059512E+0	288.230000E+0	-1.162076E+0	19.000000E+0	33.422316E+0	2.022945E+0				
1.219056E+3	285.964907E+0	288.120000E+0	-968.783274E-3	19.000000E+0	33.367950E+0	2.040962E+0				
1.224735E+3	285.869585E+0	288.010000E+0	-968.885693E-3	19.000000E+0	33.397898E+0	1.958457E+0				
1.230415E+3	285.774929E+0	287.900000E+0	-968.851604E-3	18.000000E+0	33.343882E+0	1.887896E+0				
1.236088E+3	285.680257E+0	287.900000E+0	-968.749185E-3	18.000000E+0	33.425098E+0	1.939049E+0				
1.241812E+3	285.585718E+0	287.790000E+0	-968.851642E-3	17.000000E+0	33.484914E+0	2.031840E+0				
1.247492E+3	285.490313E+0	287.680000E+0	-767.853920E-3	17.000000E+0	33.524468E+0	1.889700E+0				
1.253169E+3	285.395641E+0	287.570000E+0	-372.981477E-3	16.000000E+0	33.540945E+0	1.954572E+0				
1.258881E+3	285.301035E+0	287.350000E+0	-370.233692E-3	17.000000E+0	33.526595E+0	1.955057E+0				
1.264557E+3	285.205830E+0	287.350000E+0	-766.096307E-3	17.000000E+0	33.344862E+0	1.849209E+0				
1.270241E+3	285.111225E+0	287.240000E+0	-1.356365E+0	16.000000E+0	33.457070E+0	2.015663E+0				
1.275920E+3	285.016503E+0	287.130000E+0	-1.359215E+0	16.000000E+0	33.453777E+0	2.020025E+0				
1.281605E+3	284.921847E+0	287.130000E+0	-1.164418E+0	16.000000E+0	33.433090E+0	1.962234E+0				
1.287305E+3	284.827092E+0	287.020000E+0	-968.817717E-3	15.000000E+0	33.320285E+0	1.932685E+0				
1.293008E+3	284.732103E+0	286.800000E+0	-774.586579E-3	14.000000E+0	33.508812E+0	2.030219E+0				
1.298685E+3	284.637047E+0	286.690000E+0	-773.703724E-3	14.000000E+0	33.437500E+0	1.918287E+0				
1.304363E+3	284.542425E+0	286.580000E+0	-963.443313E-3	14.000000E+0	33.611738E+0	1.997536E+0				
1.310034E+3	284.447803E+0	286.470000E+0	-1.349436E+0	14.000000E+0	33.467591E+0	2.039432E+0				
1.315748E+3	284.353281E+0	286.360000E+0	-1.544294E+0	14.000000E+0	33.534272E+0	1.999088E+0				
1.321427E+3	284.258042E+0	286.260000E+0	-1.354588E+0	14.000000E+0	33.585695E+0	1.924776E+0				
1.327101E+3	284.163404E+0	286.150000E+0	-1.161159E+0	13.000000E+0	33.586195E+0	1.901641E+0				
1.332778E+3	284.068832E+0	286.150000E+0	-1.142238E+0	13.000000E+0	33.507726E+0	1.960553E+0				
1.338456E+3	283.974210E+0	286.040000E+0	-1.124664E+0	13.000000E+0	33.428407E+0	1.907201E+0				
1.344182E+3	283.879588E+0	285.930000E+0	-932.322500E-3	13.000000E+0	33.602275E+0	1.889114E+0				
1.349858E+3	283.784149E+0	285.820000E+0	-757.047276E-3	14.000000E+0	33.527372E+0	1.932676E+0				
1.355576E+3	283.689543E+0	285.600000E+0	-774.042074E-3	13.000000E+0	33.585708E+0	1.926402E+0				
1.361246E+3	283.594255E+0	285.600000E+0	-966.892726E-3	13.000000E+0	33.337297E+0	1.922022E+0				
1.366921E+3	283.499749E+0	285.490000E+0	-1.353293E+0	12.000000E+0	33.486383E+0	1.894900E+0				
1.372593E+3	283.405160E+0	285.380000E+0	-1.353599E+0	12.000000E+0	33.645484E+0	2.035341E+0				
1.378249E+3	283.310638E+0	285.270000E+0	-1.160272E+0	12.000000E+0	33.621303E+0	1.936361E+0				
1.383914E+3	283.216366E+0	285.170000E+0	-967.658544E-3	12.000000E+0	33.486618E+0	1.946252E+0				
1.389594E+3	283.121944E+0	285.060000E+0	-968.169990E-3	12.000000E+0	33.583391E+0	2.034284E+0				
1.395301E+3	283.027272E+0	284.950000E+0	-1.144475E+0	12.000000E+0	33.543803E+0	1.926844E+0				
1.400984E+3	282.932167E+0	284.840000E+0	-1.127099E+0	12.000000E+0	33.677908E+0	1.959101E+0				
1.406660E+3	282.837445E+0	284.640000E+0	-1.127133E+0	11.000000E+0	33.547790E+0	1.924304E+0				
1.412345E+3	282.742839E+0	284.530000E+0	-1.145042E+0	12.000000E+0	33.552717E+0	2.007165E+0				
1.418052E+3	282.648100E+0	284.430000E+0	-1.321085E+0	11.000000E+0	33.521269E+0	2.025511E+0				
1.423755E+3	282.552978E+0	284.430000E+0	-1.479220E+0	11.000000E+0	33.517230E+0	1.920903E+0				
1.429433E+3	282.457923E+0	284.320000E+0	-1.461311E+0	11.000000E+0	33.505698E+0	1.945423E+0				
1.435116E+3	282.363301E+0	284.210000E+0	-1.091035E+0	11.000000E+0	33.483104E+0	1.887339E+0				
1.440809E+3	282.268579E+0	284.100000E+0	-738.517446E-3	10.000000E+0	33.665331E+0	2.020565E+0				
1.446485E+3	282.173690E+0	283.990000E+0	-756.084900E-3	10.000000E+0	33.585478E+0	1.870986E+0				
1.452167E+3	282.079101E+0	283.890000E+0	-967.182263E-3	10.000000E+0	33.539247E+0	1.994989E+0				
1.457846E+3	281.984396E+0	283.780000E+0	-1.160748E+0	10.000000E+0	33.654954E+0	2.078346E+0				
1.463538E+3	281.889740E+0	283.670000E+0	-1.142531E+0	11.000000E+0	33.496319E+0	1.940806E+0				
1.469218E+3	281.794885E+0	283.560000E+0	-1.124886E+0	11.000000E+0	33.639855E+0	1.983598E+0				
1.474901E+3	281.700213E+0	283.450000E+0	-1.124580E+0	10.000000E+0	33.628868E+0	1.958616E+0				
1.480584E+3	281.605491E+0	283.450000E+0	-1.141473E+0	10.000000E+0	33.722838E+0	2.112532E+0				
1.486262E+3	281.510785E+0	283.350000E+0	-1.155614E+0	9.000000E+0	33.690014E+0	1.973621E+0				
1.491940E+3	281.416147E+0	283.240000E+0	-961.022593E-3	9.000000E+0	33.598215E+0	1.922691E+0				
1.497627E+3	281.321508E+0	283.130000E+0	-750.529866E-3	9.000000E+0	33.637312E+0	1.925308E+0				
1.503299E+3	281.226736E+0	283.020000E+0	-734.902553E-3	10.000000E+0	33.637218E+0	1.945304E+0				
1.508971E+3	281.132197E+0	282.920000E+0	-929.731506E-3	10.000000E+0	33.531157E+0	1.913931E+0				
1.514653E+3	281.037658E+0	282.810000E+0	-1.142026E+0	10.000000E+0	33.541754E+0	1.984405E+0				
1.520325E+3	280.942970E+0	282.700000E+0	-1.144195E+0	10.000000E+0	33.593960E+0	1.944825E+0				
1.526003E+3	280.848431E+0	282.590000E+0	-1.127072E+0	9.000000E+0	33.560180E+0	1.990025E+0				
1.531687E+3	280.753792E+0	282.490000E+0	-1.126867E+0	9.000000E+0	33.591241E+0	1.969059E+0				
1.537367E+3	280.659070E+0	282.270000E+0	-1.143184E+0	9.000000E+0	33.672243E+0	1.985895E+0				
1.543072E+3	280.564398E+0	282.160000E+0	-1.142049E+0	8.000000E+0	33.595323E+0	1.872392E+0				
1.548761E+3	280.469309E+0	282.060000E+0	-1.317974E+0	8.000000E+0	33.690006E+0	1.930395E+0				
1.554511E+3	280.374504E+0	282.060000E+0	-1.513224E+0	9.000000E+0	33.583557E+0	1.941323E+0				
1.560254E+3	280.278665E+0	281.950000E+0	-1.513289E+0	8.000000E+0	33.544058E+0	1.963385E+0				
1.565961E+3	280.182943E+0	281.840000E+0	-1.125258E+0	9.000000E+0	33.702856E+0	1.976298E+0				
1.571637E+3	280.087837E+0	281.740000E+0	-737.615433E-3	8.000000E+0	33.652798E+0	1.938815E+0				
1.577334E+3	279.993232E+0	281.740000E+0	-755.435646E-3	8.000000E+0	33.635673E+0	1.882823E+0				
1.583011E+3	279.898276E+0	281.630000E+0	-948.856792E-3	7.000000E+0	33.602018E+0	1.996153E+0				
1.588687E+3	279.803671E+0	281.520000E+0	-931.199451E-3	8.000000E+0	33.649802E+0	2.010654E+0				
1.594367E+3	279.709066E+0	281.420000E+0	-738.466754E-3	7.000000E+0	33.727764E+0	1.947138E+0				
1.600044E+3	279.614394E+0	281.420000E+0	-756.844048E-3	7.000000E+0	33.728019E+0	1.995966E+0				
1.605726E+3	279.519788E+0	281.310000E+0	-949.700039E-3	6.000000E+0	33.662630E+0	1.989669E+0				
1.611402E+3	279.425083E+0	281.220000E+0	-931.481021E-3	6.000000E+0	33.655161E+0	1.966877E+0				
1.617080E+3	279.330477E+0	281.110000E+0	-737.626107E-3	6.000000E+0	33.602755E+0	1.984583E+0				
1.622751E+3	279.235839E+0	281.110000E+0	-720.986944E-3	6.000000E+0	33.569330E+0	1.983290E+0				
1.628434E+3	279.141333E+0	281.010000E+0	-898.054015E-3	6.000000E+0	33.616351E+0	1.950920E+0				
1.634114E+3	279.046611E+0	280.900000E+0	-897.969121E-3	6.000000E+0	33.653668E+0	1.987956E+0				
1.639811E+3	278.951939E+0	280.790000E+0	-721.242282E-3	5.000000E+0	33.698531E+0	2.006867E+0				
1.645483E+3	278.857000E+0	280.690000E+0	-738.735122E-3	5.000000E+0	33.774578E+0	1.953733E+0				
1.651163E+3	278.762461E+0	280.690000E+0	-933.118332E-3	5.000000E+0	33.774103E+0	1.943817E+0				
1.656851E+3	278.667789E+0	280.580000E+0	-1.127459E+0	4.000000E+0	33.691041E+0	1.959625E+0				
1.662551E+3	278.573001E+0	280.470000E+0	-932.883810E-3	4.000000E+0	33.639949E+0	1.963795E+0				
1.668271E+3	278.477995E+0	280.370000E+0	-738.212504E-3	4.000000E+0	33.753903E+0	1.997306E+0				
1.673948E+3	278.382656E+0	280.260000E+0	-754.499933E-3	4.000000E+0	33.717173E+0	1.964474E+0				
1.679645E+3	278.288051E+0	280.160000E+0	-947.938085E-3	3.000000E+0	33.665459E+0	1.981193E+0				
1.685332E+3	278.193096E+0	280.160000E+0	-1.125186E+0	4.000000E+0	33.620035E+0	2.024326E+0				
1.691028E+3	278.098307E+0	280.050000E+0	-1.109160E+0	4.000000E+0	33.771415E+0	2.052580E+0				
1.696705E+3	278.003385E+0	280.050000E+0	-916.898474E-3	4.000000E+0	33.761291E+0	1.921547E+0				
1.702395E+3	277.908763E+0	279.940000E+0	-741.030510E-3	3.000000E+0	33.722651E+0	1.971476E+0				
1.708097E+3	277.813924E+0	279.840000E+0	-564.784100E-3	3.000000E+0	33.724650E+0	1.905951E+0				
1.713776E+3	277.718902E+0	279.730000E+0	-581.433631E-3	3.000000E+0	33.817108E+0	1.953391E+0				
1.719451E+3	277.624246E+0	279.620000E+0	-755.871427E-3	3.000000E+0	33.755526E+0	2.048940E+0				
1.725161E+3	277.529658E+0	279.520000E+0	-931.694202E-3	3.000000E+0	33.880867E+0	1.973932E+0				
1.730864E+3	277.434502E+0	279.410000E+0	-1.125787E+0	2.000000E+0	33.842300E+0	1.914815E+0				
1.736543E+3	277.339447E+0	279.410000E+0	-1.125723E+0	3.000000E+0	33.753695E+0	1.994196E+0				
1.742215E+3	277.244791E+0	279.310000E+0	-1.124070E+0	3.000000E+0	33.668937E+0	1.874296E+0				
1.747894E+3	277.150269E+0	279.110000E+0	-930.078714E-3	3.000000E+0	33.765192E+0	1.886177E+0				
1.753604E+3	277.055614E+0	279.010000E+0	-737.433936E-3	3.000000E+0	33.850839E+0	2.122934E+0				
1.759289E+3	276.960442E+0	278.800000E+0	-896.752840E-3	3.000000E+0	33.794188E+0	1.899616E+0				
1.764968E+3	276.865703E+0	278.690000E+0	-1.231209E+0	3.000000E+0	33.805486E+0	1.971117E+0				
1.770646E+3	276.771048E+0	278.590000E+0	-1.601051E+0	2.000000E+0	33.790599E+0	1.874113E+0				
1.776334E+3	276.676409E+0	278.480000E+0	-1.636953E+0	3.000000E+0	33.868686E+0	1.946944E+0				
1.782075E+3	276.581620E+0	278.270000E+0	-1.478558E+0	2.000000E+0	33.907427E+0	2.037770E+0				
1.787785E+3	276.485931E+0	278.160000E+0	-1.302010E+0	2.000000E+0	33.899151E+0	1.928231E+0				
1.793469E+3	276.390759E+0	278.060000E+0	-1.301911E+0	2.000000E+0	34.072412E+0	2.027883E+0				
1.799188E+3	276.296037E+0	278.060000E+0	-1.495639E+0	2.000000E+0	34.004937E+0	1.925208E+0				
1.804875E+3	276.200715E+0	277.850000E+0	-1.495997E+0	2.000000E+0	33.869254E+0	2.027828E+0				
1.810579E+3	276.105926E+0	277.740000E+0	-1.108906E+0	2.000000E+0	33.955637E+0	2.089682E+0				
1.816263E+3	276.010871E+0	277.640000E+0	-915.372493E-3	2.000000E+0	33.992624E+0	1.950347E+0				
1.821936E+3	275.916132E+0	277.550000E+0	-1.109123E+0	2.000000E+0	33.929781E+0	2.004527E+0				
1.827613E+3	275.821577E+0	277.450000E+0	-1.303233E+0	2.000000E+0	33.966754E+0	1.957379E+0				
1.833291E+3	275.726971E+0	277.450000E+0	-1.268360E+0	2.000000E+0	33.978505E+0	1.951512E+0				
1.838962E+3	275.632332E+0	277.340000E+0	-1.039607E+0	2.000000E+0	34.101491E+0	2.007031E+0				
1.844650E+3	275.537810E+0	277.240000E+0	-845.589668E-3	2.000000E+0	33.986980E+0	2.028455E+0				
1.850348E+3	275.443022E+0	277.130000E+0	-704.529361E-3	2.000000E+0	34.060474E+0	2.009261E+0				
1.856048E+3	275.348050E+0	277.030000E+0	-739.434782E-3	1.000000E+0	34.037380E+0	2.013434E+0				
1.861721E+3	275.253044E+0	276.920000E+0	-932.118768E-3	2.000000E+0	34.151768E+0	1.984369E+0				
1.867401E+3	275.158489E+0	276.820000E+0	-1.107111E+0	1.000000E+0	34.146936E+0	1.966039E+0				
1.873103E+3	275.063833E+0	276.710000E+0	-1.104688E+0	2.000000E+0	34.057432E+0	1.974516E+0				
1.878781E+3	274.968795E+0	276.610000E+0	-1.101221E+0	2.000000E+0	34.180877E+0	1.956828E+0				
1.884477E+3	274.874156E+0	276.400000E+0	-1.099418E+0	2.000000E+0	34.272971E+0	2.059261E+0				
1.890153E+3	274.779234E+0	276.300000E+0	-1.101225E+0	2.000000E+0	34.117241E+0	2.019448E+0				
1.895834E+3	274.684628E+0	276.210000E+0	-1.280925E+0	2.000000E+0	34.160055E+0	1.941494E+0				
1.901512E+3	274.589939E+0	276.100000E+0	-1.459222E+0	2.000000E+0	34.264680E+0	1.955671E+0				
1.907184E+3	274.495317E+0	275.900000E+0	-1.424963E+0	2.000000E+0	34.412845E+0	2.119394E+0				
1.912896E+3	274.400779E+0	275.790000E+0	-1.232060E+0	2.000000E+0	34.194305E+0	1.975969E+0				
1.918594E+3	274.305573E+0	275.690000E+0	-1.232876E+0	2.000000E+0	34.391381E+0	2.070983E+0				
1.924276E+3	274.210618E+0	275.580000E+0	-1.443992E+0	2.000000E+0	34.323062E+0	2.039648E+0				
1.929961E+3	274.115912E+0	275.370000E+0	-1.461537E+0	2.000000E+0	34.352066E+0	1.965818E+0				
1.935677E+3	274.021157E+0	275.270000E+0	-1.285494E+0	2.000000E+0	34.497222E+0	2.059868E+0				
1.941358E+3	273.925902E+0	275.170000E+0	-1.303599E+0	2.000000E+0	34.455216E+0	2.091756E+0				
1.947069E+3	273.831213E+0	275.060000E+0	-1.479916E+0	2.000000E+0	34.373848E+0	2.064159E+0				
1.952768E+3	273.736024E+0	274.980000E+0	-1.462023E+0	3.000000E+0	34.379589E+0	2.000859E+0				
1.958476E+3	273.641052E+0	274.870000E+0	-1.267257E+0	3.000000E+0	34.357976E+0	2.067375E+0				
1.964180E+3	273.545913E+0	274.660000E+0	-1.055429E+0	3.000000E+0	34.539582E+0	2.015769E+0				
1.969859E+3	273.450841E+0	274.560000E+0	-1.038153E+0	3.000000E+0	34.590086E+0	2.003204E+0				
1.975585E+3	273.356202E+0	274.460000E+0	-1.231977E+0	3.000000E+0	34.328561E+0	1.972087E+0				
1.981306E+3	273.260763E+0	274.350000E+0	-1.442174E+0	3.000000E+0	34.526701E+0	2.063845E+0				
