Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,1.806928E+3,1.043230E+3,836.335750E-3,616.691989E-3,200.000000E+0
25.000000E+0,2.407855E+3,333.878719E-3,756.652750E-3,82.367931E-3,200.000000E+0
30.000000E+0,2.406597E+3,674.550778E-3,-44.860775E-3,150.257215E-3,200.000000E+0
40.000000E+0,2.404785E+3,1.088772E+0,2.115080E+0,456.153344E-3,200.000000E+0
50.000000E+0,2.403517E+3,528.553451E-3,630.553275E-3,802.831686E-3,200.000000E+0
60.000000E+0,2.404460E+3,1.884078E+0,-901.032750E-3,1.092010E+0,200.000000E+0
75.000000E+0,2.403368E+3,773.349047E-3,-1.228090E+0,916.136136E-3,200.000000E+0
100.000000E+0,2.401863E+3,1.298853E+0,-1.751921E+0,1.367952E+0,200.000000E+0
120.000000E+0,2.401687E+3,774.447384E-3,-1.560730E+0,194.545667E-3,200.000000E+0
150.000000E+0,2.402275E+3,1.060766E+0,-1.561888E+0,846.805754E-3,200.000000E+0
200.000000E+0,2.401355E+3,511.981444E-3,-4.038362E+0,192.715017E-3,200.000000E+0
250.000000E+0,2.404200E+3,850.793748E-3,-5.383545E+0,571.678916E-3,200.000000E+0
300.000000E+0,2.402087E+3,797.977914E-3,-5.887173E+0,407.969454E-3,200.000000E+0
400.000000E+0,2.403093E+3,212.411742E-3,-8.114318E+0,339.460814E-3,200.000000E+0
500.000000E+0,2.403387E+3,493.222820E-3,-9.902812E+0,370.505186E-3,200.000000E+0
600.000000E+0,2.402235E+3,928.587638E-3,-12.093200E+0,22.978795E-3,200.000000E+0
750.000000E+0,2.401168E+3,1.099349E+0,-14.726775E+0,207.683225E-3,200.000000E+0
1.000000E+3,2.400628E+3,814.474524E-3,-19.398725E+0,91.298367E-3,200.000000E+0
1.200000E+3,2.401185E+3,706.629321E-3,-23.337450E+0,178.663993E-3,200.000000E+0
1.500000E+3,2.401172E+3,865.458694E-3,-28.757750E+0,304.951804E-3,200.000000E+0
2.000000E+3,2.399670E+3,248.092724E-3,-37.676175E+0,100.944350E-3,200.000000E+0
2.500000E+3,2.398332E+3,704.250488E-3,-47.171950E+0,182.467401E-3,200.000000E+0
3.000000E+3,2.397608E+3,588.021045E-3,-55.773175E+0,444.186601E-3,200.000000E+0
4.000000E+3,2.395793E+3,212.529410E-3,-73.770350E+0,333.833285E-3,200.000000E+0
5.000000E+3,2.393787E+3,506.229938E-3,-90.966200E+0,322.897414E-3,200.000000E+0
6.000000E+3,2.390595E+3,341.357582E-3,-108.354750E+0,592.438341E-3,200.000000E+0
7.500000E+3,2.386342E+3,1.625167E+0,-134.105500E+0,925.704191E-3,200.000000E+0
10.000000E+3,2.380483E+3,548.469461E-3,-177.649250E+0,169.260709E-3,200.000000E+0
12.000000E+3,2.373818E+3,71.195149E-3,-210.688250E+0,517.386884E-3,200.000000E+0
15.000000E+3,2.361500E+3,286.792610E-3,-260.097750E+0,1.178652E+0,200.000000E+0
20.000000E+3,2.337445E+3,814.386271E-3,-340.529000E+0,594.326089E-3,200.000000E+0
25.000000E+3,2.307985E+3,990.416578E-3,-418.882250E+0,2.029417E+0,200.000000E+0
30.000000E+3,2.274943E+3,2.106388E+0,-492.074750E+0,1.031507E+0,200.000000E+0
40.000000E+3,2.198095E+3,3.346569E+0,-627.485250E+0,2.337782E+0,200.000000E+0
50.000000E+3,2.108198E+3,1.359290E+0,-749.701250E+0,1.750106E+0,200.000000E+0
60.000000E+3,2.008773E+3,682.179412E-3,-852.685500E+0,1.165416E+0,200.000000E+0
75.000000E+3,1.849918E+3,940.754351E-3,-975.259000E+0,686.560267E-3,200.000000E+0
100.000000E+3,1.584360E+3,1.040409E+0,-1.104815E+3,1.316748E+0,200.000000E+0
120.000000E+3,1.388095E+3,2.157238E+0,-1.154495E+3,1.472048E+0,200.000000E+0
150.000000E+3,1.129793E+3,247.727168E-3,-1.170160E+3,381.837661E-3,200.000000E+0
200.000000E+3,811.351250E+0,279.319150E-3,-1.109655E+3,393.033077E-3,200.000000E+0
