Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,-5.151453E+6,11.540865E+6,-3.373132E+6,11.594571E+6,200.000000E+0
25.000000E+0,1.848652E+6,1.727608E+6,-14.247325E+6,2.300643E+6,200.000000E+0
30.000000E+0,3.184545E+6,1.417127E+6,-6.964500E+6,1.453833E+6,200.000000E+0
40.000000E+0,1.356833E+6,1.212587E+6,2.026140E+6,931.730366E+3,200.000000E+0
50.000000E+0,14.847000E+3,1.730885E+6,852.846500E+3,1.690768E+6,200.000000E+0
60.000000E+0,2.529118E+6,1.623975E+6,-2.774820E+6,404.937556E+3,200.000000E+0
75.000000E+0,-435.063750E+3,2.268211E+6,-3.207735E+6,1.051088E+6,200.000000E+0
100.000000E+0,-111.552500E+3,1.962198E+6,-1.833491E+6,717.257258E+3,200.000000E+0
120.000000E+0,233.010225E+3,142.118587E+3,-2.211970E+6,84.546573E+3,200.000000E+0
150.000000E+0,49.718975E+3,318.760293E+3,-1.827792E+6,143.083110E+3,200.000000E+0
200.000000E+0,72.823300E+3,76.818830E+3,-1.529308E+6,78.654346E+3,200.000000E+0
250.000000E+0,23.998875E+3,79.099603E+3,-1.243162E+6,103.401855E+3,200.000000E+0
300.000000E+0,11.497500E+0,40.463378E+3,-1.096430E+6,14.729936E+3,200.000000E+0
400.000000E+0,4.382975E+3,49.117610E+3,-830.124750E+3,22.642647E+3,200.000000E+0
500.000000E+0,-4.227755E+3,30.633334E+3,-689.144250E+3,21.358116E+3,200.000000E+0
600.000000E+0,-13.907065E+3,7.211740E+3,-555.241250E+3,4.114399E+3,200.000000E+0
750.000000E+0,8.013990E+3,13.129150E+3,-443.089250E+3,10.192802E+3,200.000000E+0
1.000000E+3,2.070190E+3,2.046069E+3,-331.355750E+3,227.613021E+0,200.000000E+0
1.200000E+3,3.685262E+3,2.443166E+3,-280.678250E+3,1.470977E+3,200.000000E+0
1.500000E+3,3.860905E+3,2.100823E+3,-223.612750E+3,1.010183E+3,200.000000E+0
2.000000E+3,1.893334E+3,1.129106E+3,-168.262000E+3,499.748937E+0,200.000000E+0
2.500000E+3,1.589128E+3,517.465327E+0,-135.005500E+3,356.882684E+0,200.000000E+0
3.000000E+3,1.471693E+3,522.821978E+0,-112.562000E+3,403.657652E+0,200.000000E+0
4.000000E+3,1.140705E+3,82.742964E+0,-84.493750E+3,195.256261E+0,200.000000E+0
5.000000E+3,902.323000E+0,71.720021E+0,-67.684225E+3,105.054614E+0,200.000000E+0
6.000000E+3,634.626000E+0,39.048436E+0,-56.497500E+3,120.106411E+0,200.000000E+0
7.500000E+3,583.022500E+0,58.335990E+0,-45.369350E+3,23.903399E+0,200.000000E+0
10.000000E+3,464.867000E+0,70.914086E+0,-34.079300E+3,175.172957E+0,200.000000E+0
12.000000E+3,874.664825E+0,504.360515E+0,-28.606650E+3,622.413570E+0,200.000000E+0
15.000000E+3,280.896500E+0,74.447931E+0,-22.825225E+3,64.382854E+0,200.000000E+0
20.000000E+3,296.919500E+0,60.876583E+0,-17.243650E+3,81.191764E+0,200.000000E+0
25.000000E+3,194.930250E+0,24.189160E+0,-13.742375E+3,11.541528E+0,200.000000E+0
30.000000E+3,151.911750E+0,5.309631E+0,-11.471000E+3,13.960838E+0,200.000000E+0
40.000000E+3,113.315750E+0,6.294441E+0,-8.630647E+3,12.615747E+0,200.000000E+0
50.000000E+3,88.897500E+0,11.374237E+0,-6.920252E+3,9.805446E+0,200.000000E+0
60.000000E+3,77.311800E+0,2.981936E+0,-5.767520E+3,7.682168E+0,200.000000E+0
75.000000E+3,59.619200E+0,22.123378E+0,-4.616818E+3,11.468109E+0,200.000000E+0
100.000000E+3,43.072825E+0,1.145463E+0,-3.478457E+3,1.074299E+0,200.000000E+0
120.000000E+3,33.944550E+0,950.037348E-3,-2.901812E+3,243.246271E-3,200.000000E+0
150.000000E+3,26.707300E+0,854.198387E-3,-2.325505E+3,764.771207E-3,200.000000E+0
200.000000E+3,18.585450E+0,732.698098E-3,-1.747037E+3,414.268935E-3,200.000000E+0
