Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4,
Sample Interval,0.04,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,0.2
Label,,
TIME,CH1,CH2
-1.760e+00,-0.02,-0.012
-1.720e+00,-0.06,-0.004
-1.680e+00,0.02,0.004
-1.640e+00,0.02,-0.004
-1.600e+00,-0.02,0.004
-1.560e+00,0.02,0.004
-1.520e+00,0.06,-0.012
-1.480e+00,0.06,0.02
-1.440e+00,-0.02,0.004
-1.400e+00,0.06,-0.004
-1.360e+00,0.02,0.012
-1.320e+00,0.02,-0.004
-1.280e+00,-0.02,0.004
-1.240e+00,-0.06,-0.004
-1.200e+00,0.06,0.012
-1.160e+00,-0.02,0.012
-1.120e+00,0.02,0.012
-1.080e+00,0.02,-0.004
-1.040e+00,-0.02,0.02
-1.000e-00,0.02,0.012
-9.600e-01,0.02,0.012
-9.200e-01,0.18,0.012
-8.800e-01,0.1,0.02
-8.400e-01,0.1,0.036
-8.000e-01,0.14,0.02
-7.600e-01,0.18,0.028
-7.200e-01,0.18,0.044
-6.800e-01,0.22,0.02
-6.400e-01,0.3,0.028
-6.000e-01,0.3,0.028
-5.600e-01,0.3,0.06
-5.200e-01,0.34,0.036
-4.800e-01,0.26,0.036
-4.400e-01,0.34,0.044
-4.000e-01,0.34,0.044
-3.600e-01,0.3,0.076
-3.200e-01,0.3,0.06
-2.800e-01,0.3,0.068
-2.400e-01,0.46,0.076
-2.000e-01,0.46,0.076
-1.600e-01,0.5,0.084
-1.200e-01,0.54,0.076
-8.000e-02,0.42,0.084
-4.000e-02,0.5,0.076
3.011e-15,0.5,0.084
4.000e-02,0.5,0.092
8.000e-02,0.46,0.092
1.200e-01,0.62,0.108
1.600e-01,0.5,0.092
2.000e-01,0.62,0.092
2.400e-01,0.62,0.108
2.800e-01,0.62,0.108
3.200e-01,0.62,0.108
3.600e-01,0.7,0.124
4.000e-01,0.74,0.1
4.400e-01,0.7,0.124
4.800e-01,0.74,0.148
5.200e-01,0.7,0.14
5.600e-01,0.78,0.156
6.000e-01,0.7,0.14
6.400e-01,0.78,0.156
6.800e-01,0.86,0.132
7.200e-01,0.78,0.148
7.600e-01,0.82,0.164
8.000e-01,0.78,0.156
8.400e-01,0.82,0.18
8.800e-01,0.82,0.156
9.200e-01,0.9,0.14
9.600e-01,0.98,0.156
1.000e+00,0.94,0.156
1.040e+00,0.86,0.172
1.080e+00,0.94,0.18
1.120e+00,1.02,0.188
1.160e+00,0.98,0.172
1.200e+00,1.02,0.18
1.240e+00,1.06,0.164
1.280e+00,1.06,0.188
1.320e+00,1.06,0.188
1.360e+00,1.14,0.172
1.400e+00,1.06,0.188
1.440e+00,1.06,0.172
1.480e+00,1.14,0.196
1.520e+00,1.14,0.204
1.560e+00,1.18,0.204
1.600e+00,1.18,0.22
1.640e+00,1.18,0.196
1.680e+00,1.18,0.22
1.720e+00,1.22,0.212
1.760e+00,1.26,0.228
1.800e+00,1.26,0.188
1.840e+00,1.22,0.22
1.880e+00,1.22,0.212
1.920e+00,1.3,0.228
1.960e+00,1.22,0.236
2.000e+00,1.18,0.204
2.040e+00,1.3,0.22
2.080e+00,1.26,0.212
2.120e+00,1.18,0.236
2.160e+00,1.3,0.22
2.200e+00,1.22,0.244
2.240e+00,1.22,0.22
2.280e+00,1.34,0.228
2.320e+00,1.26,0.22
2.360e+00,1.3,0.212
2.400e+00,1.18,0.22
2.440e+00,1.3,0.22
2.480e+00,1.26,0.236
2.520e+00,1.22,0.22
2.560e+00,1.22,0.236
2.600e+00,1.26,0.236
2.640e+00,1.26,0.236
2.680e+00,1.22,0.244
2.720e+00,1.22,0.212
2.760e+00,1.26,0.228
2.800e+00,1.26,0.236
2.840e+00,1.26,0.236
2.880e+00,1.26,0.236
2.920e+00,1.18,0.244
2.960e+00,1.18,0.228
3.000e+00,1.3,0.236
3.040e+00,1.3,0.228
3.080e+00,1.22,0.236
3.120e+00,1.26,0.236
3.160e+00,1.26,0.228
3.200e+00,1.26,0.252
3.240e+00,1.22,0.244
3.280e+00,1.14,0.22
3.320e+00,1.34,0.236
3.360e+00,1.38,0.252
3.400e+00,1.34,0.26
3.440e+00,1.38,0.26
3.480e+00,1.38,0.252
3.520e+00,1.5,0.276
3.560e+00,1.54,0.284
3.600e+00,1.58,0.276
3.640e+00,1.66,0.276
3.680e+00,1.58,0.308
3.720e+00,1.74,0.308
3.760e+00,1.74,0.316
3.800e+00,1.78,0.332
3.840e+00,1.82,0.356
3.880e+00,1.82,0.348
3.920e+00,1.9,0.34
3.960e+00,1.94,0.372
4.000e+00,1.94,0.388
4.040e+00,2.02,0.412
4.080e+00,2.06,0.396
4.120e+00,1.98,0.412
4.160e+00,2.14,0.412
4.200e+00,2.18,0.412
4.240e+00,2.22,0.404
4.280e+00,2.22,0.42
4.320e+00,2.3,0.452
4.360e+00,2.34,0.452
4.400e+00,2.38,0.476
4.440e+00,2.42,0.46
4.480e+00,2.42,0.476
4.520e+00,2.5,0.484
4.560e+00,2.46,0.484
4.600e+00,2.5,0.508
4.640e+00,2.62,0.524
4.680e+00,2.66,0.524
4.720e+00,2.62,0.556
4.760e+00,2.74,0.572
4.800e+00,2.7,0.564
4.840e+00,2.7,0.596
4.880e+00,2.86,0.588
4.920e+00,2.82,0.588
4.960e+00,2.86,0.596
5.000e+00,2.86,0.596
5.040e+00,2.86,0.62
5.080e+00,2.94,0.628
5.120e+00,3.06,0.628
5.160e+00,3.14,0.636
5.200e+00,3.1,0.644
5.240e+00,3.18,0.66
5.280e+00,3.26,0.668
5.320e+00,3.18,0.684
5.360e+00,3.3,0.684
5.400e+00,3.26,0.684
5.440e+00,3.34,0.684
5.480e+00,3.38,0.716
5.520e+00,3.42,0.74
5.560e+00,3.42,0.748
5.600e+00,3.46,0.748
5.640e+00,3.5,0.756
5.680e+00,3.58,0.78
5.720e+00,3.58,0.796
5.760e+00,3.66,0.796
5.800e+00,3.7,0.796
5.840e+00,3.7,0.828
5.880e+00,3.7,0.828
5.920e+00,3.78,0.836
5.960e+00,3.82,0.82
6.000e+00,3.9,0.868
6.040e+00,3.86,0.868
6.080e+00,3.86,0.884
6.120e+00,3.9,0.892
6.160e+00,4.02,0.916
6.200e+00,4.1,0.924
6.240e+00,4.1,0.932
