Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2,
Sample Interval,0.02,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.1
Label,,
TIME,CH1,CH2
-1.480e+00,-0.01,0.002
-1.460e+00,-0.01,0.01
-1.440e+00,-0.01,0.01
-1.420e+00,0.03,-0.006
-1.400e+00,0.01,-0.006
-1.380e+00,-0.01,0.014
-1.360e+00,0.01,-0.01
-1.340e+00,-0.01,0.01
-1.320e+00,-0.01,-0.002
-1.300e+00,0.05,-0.014
-1.280e+00,0.01,0.006
-1.260e+00,0.01,0.014
-1.240e+00,-0.01,0.002
-1.220e+00,0.03,-0.018
-1.200e+00,0.01,0.002
-1.180e+00,0.01,0.002
-1.160e+00,0.05,0.002
-1.140e+00,-0.01,-0.002
-1.120e+00,0.03,0.002
-1.100e+00,0.05,0.006
-1.080e+00,0.03,0.01
-1.060e+00,-0.03,0.014
-1.040e+00,0.01,0.002
-1.020e+00,0.01,0.002
-1.000e+00,0.05,0.018
-9.800e-01,0.05,0.006
-9.600e-01,0.05,0.002
-9.400e-01,0.05,0.01
-9.200e-01,0.05,-0.014
-9.000e-01,0.05,0.002
-8.800e-01,0.07,0.01
-8.600e-01,0.11,0.002
-8.400e-01,0.09,0.018
-8.200e-01,0.13,0.01
-8.000e-01,0.11,0.026
-7.800e-01,0.17,0.014
-7.600e-01,0.15,0.014
-7.400e-01,0.19,0.03
-7.200e-01,0.19,0.03
-7.000e-01,0.15,0.014
-6.800e-01,0.19,0.018
-6.600e-01,0.19,0.03
-6.400e-01,0.21,0.042
-6.200e-01,0.21,0.026
-6.000e-01,0.23,0.03
-5.800e-01,0.25,0.022
-5.600e-01,0.27,0.038
-5.400e-01,0.29,0.026
-5.200e-01,0.29,0.038
-5.000e-01,0.31,0.062
-4.800e-01,0.27,0.042
-4.600e-01,0.29,0.05
-4.400e-01,0.35,0.042
-4.200e-01,0.33,0.05
-4.000e-01,0.35,0.066
-3.800e-01,0.37,0.03
-3.600e-01,0.37,0.05
-3.400e-01,0.37,0.062
-3.200e-01,0.41,0.062
-3.000e-01,0.39,0.05
-2.800e-01,0.41,0.054
-2.600e-01,0.39,0.058
-2.400e-01,0.43,0.07
-2.200e-01,0.43,0.066
-2.000e-01,0.45,0.066
-1.800e-01,0.47,0.106
-1.600e-01,0.49,0.074
-1.400e-01,0.47,0.082
-1.200e-01,0.47,0.074
-1.000e-01,0.47,0.074
-8.000e-02,0.51,0.082
-6.000e-02,0.51,0.094
-4.000e-02,0.53,0.082
-2.000e-02,0.53,0.086
6.176e-16,0.55,0.078
2.000e-02,0.57,0.082
4.000e-02,0.57,0.106
6.000e-02,0.59,0.09
8.000e-02,0.59,0.102
1.000e-01,0.61,0.09
1.200e-01,0.63,0.094
1.400e-01,0.65,0.094
1.600e-01,0.65,0.11
1.800e-01,0.61,0.094
2.000e-01,0.65,0.102
2.200e-01,0.67,0.106
2.400e-01,0.69,0.102
2.600e-01,0.69,0.102
2.800e-01,0.71,0.106
3.000e-01,0.71,0.11
3.200e-01,0.73,0.122
3.400e-01,0.71,0.106
3.600e-01,0.71,0.102
3.800e-01,0.75,0.094
4.000e-01,0.77,0.11
4.200e-01,0.75,0.11
4.400e-01,0.79,0.118
4.600e-01,0.79,0.114
