Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,2
Sample Interval,0.02
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Label,
TIME,CH1
-1.480e+00,-0.01
-1.460e+00,-0.01
-1.440e+00,-0.01
-1.420e+00,0.03
-1.400e+00,0.01
-1.380e+00,-0.01
-1.360e+00,0.01
-1.340e+00,-0.01
-1.320e+00,-0.01
-1.300e+00,0.05
-1.280e+00,0.01
-1.260e+00,0.01
-1.240e+00,-0.01
-1.220e+00,0.03
-1.200e+00,0.01
-1.180e+00,0.01
-1.160e+00,0.05
-1.140e+00,-0.01
-1.120e+00,0.03
-1.100e+00,0.05
-1.080e+00,0.03
-1.060e+00,-0.03
-1.040e+00,0.01
-1.020e+00,0.01
-1.000e+00,0.05
-9.800e-01,0.05
-9.600e-01,0.05
-9.400e-01,0.05
-9.200e-01,0.05
-9.000e-01,0.05
-8.800e-01,0.07
-8.600e-01,0.11
-8.400e-01,0.09
-8.200e-01,0.13
-8.000e-01,0.11
-7.800e-01,0.17
-7.600e-01,0.15
-7.400e-01,0.19
-7.200e-01,0.19
-7.000e-01,0.15
-6.800e-01,0.19
-6.600e-01,0.19
-6.400e-01,0.21
-6.200e-01,0.21
-6.000e-01,0.23
-5.800e-01,0.25
-5.600e-01,0.27
-5.400e-01,0.29
-5.200e-01,0.29
-5.000e-01,0.31
-4.800e-01,0.27
-4.600e-01,0.29
-4.400e-01,0.35
-4.200e-01,0.33
-4.000e-01,0.35
-3.800e-01,0.37
-3.600e-01,0.37
-3.400e-01,0.37
-3.200e-01,0.41
-3.000e-01,0.39
-2.800e-01,0.41
-2.600e-01,0.39
-2.400e-01,0.43
-2.200e-01,0.43
-2.000e-01,0.45
-1.800e-01,0.47
-1.600e-01,0.49
-1.400e-01,0.47
-1.200e-01,0.47
-1.000e-01,0.47
-8.000e-02,0.51
-6.000e-02,0.51
-4.000e-02,0.53
-2.000e-02,0.53
6.176e-16,0.55
2.000e-02,0.57
4.000e-02,0.57
6.000e-02,0.59
8.000e-02,0.59
1.000e-01,0.61
1.200e-01,0.63
1.400e-01,0.65
1.600e-01,0.65
1.800e-01,0.61
2.000e-01,0.65
2.200e-01,0.67
2.400e-01,0.69
2.600e-01,0.69
2.800e-01,0.71
3.000e-01,0.71
3.200e-01,0.73
3.400e-01,0.71
3.600e-01,0.71
3.800e-01,0.75
4.000e-01,0.77
4.200e-01,0.75
4.400e-01,0.79
4.600e-01,0.79
4.800e-01,0.81
5.000e-01,0.85
5.200e-01,0.83
5.400e-01,0.89
5.600e-01,0.85
5.800e-01,0.85
6.000e-01,0.85
6.200e-01,0.89
6.400e-01,0.91
6.600e-01,0.91
6.800e-01,0.95
7.000e-01,0.93
7.200e-01,0.97
7.400e-01,0.97
7.600e-01,0.95
7.800e-01,0.99
8.000e-01,1.01
8.200e-01,0.97
8.400e-01,1.01
8.600e-01,1.01
8.800e-01,1.01
9.000e-01,1.01
9.200e-01,1.01
9.400e-01,1.03
9.600e-01,1.01
9.800e-01,1.05
1.000e+00,1.03
1.020e+00,1.05
1.040e+00,1.03
1.060e+00,1.05
1.080e+00,1.07
1.100e+00,1.03
1.120e+00,1.03
1.140e+00,1.03
1.160e+00,1.01
1.180e+00,1.01
1.200e+00,1.01
1.220e+00,1.03
1.240e+00,1.01
1.260e+00,1.03
1.280e+00,1.05
1.300e+00,1.03
1.320e+00,1.01
1.340e+00,1.03
1.360e+00,1.03
1.380e+00,1.01
1.400e+00,1.05
1.420e+00,1.01
1.440e+00,1.03
1.460e+00,1.05
1.480e+00,1.03
1.500e+00,1.05
1.520e+00,0.99
1.540e+00,1.03
1.560e+00,1.01
1.580e+00,1.03
1.600e+00,1.03
1.620e+00,1.05
1.640e+00,1.03
1.660e+00,1.03
1.680e+00,1.03
1.700e+00,1.01
1.720e+00,1.01
1.740e+00,0.99
1.760e+00,1.01
1.780e+00,1.01
1.800e+00,1.01
1.820e+00,1.05
1.840e+00,1.07
1.860e+00,1.09
1.880e+00,1.11
1.900e+00,1.13
1.920e+00,1.15
1.940e+00,1.19
1.960e+00,1.19
1.980e+00,1.23
2.000e+00,1.23
2.020e+00,1.27
2.040e+00,1.31
2.060e+00,1.35
2.080e+00,1.35
2.100e+00,1.39
2.120e+00,1.43
2.140e+00,1.45
2.160e+00,1.41
2.180e+00,1.45
2.200e+00,1.51
2.220e+00,1.51
2.240e+00,1.57
2.260e+00,1.55
2.280e+00,1.57
2.300e+00,1.63
2.320e+00,1.63
2.340e+00,1.63
2.360e+00,1.69
2.380e+00,1.71
2.400e+00,1.75
2.420e+00,1.75
2.440e+00,1.75
2.460e+00,1.81
2.480e+00,1.83
2.500e+00,1.89
2.520e+00,1.87
2.540e+00,1.91
2.560e+00,1.87
2.580e+00,1.95
2.600e+00,1.97
2.620e+00,1.99
2.640e+00,2.03
2.660e+00,2.03
2.680e+00,2.07
2.700e+00,2.07
2.720e+00,2.13
2.740e+00,2.17
2.760e+00,2.15
2.780e+00,2.17
2.800e+00,2.23
2.820e+00,2.25
2.840e+00,2.25
2.860e+00,2.29
2.880e+00,2.33
2.900e+00,2.33
2.920e+00,2.39
2.940e+00,2.41
2.960e+00,2.45
2.980e+00,2.47
3.000e+00,2.49
3.020e+00,2.51
3.040e+00,2.55
3.060e+00,2.55
3.080e+00,2.63
3.100e+00,2.59
3.120e+00,2.61
3.140e+00,2.63
3.160e+00,2.71
3.180e+00,2.69
3.200e+00,2.73
3.220e+00,2.75
3.240e+00,2.73
3.260e+00,2.79
3.280e+00,2.83
3.300e+00,2.85
3.320e+00,2.85
3.340e+00,2.93
3.360e+00,2.93
3.380e+00,2.85
3.400e+00,2.99
3.420e+00,3.01
3.440e+00,2.99
3.460e+00,3.05
3.480e+00,3.07
3.500e+00,3.09
3.520e+00,3.09
3.540e+00,3.13
3.560e+00,3.15
3.580e+00,3.15
3.600e+00,3.21
3.620e+00,3.23
3.640e+00,3.25
3.660e+00,3.29
3.680e+00,3.27
3.700e+00,3.39
3.720e+00,3.35
3.740e+00,3.35
3.760e+00,3.33
3.780e+00,3.35
3.800e+00,3.31
3.820e+00,3.33
3.840e+00,3.33
3.860e+00,3.35
3.880e+00,3.35
3.900e+00,3.35
3.920e+00,3.35
3.940e+00,3.33
3.960e+00,3.35
3.980e+00,3.35
4.000e+00,3.33
4.020e+00,3.31
4.040e+00,3.33
4.060e+00,3.31
4.080e+00,3.33
