Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
20:13:41,108.14,108.24,59.0,0.006766155166666667,0.001,6.766155166666667,0.006766155166666667,0.001,6.766155166666667
20:13:45,108.12,108.19,55.0,0.006753761833333333,0.001,6.753761833333333,0.006753761833333333,0.001,6.753761833333333
20:13:48,108.12,108.3,51.0,0.006766786333333333,0.001,6.766786333333332,0.006766786333333333,0.001,6.766786333333332
20:13:51,108.1,108.41,58.0,0.006757079666666668,0.001,6.757079666666668,0.006757079666666668,0.001,6.757079666666668
20:13:54,108.12,108.52,68.0,0.006742256333333333,0.001,6.742256333333333,0.006742256333333333,0.001,6.742256333333333
20:13:57,108.14,108.63,74.0,0.006746478833333333,0.001,6.746478833333333,0.006746478833333333,0.001,6.746478833333333
20:14:01,108.18,108.73,78.0,0.0067456625,0.001,6.7456625,0.0067456625,0.001,6.7456625
20:14:04,108.22,108.84,87.0,0.006738154333333333,0.001,6.738154333333332,0.006738154333333333,0.001,6.738154333333332
20:14:07,108.29,108.95,85.0,0.006728255166666666,0.001,6.728255166666666,0.006728255166666666,0.001,6.728255166666666
20:14:10,108.37,109.06,82.0,0.006719273333333334,0.001,6.719273333333334,0.006719273333333334,0.001,6.719273333333334
20:14:14,108.47,109.17,76.0,0.006740456333333335,0.001,6.740456333333334,0.006740456333333335,0.001,6.740456333333334
20:14:17,108.6,109.27,66.0,0.006717087666666666,0.001,6.717087666666666,0.006717087666666666,0.001,6.717087666666666
20:14:20,108.74,109.38,59.0,0.006704044499999999,0.001,6.704044499999999,0.006704044499999999,0.001,6.704044499999999
20:14:23,108.89,109.49,53.0,0.006694115833333333,0.001,6.694115833333333,0.006694115833333333,0.001,6.694115833333333
20:14:27,109.06,109.6,43.0,0.006689855000000001,0.001,6.6898550000000006,0.006689855000000001,0.001,6.6898550000000006
20:14:30,109.17,109.71,36.0,0.006677374999999999,0.001,6.677374999999999,0.006677374999999999,0.001,6.677374999999999
20:14:33,109.35,109.82,31.0,0.006675785333333333,0.001,6.675785333333333,0.006675785333333333,0.001,6.675785333333333
20:14:36,109.53,109.92,27.0,0.006645788833333333,0.001,6.645788833333333,0.006645788833333333,0.001,6.645788833333333
20:14:40,109.72,110.03,24.0,0.00667069,0.001,6.67069,0.00667069,0.001,6.67069
20:14:43,109.89,110.14,22.0,0.0066489845,0.001,6.6489845,0.0066489845,0.001,6.6489845
20:14:46,110.04,110.25,25.0,0.006636523000000001,0.001,6.636523,0.006636523000000001,0.001,6.636523
20:14:50,110.19,110.36,24.0,0.006619694999999999,0.001,6.619694999999999,0.006619694999999999,0.001,6.619694999999999
20:14:53,110.31,110.47,28.0,0.006606022333333334,0.001,6.606022333333334,0.006606022333333334,0.001,6.606022333333334
20:14:56,110.43,110.58,38.0,0.006610619500000001,0.001,6.610619500000001,0.006610619500000001,0.001,6.610619500000001
20:14:59,110.53,110.68,42.0,0.006601979166666667,0.001,6.601979166666666,0.006601979166666667,0.001,6.601979166666666
20:15:03,110.6,110.79,50.0,0.0065967325,0.001,6.5967325,0.0065967325,0.001,6.5967325
20:15:06,110.66,110.9,58.0,0.006594137,0.001,6.594137,0.006594137,0.001,6.594137
20:15:09,110.72,111.01,65.0,0.006592822333333332,0.001,6.5928223333333325,0.006592822333333332,0.001,6.5928223333333325
20:15:12,110.77,111.12,70.0,0.006587915166666666,0.001,6.587915166666666,0.006587915166666666,0.001,6.587915166666666
20:15:16,110.81,111.23,78.0,0.006570487333333333,0.001,6.5704873333333325,0.006570487333333333,0.001,6.5704873333333325
20:15:19,110.86,111.34,86.0,0.0065794375,0.001,6.5794375,0.0065794375,0.001,6.5794375
20:15:22,110.9,111.44,89.0,0.00658608,0.001,6.58608,0.00658608,0.001,6.58608
20:15:25,110.96,111.55,86.0,0.0065542356666666675,0.001,6.554235666666667,0.0065542356666666675,0.001,6.554235666666667
