Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
17:23:41,300.94,300.0,55.0,0.001740765,0.001,1.740765,0.001740765,0.001,1.740765
17:23:44,300.94,300.91,55.0,0.0017417583333333333,0.001,1.7417583333333333,0.0017417583333333333,0.001,1.7417583333333333
17:23:47,300.94,300.8,59.0,0.0017425133333333336,0.001,1.7425133333333336,0.0017425133333333336,0.001,1.7425133333333336
17:23:50,300.94,300.69,59.0,0.0017436414999999997,0.001,1.7436414999999996,0.0017436414999999997,0.001,1.7436414999999996
17:23:54,300.94,300.58,58.0,0.001743796333333333,0.001,1.743796333333333,0.001743796333333333,0.001,1.743796333333333
17:23:57,300.94,300.48,58.0,0.0017434123333333335,0.001,1.7434123333333336,0.0017434123333333335,0.001,1.7434123333333336
17:24:00,300.94,300.37,58.0,0.0017427143333333334,0.001,1.7427143333333333,0.0017427143333333334,0.001,1.7427143333333333
17:24:03,301.06,300.27,58.0,0.0017433126666666666,0.001,1.7433126666666665,0.0017433126666666666,0.001,1.7433126666666665
17:24:06,301.06,300.16,57.0,0.0017421645,0.001,1.7421645,0.0017421645,0.001,1.7421645
17:24:10,301.18,300.05,57.0,0.0017474815,0.001,1.7474815,0.0017474815,0.001,1.7474815
17:24:13,301.18,300.0,56.0,0.0017445036666666666,0.001,1.7445036666666667,0.0017445036666666666,0.001,1.7445036666666667
17:24:16,301.18,300.0,57.0,0.0017463239999999998,0.001,1.7463239999999998,0.0017463239999999998,0.001,1.7463239999999998
17:24:19,301.18,300.0,55.0,0.0017437743333333332,0.001,1.743774333333333,0.0017437743333333332,0.001,1.743774333333333
17:24:22,301.18,300.0,55.0,0.0017444481666666666,0.001,1.7444481666666665,0.0017444481666666666,0.001,1.7444481666666665
17:24:25,301.18,300.0,55.0,0.0017487165000000004,0.001,1.7487165000000002,0.0017487165000000004,0.001,1.7487165000000002
17:24:29,301.29,300.0,55.0,0.0017512808333333331,0.001,1.7512808333333332,0.0017512808333333331,0.001,1.7512808333333332
17:24:32,301.29,300.0,55.0,0.0017501916666666669,0.001,1.7501916666666668,0.0017501916666666669,0.001,1.7501916666666668
17:24:35,301.29,300.0,55.0,0.0017502396666666668,0.001,1.7502396666666666,0.0017502396666666668,0.001,1.7502396666666666
17:24:38,301.29,300.0,54.0,0.0017515578333333335,0.001,1.7515578333333335,0.0017515578333333335,0.001,1.7515578333333335
17:24:41,301.29,300.0,54.0,0.001753653,0.001,1.753653,0.001753653,0.001,1.753653
17:24:45,301.29,300.0,54.0,0.0017534610000000002,0.001,1.7534610000000002,0.0017534610000000002,0.001,1.7534610000000002
17:24:48,301.41,300.0,53.0,0.0017527781666666666,0.001,1.7527781666666664,0.0017527781666666666,0.001,1.7527781666666664
17:24:51,301.41,300.0,53.0,0.0017535091666666667,0.001,1.7535091666666667,0.0017535091666666667,0.001,1.7535091666666667
17:24:54,301.41,300.0,53.0,0.0017525233333333331,0.001,1.752523333333333,0.0017525233333333331,0.001,1.752523333333333
17:24:57,301.41,300.0,53.0,0.0017560936666666666,0.001,1.7560936666666664,0.0017560936666666666,0.001,1.7560936666666664
17:25:00,301.41,300.0,53.0,0.0017560255,0.001,1.7560255,0.0017560255,0.001,1.7560255
17:25:04,301.41,300.0,52.0,0.001754039,0.001,1.754039,0.001754039,0.001,1.754039
17:25:07,301.41,300.0,52.0,0.0017511166666666666,0.001,1.7511166666666664,0.0017511166666666666,0.001,1.7511166666666664
17:25:10,301.41,300.0,51.0,0.0017494478333333332,0.001,1.7494478333333332,0.0017494478333333332,0.001,1.7494478333333332
17:25:13,301.41,300.0,51.0,0.0017469885,0.001,1.7469885,0.0017469885,0.001,1.7469885
17:25:16,301.41,300.0,51.0,0.0017500385000000002,0.001,1.7500385,0.0017500385000000002,0.001,1.7500385
17:25:19,301.41,300.0,51.0,0.001746887,0.001,1.7468869999999999,0.001746887,0.001,1.7468869999999999
17:25:23,301.41,300.0,51.0,0.001748927,0.001,1.748927,0.001748927,0.001,1.748927
