Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,22.212700E+3,22.212700E+3,116.896500E+0,116.896500E+0,200.000000E+0
25.000000E+0,44.361600E+3,30.800000E+0,-111.043000E+0,7.799000E+0,200.000000E+0
30.000000E+0,44.364450E+3,10.950000E+0,-412.134000E+0,3.003000E+0,200.000000E+0
40.000000E+0,44.307700E+3,329.000000E+0,-1.044108E+3,169.471500E+0,200.000000E+0
50.000000E+0,44.327750E+3,206.950000E+0,643.690500E+0,61.272500E+0,200.000000E+0
60.000000E+0,44.266100E+3,311.800000E+0,-376.377000E+0,224.023000E+0,200.000000E+0
75.000000E+0,44.360400E+3,326.600000E+0,-445.551000E+0,325.334000E+0,200.000000E+0
100.000000E+0,43.697550E+3,35.950000E+0,-687.796000E+0,4.858000E+0,200.000000E+0
120.000000E+0,44.655700E+3,27.200000E+0,-803.565000E+0,44.126000E+0,200.000000E+0
150.000000E+0,43.919650E+3,9.050000E+0,-959.014500E+0,46.625500E+0,200.000000E+0
200.000000E+0,44.292050E+3,42.450000E+0,-1.055305E+3,9.275000E+0,200.000000E+0
250.000000E+0,44.017650E+3,54.350000E+0,-1.463915E+3,102.455000E+0,200.000000E+0
300.000000E+0,44.298550E+3,26.350000E+0,-1.774800E+3,53.920000E+0,200.000000E+0
400.000000E+0,44.061550E+3,78.250000E+0,-2.194890E+3,48.140000E+0,200.000000E+0
500.000000E+0,44.266800E+3,128.800000E+0,-2.862635E+3,300.535000E+0,200.000000E+0
600.000000E+0,44.049750E+3,41.050000E+0,-3.513535E+3,10.285000E+0,200.000000E+0
750.000000E+0,43.835500E+3,1.600000E+0,-4.454125E+3,1.925000E+0,200.000000E+0
1.000000E+3,43.456100E+3,1.700000E+0,-5.615680E+3,20.610000E+0,200.000000E+0
1.200000E+3,43.253850E+3,1.450000E+0,-6.767910E+3,73.920000E+0,200.000000E+0
1.500000E+3,42.603250E+3,115.350000E+0,-8.315520E+3,83.150000E+0,200.000000E+0
2.000000E+3,41.439450E+3,16.150000E+0,-10.695050E+3,49.950000E+0,200.000000E+0
2.500000E+3,40.006650E+3,18.050000E+0,-12.840450E+3,109.350000E+0,200.000000E+0
3.000000E+3,38.406950E+3,16.950000E+0,-14.859800E+3,3.000000E+0,200.000000E+0
4.000000E+3,34.894500E+3,36.200000E+0,-17.922150E+3,23.750000E+0,200.000000E+0
5.000000E+3,31.243850E+3,18.950000E+0,-19.926200E+3,28.400000E+0,200.000000E+0
6.000000E+3,27.709200E+3,27.900000E+0,-21.198200E+3,32.400000E+0,200.000000E+0
7.500000E+3,22.948100E+3,26.900000E+0,-21.916100E+3,45.900000E+0,200.000000E+0
10.000000E+3,16.853400E+3,7.000000E+0,-21.288250E+3,16.250000E+0,200.000000E+0
12.000000E+3,13.298000E+3,1.500000E+0,-20.029200E+3,10.900000E+0,200.000000E+0
15.000000E+3,9.608440E+3,6.360000E+0,-18.006950E+3,4.250000E+0,200.000000E+0
20.000000E+3,6.040695E+3,5.245000E+0,-14.947900E+3,3.500000E+0,200.000000E+0
25.000000E+3,4.107470E+3,1.850000E+0,-12.590650E+3,649.999988E-3,200.000000E+0
30.000000E+3,2.956925E+3,2.485000E+0,-10.807600E+3,3.500000E+0,200.000000E+0
40.000000E+3,1.742455E+3,1.055000E+0,-8.369850E+3,1.480000E+0,200.000000E+0
50.000000E+3,1.160420E+3,7.830000E+0,-6.795520E+3,1.080000E+0,200.000000E+0
60.000000E+3,813.740000E+0,343.000000E-3,-5.720740E+3,2.710000E+0,200.000000E+0
75.000000E+3,535.012500E+0,1.360500E+0,-4.614225E+3,224.999984E-3,200.000000E+0
100.000000E+3,312.173500E+0,508.500000E-3,-3.485980E+3,20.000030E-3,200.000000E+0
120.000000E+3,222.740500E+0,26.500000E-3,-2.912475E+3,385.000000E-3,200.000000E+0
150.000000E+3,147.676000E+0,249.000000E-3,-2.338130E+3,230.000001E-3,200.000000E+0
200.000000E+3,87.590000E+0,74.400000E-3,-1.758790E+3,70.000000E-3,200.000000E+0
