Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-07,
Sample Interval,2e-09,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,0.5
Label,,
TIME,CH1,CH2
-6.820e-07,0,0
-6.800e-07,0.16,0
-6.780e-07,0,0.04
-6.760e-07,0.08,0.02
-6.740e-07,0.16,0
-6.720e-07,0.08,0
-6.700e-07,0.08,0
-6.680e-07,0.08,0.02
-6.660e-07,0.08,0.02
-6.640e-07,-0.08,0
-6.620e-07,0.08,0
-6.600e-07,-0.08,-0.04
-6.580e-07,0.08,-0.02
-6.560e-07,0.16,0.04
-6.540e-07,0,0
-6.520e-07,0,0
-6.500e-07,0,0
-6.480e-07,0,-0.04
-6.460e-07,-0.08,0.04
-6.440e-07,0.08,0.02
-6.420e-07,0.16,0
-6.400e-07,0.16,-0.02
-6.380e-07,0,0
-6.360e-07,0,0.02
-6.340e-07,0,0.02
-6.320e-07,0,0.02
-6.300e-07,0,0.04
-6.280e-07,0.16,0
-6.260e-07,0.08,0
-6.240e-07,0.08,0.02
-6.220e-07,0,0.04
-6.200e-07,0,-0.02
-6.180e-07,0,0
-6.160e-07,0.16,0
-6.140e-07,0,0
-6.120e-07,0.08,0.04
-6.100e-07,0,-0.02
-6.080e-07,0.08,-0.02
-6.060e-07,0.16,-0.02
-6.040e-07,0,0.04
-6.020e-07,0.08,0
-6.000e-07,0,0.02
-5.980e-07,0.16,0
-5.960e-07,0,-0.04
-5.940e-07,0,0.02
-5.920e-07,0.08,-0.02
-5.900e-07,0.24,0.02
-5.880e-07,0.16,0.02
-5.860e-07,0.08,-0.04
-5.840e-07,0.08,0
-5.820e-07,0,0
-5.800e-07,0,0.02
-5.780e-07,0.16,0.04
-5.760e-07,0.08,0
-5.740e-07,0.08,0.02
-5.720e-07,0.08,0.02
-5.700e-07,0.08,0
-5.680e-07,-0.08,-0.04
-5.660e-07,0,0
-5.640e-07,0,-0.04
-5.620e-07,-0.08,0.04
-5.600e-07,0,0.02
-5.580e-07,0.16,0
-5.560e-07,0,0
-5.540e-07,0.08,0
-5.520e-07,0,-0.02
-5.500e-07,0.16,0
-5.480e-07,0.24,0.02
-5.460e-07,-0.08,-0.02
-5.440e-07,0,0
-5.420e-07,0.08,0
-5.400e-07,0.08,0
-5.380e-07,0,0.02
-5.360e-07,-0.08,0.02
-5.340e-07,0,0.04
-5.320e-07,0,0
-5.300e-07,0,-0.04
-5.280e-07,0,0
-5.260e-07,0.08,0
-5.240e-07,0.16,0.02
-5.220e-07,0,0.02
-5.200e-07,0,0.02
-5.180e-07,0.08,0
-5.160e-07,0,-0.02
-5.140e-07,0.08,0.04
-5.120e-07,0,0
-5.100e-07,0.08,0.04
-5.080e-07,-0.08,0
-5.060e-07,0.08,0.02
-5.040e-07,0.08,0
-5.020e-07,0,-0.06
-5.000e-07,0,-0.02
-4.980e-07,-0.08,0.04
-4.960e-07,0,-0.02
-4.940e-07,0.08,0
-4.920e-07,0,-0.02
-4.900e-07,0.16,0.02
-4.880e-07,-0.08,0.02
-4.860e-07,0,0.02
-4.840e-07,0,0
-4.820e-07,0.16,-0.02
-4.800e-07,0,0.02
-4.780e-07,0,-0.02
-4.760e-07,0.16,0.02
-4.740e-07,0.08,0
-4.720e-07,0,0
-4.700e-07,0.16,-0.02
-4.680e-07,-0.08,0.02
-4.660e-07,0,0
-4.640e-07,0.08,-0.02
-4.620e-07,0.08,0
-4.600e-07,0,0
-4.580e-07,0.08,0
-4.560e-07,0.08,0.04
-4.540e-07,0.16,0.02
-4.520e-07,0.16,-0.04
-4.500e-07,-0.08,0
-4.480e-07,0,-0.02
-4.460e-07,0.08,0.02
-4.440e-07,0.08,0.02
-4.420e-07,0.08,0
-4.400e-07,0,-0.04
-4.380e-07,0.16,0.02
-4.360e-07,0.16,0.04
-4.340e-07,0.16,0.06
-4.320e-07,0.16,0.04
-4.300e-07,0.24,0
-4.280e-07,0.16,0.02
-4.260e-07,0.16,0.04
-4.240e-07,0.24,0.04
-4.220e-07,0.24,0.02
-4.200e-07,0.16,0.02
-4.180e-07,0.24,0.04
-4.160e-07,0.16,0.04
-4.140e-07,0.24,0.1
-4.120e-07,0.32,0.1
-4.100e-07,0.4,0.04
-4.080e-07,0.24,0.08
-4.060e-07,0.4,0.06
-4.040e-07,0.24,0.12
-4.020e-07,0.24,0.14
-4.000e-07,0.4,0.08
-3.980e-07,0.32,0.12
-3.960e-07,0.4,0.1
-3.940e-07,0.32,0.12
-3.920e-07,0.4,0.16
-3.900e-07,0.4,0.14
-3.880e-07,0.24,0.18
-3.860e-07,0.32,0.14
-3.840e-07,0.32,0.14
-3.820e-07,0.32,0.2
-3.800e-07,0.4,0.16
-3.780e-07,0.48,0.18
-3.760e-07,0.4,0.2
-3.740e-07,0.56,0.2
-3.720e-07,0.48,0.2
-3.700e-07,0.48,0.18
-3.680e-07,0.64,0.2
-3.660e-07,0.56,0.2
-3.640e-07,0.56,0.2
-3.620e-07,0.56,0.2
-3.600e-07,0.8,0.2
-3.580e-07,0.8,0.2
-3.560e-07,0.56,0.2
-3.540e-07,0.64,0.2
-3.520e-07,0.64,0.2
-3.500e-07,0.72,0.2
-3.480e-07,0.72,0.22
-3.460e-07,0.72,0.22
-3.440e-07,0.8,0.22
-3.420e-07,0.72,0.2
-3.400e-07,0.72,0.2
-3.380e-07,0.8,0.24
-3.360e-07,0.72,0.2
-3.340e-07,0.8,0.26
-3.320e-07,0.88,0.28
-3.300e-07,0.8,0.26
-3.280e-07,0.88,0.28
-3.260e-07,0.8,0.28
-3.240e-07,0.96,0.24
-3.220e-07,0.88,0.28
-3.200e-07,0.88,0.28
-3.180e-07,0.88,0.28
-3.160e-07,0.88,0.26
-3.140e-07,0.8,0.32
-3.120e-07,1.04,0.28
-3.100e-07,0.88,0.28
-3.080e-07,1.04,0.28
-3.060e-07,1.04,0.3
-3.040e-07,1.04,0.34
-3.020e-07,1.12,0.32
-3.000e-07,1.04,0.32
-2.980e-07,1.04,0.36
-2.960e-07,1.12,0.34
-2.940e-07,1.04,0.34
-2.920e-07,1.28,0.34
-2.900e-07,1.2,0.34
-2.880e-07,1.12,0.4
-2.860e-07,1.2,0.38
-2.840e-07,1.2,0.36
-2.820e-07,1.12,0.38
-2.800e-07,1.28,0.36
-2.780e-07,1.12,0.38
-2.760e-07,1.28,0.4
-2.740e-07,1.2,0.4
-2.720e-07,1.36,0.4
-2.700e-07,1.28,0.4
-2.680e-07,1.2,0.4
-2.660e-07,1.28,0.44
-2.640e-07,1.44,0.46
-2.620e-07,1.36,0.46
-2.600e-07,1.44,0.38
-2.580e-07,1.44,0.42
-2.560e-07,1.36,0.42
-2.540e-07,1.36,0.46
-2.520e-07,1.44,0.48
-2.500e-07,1.36,0.44
-2.480e-07,1.44,0.46
-2.460e-07,1.52,0.48
-2.440e-07,1.68,0.48
-2.420e-07,1.68,0.5
-2.400e-07,1.44,0.44
