Model,DPO3034
-1.320e-07,0.092
-1.300e-07,0.108
-1.280e-07,0.108
-1.260e-07,0.124
-1.240e-07,0.108
-1.220e-07,0.1
-1.200e-07,0.1
-1.180e-07,0.124
-1.160e-07,0.14
-1.140e-07,0.132
-1.120e-07,0.124
-1.100e-07,0.1
-1.080e-07,0.116
-1.060e-07,0.14
-1.040e-07,0.148
-1.020e-07,0.132
-1.000e-07,0.116
-9.800e-08,0.14
-9.600e-08,0.148
-9.400e-08,0.164
-9.200e-08,0.164
-9.000e-08,0.14
-8.800e-08,0.156
-8.600e-08,0.164
-8.400e-08,0.164
-8.200e-08,0.18
-8.000e-08,0.164
-7.800e-08,0.156
-7.600e-08,0.18
-7.400e-08,0.18
-7.200e-08,0.196
-7.000e-08,0.18
-6.800e-08,0.204
-6.600e-08,0.196
-6.400e-08,0.204
-6.200e-08,0.204
-6.000e-08,0.212
-5.800e-08,0.204
-5.600e-08,0.212
-5.400e-08,0.212
-5.200e-08,0.22
-5.000e-08,0.22
-4.800e-08,0.212
-4.600e-08,0.22
-4.400e-08,0.236
-4.200e-08,0.22
-4.000e-08,0.228
-3.800e-08,0.228
-3.600e-08,0.236
-3.400e-08,0.244
-3.200e-08,0.252
-3.000e-08,0.236
-2.800e-08,0.228
-2.600e-08,0.244
-2.400e-08,0.268
-2.200e-08,0.26
-2.000e-08,0.236
-1.800e-08,0.26
-1.600e-08,0.252
-1.400e-08,0.26
-1.200e-08,0.276
-1.000e-08,0.276
-8.000e-09,0.268
-6.000e-09,0.252
-4.000e-09,0.284
-2.000e-09,0.276
2.356e-21,0.292
2.000e-09,0.276
4.000e-09,0.276
6.000e-09,0.284
8.000e-09,0.292
1.000e-08,0.284
1.200e-08,0.3
1.400e-08,0.276
1.600e-08,0.276
1.800e-08,0.268
2.000e-08,0.308
2.200e-08,0.284
2.400e-08,0.3
2.600e-08,0.276
2.800e-08,0.284
3.000e-08,0.3
3.200e-08,0.276
3.400e-08,0.284
3.600e-08,0.276
3.800e-08,0.26
4.000e-08,0.276
4.200e-08,0.292
4.400e-08,0.268
4.600e-08,0.276
4.800e-08,0.252
5.000e-08,0.276
5.200e-08,0.276
5.400e-08,0.284
5.600e-08,0.276
5.800e-08,0.26
6.000e-08,0.268
6.200e-08,0.292
6.400e-08,0.276
6.600e-08,0.268
6.800e-08,0.252
7.000e-08,0.268
7.200e-08,0.284
7.400e-08,0.3
7.600e-08,0.284
7.800e-08,0.276
8.000e-08,0.284
8.200e-08,0.3
8.400e-08,0.3
8.600e-08,0.292
8.800e-08,0.284
9.000e-08,0.308
9.200e-08,0.292
9.400e-08,0.308
9.600e-08,0.316
9.800e-08,0.292
1.000e-07,0.308
1.020e-07,0.3
1.040e-07,0.3
1.060e-07,0.316
1.080e-07,0.284
1.100e-07,0.292
1.120e-07,0.292
1.140e-07,0.3
1.160e-07,0.292
1.180e-07,0.308
1.200e-07,0.284
1.220e-07,0.292
1.240e-07,0.284
1.260e-07,0.292
1.280e-07,0.292
1.300e-07,0.284
1.320e-07,0.268
1.340e-07,0.276
1.360e-07,0.3
1.380e-07,0.292
1.400e-07,0.268
1.420e-07,0.276
1.440e-07,0.284
1.460e-07,0.292
1.480e-07,0.308
1.500e-07,0.284
1.520e-07,0.284
1.540e-07,0.276
1.560e-07,0.284
1.580e-07,0.3
1.600e-07,0.284
1.620e-07,0.3
1.640e-07,0.284
1.660e-07,0.284
1.680e-07,0.284
1.700e-07,0.276
1.720e-07,0.292
1.740e-07,0.284
1.760e-07,0.292
1.780e-07,0.3
1.800e-07,0.292
1.820e-07,0.284
1.840e-07,0.292
1.860e-07,0.292
1.880e-07,0.284
1.900e-07,0.284
1.920e-07,0.268
1.940e-07,0.276
1.960e-07,0.292
1.980e-07,0.268
2.000e-07,0.276
2.020e-07,0.276
2.040e-07,0.292
2.060e-07,0.308
2.080e-07,0.308
2.100e-07,0.308
2.120e-07,0.292
2.140e-07,0.316
2.160e-07,0.324
2.180e-07,0.356
2.200e-07,0.356
2.220e-07,0.34
2.240e-07,0.34
2.260e-07,0.364
2.280e-07,0.388
2.300e-07,0.412
2.320e-07,0.404
2.340e-07,0.396
2.360e-07,0.412
2.380e-07,0.444
2.400e-07,0.444
2.420e-07,0.468
2.440e-07,0.444
2.460e-07,0.46
2.480e-07,0.476
2.500e-07,0.516
2.520e-07,0.532
2.540e-07,0.5
2.560e-07,0.492
2.580e-07,0.516
2.600e-07,0.54
2.620e-07,0.54
2.640e-07,0.524
2.660e-07,0.516
2.680e-07,0.524
2.700e-07,0.54
2.720e-07,0.548
2.740e-07,0.556
2.760e-07,0.524
2.780e-07,0.516
2.800e-07,0.548
2.820e-07,0.556
2.840e-07,0.556
2.860e-07,0.54
2.880e-07,0.532
2.900e-07,0.548
2.920e-07,0.572
2.940e-07,0.572
2.960e-07,0.58
2.980e-07,0.564
3.000e-07,0.572
3.020e-07,0.588
3.040e-07,0.612
3.060e-07,0.604
3.080e-07,0.604
3.100e-07,0.604
3.120e-07,0.636
3.140e-07,0.644
3.160e-07,0.636
3.180e-07,0.66
3.200e-07,0.652
3.220e-07,0.66
3.240e-07,0.66
3.260e-07,0.676
3.280e-07,0.684
3.300e-07,0.676
3.320e-07,0.684
3.340e-07,0.692
3.360e-07,0.7
3.380e-07,0.724
3.400e-07,0.724
3.420e-07,0.74
3.440e-07,0.74
3.460e-07,0.772
3.480e-07,0.748
3.500e-07,0.764
3.520e-07,0.772
3.540e-07,0.756
3.560e-07,0.772
3.580e-07,0.764
3.600e-07,0.772
3.620e-07,0.796
3.640e-07,0.78
3.660e-07,0.796
3.680e-07,0.796
3.700e-07,0.82
3.720e-07,0.82
3.740e-07,0.836
3.760e-07,0.828
3.780e-07,0.828
3.800e-07,0.844
3.820e-07,0.852
3.840e-07,0.868
3.860e-07,0.876
3.880e-07,0.868
3.900e-07,0.876
3.920e-07,0.892
3.940e-07,0.908
3.960e-07,0.916
3.980e-07,0.908
4.000e-07,0.908
4.020e-07,0.932
4.040e-07,0.924
4.060e-07,0.932
4.080e-07,0.94
4.100e-07,0.932
4.120e-07,0.932
4.140e-07,0.924
4.160e-07,0.94
4.180e-07,0.924
4.200e-07,0.94
4.220e-07,0.94
4.240e-07,0.916
4.260e-07,0.924
4.280e-07,0.932
4.300e-07,0.916
4.320e-07,0.908
4.340e-07,0.884
4.360e-07,0.892
4.380e-07,0.9
4.400e-07,0.924
4.420e-07,0.9
4.440e-07,0.86
4.460e-07,0.868
4.480e-07,0.876
4.500e-07,0.9
4.520e-07,0.876
4.540e-07,0.868
4.560e-07,0.852
4.580e-07,0.868
4.600e-07,0.9
4.620e-07,0.916
4.640e-07,0.9
4.660e-07,0.86
4.680e-07,0.876
4.700e-07,0.916
4.720e-07,0.924
4.740e-07,0.908
4.760e-07,0.892
4.780e-07,0.908
4.800e-07,0.94
4.820e-07,0.94
4.840e-07,0.916
4.860e-07,0.908
4.880e-07,0.932
4.900e-07,0.94
4.920e-07,0.948
4.940e-07,0.956
4.960e-07,0.94
4.980e-07,0.948
5.000e-07,0.924
5.020e-07,0.98
5.040e-07,0.956
5.060e-07,0.94
5.080e-07,0.94
5.100e-07,0.916
5.120e-07,0.94
5.140e-07,0.956
5.160e-07,0.948
5.180e-07,0.924
5.200e-07,0.924
5.220e-07,0.94
5.240e-07,0.956
5.260e-07,0.956
5.280e-07,0.908
5.300e-07,0.916
5.320e-07,0.916
5.340e-07,0.94
5.360e-07,0.948
5.380e-07,0.932
5.400e-07,0.9
5.420e-07,0.924
5.440e-07,0.932
5.460e-07,0.948
5.480e-07,0.94
5.500e-07,0.94
5.520e-07,0.924
5.540e-07,0.932
5.560e-07,0.948
5.580e-07,0.948
5.600e-07,0.94
5.620e-07,0.932
5.640e-07,0.924
5.660e-07,0.94
5.680e-07,0.948
5.700e-07,0.94
5.720e-07,0.924
5.740e-07,0.932
5.760e-07,0.916
5.780e-07,0.948
5.800e-07,0.932
5.820e-07,0.932
5.840e-07,0.932
5.860e-07,0.924
5.880e-07,0.932
5.900e-07,0.924
5.920e-07,0.916
5.940e-07,0.916
5.960e-07,0.908
5.980e-07,0.916
6.000e-07,0.9
6.020e-07,0.9
6.040e-07,0.884
6.060e-07,0.9
6.080e-07,0.876
6.100e-07,0.884
6.120e-07,0.868
6.140e-07,0.852
6.160e-07,0.86
6.180e-07,0.852
6.200e-07,0.852
6.220e-07,0.828
6.240e-07,0.812
6.260e-07,0.812
6.280e-07,0.812
6.300e-07,0.812
6.320e-07,0.756
6.340e-07,0.772
6.360e-07,0.764
6.380e-07,0.764
6.400e-07,0.764
6.420e-07,0.74
6.440e-07,0.724
6.460e-07,0.724
6.480e-07,0.716
6.500e-07,0.708
6.520e-07,0.692
6.540e-07,0.676
6.560e-07,0.652
6.580e-07,0.684
6.600e-07,0.684
6.620e-07,0.652
6.640e-07,0.66
6.660e-07,0.628
6.680e-07,0.652
6.700e-07,0.652
6.720e-07,0.652
6.740e-07,0.628
6.760e-07,0.596
6.780e-07,0.62
6.800e-07,0.62
6.820e-07,0.628
6.840e-07,0.604
6.860e-07,0.596
6.880e-07,0.596
6.900e-07,0.604
6.920e-07,0.604
6.940e-07,0.604
6.960e-07,0.604
6.980e-07,0.604
7.000e-07,0.596
7.020e-07,0.604
7.040e-07,0.596
7.060e-07,0.58
7.080e-07,0.556
7.100e-07,0.564
7.120e-07,0.572
7.140e-07,0.572
7.160e-07,0.556
7.180e-07,0.54
7.200e-07,0.532
7.220e-07,0.532
7.240e-07,0.532
7.260e-07,0.524
7.280e-07,0.508
7.300e-07,0.5
7.320e-07,0.476
7.340e-07,0.492
7.360e-07,0.492
7.380e-07,0.468
7.400e-07,0.444
7.420e-07,0.452
7.440e-07,0.452
7.460e-07,0.444
7.480e-07,0.452
7.500e-07,0.42
7.520e-07,0.42
7.540e-07,0.42
7.560e-07,0.42
7.580e-07,0.412
7.600e-07,0.404
7.620e-07,0.388
7.640e-07,0.38
7.660e-07,0.396
7.680e-07,0.38
7.700e-07,0.356
7.720e-07,0.356
7.740e-07,0.356
7.760e-07,0.348
7.780e-07,0.356
7.800e-07,0.332
7.820e-07,0.324
7.840e-07,0.316
7.860e-07,0.316
7.880e-07,0.308
7.900e-07,0.292
7.920e-07,0.292
7.940e-07,0.26
7.960e-07,0.292
7.980e-07,0.26
8.000e-07,0.26
8.020e-07,0.236
8.040e-07,0.236
8.060e-07,0.236
8.080e-07,0.236
8.100e-07,0.236
8.120e-07,0.204
8.140e-07,0.22
8.160e-07,0.228
8.180e-07,0.228
8.200e-07,0.212
8.220e-07,0.204
8.240e-07,0.22
8.260e-07,0.228
8.280e-07,0.236
8.300e-07,0.22
8.320e-07,0.22
8.340e-07,0.236
8.360e-07,0.228
8.380e-07,0.26
8.400e-07,0.228
8.420e-07,0.236
8.440e-07,0.244
8.460e-07,0.244
8.480e-07,0.26
8.500e-07,0.236
8.520e-07,0.244
8.540e-07,0.244
8.560e-07,0.252
8.580e-07,0.26
8.600e-07,0.244
8.620e-07,0.26
8.640e-07,0.244
8.660e-07,0.244
8.680e-07,0.244
8.700e-07,0.236
8.720e-07,0.244
8.740e-07,0.22
8.760e-07,0.228
8.780e-07,0.212
8.800e-07,0.212
8.820e-07,0.228
8.840e-07,0.204
8.860e-07,0.196
8.880e-07,0.204
8.900e-07,0.212
8.920e-07,0.204
8.940e-07,0.212
8.960e-07,0.196
8.980e-07,0.196
9.000e-07,0.204
9.020e-07,0.196
9.040e-07,0.204
9.060e-07,0.188
9.080e-07,0.188
9.100e-07,0.196
9.120e-07,0.212
9.140e-07,0.204
9.160e-07,0.212
9.180e-07,0.188
9.200e-07,0.204
9.220e-07,0.212
9.240e-07,0.236
9.260e-07,0.228
9.280e-07,0.212
9.300e-07,0.196
9.320e-07,0.228
9.340e-07,0.228
9.360e-07,0.236
9.380e-07,0.228
9.400e-07,0.212
9.420e-07,0.22
9.440e-07,0.228
9.460e-07,0.236
9.480e-07,0.244
9.500e-07,0.212
9.520e-07,0.212
9.540e-07,0.244
9.560e-07,0.236
9.580e-07,0.22
9.600e-07,0.22
9.620e-07,0.22
9.640e-07,0.204
9.660e-07,0.228
9.680e-07,0.228
9.700e-07,0.204
9.720e-07,0.204
9.740e-07,0.22
9.760e-07,0.22
9.780e-07,0.22
9.800e-07,0.196
9.820e-07,0.204
9.840e-07,0.204
9.860e-07,0.22
9.880e-07,0.228
9.900e-07,0.212
9.920e-07,0.204
9.940e-07,0.228
9.960e-07,0.228
9.980e-07,0.228
1.000e-06,0.22
1.002e-06,0.228
1.004e-06,0.228
1.006e-06,0.22
1.008e-06,0.236
1.010e-06,0.228
1.012e-06,0.228
1.014e-06,0.252
1.016e-06,0.228
1.018e-06,0.228
1.020e-06,0.244
1.022e-06,0.228
1.024e-06,0.236
1.026e-06,0.236
1.028e-06,0.244
1.030e-06,0.228
1.032e-06,0.236
1.034e-06,0.252
1.036e-06,0.244
1.038e-06,0.244
1.040e-06,0.228
1.042e-06,0.228
1.044e-06,0.212
1.046e-06,0.236
1.048e-06,0.212
1.050e-06,0.236
1.052e-06,0.236
1.054e-06,0.212
1.056e-06,0.22
1.058e-06,0.22
1.060e-06,0.228
1.062e-06,0.236
1.064e-06,0.212
1.066e-06,0.204
1.068e-06,0.212
1.070e-06,0.228
1.072e-06,0.228
1.074e-06,0.212
1.076e-06,0.212
1.078e-06,0.212
1.080e-06,0.244
1.082e-06,0.228
1.084e-06,0.228
1.086e-06,0.212
1.088e-06,0.22
1.090e-06,0.228
1.092e-06,0.228
1.094e-06,0.244
1.096e-06,0.204
1.098e-06,0.212
1.100e-06,0.228
1.102e-06,0.244
1.104e-06,0.236
1.106e-06,0.212
1.108e-06,0.204
1.110e-06,0.212
1.112e-06,0.228
1.114e-06,0.236
1.116e-06,0.228
1.118e-06,0.196
1.120e-06,0.212
1.122e-06,0.228
1.124e-06,0.236
1.126e-06,0.212
1.128e-06,0.212
1.130e-06,0.196
1.132e-06,0.204
1.134e-06,0.22
1.136e-06,0.22
1.138e-06,0.22
1.140e-06,0.188
1.142e-06,0.204
1.144e-06,0.212
1.146e-06,0.228
1.148e-06,0.212
1.150e-06,0.196
1.152e-06,0.196
1.154e-06,0.228
1.156e-06,0.228
1.158e-06,0.22
1.160e-06,0.212
1.162e-06,0.196
1.164e-06,0.22
1.166e-06,0.228
1.168e-06,0.22
1.170e-06,0.212
1.172e-06,0.212
1.174e-06,0.212
1.176e-06,0.228
1.178e-06,0.228
1.180e-06,0.204
1.182e-06,0.204
1.184e-06,0.228
1.186e-06,0.236
1.188e-06,0.236
1.190e-06,0.228
1.192e-06,0.204
1.194e-06,0.228
1.196e-06,0.228
1.198e-06,0.228
1.200e-06,0.228
1.202e-06,0.212
1.204e-06,0.228
1.206e-06,0.228
1.208e-06,0.228
1.210e-06,0.228
1.212e-06,0.212
1.214e-06,0.212
1.216e-06,0.228
1.218e-06,0.228
1.220e-06,0.228
1.222e-06,0.228
1.224e-06,0.204
1.226e-06,0.204
1.228e-06,0.22
1.230e-06,0.22
1.232e-06,0.212
1.234e-06,0.212
1.236e-06,0.22
1.238e-06,0.212
1.240e-06,0.236
1.242e-06,0.228
1.244e-06,0.212
1.246e-06,0.228
1.248e-06,0.212
1.250e-06,0.228
1.252e-06,0.228
1.254e-06,0.212
1.256e-06,0.212
1.258e-06,0.22
1.260e-06,0.212
1.262e-06,0.228
1.264e-06,0.228
1.266e-06,0.212
1.268e-06,0.22
1.270e-06,0.22
1.272e-06,0.212
1.274e-06,0.22
1.276e-06,0.228
1.278e-06,0.204
1.280e-06,0.22
1.282e-06,0.236
1.284e-06,0.212
1.286e-06,0.212
1.288e-06,0.204
1.290e-06,0.212
1.292e-06,0.22
1.294e-06,0.212
1.296e-06,0.22
1.298e-06,0.212
1.300e-06,0.212
1.302e-06,0.228
1.304e-06,0.212
1.306e-06,0.228
1.308e-06,0.22
1.310e-06,0.212
1.312e-06,0.22
1.314e-06,0.228
1.316e-06,0.22
1.318e-06,0.196
1.320e-06,0.212
1.322e-06,0.204
1.324e-06,0.212
1.326e-06,0.22
1.328e-06,0.204
1.330e-06,0.212
1.332e-06,0.22
1.334e-06,0.212
1.336e-06,0.204
1.338e-06,0.196
1.340e-06,0.204
1.342e-06,0.22
1.344e-06,0.236
1.346e-06,0.212
1.348e-06,0.204
1.350e-06,0.22

