Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,1e-06
Sample Interval,1e-08
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Label,
TIME,CH2
4.110e-06,0.01
4.120e-06,0.03
4.130e-06,0.01
4.140e-06,-0.01
4.150e-06,0.03
4.160e-06,0.03
4.170e-06,0.01
4.180e-06,0.03
4.190e-06,0.01
4.200e-06,0.03
4.210e-06,0.01
4.220e-06,0.05
4.230e-06,0.05
4.240e-06,0.05
4.250e-06,0.05
4.260e-06,0.03
4.270e-06,0.03
4.280e-06,0.03
4.290e-06,0.03
4.300e-06,0.01
4.310e-06,0.01
4.320e-06,0.01
4.330e-06,0.01
4.340e-06,-0.01
4.350e-06,0.01
4.360e-06,0.05
4.370e-06,0.03
4.380e-06,0.05
4.390e-06,0.05
4.400e-06,0.03
4.410e-06,0.01
4.420e-06,0.03
4.430e-06,-0.01
4.440e-06,0.05
4.450e-06,0.01
4.460e-06,0.03
4.470e-06,0.05
4.480e-06,0.05
4.490e-06,0.03
4.500e-06,0.03
4.510e-06,0.05
4.520e-06,-0.01
4.530e-06,0.03
4.540e-06,0.03
4.550e-06,0.05
4.560e-06,0.01
4.570e-06,0.03
4.580e-06,0.05
4.590e-06,0.03
4.600e-06,0.05
4.610e-06,0.03
4.620e-06,-0.01
4.630e-06,0.05
4.640e-06,0.07
4.650e-06,0.05
4.660e-06,0.03
4.670e-06,0.03
4.680e-06,0.01
4.690e-06,0.03
4.700e-06,0.05
4.710e-06,0.01
4.720e-06,0.05
4.730e-06,0.03
4.740e-06,0.03
4.750e-06,0.01
4.760e-06,0.03
4.770e-06,0.03
4.780e-06,0.03
4.790e-06,-0.01
4.800e-06,0.05
4.810e-06,0.05
4.820e-06,0.01
4.830e-06,0.05
4.840e-06,0.03
4.850e-06,0.05
4.860e-06,0.05
4.870e-06,0.01
4.880e-06,0.03
4.890e-06,0.03
4.900e-06,0.05
4.910e-06,0.05
4.920e-06,-0.01
4.930e-06,0.01
4.940e-06,0.03
4.950e-06,-0.01
4.960e-06,-0.01
4.970e-06,0.01
4.980e-06,0.03
4.990e-06,0.03
5.000e-06,0.09
5.010e-06,0.01
5.020e-06,0.03
5.030e-06,0.01
5.040e-06,0.01
5.050e-06,0.05
5.060e-06,0.05
5.070e-06,0.03
5.080e-06,0.05
5.090e-06,0.03
5.100e-06,0.01
5.110e-06,0.01
5.120e-06,0.01
5.130e-06,0.01
5.140e-06,0.05
5.150e-06,0.03
5.160e-06,-0.01
5.170e-06,0.01
5.180e-06,0.03
5.190e-06,0.05
5.200e-06,0.01
5.210e-06,0.03
5.220e-06,0.07
5.230e-06,0.05
5.240e-06,0.07
5.250e-06,0.01
5.260e-06,0.07
5.270e-06,0.03
5.280e-06,0.05
5.290e-06,0.03
5.300e-06,0.03
5.310e-06,0.03
5.320e-06,0.05
5.330e-06,0.01
5.340e-06,0.05
5.350e-06,-0.01
5.360e-06,0.01
5.370e-06,0.01
5.380e-06,0.03
5.390e-06,0.03
5.400e-06,0.01
5.410e-06,0.03
5.420e-06,0.05
5.430e-06,0.05
5.440e-06,0.01
5.450e-06,0.01
5.460e-06,0.05
5.470e-06,0.03
5.480e-06,0.03
5.490e-06,0.05
5.500e-06,0.07
5.510e-06,0.01
5.520e-06,0.05
5.530e-06,0.01
5.540e-06,0.05
5.550e-06,0.03
5.560e-06,0.03
5.570e-06,-0.01
5.580e-06,0.03
5.590e-06,0.03
5.600e-06,0.01
5.610e-06,0.05
5.620e-06,0.05
5.630e-06,0.09
5.640e-06,0.07
5.650e-06,0.05
5.660e-06,0.03
5.670e-06,0.05
5.680e-06,0.01
5.690e-06,0.03
5.700e-06,0.01
5.710e-06,0.07
5.720e-06,0.05
5.730e-06,0.05
5.740e-06,0.03
5.750e-06,0.01
5.760e-06,0.03
5.770e-06,0.01
5.780e-06,0.01
5.790e-06,0.01
5.800e-06,0.01
5.810e-06,0.03
5.820e-06,0.01
5.830e-06,-0.01
5.840e-06,0.05
5.850e-06,0.05
5.860e-06,0.05
5.870e-06,0.03
5.880e-06,0.05
5.890e-06,0.03
5.900e-06,0.05
5.910e-06,0.03
5.920e-06,0.03
5.930e-06,0.05
5.940e-06,0.01
5.950e-06,0.01
5.960e-06,0.01
5.970e-06,0.01
5.980e-06,0.03
5.990e-06,0.03
6.000e-06,0.05
6.010e-06,0.05
6.020e-06,0.03
6.030e-06,0.03
6.040e-06,0.05
6.050e-06,0.01
6.060e-06,0.01
6.070e-06,0.01
6.080e-06,0.01
6.090e-06,0.01
6.100e-06,0.01
6.110e-06,0.01
6.120e-06,0.01
6.130e-06,-0.01
6.140e-06,0.01
6.150e-06,0.01
6.160e-06,0.03
6.170e-06,0.03
6.180e-06,-0.01
6.190e-06,0.03
6.200e-06,0.01
6.210e-06,0.01
6.220e-06,0.05
6.230e-06,0.05
6.240e-06,0.05
6.250e-06,0.05
6.260e-06,0.03
6.270e-06,0.07
6.280e-06,0.03
6.290e-06,0.03
6.300e-06,0.03
6.310e-06,0.05
6.320e-06,0.03
6.330e-06,0.07
6.340e-06,0.01
6.350e-06,0.03
6.360e-06,0.03
6.370e-06,0.05
6.380e-06,0.03
6.390e-06,0.01
6.400e-06,0.01
6.410e-06,0.03
6.420e-06,-0.01
6.430e-06,0.05
6.440e-06,0.03
6.450e-06,0.03
6.460e-06,0.05
6.470e-06,0.01
6.480e-06,-0.01
6.490e-06,0.03
6.500e-06,0.05
6.510e-06,0.01
6.520e-06,0.05
6.530e-06,0.03
6.540e-06,0.03
6.550e-06,0.01
6.560e-06,0.03
6.570e-06,0.01
6.580e-06,-0.01
6.590e-06,0.03
6.600e-06,0.03
6.610e-06,0.05
6.620e-06,0.03
6.630e-06,0.07
6.640e-06,0.07
6.650e-06,0.07
6.660e-06,0.07
6.670e-06,0.07
6.680e-06,0.09
6.690e-06,0.05
6.700e-06,0.05
6.710e-06,0.03
6.720e-06,0.01
6.730e-06,0.03
6.740e-06,0.01
6.750e-06,0.01
6.760e-06,0.03
6.770e-06,0.03
6.780e-06,0.01
6.790e-06,0.01
6.800e-06,0.03
6.810e-06,0.03
6.820e-06,0.03
6.830e-06,0.03
6.840e-06,0.03
6.850e-06,0.03
6.860e-06,0.07
6.870e-06,0.07
6.880e-06,0.05
6.890e-06,0.07
6.900e-06,0.01
6.910e-06,0.01
6.920e-06,0.01
6.930e-06,0.03
6.940e-06,0.03
6.950e-06,0.05
6.960e-06,0.03
6.970e-06,0.03
6.980e-06,0.01
6.990e-06,-0.01
7.000e-06,0.01
7.010e-06,-0.03
7.020e-06,0.03
7.030e-06,0.01
7.040e-06,0.03
7.050e-06,0.05
7.060e-06,-0.01
7.070e-06,0.05
7.080e-06,0.05
7.090e-06,0.03
7.100e-06,0.03
7.110e-06,0.01
7.120e-06,0.03
7.130e-06,0.03
7.140e-06,0.03
7.150e-06,0.03
7.160e-06,-0.01
7.170e-06,-0.01
7.180e-06,0.01
7.190e-06,-0.01
7.200e-06,0.01
7.210e-06,0.01
7.220e-06,0.03
7.230e-06,0.03
7.240e-06,0.05
7.250e-06,0.07
7.260e-06,0.09
7.270e-06,0.05
7.280e-06,0.03
7.290e-06,0.05
7.300e-06,0.05
7.310e-06,0.03
7.320e-06,0.01
7.330e-06,0.01
7.340e-06,0.03
7.350e-06,0.01
7.360e-06,0.03
7.370e-06,0.01
7.380e-06,0.03
7.390e-06,-0.01
7.400e-06,-0.03
7.410e-06,-0.01
7.420e-06,-0.01
7.430e-06,0.03
7.440e-06,0.01
7.450e-06,0.05
7.460e-06,0.03
7.470e-06,0.03
7.480e-06,0.03
7.490e-06,0.05
7.500e-06,0.03
7.510e-06,0.05
7.520e-06,0.01
7.530e-06,0.01
7.540e-06,0.05
7.550e-06,0.01
7.560e-06,0.01
7.570e-06,0.03
7.580e-06,0.01
7.590e-06,0.03
7.600e-06,0.01
7.610e-06,0.01
7.620e-06,0.01
7.630e-06,0.03
7.640e-06,-0.03
7.650e-06,0.01
7.660e-06,0.01
7.670e-06,0.07
7.680e-06,0.05
7.690e-06,0.05
7.700e-06,0.03
7.710e-06,0.05
7.720e-06,0.03
7.730e-06,-0.05
7.740e-06,0.01
7.750e-06,0.05
7.760e-06,0.03
7.770e-06,0.03
7.780e-06,0.05
7.790e-06,0.01
7.800e-06,0.03
7.810e-06,0.03
7.820e-06,0.07
7.830e-06,0.03
7.840e-06,0.01
7.850e-06,0.03
7.860e-06,0.07
7.870e-06,0.03
7.880e-06,0.05
7.890e-06,0.05
7.900e-06,0.05
7.910e-06,0.05
7.920e-06,0.03
7.930e-06,0.05
7.940e-06,0.03
7.950e-06,0.01
7.960e-06,-0.01
7.970e-06,0.01
7.980e-06,0.01
7.990e-06,0.03
8.000e-06,0.01
8.010e-06,0.03
8.020e-06,0.05
8.030e-06,0.01
8.040e-06,0.01
8.050e-06,0.01
8.060e-06,0.01
8.070e-06,0.01
8.080e-06,0.05
8.090e-06,0.05
8.100e-06,0.03
8.110e-06,0.07
8.120e-06,0.03
8.130e-06,0.01
8.140e-06,0.01
8.150e-06,0.01
8.160e-06,-0.01
8.170e-06,-0.01
8.180e-06,0.01
8.190e-06,0.05
8.200e-06,0.03
8.210e-06,-0.01
8.220e-06,0.01
8.230e-06,0.03
8.240e-06,0.01
8.250e-06,0.03
8.260e-06,-0.01
8.270e-06,0.03
8.280e-06,-0.01
8.290e-06,0.01
8.300e-06,0.05
8.310e-06,0.03
8.320e-06,0.05
8.330e-06,0.01
8.340e-06,0.03
8.350e-06,0.05
8.360e-06,0.03
8.370e-06,0.01
8.380e-06,0.03
8.390e-06,0.05
8.400e-06,0.05
8.410e-06,0.05
8.420e-06,0.01
8.430e-06,0.03
8.440e-06,0.01
8.450e-06,0.03
8.460e-06,0.03
8.470e-06,0.05
8.480e-06,0.05
8.490e-06,0.07
8.500e-06,0.03
8.510e-06,0.05
8.520e-06,0.03
8.530e-06,0.01
8.540e-06,0.03
8.550e-06,0.03
8.560e-06,0.01
8.570e-06,0.01
8.580e-06,0.01
8.590e-06,-0.01
8.600e-06,0.01
8.610e-06,0.01
8.620e-06,0.01
8.630e-06,0.01
8.640e-06,0.03
8.650e-06,0.01
8.660e-06,0.03
8.670e-06,0.03
8.680e-06,0.03
8.690e-06,0.05
8.700e-06,0.07
8.710e-06,0.03
8.720e-06,0.03
8.730e-06,0.03
8.740e-06,0.01
8.750e-06,0.05
8.760e-06,0.03
8.770e-06,0.01
8.780e-06,0.03
8.790e-06,0.01
8.800e-06,0.05
8.810e-06,0.01
8.820e-06,0.03
8.830e-06,0.05
8.840e-06,0.01

