Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.01,
Sample Interval,0.0001,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.2,0.05
Label,,
TIME,CH1,CH2
-1.940e-02,0.008,-0.016
-1.930e-02,0.016,-0.008
-1.920e-02,-0.008,-0.026
-1.910e-02,0.008,-0.02
-1.900e-02,0.016,-0.026
-1.890e-02,0,-0.022
-1.880e-02,0,-0.018
-1.870e-02,0.008,-0.038
-1.860e-02,0.024,-0.016
-1.850e-02,0.008,-0.018
-1.840e-02,-0.008,-0.014
-1.830e-02,-0.008,-0.032
-1.820e-02,0,-0.016
-1.810e-02,0.008,-0.024
-1.800e-02,0,-0.022
-1.790e-02,0.016,-0.034
-1.780e-02,0,-0.042
-1.770e-02,0.008,-0.018
-1.760e-02,0,-0.022
-1.750e-02,0,-0.014
-1.740e-02,0,-0.016
-1.730e-02,0,-0.012
-1.720e-02,0.008,0.004
-1.710e-02,0.008,-0.014
-1.700e-02,0,-0.002
-1.690e-02,0.008,-0.018
-1.680e-02,0.008,-0.014
-1.670e-02,0.008,0.002
-1.660e-02,0,-0.03
-1.650e-02,0.008,-0.012
-1.640e-02,-0.008,-0.016
-1.630e-02,0.016,-0.03
-1.620e-02,0.008,-0.016
-1.610e-02,0.008,-0.016
-1.600e-02,0,-0.02
-1.590e-02,0,-0.024
-1.580e-02,0,-0.024
-1.570e-02,0.016,-0.014
-1.560e-02,0,0.008
-1.550e-02,0.008,-0.004
-1.540e-02,0,-0.026
-1.530e-02,0.008,-0.014
-1.520e-02,0.008,-0.014
-1.510e-02,0.016,-0.016
-1.500e-02,0,-0.032
-1.490e-02,-0.008,-0.024
-1.480e-02,-0.008,-0.012
-1.470e-02,0.008,-0.012
-1.460e-02,0.008,-0.004
-1.450e-02,0.016,-0.002
-1.440e-02,-0.008,-0.006
-1.430e-02,0.008,0
-1.420e-02,0.016,-0.006
-1.410e-02,0.024,0.01
-1.400e-02,-0.016,-0.006
-1.390e-02,0,0.002
-1.380e-02,0,-0.01
-1.370e-02,0,-0.016
-1.360e-02,0.008,0.002
-1.350e-02,-0.008,-0.02
-1.340e-02,0,0.018
-1.330e-02,0,0.006
-1.320e-02,0.016,-0.012
-1.310e-02,0.008,0
-1.300e-02,0,0.006
-1.290e-02,0.008,0.002
-1.280e-02,0.008,-0.004
-1.270e-02,0.008,0.016
-1.260e-02,0.008,-0.002
-1.250e-02,0.008,-0.006
-1.240e-02,0.024,0.022
-1.230e-02,0.016,0.012
-1.220e-02,0.016,-0.004
-1.210e-02,0.008,0.002
-1.200e-02,-0.016,0.002
-1.190e-02,0,0.026
-1.180e-02,0.016,0.016
-1.170e-02,0.008,-0.004
-1.160e-02,0,0.01
-1.150e-02,0.008,0.008
-1.140e-02,0,0.008
-1.130e-02,0.008,0.002
-1.120e-02,0,-0.016
-1.110e-02,0.008,-0.006
-1.100e-02,0.008,0.018
-1.090e-02,0.016,-0.002
-1.080e-02,0,0.014
-1.070e-02,0,0.02
-1.060e-02,0.024,0.032
-1.050e-02,0,0.032
-1.040e-02,-0.016,0.024
-1.030e-02,-0.008,0.028
-1.020e-02,0,0.02
-1.010e-02,0,0.008
-1.000e-02,0.008,0.018
-9.900e-03,0.008,-0.002
-9.800e-03,0,0.02
-9.700e-03,0.008,0.014
-9.600e-03,0,0.016
-9.500e-03,0,0.008
-9.400e-03,0,0
-9.300e-03,0,0.008
-9.200e-03,0,0.016
-9.100e-03,0,0.012
-9.000e-03,-0.008,0.034
-8.900e-03,0,0.02
-8.800e-03,0,0.014
-8.700e-03,0,0.022
-8.600e-03,0.016,0.02
-8.500e-03,0,0.028
-8.400e-03,-0.008,0.016
-8.300e-03,0.016,0.014
-8.200e-03,0.008,0.012
-8.100e-03,0.008,0.012
-8.000e-03,0,0.028
-7.900e-03,0,0.022
-7.800e-03,0.008,0.022
-7.700e-03,0,0.004
-7.600e-03,0.008,0.028
-7.500e-03,0.016,0.026
-7.400e-03,0.008,0.022
-7.300e-03,0,0.008
-7.200e-03,-0.008,0.008
-7.100e-03,-0.008,0.02
-7.000e-03,-0.016,0.01
-6.900e-03,0.008,0.016
-6.800e-03,0.008,0.016
-6.700e-03,0,0.018
-6.600e-03,0,0.008
-6.500e-03,0.008,0.004
-6.400e-03,0,0.022
-6.300e-03,0,0.02
-6.200e-03,0.008,0.02
-6.100e-03,0.008,0.016
-6.000e-03,0.008,0.006
-5.900e-03,0,0.012
-5.800e-03,0,-0.002
-5.700e-03,0.008,0.02
-5.600e-03,0,-0.004
-5.500e-03,-0.008,0.014
-5.400e-03,0,0.004
-5.300e-03,0,0.004
-5.200e-03,0,0
-5.100e-03,0,0.02
-5.000e-03,0.008,0.008
-4.900e-03,0,0.028
-4.800e-03,-0.016,0.004
-4.700e-03,0.016,0.018
-4.600e-03,-0.008,-0.004
-4.500e-03,0.008,0
-4.400e-03,0,-0.006
-4.300e-03,-0.008,0.016
-4.200e-03,-0.008,0.008
-4.100e-03,0,0.006
-4.000e-03,0,0.002
-3.900e-03,0.008,0.026
-3.800e-03,-0.016,-0.014
-3.700e-03,0,0.016
-3.600e-03,0,0.002
-3.500e-03,-0.008,-0.004
-3.400e-03,0,0.018
-3.300e-03,-0.008,-0.002
-3.200e-03,-0.016,-0.004
-3.100e-03,0,0.012
-3.000e-03,-0.024,0.016
-2.900e-03,0,0
-2.800e-03,0.016,0.006
-2.700e-03,0.016,-0.008
-2.600e-03,0,0
-2.500e-03,0,0.006
-2.400e-03,-0.008,0
-2.300e-03,-0.008,-0.002
-2.200e-03,0,0.01
-2.100e-03,0,-0.018
-2.000e-03,0.016,0
-1.900e-03,0.008,0.002
-1.800e-03,0,0.004
-1.700e-03,0.016,0.024
-1.600e-03,0,-0.004
-1.500e-03,0,-0.01
-1.400e-03,0,-0.012
-1.300e-03,0.016,-0.014
-1.200e-03,0,-0.018
-1.100e-03,0,-0.01
-1.000e-03,0.008,-0.006
-9.000e-04,0,-0.02
-8.000e-04,0,-0.008
-7.000e-04,0,-0.006
-6.000e-04,0,-0.038
-5.000e-04,0.024,-0.014
-4.000e-04,0,-0.014
-3.000e-04,0.008,0
-2.000e-04,0.016,0
-1.000e-04,0.224,0.072
-6.269e-17,1.616,0.404
1.000e-04,0.6,-0.014
2.000e-04,0.6,0.056
3.000e-04,0.592,0.052
4.000e-04,0.624,0.09
5.000e-04,0.592,0.062
6.000e-04,0.6,0.058
7.000e-04,0.6,0.068
8.000e-04,0.6,0.054
9.000e-04,0.6,0.072
1.000e-03,0.608,0.054
1.100e-03,0.6,0.066
1.200e-03,0.616,0.052
1.300e-03,0.608,0.044
1.400e-03,0.6,0.054
1.500e-03,0.608,0.056
1.600e-03,0.608,0.074
1.700e-03,0.6,0.05
1.800e-03,0.6,0.064
1.900e-03,0.6,0.066
2.000e-03,0.6,0.056
2.100e-03,0.6,0.034
2.200e-03,0.6,0.048
2.300e-03,0.608,0.066
2.400e-03,0.6,0.068
2.500e-03,0.608,0.054
2.600e-03,0.6,0.048
2.700e-03,0.6,0.054
2.800e-03,0.6,0.06
2.900e-03,0.6,0.048
3.000e-03,0.6,0.054
3.100e-03,0.608,0.038
3.200e-03,0.608,0.058
3.300e-03,0.616,0.058
3.400e-03,0.6,0.074
3.500e-03,0.6,0.066
3.600e-03,0.608,0.036
3.700e-03,0.6,0.072
3.800e-03,0.608,0.068
3.900e-03,0.608,0.064
4.000e-03,0.592,0.052
4.100e-03,0.616,0.058
4.200e-03,0.592,0.048
4.300e-03,0.616,0.056
4.400e-03,0.6,0.048
4.500e-03,0.608,0.058
4.600e-03,0.616,0.044
4.700e-03,0.592,0.07
4.800e-03,0.608,0.066
4.900e-03,0.6,0.052
5.000e-03,0.608,0.048
5.100e-03,0.6,0.06
5.200e-03,0.6,0.046
5.300e-03,0.6,0.05
5.400e-03,0.608,0.058
5.500e-03,0.624,0.078
5.600e-03,0.6,0.084
5.700e-03,0.6,0.052
5.800e-03,0.616,0.05
5.900e-03,0.6,0.06
6.000e-03,0.6,0.06
6.100e-03,0.6,0.04
6.200e-03,0.608,0.074
6.300e-03,0.608,0.056
6.400e-03,0.608,0.074
6.500e-03,0.608,0.074
6.600e-03,0.616,0.098
6.700e-03,0.6,0.09
6.800e-03,0.608,0.072
6.900e-03,0.592,0.078
7.000e-03,0.6,0.066
7.100e-03,0.6,0.056
7.200e-03,0.6,0.072
7.300e-03,0.608,0.052
7.400e-03,0.592,0.064
7.500e-03,0.608,0.07
7.600e-03,0.6,0.052
7.700e-03,0.608,0.066
7.800e-03,0.6,0.08
7.900e-03,0.6,0.056
8.000e-03,0.6,0.074
8.100e-03,0.616,0.074
8.200e-03,0.608,0.086
8.300e-03,0.608,0.082
8.400e-03,0.6,0.06
8.500e-03,0.584,0.062
8.600e-03,0.6,0.086
8.700e-03,0.608,0.084
8.800e-03,0.592,0.056
8.900e-03,0.6,0.072
9.000e-03,0.6,0.074
9.100e-03,0.6,0.092
9.200e-03,0.6,0.07
9.300e-03,0.608,0.094
9.400e-03,0.6,0.086
9.500e-03,0.6,0.08
9.600e-03,0.704,0.206
9.700e-03,0.6,0.094
9.800e-03,0.6,0.078
9.900e-03,0.6,0.088
1.000e-02,0.6,0.09
1.010e-02,0.6,0.066
1.020e-02,0.616,0.086
1.030e-02,0.608,0.074
1.040e-02,0.6,0.09
1.050e-02,0.6,0.096
1.060e-02,0.616,0.09
1.070e-02,0.608,0.084
1.080e-02,0.6,0.102
1.090e-02,0.608,0.098
1.100e-02,0.6,0.084
1.110e-02,0.6,0.08
1.120e-02,0.608,0.086
1.130e-02,0.6,0.086
1.140e-02,0.592,0.106
1.150e-02,0.608,0.096
1.160e-02,0.6,0.09
1.170e-02,0.6,0.084
1.180e-02,0.592,0.082
1.190e-02,0.608,0.09
1.200e-02,0.6,0.106
1.210e-02,0.616,0.08
1.220e-02,0.6,0.086
1.230e-02,0.6,0.104
1.240e-02,0.6,0.094
1.250e-02,0.6,0.078
1.260e-02,0.592,0.094
1.270e-02,0.6,0.084
1.280e-02,0.6,0.084
1.290e-02,0.6,0.086
1.300e-02,0.592,0.086
1.310e-02,0.592,0.096
1.320e-02,0.6,0.08
1.330e-02,0.6,0.076
1.340e-02,0.6,0.098
1.350e-02,0.6,0.082
1.360e-02,0.592,0.09
