Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,4e-06
Sample Interval,4e-08
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH2
-1.652e-05,-0.002
-1.648e-05,-0.006
-1.644e-05,-0.01
-1.640e-05,-0.012
-1.636e-05,0.01
-1.632e-05,-0.004
-1.628e-05,-0.022
-1.624e-05,-0.014
-1.620e-05,-0.012
-1.616e-05,-0.004
-1.612e-05,-0.006
-1.608e-05,-0.016
-1.604e-05,-0.008
-1.600e-05,-0.016
-1.596e-05,0
-1.592e-05,-0.002
-1.588e-05,-0.012
-1.584e-05,-0.008
-1.580e-05,-0.012
-1.576e-05,0.002
-1.572e-05,0.008
-1.568e-05,0
-1.564e-05,-0.004
-1.560e-05,0.002
-1.556e-05,0.006
-1.552e-05,0.008
-1.548e-05,0
-1.544e-05,0.01
-1.540e-05,-0.002
-1.536e-05,0.012
-1.532e-05,0.018
-1.528e-05,0.008
-1.524e-05,0.004
-1.520e-05,0
-1.516e-05,-0.004
-1.512e-05,0.016
-1.508e-05,-0.004
-1.504e-05,-0.016
-1.500e-05,-0.006
-1.496e-05,-0.002
-1.492e-05,0.002
-1.488e-05,-0.014
-1.484e-05,-0.012
-1.480e-05,-0.002
-1.476e-05,-0.01
-1.472e-05,0.01
-1.468e-05,0.004
-1.464e-05,-0.006
-1.460e-05,0.002
-1.456e-05,-0.002
-1.452e-05,0.014
-1.448e-05,0.02
-1.444e-05,0.018
-1.440e-05,0.014
-1.436e-05,0.006
-1.432e-05,0.008
-1.428e-05,0.008
-1.424e-05,-0.016
-1.420e-05,-0.006
-1.416e-05,-0.004
-1.412e-05,0.004
-1.408e-05,0.006
-1.404e-05,0
-1.400e-05,-0.016
-1.396e-05,-0.008
-1.392e-05,-0.004
-1.388e-05,-0.006
-1.384e-05,-0.016
-1.380e-05,-0.004
-1.376e-05,-0.002
-1.372e-05,0.008
-1.368e-05,0
-1.364e-05,-0.01
-1.360e-05,-0.006
-1.356e-05,0.012
-1.352e-05,0.014
-1.348e-05,0.014
-1.344e-05,-0.006
-1.340e-05,0.012
-1.336e-05,-0.002
-1.332e-05,0.004
-1.328e-05,0.002
-1.324e-05,-0.002
-1.320e-05,0.002
-1.316e-05,-0.004
-1.312e-05,-0.002
-1.308e-05,-0.006
-1.304e-05,-0.004
-1.300e-05,-0.046
-1.296e-05,-0.008
-1.292e-05,-0.004
-1.288e-05,0.008
-1.284e-05,0.004
-1.280e-05,0
-1.276e-05,-0.002
-1.272e-05,-0.004
-1.268e-05,0
-1.264e-05,-0.002
-1.260e-05,-0.004
-1.256e-05,0
-1.252e-05,0.004
-1.248e-05,0.006
-1.244e-05,0.002
-1.240e-05,-0.01
-1.236e-05,-0.022
-1.232e-05,0.004
-1.228e-05,0.008
-1.224e-05,0.006
-1.220e-05,0
-1.216e-05,-0.002
-1.212e-05,0.008
-1.208e-05,0.002
-1.204e-05,0.002
-1.200e-05,-0.002
-1.196e-05,-0.002
-1.192e-05,0.006
-1.188e-05,0.014
-1.184e-05,0.002
-1.180e-05,0.004
-1.176e-05,-0.028
-1.172e-05,-0.008
-1.168e-05,0.006
-1.164e-05,-0.004
-1.160e-05,0.004
-1.156e-05,-0.004
-1.152e-05,0.004
-1.148e-05,0.012
-1.144e-05,0.008
-1.140e-05,0.008
-1.136e-05,-0.006
-1.132e-05,0.002
-1.128e-05,0.018
-1.124e-05,0.014
-1.120e-05,0.004
-1.116e-05,0.006
-1.112e-05,0
-1.108e-05,0.014
-1.104e-05,0.01
-1.100e-05,0.002
-1.096e-05,0.004
-1.092e-05,-0.002
-1.088e-05,0.008
-1.084e-05,0.004
-1.080e-05,0.006
-1.076e-05,0.002
-1.072e-05,-0.004
-1.068e-05,-0.004
-1.064e-05,0.014
-1.060e-05,0.002
-1.056e-05,-0.002
-1.052e-05,-0.006
-1.048e-05,0.002
-1.044e-05,0.01
-1.040e-05,0.006
-1.036e-05,-0.004
-1.032e-05,-0.008
-1.028e-05,-0.002
-1.024e-05,0.014
-1.020e-05,0
-1.016e-05,0.002
-1.012e-05,-0.008
-1.008e-05,0.002
-1.004e-05,0.012
-1.000e-05,0.01
-9.960e-06,-0.002
-9.920e-06,-0.004
-9.880e-06,0.006
-9.840e-06,0.01
-9.800e-06,0.008
-9.760e-06,-0.002
-9.720e-06,-0.002
-9.680e-06,-0.006
-9.640e-06,0.008
-9.600e-06,0.002
-9.560e-06,-0.006
-9.520e-06,-0.014
-9.480e-06,-0.016
-9.440e-06,-0.008
-9.400e-06,0.004
-9.360e-06,-0.016
-9.320e-06,-0.01
-9.280e-06,-0.02
-9.240e-06,-0.014
-9.200e-06,0.01
-9.160e-06,0.008
-9.120e-06,0.008
-9.080e-06,-0.004
-9.040e-06,0
-9.000e-06,0.014
-8.960e-06,-0.002
-8.920e-06,-0.012
-8.880e-06,-0.006
-8.840e-06,0.018
-8.800e-06,0.014
-8.760e-06,0.02
-8.720e-06,0
-8.680e-06,0
-8.640e-06,0.006
-8.600e-06,0.01
-8.560e-06,-0.002
-8.520e-06,0.004
-8.480e-06,0.012
-8.440e-06,0.004
-8.400e-06,0.012
-8.360e-06,0.004
-8.320e-06,0.004
-8.280e-06,-0.004
-8.240e-06,-0.002
-8.200e-06,0.004
-8.160e-06,0.02
-8.120e-06,0
-8.080e-06,-0.016
-8.040e-06,-0.008
-8.000e-06,0.014
-7.960e-06,0.012
-7.920e-06,-0.01
-7.880e-06,-0.012
-7.840e-06,-0.008
-7.800e-06,0
-7.760e-06,0.02
-7.720e-06,0.006
-7.680e-06,0.008
-7.640e-06,0.012
-7.600e-06,0.032
-7.560e-06,0.024
-7.520e-06,0.036
-7.480e-06,0.01
-7.440e-06,0.026
-7.400e-06,0.026
-7.360e-06,0.052
-7.320e-06,0.046
-7.280e-06,0.038
-7.240e-06,0.04
-7.200e-06,0.042
-7.160e-06,0.036
-7.120e-06,0.04
-7.080e-06,0.056
-7.040e-06,0.05
-7.000e-06,0.064
-6.960e-06,0.064
-6.920e-06,0.076
-6.880e-06,0.052
-6.840e-06,0.068
-6.800e-06,0.072
-6.760e-06,0.092
-6.720e-06,0.084
-6.680e-06,0.086
-6.640e-06,0.078
-6.600e-06,0.09
-6.560e-06,0.09
-6.520e-06,0.09
-6.480e-06,0.082
-6.440e-06,0.088
-6.400e-06,0.09
-6.360e-06,0.094
-6.320e-06,0.088
