Model,DPO3034
4.700e-07,0.304
4.800e-07,0.296
4.900e-07,0.296
5.000e-07,0.28
5.100e-07,0.288
5.200e-07,0.28
5.300e-07,0.296
5.400e-07,0.296
5.500e-07,0.288
5.600e-07,0.296
5.700e-07,0.288
5.800e-07,0.272
5.900e-07,0.288
6.000e-07,0.28
6.100e-07,0.28
6.200e-07,0.28
6.300e-07,0.288
6.400e-07,0.288
6.500e-07,0.296
6.600e-07,0.296
6.700e-07,0.288
6.800e-07,0.296
6.900e-07,0.288
7.000e-07,0.296
7.100e-07,0.288
7.200e-07,0.296
7.300e-07,0.288
7.400e-07,0.296
7.500e-07,0.296
7.600e-07,0.288
7.700e-07,0.312
7.800e-07,0.32
7.900e-07,0.32
8.000e-07,0.336
8.100e-07,0.352
8.200e-07,0.336
8.300e-07,0.352
8.400e-07,0.376
8.500e-07,0.384
8.600e-07,0.384
8.700e-07,0.408
8.800e-07,0.416
8.900e-07,0.416
9.000e-07,0.44
9.100e-07,0.448
9.200e-07,0.464
9.300e-07,0.456
9.400e-07,0.504
9.500e-07,0.496
9.600e-07,0.512
9.700e-07,0.528
9.800e-07,0.544
9.900e-07,0.552
1.000e-06,0.56
1.010e-06,0.56
1.020e-06,0.592
1.030e-06,0.592
1.040e-06,0.6
1.050e-06,0.6
1.060e-06,0.616
1.070e-06,0.64
1.080e-06,0.64
1.090e-06,0.64
1.100e-06,0.656
1.110e-06,0.656
1.120e-06,0.68
1.130e-06,0.688
1.140e-06,0.704
1.150e-06,0.712
1.160e-06,0.72
1.170e-06,0.72
1.180e-06,0.736
1.190e-06,0.744
1.200e-06,0.752
1.210e-06,0.768
1.220e-06,0.76
1.230e-06,0.784
1.240e-06,0.792
1.250e-06,0.8
1.260e-06,0.792
1.270e-06,0.808
1.280e-06,0.808
1.290e-06,0.816
1.300e-06,0.816
1.310e-06,0.832
1.320e-06,0.824
1.330e-06,0.808
1.340e-06,0.824
1.350e-06,0.824
1.360e-06,0.824
1.370e-06,0.856
1.380e-06,0.848
1.390e-06,0.84
1.400e-06,0.848
1.410e-06,0.84
1.420e-06,0.832
1.430e-06,0.832
1.440e-06,0.824
1.450e-06,0.824
1.460e-06,0.824
1.470e-06,0.824
1.480e-06,0.84
1.490e-06,0.824
1.500e-06,0.832
1.510e-06,0.824
1.520e-06,0.824
1.530e-06,0.832
1.540e-06,0.84
1.550e-06,0.816
1.560e-06,0.824
1.570e-06,0.84
1.580e-06,0.84
1.590e-06,0.824
1.600e-06,0.816
1.610e-06,0.808
1.620e-06,0.824
1.630e-06,0.824
1.640e-06,0.816
1.650e-06,0.808
1.660e-06,0.832
1.670e-06,0.824
1.680e-06,0.832
1.690e-06,0.824
1.700e-06,0.816
1.710e-06,0.824
1.720e-06,0.808
1.730e-06,0.808
1.740e-06,0.824
1.750e-06,0.832
1.760e-06,0.824
1.770e-06,0.824
1.780e-06,0.832
1.790e-06,0.824
1.800e-06,0.816
1.810e-06,0.832
1.820e-06,0.8
1.830e-06,0.8
1.840e-06,0.816
1.850e-06,0.8
1.860e-06,0.816
1.870e-06,0.808
1.880e-06,0.808
1.890e-06,0.808
1.900e-06,0.808
1.910e-06,0.8
1.920e-06,0.824
1.930e-06,0.816
1.940e-06,0.824
1.950e-06,0.824
1.960e-06,0.824
1.970e-06,0.824
1.980e-06,0.808
1.990e-06,0.816
2.000e-06,0.816
2.010e-06,0.816
2.020e-06,0.824
2.030e-06,0.808
2.040e-06,0.808
2.050e-06,0.808
2.060e-06,0.8
2.070e-06,0.8
2.080e-06,0.808
2.090e-06,0.8
2.100e-06,0.816
2.110e-06,0.808
2.120e-06,0.808
2.130e-06,0.816
2.140e-06,0.808
2.150e-06,0.816
2.160e-06,0.808
2.170e-06,0.808
2.180e-06,0.792
2.190e-06,0.816
2.200e-06,0.808
2.210e-06,0.808
2.220e-06,0.808
2.230e-06,0.8
2.240e-06,0.792
2.250e-06,0.808
2.260e-06,0.784
2.270e-06,0.784
2.280e-06,0.792
2.290e-06,0.8
2.300e-06,0.808
2.310e-06,0.816
2.320e-06,0.784
2.330e-06,0.792
2.340e-06,0.784
2.350e-06,0.76
2.360e-06,0.76
2.370e-06,0.744
2.380e-06,0.72
2.390e-06,0.712
2.400e-06,0.688
2.410e-06,0.68
2.420e-06,0.688
2.430e-06,0.672
2.440e-06,0.664
2.450e-06,0.648
2.460e-06,0.64
2.470e-06,0.616
2.480e-06,0.6
2.490e-06,0.6
2.500e-06,0.576
2.510e-06,0.56
2.520e-06,0.56
2.530e-06,0.544
2.540e-06,0.536
2.550e-06,0.528
2.560e-06,0.504
2.570e-06,0.488
2.580e-06,0.472
2.590e-06,0.464
2.600e-06,0.456
2.610e-06,0.456
2.620e-06,0.424
2.630e-06,0.416
2.640e-06,0.408
2.650e-06,0.376
2.660e-06,0.368
2.670e-06,0.352
2.680e-06,0.36
2.690e-06,0.344
2.700e-06,0.328
2.710e-06,0.312
2.720e-06,0.312
2.730e-06,0.288
2.740e-06,0.296
2.750e-06,0.272
2.760e-06,0.264
2.770e-06,0.256
2.780e-06,0.232
2.790e-06,0.232
2.800e-06,0.208
2.810e-06,0.192
2.820e-06,0.192
2.830e-06,0.184
2.840e-06,0.144
2.850e-06,0.144
2.860e-06,0.144
2.870e-06,0.144
2.880e-06,0.152
2.890e-06,0.144
2.900e-06,0.152
2.910e-06,0.144
2.920e-06,0.144
2.930e-06,0.136
2.940e-06,0.144
2.950e-06,0.136
2.960e-06,0.136
2.970e-06,0.136
2.980e-06,0.128
2.990e-06,0.136
3.000e-06,0.128
3.010e-06,0.128
3.020e-06,0.136
3.030e-06,0.136
3.040e-06,0.136
3.050e-06,0.12
3.060e-06,0.128
3.070e-06,0.128
3.080e-06,0.128
3.090e-06,0.128
3.100e-06,0.128
3.110e-06,0.144
3.120e-06,0.152
3.130e-06,0.128
3.140e-06,0.136
3.150e-06,0.136
3.160e-06,0.12
3.170e-06,0.128
3.180e-06,0.128
3.190e-06,0.136
3.200e-06,0.12
3.210e-06,0.12
3.220e-06,0.12
3.230e-06,0.112
3.240e-06,0.12
3.250e-06,0.136
3.260e-06,0.128
3.270e-06,0.12
3.280e-06,0.136
3.290e-06,0.12
3.300e-06,0.12
3.310e-06,0.136
3.320e-06,0.136
3.330e-06,0.128
3.340e-06,0.144
3.350e-06,0.144
3.360e-06,0.136
3.370e-06,0.128
3.380e-06,0.128
3.390e-06,0.12
3.400e-06,0.128
3.410e-06,0.12
3.420e-06,0.128
3.430e-06,0.128
3.440e-06,0.128
3.450e-06,0.144
3.460e-06,0.144
3.470e-06,0.128
3.480e-06,0.12
3.490e-06,0.104
3.500e-06,0.112
3.510e-06,0.12
3.520e-06,0.128
3.530e-06,0.136
3.540e-06,0.128
3.550e-06,0.136
3.560e-06,0.136
3.570e-06,0.144
3.580e-06,0.144
3.590e-06,0.128
3.600e-06,0.12
3.610e-06,0.12
3.620e-06,0.12
3.630e-06,0.128
3.640e-06,0.128
3.650e-06,0.128
3.660e-06,0.128
3.670e-06,0.128
3.680e-06,0.104
3.690e-06,0.128
3.700e-06,0.128
3.710e-06,0.12
3.720e-06,0.12
3.730e-06,0.128
3.740e-06,0.12
3.750e-06,0.128
3.760e-06,0.12
3.770e-06,0.136
3.780e-06,0.128
3.790e-06,0.136
3.800e-06,0.112
3.810e-06,0.128
3.820e-06,0.128
3.830e-06,0.12
3.840e-06,0.112
3.850e-06,0.12
3.860e-06,0.112
3.870e-06,0.12
3.880e-06,0.128
3.890e-06,0.12
3.900e-06,0.128
3.910e-06,0.104
3.920e-06,0.104
3.930e-06,0.128
3.940e-06,0.12
3.950e-06,0.104
3.960e-06,0.112
3.970e-06,0.136
3.980e-06,0.136
3.990e-06,0.128
4.000e-06,0.136
4.010e-06,0.128
4.020e-06,0.128
4.030e-06,0.12
4.040e-06,0.112
4.050e-06,0.112
4.060e-06,0.112
4.070e-06,0.112
4.080e-06,0.12
4.090e-06,0.128
4.100e-06,0.12
4.110e-06,0.12
4.120e-06,0.128
4.130e-06,0.128
4.140e-06,0.12
4.150e-06,0.112
4.160e-06,0.128
4.170e-06,0.136
4.180e-06,0.136
4.190e-06,0.136
4.200e-06,0.144
4.210e-06,0.12
4.220e-06,0.128
4.230e-06,0.12
4.240e-06,0.12
4.250e-06,0.12
4.260e-06,0.12
4.270e-06,0.112
4.280e-06,0.112
4.290e-06,0.112
4.300e-06,0.112
4.310e-06,0.12
4.320e-06,0.12
4.330e-06,0.12
4.340e-06,0.12
4.350e-06,0.128
4.360e-06,0.12
4.370e-06,0.128
4.380e-06,0.128
4.390e-06,0.144
4.400e-06,0.12
4.410e-06,0.128
4.420e-06,0.128
4.430e-06,0.128
4.440e-06,0.12
4.450e-06,0.128
4.460e-06,0.12
4.470e-06,0.112
4.480e-06,0.12
4.490e-06,0.112
4.500e-06,0.112
4.510e-06,0.12
4.520e-06,0.112
4.530e-06,0.104
4.540e-06,0.112
4.550e-06,0.12
4.560e-06,0.112
4.570e-06,0.112
4.580e-06,0.112
4.590e-06,0.112
4.600e-06,0.12
4.610e-06,0.136
4.620e-06,0.144
4.630e-06,0.112
4.640e-06,0.112
4.650e-06,0.112
4.660e-06,0.12
4.670e-06,0.112
4.680e-06,0.112
4.690e-06,0.104
4.700e-06,0.12
4.710e-06,0.12
4.720e-06,0.128
4.730e-06,0.104
4.740e-06,0.112
4.750e-06,0.12
4.760e-06,0.128
4.770e-06,0.112
4.780e-06,0.136
4.790e-06,0.128
4.800e-06,0.128
4.810e-06,0.12
4.820e-06,0.128
4.830e-06,0.12
4.840e-06,0.112
4.850e-06,0.128
4.860e-06,0.112
4.870e-06,0.128
4.880e-06,0.112
4.890e-06,0.112
4.900e-06,0.12
4.910e-06,0.104
4.920e-06,0.104
4.930e-06,0.112
4.940e-06,0.112
4.950e-06,0.12
4.960e-06,0.12
4.970e-06,0.128
4.980e-06,0.112
4.990e-06,0.136
5.000e-06,0.112
5.010e-06,0.12
5.020e-06,0.128
5.030e-06,0.12
5.040e-06,0.112
5.050e-06,0.112
5.060e-06,0.128
5.070e-06,0.128
5.080e-06,0.104
5.090e-06,0.104
5.100e-06,0.112
5.110e-06,0.104
5.120e-06,0.12
5.130e-06,0.112
5.140e-06,0.12
5.150e-06,0.112
5.160e-06,0.12
5.170e-06,0.104
5.180e-06,0.112
5.190e-06,0.128
5.200e-06,0.128
5.210e-06,0.12
5.220e-06,0.12
5.230e-06,0.136
5.240e-06,0.112
5.250e-06,0.12
5.260e-06,0.104
5.270e-06,0.112
5.280e-06,0.104
5.290e-06,0.104
5.300e-06,0.104
5.310e-06,0.112
5.320e-06,0.104
5.330e-06,0.112
5.340e-06,0.112
5.350e-06,0.112
5.360e-06,0.128
5.370e-06,0.112
5.380e-06,0.12
5.390e-06,0.12
5.400e-06,0.128
5.410e-06,0.128
5.420e-06,0.136
5.430e-06,0.112
5.440e-06,0.104
5.450e-06,0.104
5.460e-06,0.104
5.470e-06,0.096
5.480e-06,0.12
5.490e-06,0.12
5.500e-06,0.112
5.510e-06,0.12
5.520e-06,0.128
5.530e-06,0.128
5.540e-06,0.112
5.550e-06,0.104
5.560e-06,0.104
5.570e-06,0.104
5.580e-06,0.104
5.590e-06,0.12
5.600e-06,0.104
5.610e-06,0.12
5.620e-06,0.112
5.630e-06,0.12
5.640e-06,0.12
5.650e-06,0.12
5.660e-06,0.104
5.670e-06,0.12
5.680e-06,0.112
5.690e-06,0.096
5.700e-06,0.096
5.710e-06,0.104
5.720e-06,0.096
5.730e-06,0.112
5.740e-06,0.104
5.750e-06,0.104
5.760e-06,0.12
5.770e-06,0.112
5.780e-06,0.112
5.790e-06,0.112
5.800e-06,0.104
5.810e-06,0.104
5.820e-06,0.112
5.830e-06,0.12
5.840e-06,0.128
5.850e-06,0.12
5.860e-06,0.12
5.870e-06,0.104
5.880e-06,0.104
5.890e-06,0.096
5.900e-06,0.104
5.910e-06,0.104
5.920e-06,0.104
5.930e-06,0.112
5.940e-06,0.12
5.950e-06,0.12
5.960e-06,0.104
5.970e-06,0.112
5.980e-06,0.104
5.990e-06,0.104
6.000e-06,0.104
6.010e-06,0.12
6.020e-06,0.12
6.030e-06,0.112
6.040e-06,0.12
6.050e-06,0.12
6.060e-06,0.112
6.070e-06,0.104
6.080e-06,0.112
6.090e-06,0.104
6.100e-06,0.12
6.110e-06,0.088
6.120e-06,0.104
6.130e-06,0.104
6.140e-06,0.112
6.150e-06,0.112
6.160e-06,0.112
6.170e-06,0.112
6.180e-06,0.12
6.190e-06,0.104
6.200e-06,0.112
6.210e-06,0.128
6.220e-06,0.104
6.230e-06,0.12
6.240e-06,0.128
6.250e-06,0.128
6.260e-06,0.12
6.270e-06,0.136
6.280e-06,0.128
6.290e-06,0.128
6.300e-06,0.12
6.310e-06,0.112
6.320e-06,0.112
6.330e-06,0.12
6.340e-06,0.104
6.350e-06,0.104
6.360e-06,0.104
6.370e-06,0.12
6.380e-06,0.12
6.390e-06,0.112
6.400e-06,0.112
6.410e-06,0.112
6.420e-06,0.112
6.430e-06,0.12
6.440e-06,0.12
6.450e-06,0.12
6.460e-06,0.12
6.470e-06,0.128
6.480e-06,0.12
6.490e-06,0.112
6.500e-06,0.112
6.510e-06,0.12
6.520e-06,0.096
6.530e-06,0.096
6.540e-06,0.104
6.550e-06,0.112
6.560e-06,0.096
6.570e-06,0.112
6.580e-06,0.104
6.590e-06,0.12
6.600e-06,0.112
6.610e-06,0.112
6.620e-06,0.112
6.630e-06,0.112
6.640e-06,0.12
6.650e-06,0.128
6.660e-06,0.12
6.670e-06,0.112
6.680e-06,0.112
6.690e-06,0.104
6.700e-06,0.096
6.710e-06,0.104
6.720e-06,0.104
6.730e-06,0.104
6.740e-06,0.104
6.750e-06,0.104
6.760e-06,0.104
6.770e-06,0.08
6.780e-06,0.104
6.790e-06,0.104
6.800e-06,0.12
6.810e-06,0.104
6.820e-06,0.096
6.830e-06,0.112
6.840e-06,0.112
6.850e-06,0.12
6.860e-06,0.112
6.870e-06,0.112
6.880e-06,0.112
6.890e-06,0.096
6.900e-06,0.096
6.910e-06,0.112
6.920e-06,0.104
6.930e-06,0.128
6.940e-06,0.096
6.950e-06,0.096
6.960e-06,0.096
6.970e-06,0.104
6.980e-06,0.104
6.990e-06,0.112
7.000e-06,0.096
7.010e-06,0.104
7.020e-06,0.104
7.030e-06,0.112
7.040e-06,0.104
7.050e-06,0.112
7.060e-06,0.104
7.070e-06,0.112
7.080e-06,0.12
7.090e-06,0.104
7.100e-06,0.104
7.110e-06,0.104
7.120e-06,0.104
7.130e-06,0.08
7.140e-06,0.088
7.150e-06,0.104
7.160e-06,0.096
7.170e-06,0.104
7.180e-06,0.128
7.190e-06,0.104
7.200e-06,0.112
7.210e-06,0.112
7.220e-06,0.112
7.230e-06,0.104
7.240e-06,0.112
7.250e-06,0.112
7.260e-06,0.104
7.270e-06,0.128
7.280e-06,0.12
7.290e-06,0.12
7.300e-06,0.12
7.310e-06,0.08
7.320e-06,0.104
7.330e-06,0.104
7.340e-06,0.096
7.350e-06,0.096
7.360e-06,0.096
7.370e-06,0.096
7.380e-06,0.128
7.390e-06,0.112
7.400e-06,0.096
7.410e-06,0.104
7.420e-06,0.112
7.430e-06,0.12
7.440e-06,0.12
7.450e-06,0.104
7.460e-06,0.104
7.470e-06,0.112
7.480e-06,0.112
7.490e-06,0.104
7.500e-06,0.12
7.510e-06,0.104
7.520e-06,0.12
7.530e-06,0.096
7.540e-06,0.096
7.550e-06,0.104
7.560e-06,0.104
7.570e-06,0.088
7.580e-06,0.104
7.590e-06,0.104
7.600e-06,0.104
7.610e-06,0.104
7.620e-06,0.112
7.630e-06,0.104
7.640e-06,0.096
7.650e-06,0.104
7.660e-06,0.112
7.670e-06,0.112
7.680e-06,0.12
7.690e-06,0.12
7.700e-06,0.112
7.710e-06,0.112
7.720e-06,0.104
7.730e-06,0.112
7.740e-06,0.096
7.750e-06,0.104
7.760e-06,0.088
7.770e-06,0.104

