Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,1e-06
Sample Interval,1e-08
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH2
-2.220e-06,-0.008
-2.210e-06,-0.008
-2.200e-06,-0.012
-2.190e-06,-0.016
-2.180e-06,-0.016
-2.170e-06,-0.02
-2.160e-06,-0.008
-2.150e-06,-0.012
-2.140e-06,-0.008
-2.130e-06,0
-2.120e-06,0.004
-2.110e-06,0.008
-2.100e-06,0.02
-2.090e-06,0.016
-2.080e-06,0.024
-2.070e-06,0.008
-2.060e-06,0.016
-2.050e-06,0.016
-2.040e-06,0.008
-2.030e-06,0.004
-2.020e-06,-0.008
-2.010e-06,-0.012
-2.000e-06,-0.008
-1.990e-06,0
-1.980e-06,-0.012
-1.970e-06,0
-1.960e-06,-0.008
-1.950e-06,-0.004
-1.940e-06,0
-1.930e-06,0
-1.920e-06,-0.004
-1.910e-06,0
-1.900e-06,0
-1.890e-06,-0.008
-1.880e-06,0
-1.870e-06,0.008
-1.860e-06,0.008
-1.850e-06,0.016
-1.840e-06,0.008
-1.830e-06,0.012
-1.820e-06,0.012
-1.810e-06,0.012
-1.800e-06,0.004
-1.790e-06,0
-1.780e-06,0.012
-1.770e-06,0.004
-1.760e-06,0.008
-1.750e-06,0.012
-1.740e-06,0.016
-1.730e-06,0.012
-1.720e-06,0.008
-1.710e-06,0.004
-1.700e-06,0.004
-1.690e-06,0.004
-1.680e-06,0
-1.670e-06,0.008
-1.660e-06,0.012
-1.650e-06,0.016
-1.640e-06,0.004
-1.630e-06,0.004
-1.620e-06,0.008
-1.610e-06,0
-1.600e-06,-0.008
-1.590e-06,0
-1.580e-06,-0.012
-1.570e-06,-0.004
-1.560e-06,0
-1.550e-06,-0.012
-1.540e-06,-0.008
-1.530e-06,-0.004
-1.520e-06,-0.004
-1.510e-06,0.004
-1.500e-06,0.02
-1.490e-06,0.016
-1.480e-06,0.024
-1.470e-06,0.032
-1.460e-06,0.028
-1.450e-06,0.028
-1.440e-06,0.032
-1.430e-06,0.02
-1.420e-06,0.016
-1.410e-06,0.004
-1.400e-06,-0.012
-1.390e-06,-0.02
-1.380e-06,-0.012
-1.370e-06,-0.02
-1.360e-06,-0.012
-1.350e-06,-0.004
-1.340e-06,-0.004
-1.330e-06,0.004
-1.320e-06,0.02
-1.310e-06,0.016
-1.300e-06,0.016
-1.290e-06,0.016
-1.280e-06,0.016
-1.270e-06,0.012
-1.260e-06,0.012
-1.250e-06,0.02
-1.240e-06,0.024
-1.230e-06,0.008
-1.220e-06,0.004
-1.210e-06,0.004
-1.200e-06,-0.012
-1.190e-06,-0.008
-1.180e-06,-0.012
-1.170e-06,-0.004
-1.160e-06,-0.004
-1.150e-06,0.004
-1.140e-06,0.008
-1.130e-06,0.012
-1.120e-06,0.004
-1.110e-06,0.004
-1.100e-06,0.012
-1.090e-06,0.016
-1.080e-06,0.012
-1.070e-06,0.024
-1.060e-06,0.032
-1.050e-06,0.044
-1.040e-06,0.06
-1.030e-06,0.044
-1.020e-06,0.052
-1.010e-06,0.052
-1.000e-06,0.048
-9.900e-07,0.056
-9.800e-07,0.052
-9.700e-07,0.06
-9.600e-07,0.072
-9.500e-07,0.092
-9.400e-07,0.108
-9.300e-07,0.108
-9.200e-07,0.12
-9.100e-07,0.116
-9.000e-07,0.128
-8.900e-07,0.14
-8.800e-07,0.156
-8.700e-07,0.168
-8.600e-07,0.176
-8.500e-07,0.188
-8.400e-07,0.192
-8.300e-07,0.204
-8.200e-07,0.192
-8.100e-07,0.192
-8.000e-07,0.184
-7.900e-07,0.172
-7.800e-07,0.176
-7.700e-07,0.164
-7.600e-07,0.168
-7.500e-07,0.18
-7.400e-07,0.188
-7.300e-07,0.192
-7.200e-07,0.2
-7.100e-07,0.192
-7.000e-07,0.192
-6.900e-07,0.192
-6.800e-07,0.196
-6.700e-07,0.2
-6.600e-07,0.204
-6.500e-07,0.204
-6.400e-07,0.208
-6.300e-07,0.204
-6.200e-07,0.196
-6.100e-07,0.192
-6.000e-07,0.184
-5.900e-07,0.184
-5.800e-07,0.18
-5.700e-07,0.18
-5.600e-07,0.176
-5.500e-07,0.184
-5.400e-07,0.18
-5.300e-07,0.188
-5.200e-07,0.192
-5.100e-07,0.196
-5.000e-07,0.192
-4.900e-07,0.196
-4.800e-07,0.184
-4.700e-07,0.192
-4.600e-07,0.196
-4.500e-07,0.192
-4.400e-07,0.2
-4.300e-07,0.208
-4.200e-07,0.204
-4.100e-07,0.2
-4.000e-07,0.184
-3.900e-07,0.184
-3.800e-07,0.172
-3.700e-07,0.176
-3.600e-07,0.172
-3.500e-07,0.172
-3.400e-07,0.188
-3.300e-07,0.188
-3.200e-07,0.192
-3.100e-07,0.188
-3.000e-07,0.188
-2.900e-07,0.184
-2.800e-07,0.18
-2.700e-07,0.184
-2.600e-07,0.18
-2.500e-07,0.188
-2.400e-07,0.192
-2.300e-07,0.184
-2.200e-07,0.196
-2.100e-07,0.196
-2.000e-07,0.196
-1.900e-07,0.176
-1.800e-07,0.184
-1.700e-07,0.18
-1.600e-07,0.18
-1.500e-07,0.18
-1.400e-07,0.18
-1.300e-07,0.18
-1.200e-07,0.18
-1.100e-07,0.184
-1.000e-07,0.192
-9.000e-08,0.204
-8.000e-08,0.2
-7.000e-08,0.2
-6.000e-08,0.196
-5.000e-08,0.2
-4.000e-08,0.192
-3.000e-08,0.192
-2.000e-08,0.2
-1.000e-08,0.208
-1.117e-20,0.216
1.000e-08,0.22
2.000e-08,0.236
3.000e-08,0.24
4.000e-08,0.236
5.000e-08,0.244
6.000e-08,0.248
7.000e-08,0.252
8.000e-08,0.256
9.000e-08,0.28
1.000e-07,0.284
1.100e-07,0.288
1.200e-07,0.296
1.300e-07,0.312
1.400e-07,0.312
1.500e-07,0.328
1.600e-07,0.332
1.700e-07,0.344
1.800e-07,0.364
1.900e-07,0.36
2.000e-07,0.376
2.100e-07,0.384
2.200e-07,0.38
2.300e-07,0.396
2.400e-07,0.396
2.500e-07,0.412
2.600e-07,0.424
2.700e-07,0.424
2.800e-07,0.436
2.900e-07,0.44
3.000e-07,0.448
3.100e-07,0.452
3.200e-07,0.468
3.300e-07,0.468
3.400e-07,0.488
3.500e-07,0.492
3.600e-07,0.504
3.700e-07,0.516
3.800e-07,0.528
3.900e-07,0.536
4.000e-07,0.54
4.100e-07,0.536
4.200e-07,0.544
