Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,1e-06
Sample Interval,1e-08
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH2
-4.230e-06,0.008
-4.220e-06,0.004
-4.210e-06,0.002
-4.200e-06,-0.002
-4.190e-06,-0.006
-4.180e-06,-0.012
-4.170e-06,-0.016
-4.160e-06,-0.016
-4.150e-06,-0.01
-4.140e-06,-0.006
-4.130e-06,-0.006
-4.120e-06,-0.002
-4.110e-06,0.004
-4.100e-06,0.01
-4.090e-06,0.012
-4.080e-06,0.01
-4.070e-06,0.008
-4.060e-06,0.006
-4.050e-06,0.002
-4.040e-06,0.006
-4.030e-06,0.004
-4.020e-06,0.004
-4.010e-06,0.006
-4.000e-06,0.008
-3.990e-06,0.008
-3.980e-06,0.002
-3.970e-06,0.006
-3.960e-06,-0.004
-3.950e-06,-0.008
-3.940e-06,-0.01
-3.930e-06,-0.008
-3.920e-06,0
-3.910e-06,0.006
-3.900e-06,0.008
-3.890e-06,0.014
-3.880e-06,0.014
-3.870e-06,0.016
-3.860e-06,0.016
-3.850e-06,0.01
-3.840e-06,0.008
-3.830e-06,0.002
-3.820e-06,0.002
-3.810e-06,0.002
-3.800e-06,0.002
-3.790e-06,0.008
-3.780e-06,0.008
-3.770e-06,0
-3.760e-06,-0.002
-3.750e-06,-0.002
-3.740e-06,-0.008
-3.730e-06,-0.002
-3.720e-06,-0.002
-3.710e-06,0.004
-3.700e-06,0.008
-3.690e-06,0.018
-3.680e-06,0.022
-3.670e-06,0.018
-3.660e-06,0.02
-3.650e-06,0.012
-3.640e-06,0.008
-3.630e-06,0.01
-3.620e-06,0.006
-3.610e-06,0.006
-3.600e-06,0.008
-3.590e-06,0.008
-3.580e-06,0.006
-3.570e-06,0.004
-3.560e-06,0
-3.550e-06,-0.002
-3.540e-06,-0.002
-3.530e-06,0
-3.520e-06,0.006
-3.510e-06,0.008
-3.500e-06,0.01
-3.490e-06,0.016
-3.480e-06,0.01
-3.470e-06,0.014
-3.460e-06,0.016
-3.450e-06,0.014
-3.440e-06,0.012
-3.430e-06,0.01
-3.420e-06,0.002
-3.410e-06,0.004
-3.400e-06,0.004
-3.390e-06,0.004
-3.380e-06,0.01
-3.370e-06,0.012
-3.360e-06,0.012
-3.350e-06,0.01
-3.340e-06,0.006
-3.330e-06,0
-3.320e-06,-0.004
-3.310e-06,-0.006
-3.300e-06,-0.006
-3.290e-06,0.002
-3.280e-06,0.006
-3.270e-06,0.014
-3.260e-06,0.016
-3.250e-06,0.018
-3.240e-06,0.014
-3.230e-06,0.012
-3.220e-06,0.004
-3.210e-06,0.002
-3.200e-06,-0.002
-3.190e-06,-0.002
-3.180e-06,-0.004
-3.170e-06,0
-3.160e-06,0
-3.150e-06,0.002
-3.140e-06,-0.002
-3.130e-06,0
-3.120e-06,-0.006
-3.110e-06,0
-3.100e-06,0
-3.090e-06,0
-3.080e-06,0.006
-3.070e-06,0.006
-3.060e-06,0.01
-3.050e-06,0.008
-3.040e-06,0.008
-3.030e-06,0.006
-3.020e-06,0.008
-3.010e-06,0.004
-3.000e-06,0.006
-2.990e-06,0.002
-2.980e-06,0.002
-2.970e-06,0.004
-2.960e-06,0
-2.950e-06,-0.002
-2.940e-06,-0.004
-2.930e-06,-0.004
-2.920e-06,-0.006
-2.910e-06,-0.004
-2.900e-06,0
-2.890e-06,0
-2.880e-06,0
-2.870e-06,0.012
-2.860e-06,0.01
-2.850e-06,0.014
-2.840e-06,0.014
-2.830e-06,0.014
-2.820e-06,0.014
-2.810e-06,0.012
-2.800e-06,0.008
-2.790e-06,0.004
-2.780e-06,0
-2.770e-06,0.002
-2.760e-06,0.002
-2.750e-06,-0.004
-2.740e-06,-0.004
-2.730e-06,0
-2.720e-06,0
-2.710e-06,0
-2.700e-06,0.004
-2.690e-06,0
-2.680e-06,0.002
-2.670e-06,0
-2.660e-06,0.004
-2.650e-06,0.012
-2.640e-06,0.014
-2.630e-06,0.014
-2.620e-06,0.012
-2.610e-06,0.008
-2.600e-06,0.006
-2.590e-06,0.004
-2.580e-06,0
-2.570e-06,0.002
-2.560e-06,0.004
-2.550e-06,-0.002
-2.540e-06,0.002
-2.530e-06,0.002
-2.520e-06,0
-2.510e-06,-0.002
-2.500e-06,-0.006
-2.490e-06,-0.002
-2.480e-06,0.002
-2.470e-06,0.01
-2.460e-06,0.016
-2.450e-06,0.022
-2.440e-06,0.02
-2.430e-06,0.018
-2.420e-06,0.016
-2.410e-06,0.008
-2.400e-06,0.006
-2.390e-06,0.006
-2.380e-06,0.006
-2.370e-06,0.01
-2.360e-06,0.006
-2.350e-06,0.006
-2.340e-06,0.002
-2.330e-06,-0.004
-2.320e-06,-0.004
-2.310e-06,-0.006
-2.300e-06,-0.002
-2.290e-06,0.002
-2.280e-06,0.006
-2.270e-06,0.006
-2.260e-06,0.01
-2.250e-06,0.016
-2.240e-06,0.012
-2.230e-06,0.016
-2.220e-06,0.018
-2.210e-06,0.018
-2.200e-06,0.016
-2.190e-06,0.008
-2.180e-06,0.006
-2.170e-06,0.002
-2.160e-06,0
-2.150e-06,0
-2.140e-06,0.006
-2.130e-06,0.01
-2.120e-06,0.014
-2.110e-06,0.008
-2.100e-06,0.01
-2.090e-06,0.002
-2.080e-06,0
-2.070e-06,-0.006
-2.060e-06,0
-2.050e-06,0.008
-2.040e-06,0.012
-2.030e-06,0.014
-2.020e-06,0.016
-2.010e-06,0.01
-2.000e-06,0.01
-1.990e-06,0.004
-1.980e-06,-0.004
-1.970e-06,0
-1.960e-06,-0.006
-1.950e-06,-0.004
-1.940e-06,-0.004
-1.930e-06,-0.002
-1.920e-06,-0.006
-1.910e-06,-0.006
-1.900e-06,-0.006
-1.890e-06,-0.01
-1.880e-06,-0.016
-1.870e-06,-0.008
-1.860e-06,-0.006
-1.850e-06,0.004
-1.840e-06,0.004
-1.830e-06,0.012
-1.820e-06,0.02
-1.810e-06,0.016
-1.800e-06,0.016
-1.790e-06,0.01
-1.780e-06,0.006
-1.770e-06,-0.002
-1.760e-06,0
-1.750e-06,-0.002
-1.740e-06,0.002
-1.730e-06,0.004
-1.720e-06,0.002
-1.710e-06,0
-1.700e-06,-0.002
-1.690e-06,-0.006
-1.680e-06,-0.008
-1.670e-06,-0.008
-1.660e-06,-0.006
-1.650e-06,0
-1.640e-06,0.012
-1.630e-06,0.018
-1.620e-06,0.02
