Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,2e-05
Sample Interval,2e-07
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH2
-9.760e-05,0.014
-9.740e-05,-0.006
-9.720e-05,0.014
-9.700e-05,0.014
-9.680e-05,0.01
-9.660e-05,0.03
-9.640e-05,0.014
-9.620e-05,0.002
-9.600e-05,-0.006
-9.580e-05,-0.014
-9.560e-05,-0.006
-9.540e-05,0.01
-9.520e-05,0.002
-9.500e-05,0.006
-9.480e-05,-0.002
-9.460e-05,0.014
-9.440e-05,-0.002
-9.420e-05,-0.002
-9.400e-05,0.002
-9.380e-05,0.002
-9.360e-05,0.006
-9.340e-05,0.006
-9.320e-05,0.014
-9.300e-05,0.006
-9.280e-05,-0.014
-9.260e-05,-0.002
-9.240e-05,-0.006
-9.220e-05,-0.01
-9.200e-05,0.002
-9.180e-05,-0.018
-9.160e-05,-0.006
-9.140e-05,-0.002
-9.120e-05,-0.014
-9.100e-05,-0.034
-9.080e-05,-0.014
-9.060e-05,-0.002
-9.040e-05,-0.002
-9.020e-05,0.022
-9.000e-05,0.002
-8.980e-05,-0.006
-8.960e-05,-0.014
-8.940e-05,-0.014
-8.920e-05,-0.002
-8.900e-05,0.002
-8.880e-05,0.014
-8.860e-05,-0.006
-8.840e-05,-0.006
-8.820e-05,0.054
-8.800e-05,0.014
-8.780e-05,0.014
-8.760e-05,0.006
-8.740e-05,0.01
-8.720e-05,0.002
-8.700e-05,0.026
-8.680e-05,0.014
-8.660e-05,0.014
-8.640e-05,0.018
-8.620e-05,-0.01
-8.600e-05,-0.002
-8.580e-05,-0.006
-8.560e-05,0.006
-8.540e-05,0.006
-8.520e-05,0.014
-8.500e-05,0.03
-8.480e-05,0.006
-8.460e-05,0.034
-8.440e-05,0.022
-8.420e-05,0.01
-8.400e-05,0.006
-8.380e-05,0.01
-8.360e-05,0.022
-8.340e-05,0.014
-8.320e-05,0.006
-8.300e-05,0.01
-8.280e-05,-0.002
-8.260e-05,0.006
-8.240e-05,0.002
-8.220e-05,0.002
-8.200e-05,0.014
-8.180e-05,0.01
-8.160e-05,0.01
-8.140e-05,0.002
-8.120e-05,-0.002
-8.100e-05,-0.022
-8.080e-05,-0.026
-8.060e-05,-0.006
-8.040e-05,0.01
-8.020e-05,0.006
-8.000e-05,-0.006
-7.980e-05,-0.002
-7.960e-05,-0.014
-7.940e-05,-0.01
-7.920e-05,-0.01
-7.900e-05,0.01
-7.880e-05,-0.002
-7.860e-05,0.002
-7.840e-05,-0.002
-7.820e-05,-0.01
-7.800e-05,-0.006
-7.780e-05,-0.002
-7.760e-05,-0.014
-7.740e-05,-0.01
-7.720e-05,-0.002
-7.700e-05,-0.006
-7.680e-05,0.002
-7.660e-05,0.006
-7.640e-05,-0.01
-7.620e-05,-0.01
-7.600e-05,0.022
-7.580e-05,0.006
-7.560e-05,0.014
-7.540e-05,0.026
-7.520e-05,0.002
-7.500e-05,0.006
-7.480e-05,0.006
-7.460e-05,0.014
-7.440e-05,0.026
-7.420e-05,0.014
-7.400e-05,0.022
-7.380e-05,0.006
-7.360e-05,0.002
-7.340e-05,0.002
-7.320e-05,0.002
-7.300e-05,0.006
-7.280e-05,-0.002
-7.260e-05,0.014
-7.240e-05,-0.006
-7.220e-05,-0.018
-7.200e-05,0.002
-7.180e-05,0.006
-7.160e-05,0.022
-7.140e-05,0.006
-7.120e-05,0.01
-7.100e-05,0.014
-7.080e-05,0.006
-7.060e-05,0.01
-7.040e-05,0.002
-7.020e-05,0.006
-7.000e-05,0.002
-6.980e-05,0.014
-6.960e-05,0.006
-6.940e-05,-0.018
-6.920e-05,-0.002
-6.900e-05,-0.014
-6.880e-05,0.006
-6.860e-05,0.006
-6.840e-05,0.002
-6.820e-05,0.002
-6.800e-05,-0.014
-6.780e-05,0.002
-6.760e-05,-0.01
-6.740e-05,-0.006
-6.720e-05,-0.018
-6.700e-05,-0.01
-6.680e-05,0.002
-6.660e-05,-0.022
-6.640e-05,-0.014
-6.620e-05,-0.006
-6.600e-05,0.002
-6.580e-05,-0.014
-6.560e-05,-0.01
-6.540e-05,0.002
-6.520e-05,0.006
-6.500e-05,0.002
-6.480e-05,0.002
-6.460e-05,0.002
-6.440e-05,0.002
-6.420e-05,0.002
-6.400e-05,-0.01
-6.380e-05,-0.002
-6.360e-05,-0.006
-6.340e-05,-0.002
-6.320e-05,0.002
-6.300e-05,-0.014
-6.280e-05,-0.006
-6.260e-05,-0.006
-6.240e-05,-0.002
-6.220e-05,0.002
-6.200e-05,0.014
-6.180e-05,0.026
-6.160e-05,0.006
-6.140e-05,0.014
-6.120e-05,0.01
-6.100e-05,0.01
-6.080e-05,0.01
-6.060e-05,0.006
-6.040e-05,0.01
-6.020e-05,0.006
-6.000e-05,0.022
-5.980e-05,-0.014
-5.960e-05,-0.006
-5.940e-05,0.002
-5.920e-05,0.002
-5.900e-05,0.002
-5.880e-05,0.014
-5.860e-05,0.026
-5.840e-05,0.002
-5.820e-05,0.018
-5.800e-05,0.014
-5.780e-05,0.01
-5.760e-05,0.014
-5.740e-05,0.006
-5.720e-05,0.022
-5.700e-05,0.01
-5.680e-05,0.03
-5.660e-05,0.01
-5.640e-05,0.014
-5.620e-05,0.018
-5.600e-05,-0.006
-5.580e-05,0.034
-5.560e-05,0.002
-5.540e-05,0.018
-5.520e-05,0.014
-5.500e-05,0.034
-5.480e-05,0.022
-5.460e-05,0.026
-5.440e-05,0.034
-5.420e-05,0.014
-5.400e-05,0.026
-5.380e-05,0.034
-5.360e-05,0.03
-5.340e-05,0.034
-5.320e-05,0.038
-5.300e-05,0.03
-5.280e-05,0.022
-5.260e-05,0.03
-5.240e-05,0.038
-5.220e-05,0.038
-5.200e-05,0.046
-5.180e-05,0.038
-5.160e-05,0.046
-5.140e-05,0.046
-5.120e-05,0.034
-5.100e-05,0.05
-5.080e-05,0.058
-5.060e-05,0.062
-5.040e-05,0.066
-5.020e-05,0.074
-5.000e-05,0.054
-4.980e-05,0.05
-4.960e-05,0.026
-4.940e-05,0.062
-4.920e-05,0.07
-4.900e-05,0.078
-4.880e-05,0.082
-4.860e-05,0.078
-4.840e-05,0.086
-4.820e-05,0.066
-4.800e-05,0.074
-4.780e-05,0.082
-4.760e-05,0.094
-4.740e-05,0.094
-4.720e-05,0.094
-4.700e-05,0.106
-4.680e-05,0.098
-4.660e-05,0.098
