4.60E-02,0.09375,0.0745,0.0408906,0.0301484
4.60E-02,0.0926719,0.0745312,0.0410313,0.0298438
4.60E-02,0.0925312,0.0756094,0.0408594,0.0300469
4.60E-02,0.0931094,0.0743125,0.0412266,0.0306094
4.60E-02,0.09425,0.0738594,0.0411719,0.0312578
4.60E-02,0.0935625,0.0745,0.0415313,0.0309375
4.60E-02,0.0944062,0.0748281,0.0415156,0.0309688
4.60E-02,0.0941406,0.0740312,0.0409844,0.0310703
4.60E-02,0.0919219,0.0742344,0.0411563,0.0314219
4.60E-02,0.0924844,0.0748437,0.0411328,0.0319453
4.60E-02,0.0932656,0.0736719,0.0408281,0.0324609
4.60E-02,0.0935,0.0750312,0.0405781,0.0321094
4.60E-02,0.0936719,0.0744531,0.0406484,0.0327031
4.60E-02,0.0937656,0.074625,0.0405859,0.0329922
4.60E-02,0.0937344,0.0750937,0.0409297,0.0325469
4.60E-02,0.0937344,0.0765625,0.0409922,0.0321953
4.60E-02,0.0927812,0.0755156,0.0404922,0.0327109
4.60E-02,0.0934219,0.0754688,0.0405391,0.0321641
4.60E-02,0.0924062,0.0749375,0.0398281,0.0323047
4.60E-02,0.0932344,0.0760937,0.0400234,0.0318984
4.60E-02,0.0933438,0.0772031,0.040125,0.0310234
4.60E-02,0.0926719,0.0761562,0.0404219,0.0307344
4.60E-02,0.09375,0.0759375,0.0404922,0.0311172
4.60E-02,0.0934062,0.0745937,0.0409844,0.0305547
4.60E-02,0.0937031,0.0756562,0.0405156,0.03075
4.60E-02,0.0933594,0.07475,0.0405,0.0306953
4.60E-02,0.0933594,0.0758281,0.0411797,0.0305938
4.60E-02,0.0939531,0.0756875,0.0409531,0.0308125
4.60E-02,0.0936562,0.075,0.0409766,0.0306953
4.60E-02,0.0936094,0.0743281,0.0411016,0.0311172
4.60E-02,0.0926562,0.0764844,0.0414063,0.0305234
4.60E-02,0.0946094,0.0773437,0.0410547,0.0314531
4.60E-02,0.093875,0.0763437,0.0413516,0.0320625
4.60E-02,0.0928594,0.0758437,0.0413672,0.0328359
4.60E-02,0.0927812,0.0756562,0.0414453,0.0333125
4.60E-02,0.0940938,0.074875,0.0410078,0.0334375
4.60E-02,0.0925156,0.0756094,0.0415625,0.0330234
4.60E-02,0.0930469,0.0750937,0.0416172,0.0337578
4.60E-02,0.0929531,0.0752969,0.0413906,0.03375
4.60E-02,0.0936562,0.0772188,0.0410469,0.0338047
4.60E-02,0.0932656,0.078,0.0410313,0.0333828
4.60E-02,0.0926406,0.0777031,0.0405547,0.0332266
4.60E-02,0.0922344,0.0775781,0.0402734,0.0328281
4.60E-02,0.0935625,0.0780937,0.0406172,0.0330547
4.60E-02,0.09425,0.0768281,0.0410156,0.0330859
4.60E-02,0.093375,0.075875,0.0412344,0.0333047
4.60E-02,0.0937187,0.0766875,0.040375,0.0327578
4.60E-02,0.0938281,0.0767031,0.0406875,0.0325313
4.60E-02,0.0931875,0.0766562,0.0406953,0.0321797
4.60E-02,0.0932187,0.0757812,0.0401953,0.0320781
4.60E-02,0.0940469,0.0756875,0.0411641,0.0318203
4.60E-02,0.0943594,0.0759844,0.0419063,0.0315313
4.60E-02,0.0943125,0.076,0.0417422,0.0320078
4.60E-02,0.0939844,0.0772188,0.0416094,0.0321562
4.60E-02,0.0953281,0.076125,0.0415547,0.0324531
4.60E-02,0.0946406,0.0759219,0.0416641,0.03275
4.60E-02,0.0946094,0.0767656,0.0420234,0.0331406
4.60E-02,0.095,0.0767969,0.0425547,0.0334062
4.60E-02,0.0951875,0.076375,0.0412734,0.0330938
