Model,DPO3034
Firmware Version,2.16

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4e-05,,,
Sample Interval,4e-10,,,
Record Length,1e+06,,,
Gating,48.749900% to 51.249900%,48.749900% to 51.249900%,48.749900% to 51.249900%,48.749900% to 51.249900%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.1,0.1,0.02,0.02
Label,,,,
TIME,CH1,CH2,CH3,CH4
4.60319472e-02,0.176672,0.148656,0.07375,0.0759375
4.60319476e-02,0.177797,0.149469,0.073675,0.0757781
4.60319480e-02,0.178641,0.150109,0.0735563,0.0753687
4.60319484e-02,0.176125,0.151297,0.0734937,0.075075
4.60319488e-02,0.177109,0.150469,0.0737375,0.0746438
4.60319492e-02,0.176547,0.149281,0.0736062,0.0740531
4.60319496e-02,0.177344,0.148688,0.0738562,0.0737875
4.60319500e-02,0.176187,0.151594,0.0741688,0.0737094
4.60319504e-02,0.176312,0.150219,0.0742344,0.0736594
4.60319508e-02,0.176641,0.149797,0.0743844,0.0732219
4.60319512e-02,0.178703,0.150438,0.0744937,0.0732625
4.60319516e-02,0.179391,0.149109,0.0746406,0.0733437
4.60319520e-02,0.178031,0.148094,0.0750906,0.0737688
4.60319524e-02,0.177078,0.148312,0.0752188,0.0740188
4.60319528e-02,0.177453,0.149703,0.0751531,0.0742188
4.60319532e-02,0.177891,0.148234,0.0750969,0.0745969
4.60319536e-02,0.178281,0.148062,0.0749406,0.0749875
4.60319540e-02,0.178516,0.147984,0.0747875,0.0752688
4.60319544e-02,0.179281,0.148125,0.0747719,0.0754688
4.60319548e-02,0.178609,0.147797,0.0746187,0.0757344
4.60319552e-02,0.177875,0.148516,0.0747531,0.0762125
4.60319556e-02,0.177391,0.1485,0.0745688,0.0763563
4.60319560e-02,0.177891,0.149609,0.0741,0.0764125
4.60319564e-02,0.179219,0.150312,0.0740406,0.0760969
4.60319568e-02,0.178937,0.149844,0.0740188,0.0762094
4.60319572e-02,0.178719,0.150531,0.0739438,0.0760969
4.60319576e-02,0.178172,0.151625,0.0740063,0.0759688
4.60319580e-02,0.17825,0.151578,0.0737031,0.075525
4.60319584e-02,0.178734,0.149344,0.0738844,0.0752156
4.60319588e-02,0.177422,0.150594,0.0741281,0.0745656
4.60319592e-02,0.177766,0.151734,0.0743281,0.0743687
4.60319596e-02,0.177156,0.151078,0.0743625,0.0743375
4.60319600e-02,0.178172,0.150828,0.0744375,0.0740625
4.60319604e-02,0.178859,0.149656,0.0747281,0.0736594
4.60319608e-02,0.177812,0.148078,0.0749969,0.0736281
4.60319612e-02,0.178875,0.149438,0.074875,0.0734937
4.60319616e-02,0.179109,0.149625,0.0748844,0.0738375
4.60319620e-02,0.179094,0.149297,0.0751062,0.0742844
4.60319624e-02,0.179484,0.150656,0.0752,0.0746375
4.60319628e-02,0.178328,0.148859,0.0753438,0.0748687
4.60319632e-02,0.178672,0.149438,0.0752437,0.0752281
4.60319636e-02,0.179375,0.147766,0.0752469,0.0755
4.60319640e-02,0.17875,0.149609,0.0750563,0.0757625
4.60319644e-02,0.179672,0.149266,0.0750906,0.0761406
4.60319648e-02,0.179828,0.148891,0.074725,0.076525
4.60319652e-02,0.178547,0.149516,0.0746313,0.0766187
4.60319656e-02,0.178359,0.149609,0.0747688,0.0767375
4.60319660e-02,0.179078,0.150281,0.0744188,0.0768469
4.60319664e-02,0.178469,0.152484,0.0742406,0.0768031
4.60319668e-02,0.179484,0.152641,0.0741156,0.0766187
4.60319672e-02,0.180031,0.152828,0.0741156,0.0765813
4.60319676e-02,0.179609,0.153062,0.0741781,0.0761813
4.60319680e-02,0.179797,0.152453,0.0740375,0.0756656
4.60319684e-02,0.180703,0.152266,0.0743844,0.0753375
4.60319688e-02,0.179281,0.151016,0.0744219,0.0750969
4.60319692e-02,0.178562,0.15275,0.0745656,0.0748469
4.60319696e-02,0.179531,0.151969,0.0747781,0.0747625
4.60319700e-02,0.178484,0.151031,0.074975,0.0743094
4.60319704e-02,0.178922,0.153188,0.0750469,0.0745781
4.60319708e-02,0.179875,0.15125,0.0753125,0.0744031
4.60319712e-02,0.179672,0.150969,0.0754937,0.0746563
4.60319716e-02,0.179766,0.151,0.0756062,0.074925
4.60319720e-02,0.179828,0.151172,0.0753719,0.0748188
4.60319724e-02,0.180422,0.150891,0.0753969,0.0753844
4.60319728e-02,0.180062,0.1505,0.0753719,0.0754219
4.60319732e-02,0.180969,0.150188,0.0751406,0.0757375
4.60319736e-02,0.180109,0.150547,0.0753344,0.0762281
4.60319740e-02,0.179906,0.150453,0.0752656,0.0764531
4.60319744e-02,0.179875,0.151391,0.0749438,0.0764531
4.60319748e-02,0.180703,0.150266,0.0748594,0.0766875
4.60319752e-02,0.180062,0.149375,0.0746438,0.0766844
4.60319756e-02,0.180922,0.150359,0.0747094,0.0767656
4.60319760e-02,0.180906,0.150859,0.0746844,0.0764906
4.60319764e-02,0.180688,0.151797,0.0744906,0.076425
4.60319768e-02,0.180562,0.152328,0.0743719,0.0762969
4.60319772e-02,0.180781,0.151766,0.0744031,0.0762531
4.60319776e-02,0.181484,0.153562,0.0746938,0.0759875
4.60319780e-02,0.181219,0.152625,0.0747625,0.0755969
4.60319784e-02,0.181125,0.153281,0.0747813,0.0754625
4.60319788e-02,0.180656,0.152391,0.0749375,0.0752312
4.60319792e-02,0.180344,0.151484,0.0752469,0.0750344
4.60319796e-02,0.180562,0.151125,0.0752,0.0748281
4.60319800e-02,0.180562,0.150719,0.0754156,0.0748063
4.60319804e-02,0.180547,0.150922,0.0757312,0.0746625
4.60319808e-02,0.179891,0.152109,0.0760031,0.0749969
4.60319812e-02,0.179766,0.15125,0.0760563,0.0750719
4.60319816e-02,0.181344,0.150047,0.0760875,0.075275
4.60319820e-02,0.18125,0.151031,0.0760625,0.0756094
4.60319824e-02,0.18175,0.151094,0.0759781,0.0757375
4.60319828e-02,0.180875,0.150016,0.0759125,0.0761219
4.60319832e-02,0.179109,0.149281,0.0757281,0.0763656
4.60319836e-02,0.180656,0.150109,0.0754781,0.0763594
4.60319840e-02,0.181016,0.150625,0.075325,0.0768344
4.60319844e-02,0.180938,0.15175,0.0752813,0.077075
4.60319848e-02,0.181875,0.151562,0.0748063,0.0770219
4.60319852e-02,0.182922,0.1515,0.07495,0.0770156
4.60319856e-02,0.182859,0.151172,0.0748125,0.0768063
4.60319860e-02,0.182203,0.152469,0.0744688,0.0768
4.60319864e-02,0.181422,0.153469,0.0746031,0.0765969
4.60319868e-02,0.181984,0.154437,0.0747344,0.0761844
4.60319872e-02,0.18225,0.153641,0.0748,0.0760906
4.60319876e-02,0.182812,0.152781,0.0748344,0.0759688
4.60319880e-02,0.18175,0.153281,0.0750563,0.075575
4.60319884e-02,0.181484,0.152656,0.0750656,0.0752125
4.60319888e-02,0.181062,0.151938,0.0753719,0.0749563
4.60319892e-02,0.182375,0.1525,0.0754063,0.07515
4.60319896e-02,0.181891,0.152531,0.0756375,0.0749063
4.60319900e-02,0.182078,0.15275,0.0758156,0.074975
4.60319904e-02,0.181281,0.152359,0.0760125,0.0750969
4.60319908e-02,0.181859,0.151984,0.0761187,0.0752813
4.60319912e-02,0.181344,0.152594,0.0762375,0.0755156
4.60319916e-02,0.182328,0.150797,0.0761031,0.0761438
4.60319920e-02,0.182812,0.151703,0.076125,0.0763781
4.60319924e-02,0.181797,0.151547,0.07615,0.0764406
4.60319928e-02,0.182,0.150234,0.0763844,0.0766969
4.60319932e-02,0.18225,0.150438,0.0762562,0.0766781
4.60319936e-02,0.182609,0.151016,0.0758594,0.077
4.60319940e-02,0.181469,0.152141,0.0757688,0.0771719
4.60319944e-02,0.182984,0.153203,0.0756438,0.0773438
4.60319948e-02,0.183609,0.1535,0.0756,0.0773219
4.60319952e-02,0.183984,0.152719,0.0751438,0.0772531
4.60319956e-02,0.182969,0.153484,0.074875,0.0772625
4.60319960e-02,0.183609,0.154328,0.0751219,0.0769563
4.60319964e-02,0.183484,0.154266,0.0753344,0.076925
4.60319968e-02,0.184203,0.154719,0.0752594,0.0763156
4.60319972e-02,0.182125,0.154141,0.0752781,0.0761344
4.60319976e-02,0.182922,0.153906,0.07545,0.0759406
4.60319980e-02,0.182219,0.153906,0.0754875,0.0757063
4.60319984e-02,0.182359,0.153219,0.0758812,0.0755281
4.60319988e-02,0.181141,0.152328,0.0759188,0.075525
4.60319992e-02,0.182062,0.152844,0.07605,0.0755062
4.60319996e-02,0.183609,0.152672,0.076,0.0755125
4.60320000e-02,0.183188,0.151125,0.0761375,0.0756219
4.60320004e-02,0.182891,0.151156,0.0762594,0.075925
4.60320008e-02,0.182156,0.152156,0.0765656,0.0762844
4.60320012e-02,0.182078,0.152297,0.0765938,0.076225
4.60320016e-02,0.183641,0.152938,0.0763781,0.0765188
4.60320020e-02,0.183344,0.153203,0.0766375,0.0768938
4.60320024e-02,0.183703,0.151422,0.0763781,0.0771063
4.60320028e-02,0.18325,0.151109,0.0763,0.0773375
4.60320032e-02,0.184453,0.151922,0.0760938,0.0773656
4.60320036e-02,0.184797,0.152078,0.07615,0.0774563
4.60320040e-02,0.183188,0.153375,0.0762625,0.0778531
4.60320044e-02,0.183062,0.153312,0.0759188,0.0775906
4.60320048e-02,0.185484,0.153344,0.0757156,0.0775
4.60320052e-02,0.18525,0.155328,0.0756656,0.077525
4.60320056e-02,0.184547,0.154062,0.0756219,0.0771844
4.60320060e-02,0.184781,0.154187,0.0755469,0.0769469
4.60320064e-02,0.184656,0.154922,0.0757938,0.0767375
4.60320068e-02,0.183437,0.153359,0.0759969,0.0767406
4.60320072e-02,0.184234,0.154656,0.0763,0.0764844
4.60320076e-02,0.184,0.155437,0.07615,0.0759219
4.60320080e-02,0.184703,0.154562,0.0762219,0.0759156
4.60320084e-02,0.184312,0.154719,0.0762313,0.076025
4.60320088e-02,0.185359,0.154437,0.0766094,0.0760188
4.60320092e-02,0.184922,0.154641,0.0768594,0.0760125
4.60320096e-02,0.183937,0.152922,0.0766156,0.0761719
4.60320100e-02,0.183453,0.153047,0.0767094,0.0761312
4.60320104e-02,0.182797,0.153562,0.0767188,0.0765344
4.60320108e-02,0.182484,0.153062,0.0768781,0.076775
4.60320112e-02,0.183641,0.154328,0.0768156,0.077075
4.60320116e-02,0.183469,0.153234,0.0766,0.0771875
4.60320120e-02,0.183188,0.153125,0.0769344,0.0773344
4.60320124e-02,0.183844,0.153828,0.0769469,0.0775719
4.60320128e-02,0.184125,0.15325,0.0767094,0.077725
4.60320132e-02,0.184359,0.153125,0.0766312,0.0775594
4.60320136e-02,0.184719,0.152672,0.0763125,0.0778781
4.60320140e-02,0.185062,0.154234,0.076225,0.0777406
4.60320144e-02,0.185891,0.155969,0.0763063,0.0777313
4.60320148e-02,0.185781,0.155578,0.0764688,0.0776469
4.60320152e-02,0.185734,0.155328,0.0766063,0.0776156
4.60320156e-02,0.185531,0.155703,0.0763656,0.0774563
4.60320160e-02,0.185922,0.156172,0.0766719,0.0771969
4.60320164e-02,0.185703,0.154625,0.0767094,0.0771656
4.60320168e-02,0.185906,0.15525,0.0768094,0.0770187
4.60320172e-02,0.183797,0.156406,0.0771125,0.0768313
4.60320176e-02,0.183484,0.156203,0.0772,0.0768219
4.60320180e-02,0.184625,0.154734,0.0771938,0.0769
4.60320184e-02,0.185953,0.154734,0.0773438,0.0768406
4.60320188e-02,0.185391,0.153781,0.0773625,0.0766563
4.60320192e-02,0.185453,0.153953,0.0776844,0.0767781
4.60320196e-02,0.184344,0.154187,0.0775094,0.0770219
4.60320200e-02,0.183656,0.152969,0.0774906,0.0770375
4.60320204e-02,0.183906,0.154062,0.0775062,0.0773969
4.60320208e-02,0.183516,0.154656,0.0771375,0.0773156
4.60320212e-02,0.184453,0.153812,0.0770375,0.077625
4.60320216e-02,0.185234,0.154531,0.0772719,0.0774625
4.60320220e-02,0.185984,0.152281,0.0772219,0.0776156
4.60320224e-02,0.187125,0.153172,0.0770813,0.0779719
4.60320228e-02,0.186031,0.153547,0.0768906,0.0780344
4.60320232e-02,0.186297,0.155812,0.0770563,0.077875
4.60320236e-02,0.185859,0.156453,0.0770031,0.0779875
4.60320240e-02,0.185266,0.157734,0.0771406,0.0779625
4.60320244e-02,0.185266,0.155969,0.0768719,0.0776344
4.60320248e-02,0.184984,0.156156,0.0768812,0.0776344
4.60320252e-02,0.186375,0.157031,0.0767594,0.0773594
4.60320256e-02,0.187531,0.157641,0.0771656,0.0773656
4.60320260e-02,0.186047,0.156266,0.0772625,0.0772781
4.60320264e-02,0.185719,0.156125,0.0774656,0.07725
4.60320268e-02,0.184891,0.156922,0.0776344,0.0771688
4.60320272e-02,0.185344,0.157203,0.0775344,0.077175
4.60320276e-02,0.185141,0.156562,0.0775344,0.0771031
4.60320280e-02,0.185969,0.156719,0.0779313,0.0770781
4.60320284e-02,0.185937,0.155125,0.0780313,0.077325
4.60320288e-02,0.185734,0.154906,0.0779406,0.0774781
4.60320292e-02,0.186437,0.154703,0.0779063,0.0774813
4.60320296e-02,0.186484,0.154422,0.0779469,0.0778625
4.60320300e-02,0.186859,0.155875,0.0781344,0.0780688
4.60320304e-02,0.185734,0.154859,0.0776844,0.0782625
4.60320308e-02,0.185531,0.155109,0.0778406,0.0781188
4.60320312e-02,0.184203,0.155391,0.0777188,0.0783375
4.60320316e-02,0.184422,0.157016,0.0778094,0.0783656
4.60320320e-02,0.185969,0.157266,0.0773688,0.0784094
4.60320324e-02,0.186391,0.156609,0.0770813,0.0786844
4.60320328e-02,0.187328,0.158094,0.0772562,0.0786344
4.60320332e-02,0.186594,0.158422,0.0770156,0.0783344
4.60320336e-02,0.18775,0.157906,0.0770719,0.0780875
4.60320340e-02,0.186937,0.158047,0.0769188,0.0778156
4.60320344e-02,0.186922,0.157422,0.0772031,0.0778531
4.60320348e-02,0.187609,0.158375,0.0775688,0.0778469
4.60320352e-02,0.187047,0.157859,0.0776875,0.07775
4.60320356e-02,0.186672,0.157656,0.0775563,0.0773812
4.60320360e-02,0.187141,0.158469,0.0778188,0.0775187
4.60320364e-02,0.187188,0.157516,0.0780125,0.0776469
4.60320368e-02,0.187266,0.157672,0.0781031,0.077425
4.60320372e-02,0.186859,0.158,0.0783875,0.0773875
4.60320376e-02,0.187703,0.156984,0.0783188,0.0775531
4.60320380e-02,0.186266,0.156734,0.0785094,0.0778188
4.60320384e-02,0.186797,0.156391,0.0783313,0.0781219
4.60320388e-02,0.187984,0.155141,0.0782656,0.0783406
4.60320392e-02,0.187828,0.155422,0.0783156,0.0786437
4.60320396e-02,0.188844,0.155969,0.0784781,0.0788438
4.60320400e-02,0.187203,0.1555,0.0781563,0.0785813
4.60320404e-02,0.186094,0.156937,0.0780875,0.0789313
4.60320408e-02,0.185766,0.157656,0.0779875,0.0791875
4.60320412e-02,0.187859,0.156937,0.0779531,0.0793156
4.60320416e-02,0.187437,0.157484,0.0780813,0.07915
4.60320420e-02,0.188375,0.158734,0.0778438,0.0789406
4.60320424e-02,0.187781,0.158703,0.07745,0.0788625
4.60320428e-02,0.187594,0.157781,0.0774031,0.0788688
4.60320432e-02,0.189422,0.157812,0.0772437,0.0785344
4.60320436e-02,0.189328,0.157812,0.0772344,0.0781938
4.60320440e-02,0.188953,0.159625,0.0776625,0.0779
4.60320444e-02,0.189609,0.159062,0.0778063,0.0776063
4.60320448e-02,0.188891,0.158109,0.0778781,0.0778656
4.60320452e-02,0.187594,0.157844,0.0779906,0.077525
4.60320456e-02,0.189219,0.158375,0.0782188,0.0771938
4.60320460e-02,0.189078,0.158125,0.0782156,0.0773125
4.60320464e-02,0.188672,0.158109,0.0782531,0.0773937
4.60320468e-02,0.187875,0.156687,0.0784563,0.0773531
4.60320472e-02,0.187375,0.157453,0.0786563,0.0777188
4.60320476e-02,0.188375,0.158047,0.0787656,0.078075
4.60320480e-02,0.188406,0.157109,0.0787,0.0782375
4.60320484e-02,0.188375,0.156062,0.0787344,0.0783969
4.60320488e-02,0.188859,0.156266,0.0787781,0.079025
4.60320492e-02,0.188297,0.155953,0.0788531,0.079325
4.60320496e-02,0.187578,0.155703,0.0789188,0.0789594
4.60320500e-02,0.187625,0.156516,0.0789375,0.0792219
4.60320504e-02,0.186422,0.157219,0.0786156,0.0795906
4.60320508e-02,0.187937,0.157187,0.0784188,0.079575
4.60320512e-02,0.187641,0.157984,0.0783812,0.0795563
4.60320516e-02,0.187516,0.157984,0.078125,0.07965
4.60320520e-02,0.188266,0.159406,0.0781,0.0797375
4.60320524e-02,0.187953,0.159359,0.0778094,0.0791688
4.60320528e-02,0.188062,0.160781,0.0779188,0.0787188
4.60320532e-02,0.188,0.160203,0.0775375,0.0784094
4.60320536e-02,0.190062,0.159391,0.0777906,0.0784844
4.60320540e-02,0.191047,0.159578,0.0779688,0.0783375
4.60320544e-02,0.190937,0.159406,0.0781469,0.078075
4.60320548e-02,0.190016,0.159031,0.0783063,0.0776813
4.60320552e-02,0.189922,0.158406,0.0782188,0.0774625
4.60320556e-02,0.189359,0.158891,0.0785,0.0773188
4.60320560e-02,0.190188,0.160078,0.0786938,0.0777
4.60320564e-02,0.189766,0.159828,0.0786906,0.0779188
4.60320568e-02,0.189375,0.160062,0.0787063,0.0778719
4.60320572e-02,0.189484,0.159,0.0791594,0.0781938
4.60320576e-02,0.190219,0.157937,0.0791031,0.0782875
4.60320580e-02,0.189203,0.156469,0.0791719,0.0786375
4.60320584e-02,0.189406,0.157297,0.0789688,0.0790187
4.60320588e-02,0.189109,0.157969,0.0789563,0.0795094
4.60320592e-02,0.189797,0.157297,0.0792375,0.0796281
4.60320596e-02,0.188797,0.156797,0.0791562,0.0799219
4.60320600e-02,0.188172,0.158625,0.0787562,0.0799062
4.60320604e-02,0.189594,0.159219,0.0786344,0.0800312
4.60320608e-02,0.190969,0.15925,0.0787438,0.0800875
4.60320612e-02,0.18975,0.159922,0.0786219,0.0798469
4.60320616e-02,0.189984,0.160203,0.0782125,0.0798031
4.60320620e-02,0.190125,0.161437,0.0783812,0.0798281
4.60320624e-02,0.189578,0.162062,0.0786063,0.0795281
4.60320628e-02,0.190188,0.161109,0.0781594,0.0792125
4.60320632e-02,0.190594,0.161359,0.0781063,0.0787812
4.60320636e-02,0.190328,0.160344,0.0783156,0.0785531
4.60320640e-02,0.190656,0.16,0.0782906,0.0783469
4.60320644e-02,0.192078,0.161344,0.0783844,0.0781312
4.60320648e-02,0.192125,0.162422,0.0785281,0.0778875
4.60320652e-02,0.189594,0.161766,0.0787156,0.077875
4.60320656e-02,0.18975,0.161453,0.0786094,0.0778438
4.60320660e-02,0.190203,0.159359,0.0790594,0.0780313
4.60320664e-02,0.1915,0.158656,0.0790469,0.0782188
4.60320668e-02,0.190469,0.160187,0.0792531,0.0784
4.60320672e-02,0.191547,0.158953,0.0792188,0.0786406
4.60320676e-02,0.191016,0.159219,0.0793688,0.0787969
4.60320680e-02,0.191734,0.15825,0.0792438,0.0789563
4.60320684e-02,0.191531,0.157672,0.0792812,0.0794656
4.60320688e-02,0.190484,0.158062,0.0793531,0.079725
4.60320692e-02,0.191078,0.158437,0.0790781,0.0798875
4.60320696e-02,0.19075,0.158875,0.0788969,0.0800219
4.60320700e-02,0.190562,0.159047,0.0791406,0.0801406
4.60320704e-02,0.191094,0.158484,0.0788031,0.0804062
4.60320708e-02,0.191344,0.159062,0.0786719,0.0803656
4.60320712e-02,0.189234,0.160594,0.0787156,0.0802156
4.60320716e-02,0.189937,0.162281,0.0786688,0.0800563
4.60320720e-02,0.190484,0.161922,0.0788094,0.0798688
4.60320724e-02,0.191531,0.161422,0.0786469,0.0796063
4.60320728e-02,0.192437,0.161766,0.0786031,0.0792875
4.60320732e-02,0.190688,0.161609,0.0788906,0.0788281
4.60320736e-02,0.191562,0.161531,0.0791281,0.0788063
4.60320740e-02,0.192656,0.160609,0.0790781,0.0784938
4.60320744e-02,0.192297,0.159672,0.07885,0.0784
4.60320748e-02,0.190891,0.161297,0.078875,0.0782906
4.60320752e-02,0.190906,0.161641,0.0791219,0.0781031
4.60320756e-02,0.191312,0.162609,0.0794375,0.0784031
4.60320760e-02,0.191031,0.161406,0.0793844,0.0782469
4.60320764e-02,0.191172,0.160219,0.0793937,0.0783438
4.60320768e-02,0.191812,0.159781,0.0797031,0.0785
4.60320772e-02,0.191391,0.160031,0.0795719,0.0788469
4.60320776e-02,0.190984,0.161094,0.0795531,0.0793344
4.60320780e-02,0.191406,0.160781,0.0795563,0.0795594
4.60320784e-02,0.190453,0.158453,0.079475,0.0799438
4.60320788e-02,0.191406,0.159656,0.0796375,0.0802313
4.60320792e-02,0.191188,0.159406,0.0793438,0.0802281
4.60320796e-02,0.191859,0.160328,0.0790844,0.0802438
4.60320800e-02,0.192609,0.161375,0.0792219,0.0804906
4.60320804e-02,0.193812,0.161516,0.0790594,0.0803531
4.60320808e-02,0.193562,0.161375,0.0792313,0.0805344
4.60320812e-02,0.191969,0.162469,0.0788781,0.0805063
4.60320816e-02,0.192422,0.161656,0.0785594,0.0801094
4.60320820e-02,0.193484,0.162234,0.0787719,0.0798375
4.60320824e-02,0.192297,0.161672,0.078875,0.0795844
4.60320828e-02,0.193062,0.161734,0.0789688,0.0794125
4.60320832e-02,0.192922,0.161672,0.0790938,0.0792687
4.60320836e-02,0.194188,0.163766,0.0791781,0.07875
4.60320840e-02,0.193391,0.162844,0.0794438,0.0787125
4.60320844e-02,0.1935,0.162562,0.0793344,0.07875
4.60320848e-02,0.192484,0.162062,0.0795813,0.0787625
4.60320852e-02,0.192141,0.161516,0.0798188,0.0788313
4.60320856e-02,0.1925,0.162562,0.0798656,0.0787938
4.60320860e-02,0.193297,0.161906,0.0797812,0.0788844
4.60320864e-02,0.192203,0.160969,0.0797656,0.0790531
4.60320868e-02,0.193406,0.160125,0.0798344,0.0792
4.60320872e-02,0.195141,0.160562,0.0800969,0.0794906
4.60320876e-02,0.192937,0.162375,0.0798375,0.0797469
4.60320880e-02,0.193172,0.161672,0.0796844,0.0800281
4.60320884e-02,0.194,0.160609,0.0797656,0.0802625
4.60320888e-02,0.194844,0.161453,0.0798875,0.0806344
4.60320892e-02,0.193469,0.160453,0.07995,0.0806844
4.60320896e-02,0.193547,0.159922,0.079725,0.0808094
4.60320900e-02,0.193766,0.161344,0.0795594,0.0808156
4.60320904e-02,0.194266,0.163187,0.079475,0.0807063
4.60320908e-02,0.194391,0.163578,0.0795063,0.0806594
4.60320912e-02,0.194047,0.163359,0.0795125,0.0804125
4.60320916e-02,0.194203,0.16325,0.0797094,0.0805
4.60320920e-02,0.19375,0.164313,0.0797375,0.0804406
4.60320924e-02,0.193078,0.163469,0.0796125,0.0798813
4.60320928e-02,0.192922,0.163078,0.0798719,0.0798281
4.60320932e-02,0.194062,0.164141,0.0800156,0.0793937
4.60320936e-02,0.195422,0.163312,0.0799344,0.0794
4.60320940e-02,0.192906,0.164813,0.0799375,0.0791406
4.60320944e-02,0.193719,0.164594,0.0798906,0.0790875
4.60320948e-02,0.19425,0.163719,0.0800094,0.0793375
4.60320952e-02,0.194125,0.162516,0.08025,0.079325
4.60320956e-02,0.193188,0.161547,0.0802156,0.0794062
4.60320960e-02,0.194625,0.161609,0.0803625,0.0795719
4.60320964e-02,0.19375,0.162047,0.0805563,0.0798563
4.60320968e-02,0.194031,0.161172,0.0805531,0.079925
4.60320972e-02,0.193937,0.162172,0.0805188,0.0800875
4.60320976e-02,0.194375,0.163234,0.0802406,0.0802406
4.60320980e-02,0.194672,0.163062,0.0801219,0.0809406
4.60320984e-02,0.194484,0.163797,0.0803031,0.0812125
4.60320988e-02,0.196016,0.162047,0.0802094,0.0810938
4.60320992e-02,0.196422,0.162344,0.0800406,0.0812594
4.60320996e-02,0.195703,0.162594,0.0801562,0.0813063
4.60321000e-02,0.194516,0.163359,0.0798937,0.0809875
4.60321004e-02,0.194688,0.162859,0.0798406,0.0808844
4.60321008e-02,0.195094,0.162406,0.0799406,0.0809938
4.60321012e-02,0.194953,0.163578,0.0800656,0.0808281
4.60321016e-02,0.195625,0.163109,0.080325,0.0806875
4.60321020e-02,0.196187,0.164484,0.0803344,0.0805
4.60321024e-02,0.195062,0.164813,0.0804906,0.0802188
4.60321028e-02,0.195828,0.165547,0.0804656,0.0800844
4.60321032e-02,0.194969,0.164141,0.0806531,0.0799719
4.60321036e-02,0.195078,0.163969,0.0806687,0.0802719
4.60321040e-02,0.195266,0.162984,0.0806531,0.0799469
4.60321044e-02,0.194469,0.163094,0.0806813,0.0799125
4.60321048e-02,0.195328,0.164078,0.08065,0.0801
4.60321052e-02,0.194719,0.164047,0.0808125,0.080025
4.60321056e-02,0.194766,0.163203,0.0810406,0.0799688
4.60321060e-02,0.195234,0.162344,0.0810906,0.0803219
4.60321064e-02,0.196375,0.162687,0.0810688,0.0804844
4.60321068e-02,0.194937,0.162484,0.0811031,0.0810219
4.60321072e-02,0.194797,0.163766,0.0808531,0.0811406
4.60321076e-02,0.195969,0.163953,0.0809313,0.0812969
4.60321080e-02,0.19475,0.163937,0.0810312,0.0814313
4.60321084e-02,0.194547,0.163906,0.0810031,0.0815188
4.60321088e-02,0.194047,0.163703,0.0811375,0.0816094
4.60321092e-02,0.195328,0.164266,0.0810781,0.0817844
4.60321096e-02,0.196016,0.165,0.0808469,0.0815344
4.60321100e-02,0.197062,0.165922,0.0807812,0.081825
4.60321104e-02,0.197172,0.165578,0.080825,0.0813469
4.60321108e-02,0.195734,0.164922,0.0809094,0.0812406
4.60321112e-02,0.195594,0.164687,0.0810094,0.0815594
4.60321116e-02,0.196594,0.164797,0.0809469,0.0813844
4.60321120e-02,0.197203,0.164719,0.080725,0.0808094
4.60321124e-02,0.196547,0.165031,0.0807937,0.0806594
4.60321128e-02,0.195703,0.165516,0.0809531,0.0807594
4.60321132e-02,0.196797,0.166641,0.0811719,0.0808125
4.60321136e-02,0.196641,0.165172,0.0813063,0.0806875
4.60321140e-02,0.196187,0.165734,0.0812688,0.0805156
4.60321144e-02,0.195047,0.165859,0.0813313,0.0806938
4.60321148e-02,0.194891,0.164984,0.0811719,0.0810063
4.60321152e-02,0.196266,0.164281,0.081275,0.0807438
4.60321156e-02,0.195625,0.163906,0.0815,0.0806281
4.60321160e-02,0.196969,0.163625,0.0814625,0.0811281
4.60321164e-02,0.196875,0.163391,0.0816219,0.0812094
4.60321168e-02,0.196781,0.164297,0.0814656,0.0814563
4.60321172e-02,0.196016,0.165047,0.0813469,0.0816938
4.60321176e-02,0.196937,0.165594,0.0816375,0.0816687
4.60321180e-02,0.197562,0.164734,0.08165,0.081825
4.60321184e-02,0.197141,0.164453,0.0813125,0.0820906
4.60321188e-02,0.197687,0.165016,0.0816094,0.0819469
4.60321192e-02,0.197281,0.164844,0.0815875,0.0820344
4.60321196e-02,0.198047,0.164984,0.0815312,0.0820906
4.60321200e-02,0.19725,0.166313,0.0815094,0.0817625
4.60321204e-02,0.197391,0.166484,0.0818094,0.0817313
4.60321208e-02,0.198547,0.166266,0.0820906,0.0816188
4.60321212e-02,0.196297,0.165609,0.0819781,0.081775
4.60321216e-02,0.196922,0.166578,0.0820312,0.0817063
4.60321220e-02,0.196516,0.166156,0.0818219,0.0818156
4.60321224e-02,0.196469,0.168984,0.0815563,0.0816469
4.60321228e-02,0.196813,0.167094,0.0817781,0.0814031
4.60321232e-02,0.197703,0.166687,0.0819406,0.0812875
4.60321236e-02,0.196531,0.168125,0.0818844,0.08115
4.60321240e-02,0.197,0.167656,0.08215,0.0814031
4.60321244e-02,0.196953,0.166453,0.0819563,0.0815688
4.60321248e-02,0.197484,0.165734,0.0820125,0.0816406
4.60321252e-02,0.197906,0.166094,0.0822,0.08195
4.60321256e-02,0.197344,0.166422,0.0820844,0.0819
