Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,2e-06,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,0.2
Label,,
TIME,CH1,CH2
-9.200e-05,1.56,0.32
-9.000e-05,1.64,0.32
-8.800e-05,1.56,0.336
-8.600e-05,1.56,0.328
-8.400e-05,1.68,0.368
-8.200e-05,1.64,0.328
-8.000e-05,1.64,0.328
-7.800e-05,1.6,0.336
-7.600e-05,1.56,0.344
-7.400e-05,1.56,0.312
-7.200e-05,1.68,0.328
-7.000e-05,1.6,0.32
-6.800e-05,1.6,0.328
-6.600e-05,1.56,0.344
-6.400e-05,1.56,0.32
-6.200e-05,1.6,0.352
-6.000e-05,1.8,0.384
-5.800e-05,1.76,0.36
-5.600e-05,1.8,0.36
-5.400e-05,1.72,0.36
-5.200e-05,1.8,0.392
-5.000e-05,1.8,0.368
-4.800e-05,1.76,0.384
-4.600e-05,1.8,0.368
-4.400e-05,1.8,0.368
-4.200e-05,1.76,0.376
-4.000e-05,1.76,0.392
-3.800e-05,1.84,0.392
-3.600e-05,1.76,0.384
-3.400e-05,1.8,0.36
-3.200e-05,1.8,0.368
-3.000e-05,1.76,0.376
-2.800e-05,1.76,0.368
-2.600e-05,1.8,0.368
-2.400e-05,1.76,0.376
-2.200e-05,1.72,0.368
-2.000e-05,1.84,0.368
-1.800e-05,1.8,0.376
-1.600e-05,1.8,0.368
-1.400e-05,1.76,0.376
-1.200e-05,1.84,0.36
-1.000e-05,1.72,0.384
-8.000e-06,1.76,0.36
-6.000e-06,1.88,0.36
-4.000e-06,1.72,0.376
-2.000e-06,1.76,0.376
-1.279e-19,1.92,0.432
2.000e-06,1.96,0.4
4.000e-06,1.96,0.424
6.000e-06,1.92,0.416
8.000e-06,2,0.416
1.000e-05,1.96,0.392
1.200e-05,2.08,0.408
1.400e-05,2,0.416
1.600e-05,2.04,0.408
1.800e-05,1.92,0.416
2.000e-05,2.08,0.416
2.200e-05,2.08,0.416
2.400e-05,1.96,0.408
2.600e-05,2.04,0.424
2.800e-05,1.96,0.416
3.000e-05,1.96,0.392
3.200e-05,1.96,0.4
3.400e-05,2.04,0.424
3.600e-05,2.12,0.432
3.800e-05,1.96,0.416
4.000e-05,1.96,0.424
4.200e-05,2.04,0.416
4.400e-05,1.96,0.424
4.600e-05,1.96,0.408
4.800e-05,1.96,0.424
5.000e-05,2,0.424
5.200e-05,2,0.416
5.400e-05,2,0.432
5.600e-05,1.96,0.4
5.800e-05,2.04,0.464
6.000e-05,1.96,0.416
6.200e-05,2.16,0.464
6.400e-05,2.2,0.456
6.600e-05,2.16,0.472
6.800e-05,2.2,0.512
7.000e-05,2.16,0.472
7.200e-05,2.12,0.456
7.400e-05,2.24,0.448
7.600e-05,2.16,0.472
7.800e-05,2.2,0.512
8.000e-05,2.28,0.448
8.200e-05,2.2,0.448
8.400e-05,2.16,0.44
8.600e-05,2.2,0.472
8.800e-05,2.08,0.464
9.000e-05,2.2,0.472
9.200e-05,2.2,0.48
9.400e-05,2.24,0.488
9.600e-05,2.2,0.464
9.800e-05,2.16,0.456
1.000e-04,2.2,0.456
1.020e-04,2.24,0.464
1.040e-04,2.24,0.448
1.060e-04,2.24,0.48
1.080e-04,2.24,0.464
1.100e-04,2.12,0.416
1.120e-04,2.2,0.472
1.140e-04,2.16,0.472
1.160e-04,2.2,0.4
1.180e-04,2.12,0.472
1.200e-04,2.24,0.456
1.220e-04,2.36,0.536
1.240e-04,2.36,0.512
1.260e-04,2.4,0.528
1.280e-04,2.36,0.512
1.300e-04,2.44,0.512
1.320e-04,2.44,0.56
1.340e-04,2.52,0.512
1.360e-04,2.36,0.504
1.380e-04,2.44,0.52
1.400e-04,2.36,0.528
1.420e-04,2.4,0.496
1.440e-04,2.32,0.512
1.460e-04,2.4,0.528
1.480e-04,2.44,0.52
1.500e-04,2.4,0.512
1.520e-04,2.32,0.504
1.540e-04,2.36,0.528
1.560e-04,2.36,0.512
1.580e-04,2.36,0.512
1.600e-04,2.4,0.536
1.620e-04,2.4,0.504
1.640e-04,2.44,0.528
1.660e-04,2.4,0.528
1.680e-04,2.36,0.52
1.700e-04,2.36,0.528
1.720e-04,2.4,0.496
1.740e-04,2.36,0.52
1.760e-04,2.36,0.504
1.780e-04,2.44,0.512
1.800e-04,2.36,0.544
1.820e-04,2.36,0.512
1.840e-04,2.6,0.544
1.860e-04,2.6,0.552
1.880e-04,2.56,0.584
1.900e-04,2.64,0.584
1.920e-04,2.64,0.576
1.940e-04,2.6,0.552
1.960e-04,2.64,0.528
1.980e-04,2.64,0.56
2.000e-04,2.6,0.528
2.020e-04,2.64,0.56
2.040e-04,2.6,0.544
2.060e-04,2.56,0.552
2.080e-04,2.56,0.544
2.100e-04,2.64,0.512
2.120e-04,2.6,0.504
