Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4e-05,
Sample Interval,4e-07,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.1
Label,,
TIME,CH1,CH2
-1.004e-04,0.26,0.052
-1.000e-04,0.22,0.06
-9.960e-05,0.24,0.044
-9.920e-05,0.26,0.044
-9.880e-05,0.22,0.04
-9.840e-05,0.26,0.04
-9.800e-05,0.2,0.032
-9.760e-05,0.24,0.04
-9.720e-05,0.24,0.052
-9.680e-05,0.26,0.052
-9.640e-05,0.18,0.048
-9.600e-05,0.26,0.056
-9.560e-05,0.24,0.032
-9.520e-05,0.24,0.04
-9.480e-05,0.2,0.044
-9.440e-05,0.22,0.036
-9.400e-05,0.24,0.048
-9.360e-05,0.22,0.052
-9.320e-05,0.26,0.052
-9.280e-05,0.24,0.044
-9.240e-05,0.22,0.044
-9.200e-05,0.22,0.052
-9.160e-05,0.24,0.056
-9.120e-05,0.26,0.06
-9.080e-05,0.24,0.04
-9.040e-05,0.26,0.06
-9.000e-05,0.24,0.036
-8.960e-05,0.28,0.044
-8.920e-05,0.26,0.052
-8.880e-05,0.28,0.048
-8.840e-05,0.24,0.044
-8.800e-05,0.24,0.044
-8.760e-05,0.26,0.032
-8.720e-05,0.26,0.052
-8.680e-05,0.22,0.052
-8.640e-05,0.22,0.044
-8.600e-05,0.24,0.048
-8.560e-05,0.24,0.044
-8.520e-05,0.24,0.036
-8.480e-05,0.22,0.028
-8.440e-05,0.24,0.04
-8.400e-05,0.24,0.044
-8.360e-05,0.26,0.04
-8.320e-05,0.22,0.044
-8.280e-05,0.24,0.056
-8.240e-05,0.24,0.04
-8.200e-05,0.22,0.008
-8.160e-05,0.22,0.044
-8.120e-05,0.24,0.04
-8.080e-05,0.2,0.044
-8.040e-05,0.24,0.048
-8.000e-05,0.24,0.064
-7.960e-05,0.24,0.056
-7.920e-05,0.24,0.052
-7.880e-05,0.26,0.056
-7.840e-05,0.22,0.052
-7.800e-05,0.26,0.044
-7.760e-05,0.24,0.044
-7.720e-05,0.22,0.04
-7.680e-05,0.24,0.056
-7.640e-05,0.22,0.052
-7.600e-05,0.28,0.056
-7.560e-05,0.24,0.048
-7.520e-05,0.24,0.056
-7.480e-05,0.24,0.052
-7.440e-05,0.24,0.044
-7.400e-05,0.26,0.048
-7.360e-05,0.24,0.052
-7.320e-05,0.24,0.052
-7.280e-05,0.28,0.04
-7.240e-05,0.24,0.04
-7.200e-05,0.2,0.048
-7.160e-05,0.24,0.052
-7.120e-05,0.24,0.044
-7.080e-05,0.28,0.04
-7.040e-05,0.28,0.044
-7.000e-05,0.22,0.056
-6.960e-05,0.24,0.056
-6.920e-05,0.24,0.056
-6.880e-05,0.2,0.044
-6.840e-05,0.26,0.056
-6.800e-05,0.26,0.044
-6.760e-05,0.24,0.052
-6.720e-05,0.24,0.04
-6.680e-05,0.26,0.052
-6.640e-05,0.24,0.048
-6.600e-05,0.28,0.064
-6.560e-05,0.24,0.064
-6.520e-05,0.24,0.044
-6.480e-05,0.26,0.048
-6.440e-05,0.24,0.048
-6.400e-05,0.24,0.048
-6.360e-05,0.22,0.048
-6.320e-05,0.24,0.04
-6.280e-05,0.22,0.052
-6.240e-05,0.22,0.048
-6.200e-05,0.24,0.056
-6.160e-05,0.26,0.052
-6.120e-05,0.22,0.044
-6.080e-05,0.26,0.044
-6.040e-05,0.28,0.052
-6.000e-05,0.26,0.048
-5.960e-05,0.26,0.048
-5.920e-05,0.24,0.052
-5.880e-05,0.24,0.044
-5.840e-05,0.28,0.052
-5.800e-05,0.22,0.044
-5.760e-05,0.22,0.052
-5.720e-05,0.24,0.032
-5.680e-05,0.26,0.044
-5.640e-05,0.24,0.056
-5.600e-05,0.24,0.052
-5.560e-05,0.24,0.04
-5.520e-05,0.24,0.044
-5.480e-05,0.24,0.048
-5.440e-05,0.24,0.04
-5.400e-05,0.24,0.052
-5.360e-05,0.2,0.068
-5.320e-05,0.24,0.056
-5.280e-05,0.24,0.052
-5.240e-05,0.22,0.056
-5.200e-05,0.24,0.064
-5.160e-05,0.24,0.052
-5.120e-05,0.26,0.048
-5.080e-05,0.26,0.056
-5.040e-05,0.26,0.056
-5.000e-05,0.22,0.004
-4.960e-05,0.24,0.028
-4.920e-05,0.24,0.036
-4.880e-05,0.24,0.056
-4.840e-05,0.22,0.044
-4.800e-05,0.24,0.024
-4.760e-05,0.28,0.036
-4.720e-05,0.24,0.048
-4.680e-05,0.26,0.028
-4.640e-05,0.26,0.056
-4.600e-05,0.28,0.044
-4.560e-05,0.26,0.044
-4.520e-05,0.24,0.044
-4.480e-05,0.24,0.052
-4.440e-05,0.24,0.04
-4.400e-05,0.24,0.044
-4.360e-05,0.24,0.048
-4.320e-05,0.22,0.032
-4.280e-05,0.24,0.04
-4.240e-05,0.26,0.044
-4.200e-05,0.22,0.044
-4.160e-05,0.22,0.048
-4.120e-05,0.26,0.048
-4.080e-05,0.24,0.04
-4.040e-05,0.26,0.06
-4.000e-05,0.24,0.068
-3.960e-05,0.26,0.052
-3.920e-05,0.26,0.044
-3.880e-05,0.28,0.044
-3.840e-05,0.24,0.052
-3.800e-05,0.26,0.04
-3.760e-05,0.24,0.04
-3.720e-05,0.26,0.044
-3.680e-05,0.38,0.076
-3.640e-05,0.38,0.092
-3.600e-05,0.34,0.084
-3.560e-05,0.38,0.072
-3.520e-05,0.4,0.076
-3.480e-05,0.38,0.08
-3.440e-05,0.38,0.08
-3.400e-05,0.36,0.072
-3.360e-05,0.4,0.084
-3.320e-05,0.4,0.072
-3.280e-05,0.38,0.08
-3.240e-05,0.38,0.072
-3.200e-05,0.4,0.076
-3.160e-05,0.36,0.052
-3.120e-05,0.38,0.084
-3.080e-05,0.36,0.072
-3.040e-05,0.56,0.124
-3.000e-05,0.54,0.116
-2.960e-05,0.54,0.124
-2.920e-05,0.5,0.108
-2.880e-05,0.5,0.104
-2.840e-05,0.5,0.116
-2.800e-05,0.54,0.108
-2.760e-05,0.52,0.092
-2.720e-05,0.54,0.116
-2.680e-05,0.52,0.096
-2.640e-05,0.5,0.104
-2.600e-05,0.48,0.112
-2.560e-05,0.52,0.112
-2.520e-05,0.5,0.096
-2.480e-05,0.52,0.096
-2.440e-05,0.64,0.148
-2.400e-05,0.66,0.136
-2.360e-05,0.66,0.124
-2.320e-05,0.64,0.136
-2.280e-05,0.68,0.132
-2.240e-05,0.66,0.128
-2.200e-05,0.64,0.12
-2.160e-05,0.66,0.144
-2.120e-05,0.64,0.132
-2.080e-05,0.62,0.12
-2.040e-05,0.66,0.12
-2.000e-05,0.62,0.128
-1.960e-05,0.66,0.136
-1.920e-05,0.66,0.128
-1.880e-05,0.64,0.136
-1.840e-05,0.78,0.18
-1.800e-05,0.76,0.12
-1.760e-05,0.78,0.148
-1.720e-05,0.8,0.148
-1.680e-05,0.78,0.164
-1.640e-05,0.76,0.148
-1.600e-05,0.8,0.164
-1.560e-05,0.8,0.16
-1.520e-05,0.8,0.156
-1.480e-05,0.78,0.16
-1.440e-05,0.76,0.148
-1.400e-05,0.74,0.164
-1.360e-05,0.8,0.148
-1.320e-05,0.78,0.148
-1.280e-05,0.76,0.148
-1.240e-05,0.88,0.2
-1.200e-05,0.9,0.208
-1.160e-05,0.92,0.2
-1.120e-05,0.94,0.176
-1.080e-05,0.94,0.184
-1.040e-05,0.92,0.172
-1.000e-05,0.92,0.184
-9.600e-06,0.88,0.176
-9.200e-06,0.88,0.196
-8.800e-06,0.94,0.184
-8.400e-06,0.94,0.18
-8.000e-06,0.92,0.188
-7.600e-06,0.94,0.176
-7.200e-06,0.94,0.192
-6.800e-06,0.92,0.192
-6.400e-06,0.92,0.196
-6.000e-06,1.1,0.228
-5.600e-06,1.04,0.22
-5.200e-06,1.04,0.22
-4.800e-06,1.06,0.216
-4.400e-06,1.06,0.216
-4.000e-06,1.04,0.22
-3.600e-06,1.08,0.224
-3.200e-06,1.06,0.224
-2.800e-06,1.1,0.224
-2.400e-06,1.04,0.216
-2.000e-06,1.06,0.208
-1.600e-06,1.06,0.176
-1.200e-06,1.04,0.2
-8.000e-07,1.04,0.188
-4.000e-07,1.06,0.204
-1.871e-19,1.2,0.264
4.000e-07,1.18,0.248
8.000e-07,1.2,0.252
1.200e-06,1.22,0.244
1.600e-06,1.2,0.24
2.000e-06,1.18,0.236
2.400e-06,1.22,0.228
2.800e-06,1.16,0.248
3.200e-06,1.2,0.252
3.600e-06,1.16,0.232
4.000e-06,1.18,0.236
4.400e-06,1.2,0.244
4.800e-06,1.22,0.244
5.200e-06,1.2,0.212
5.600e-06,1.2,0.248
6.000e-06,1.36,0.296
6.400e-06,1.32,0.292
6.800e-06,1.32,0.272
7.200e-06,1.34,0.272
7.600e-06,1.32,0.264
8.000e-06,1.32,0.264
8.400e-06,1.34,0.264
8.800e-06,1.36,0.264
9.200e-06,1.32,0.272
9.600e-06,1.32,0.272
1.000e-05,1.32,0.272
1.040e-05,1.32,0.272
1.080e-05,1.3,0.264
1.120e-05,1.32,0.268
1.160e-05,1.32,0.264
1.200e-05,1.42,0.344
1.240e-05,1.48,0.312
1.280e-05,1.44,0.316
1.320e-05,1.48,0.312
1.360e-05,1.48,0.296
1.400e-05,1.46,0.32
1.440e-05,1.46,0.288
1.480e-05,1.46,0.3
1.520e-05,1.46,0.296
1.560e-05,1.46,0.292
1.600e-05,1.42,0.308
1.640e-05,1.48,0.304
1.680e-05,1.46,0.308
1.720e-05,1.44,0.296
1.760e-05,1.42,0.296
1.800e-05,1.46,0.304
1.840e-05,1.58,0.34
1.880e-05,1.58,0.336
1.920e-05,1.58,0.336
1.960e-05,1.6,0.328
2.000e-05,1.6,0.332
2.040e-05,1.6,0.336
2.080e-05,1.58,0.312
2.120e-05,1.56,0.324
2.160e-05,1.58,0.312
2.200e-05,1.58,0.316
2.240e-05,1.58,0.332
2.280e-05,1.58,0.324
2.320e-05,1.58,0.332
2.360e-05,1.56,0.332
2.400e-05,1.58,0.336
2.440e-05,1.72,0.372
2.480e-05,1.68,0.368
2.520e-05,1.7,0.372
2.560e-05,1.72,0.364
2.600e-05,1.72,0.36
2.640e-05,1.72,0.36
2.680e-05,1.68,0.364
2.720e-05,1.74,0.344
2.760e-05,1.7,0.344
2.800e-05,1.68,0.352
2.840e-05,1.7,0.356
2.880e-05,1.72,0.352
2.920e-05,1.72,0.34
2.960e-05,1.7,0.348
3.000e-05,1.74,0.352
3.040e-05,1.88,0.416
3.080e-05,1.86,0.404
3.120e-05,1.84,0.392
3.160e-05,1.84,0.384
3.200e-05,1.84,0.388
3.240e-05,1.84,0.404
3.280e-05,1.88,0.396
3.320e-05,1.86,0.388
3.360e-05,1.82,0.376
3.400e-05,1.84,0.396
3.440e-05,1.84,0.364
3.480e-05,1.84,0.396
3.520e-05,1.86,0.376
3.560e-05,1.84,0.392
3.600e-05,1.84,0.392
3.640e-05,1.94,0.46
3.680e-05,2,0.432
3.720e-05,1.96,0.428
3.760e-05,1.96,0.42
3.800e-05,2.02,0.408
3.840e-05,2,0.42
3.880e-05,2.02,0.42
3.920e-05,1.98,0.424
3.960e-05,1.96,0.428
4.000e-05,2,0.42
4.040e-05,1.96,0.416
4.080e-05,1.98,0.408
4.120e-05,1.96,0.404
4.160e-05,1.94,0.416
4.200e-05,1.98,0.416
4.240e-05,1.98,0.424
4.280e-05,2.1,0.456
4.320e-05,2.12,0.452
4.360e-05,2.14,0.452
4.400e-05,2.12,0.448
4.440e-05,2.14,0.456
4.480e-05,2.1,0.456
4.520e-05,2.12,0.456
4.560e-05,2.12,0.452
4.600e-05,2.1,0.456
4.640e-05,2.16,0.492
4.680e-05,2.1,0.436
4.720e-05,2.14,0.444
4.760e-05,2.14,0.44
4.800e-05,2.12,0.44
4.840e-05,2.12,0.448
4.880e-05,2.28,0.504
4.920e-05,2.26,0.492
4.960e-05,2.26,0.484
5.000e-05,2.26,0.496
5.040e-05,2.24,0.476
5.080e-05,2.22,0.488
5.120e-05,2.26,0.472
5.160e-05,2.22,0.488
5.200e-05,2.24,0.496
5.240e-05,2.24,0.476
5.280e-05,2.26,0.484
5.320e-05,2.24,0.46
5.360e-05,2.28,0.492
5.400e-05,2.24,0.496
5.440e-05,2.24,0.48
