Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4e-05,
Sample Interval,4e-07,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,0.2
Label,,
TIME,CH1,CH2
-1.184e-04,0.4,0.08
-1.180e-04,0.4,0.08
-1.176e-04,0.44,0.088
-1.172e-04,0.36,0.096
-1.168e-04,0.4,0.08
-1.164e-04,0.36,0.08
-1.160e-04,0.4,0.08
-1.156e-04,0.4,0.064
-1.152e-04,0.48,0.072
-1.148e-04,0.36,0.032
-1.144e-04,0.32,0.064
-1.140e-04,0.32,0.088
-1.136e-04,0.36,0.088
-1.132e-04,0.44,0.096
-1.128e-04,0.4,0.072
-1.124e-04,0.36,0.088
-1.120e-04,0.36,0.08
-1.116e-04,0.4,0.08
-1.112e-04,0.36,0.08
-1.108e-04,0.36,0.072
-1.104e-04,0.36,0.088
-1.100e-04,0.44,0.072
-1.096e-04,0.44,0.08
-1.092e-04,0.4,0.072
-1.088e-04,0.4,0.072
-1.084e-04,0.44,0.016
-1.080e-04,0.48,0.096
-1.076e-04,0.44,0.088
-1.072e-04,0.36,0.08
-1.068e-04,0.44,0.072
-1.064e-04,0.36,0.088
-1.060e-04,0.36,0.112
-1.056e-04,0.44,0.08
-1.052e-04,0.36,0.112
-1.048e-04,0.44,0.088
-1.044e-04,0.4,0.104
-1.040e-04,0.44,0.072
-1.036e-04,0.36,0.08
-1.032e-04,0.44,0.072
-1.028e-04,0.4,0.064
-1.024e-04,0.36,0.064
-1.020e-04,0.44,0.08
-1.016e-04,0.4,0.096
-1.012e-04,0.36,0.072
-1.008e-04,0.4,0.072
-1.004e-04,0.36,0.08
-1.000e-04,0.36,0.064
-9.960e-05,0.4,0.088
-9.920e-05,0.32,0.08
-9.880e-05,0.44,0.08
-9.840e-05,0.36,0.08
-9.800e-05,0.36,0.072
-9.760e-05,0.44,0.088
-9.720e-05,0.44,0.08
-9.680e-05,0.4,0.072
-9.640e-05,0.48,0.088
-9.600e-05,0.44,0.104
-9.560e-05,0.36,0.08
-9.520e-05,0.4,0.112
-9.480e-05,0.44,0.08
-9.440e-05,0.48,0.08
-9.400e-05,0.4,0.08
-9.360e-05,0.36,0.096
-9.320e-05,0.4,0.08
-9.280e-05,0.4,0.072
-9.240e-05,0.4,0.072
-9.200e-05,0.36,0.056
-9.160e-05,0.36,0.08
-9.120e-05,0.48,0.08
-9.080e-05,0.4,0.08
-9.040e-05,0.36,0.056
-9.000e-05,0.48,0.08
-8.960e-05,0.4,0.104
-8.920e-05,0.44,0.08
-8.880e-05,0.44,0.08
-8.840e-05,0.36,0.056
-8.800e-05,0.4,0.096
-8.760e-05,0.44,0.08
-8.720e-05,0.44,0.112
-8.680e-05,0.36,0.08
-8.640e-05,0.32,0.08
-8.600e-05,0.4,0.072
-8.560e-05,0.4,0.08
-8.520e-05,0.44,0.08
-8.480e-05,0.36,0.08
-8.440e-05,0.4,0.064
-8.400e-05,0.48,0.096
-8.360e-05,0.48,0.08
-8.320e-05,0.48,0.08
-8.280e-05,0.44,0.08
-8.240e-05,0.4,0.064
-8.200e-05,0.36,0.072
-8.160e-05,0.48,0.088
-8.120e-05,0.4,0.08
-8.080e-05,0.4,0.072
-8.040e-05,0.36,0.064
-8.000e-05,0.4,0.08
-7.960e-05,0.36,0.096
-7.920e-05,0.4,0.064
-7.880e-05,0.36,0.08
-7.840e-05,0.44,0.08
-7.800e-05,0.4,0.08
-7.760e-05,0.44,0.072
-7.720e-05,0.4,0.088
-7.680e-05,0.44,0.064
-7.640e-05,0.4,0.088
-7.600e-05,0.4,0.08
-7.560e-05,0.4,0.064
-7.520e-05,0.4,0.072
-7.480e-05,0.36,0.096
-7.440e-05,0.4,0.056
-7.400e-05,0.36,0.088
-7.360e-05,0.44,0.096
-7.320e-05,0.44,0.072
-7.280e-05,0.48,0.096
-7.240e-05,0.44,0.08
-7.200e-05,0.44,0.088
-7.160e-05,0.4,0.08
-7.120e-05,0.4,0.064
-7.080e-05,0.32,0.08
-7.040e-05,0.4,0.088
-7.000e-05,0.36,0.088
-6.960e-05,0.36,0.096
-6.920e-05,0.44,0.096
-6.880e-05,0.4,0.096
-6.840e-05,0.44,0.072
-6.800e-05,0.36,0.064
-6.760e-05,0.36,0.08
-6.720e-05,0.44,0.088
-6.680e-05,0.44,0.096
-6.640e-05,0.36,0.096
-6.600e-05,0.4,0.072
-6.560e-05,0.36,0.056
-6.520e-05,0.36,0.08
-6.480e-05,0.4,0.08
-6.440e-05,0.4,0.08
-6.400e-05,0.36,0.064
-6.360e-05,0.36,0.088
-6.320e-05,0.36,0.088
-6.280e-05,0.36,0.088
-6.240e-05,0.44,0.072
-6.200e-05,0.36,0.08
-6.160e-05,0.4,0.08
-6.120e-05,0.44,0.08
-6.080e-05,0.36,0.08
-6.040e-05,0.4,0.08
-6.000e-05,0.4,0.088
-5.960e-05,0.4,0.096
-5.920e-05,0.4,0.104
-5.880e-05,0.4,0.072
-5.840e-05,0.44,0.096
-5.800e-05,0.36,0.088
-5.760e-05,0.36,0.08
-5.720e-05,0.44,0.08
-5.680e-05,0.4,0.104
-5.640e-05,0.4,0.096
-5.600e-05,0.36,0.088
-5.560e-05,0.44,0.096
-5.520e-05,0.4,0.072
-5.480e-05,0.44,0.072
-5.440e-05,0.36,0.064
-5.400e-05,0.36,0.056
-5.360e-05,0.4,0.064
-5.320e-05,0.36,0.08
-5.280e-05,0.4,0.08
-5.240e-05,0.32,0.064
-5.200e-05,0.44,0.096
-5.160e-05,0.44,0.104
-5.120e-05,0.44,0.072
-5.080e-05,0.4,0.08
-5.040e-05,0.36,0.072
-5.000e-05,0.48,0.08
-4.960e-05,0.4,0.08
-4.920e-05,0.32,0.096
-4.880e-05,0.48,0.088
-4.840e-05,0.44,0.096
-4.800e-05,0.36,0.08
-4.760e-05,0.44,0.08
-4.720e-05,0.44,0.08
-4.680e-05,0.36,0.088
-4.640e-05,0.36,0.072
-4.600e-05,0.4,0.072
-4.560e-05,0.36,0.08
-4.520e-05,0.56,0.096
-4.480e-05,0.4,0.08
-4.440e-05,0.36,0.064
-4.400e-05,0.4,0.08
-4.360e-05,0.36,0.08
-4.320e-05,0.4,0.104
-4.280e-05,0.4,0.072
-4.240e-05,0.4,0.08
-4.200e-05,0.48,0.12
-4.160e-05,0.4,0.096
-4.120e-05,0.4,0.064
-4.080e-05,0.4,0.072
-4.040e-05,0.44,0.08
-4.000e-05,0.44,0.064
-3.960e-05,0.36,0.088
-3.920e-05,0.36,0.08
-3.880e-05,0.48,0.08
-3.840e-05,0.48,0.096
-3.800e-05,0.4,0.08
-3.760e-05,0.48,0.096
-3.720e-05,0.32,0.096
-3.680e-05,0.36,0.088
-3.640e-05,0.6,0.16
-3.600e-05,0.68,0.136
-3.560e-05,0.64,0.136
-3.520e-05,0.6,0.12
-3.480e-05,0.48,0.12
-3.440e-05,0.6,0.128
-3.400e-05,0.68,0.128
-3.360e-05,0.64,0.128
-3.320e-05,0.6,0.12
-3.280e-05,0.6,0.12
-3.240e-05,0.68,0.136
-3.200e-05,0.6,0.128
-3.160e-05,0.64,0.152
-3.120e-05,0.64,0.12
-3.080e-05,0.64,0.128
-3.040e-05,0.84,0.208
-3.000e-05,0.84,0.192
-2.960e-05,0.8,0.2
-2.920e-05,0.88,0.192
-2.880e-05,0.92,0.184
-2.840e-05,0.88,0.168
-2.800e-05,0.84,0.2
-2.760e-05,0.8,0.168
-2.720e-05,0.88,0.176
-2.680e-05,0.84,0.104
-2.640e-05,0.88,0.16
-2.600e-05,0.84,0.168
-2.560e-05,0.88,0.168
-2.520e-05,0.84,0.168
-2.480e-05,0.8,0.16
-2.440e-05,1,0.192
-2.400e-05,1.04,0.24
-2.360e-05,1,0.232
-2.320e-05,1.08,0.248
-2.280e-05,1.04,0.232
-2.240e-05,1.16,0.248
-2.200e-05,1.16,0.264
-2.160e-05,1.08,0.208
-2.120e-05,1.12,0.232
-2.080e-05,1.04,0.224
-2.040e-05,1.12,0.208
-2.000e-05,1.12,0.216
-1.960e-05,1.04,0.24
-1.920e-05,1,0.208
-1.880e-05,1.08,0.192
-1.840e-05,1.08,0.264
-1.800e-05,1.32,0.272
-1.760e-05,1.32,0.296
-1.720e-05,1.36,0.288
-1.680e-05,1.4,0.256
-1.640e-05,1.32,0.272
-1.600e-05,1.32,0.28
-1.560e-05,1.32,0.288
-1.520e-05,1.28,0.272
-1.480e-05,1.28,0.264
-1.440e-05,1.32,0.296
-1.400e-05,1.28,0.288
-1.360e-05,1.36,0.296
-1.320e-05,1.28,0.296
-1.280e-05,1.36,0.272
-1.240e-05,1.28,0.264
-1.200e-05,1.48,0.328
-1.160e-05,1.6,0.336
-1.120e-05,1.56,0.312
-1.080e-05,1.6,0.352
-1.040e-05,1.56,0.312
-1.000e-05,1.56,0.336
-9.600e-06,1.48,0.32
-9.200e-06,1.56,0.296
-8.800e-06,1.56,0.312
-8.400e-06,1.52,0.32
-8.000e-06,1.64,0.328
-7.600e-06,1.56,0.304
-7.200e-06,1.52,0.32
-6.800e-06,1.6,0.312
-6.400e-06,1.52,0.312
-6.000e-06,1.72,0.416
-5.600e-06,1.76,0.384
-5.200e-06,1.76,0.376
-4.800e-06,1.8,0.384
-4.400e-06,1.8,0.36
-4.000e-06,1.68,0.368
-3.600e-06,1.76,0.384
-3.200e-06,1.8,0.368
-2.800e-06,1.72,0.368
-2.400e-06,1.8,0.384
-2.000e-06,1.84,0.4
-1.600e-06,1.72,0.376
-1.200e-06,1.8,0.36
-8.000e-07,1.68,0.368
-4.000e-07,1.72,0.392
-3.633e-19,1.88,0.432
4.000e-07,1.96,0.456
8.000e-07,1.96,0.424
1.200e-06,2.04,0.408
1.600e-06,2.04,0.432
2.000e-06,1.96,0.424
2.400e-06,2,0.408
2.800e-06,2,0.424
3.200e-06,2,0.424
3.600e-06,1.96,0.4
4.000e-06,1.92,0.44
4.400e-06,1.96,0.416
4.800e-06,2,0.416
5.200e-06,1.96,0.384
5.600e-06,2.04,0.4
6.000e-06,2,0.392
6.400e-06,2.2,0.464
6.800e-06,2.2,0.448
7.200e-06,2.2,0.456
7.600e-06,2.16,0.472
8.000e-06,2.2,0.472
8.400e-06,2.24,0.488
8.800e-06,2.16,0.472
9.200e-06,2.16,0.472
9.600e-06,2.2,0.456
1.000e-05,2.24,0.472
1.040e-05,2.2,0.456
1.080e-05,2.24,0.456
1.120e-05,2.16,0.464
1.160e-05,2.28,0.472
1.200e-05,2.2,0.464
1.240e-05,2.44,0.56
1.280e-05,2.44,0.536
1.320e-05,2.36,0.536
1.360e-05,2.44,0.592
1.400e-05,2.48,0.536
1.440e-05,2.4,0.536
1.480e-05,2.48,0.528
1.520e-05,2.44,0.52
1.560e-05,2.4,0.52
1.600e-05,2.44,0.536
1.640e-05,2.44,0.52
1.680e-05,2.48,0.528
1.720e-05,2.44,0.544
1.760e-05,2.44,0.536
1.800e-05,2.44,0.528
1.840e-05,2.64,0.6
1.880e-05,2.68,0.576
1.920e-05,2.64,0.584
1.960e-05,2.68,0.592
2.000e-05,2.72,0.576
2.040e-05,2.72,0.568
2.080e-05,2.64,0.6
2.120e-05,2.68,0.608
2.160e-05,2.64,0.576
2.200e-05,2.72,0.592
2.240e-05,2.64,0.576
2.280e-05,2.64,0.576
2.320e-05,2.64,0.56
2.360e-05,2.72,0.576
2.400e-05,2.68,0.584
2.440e-05,2.92,0.632
2.480e-05,2.88,0.632
2.520e-05,2.72,0.624
2.560e-05,2.92,0.616
2.600e-05,2.8,0.616
2.640e-05,2.88,0.616
2.680e-05,2.88,0.624
2.720e-05,2.8,0.616
2.760e-05,2.88,0.648
2.800e-05,2.96,0.616
2.840e-05,2.88,0.616
2.880e-05,2.96,0.6
2.920e-05,2.92,0.624
2.960e-05,2.92,0.624
3.000e-05,2.88,0.632
3.040e-05,2.88,0.616
3.080e-05,3.08,0.696
3.120e-05,3.08,0.696
3.160e-05,3.12,0.68
3.200e-05,3.04,0.688
3.240e-05,3.08,0.688
3.280e-05,3.08,0.672
3.320e-05,3.04,0.704
3.360e-05,3.08,0.696
3.400e-05,3.04,0.688
3.440e-05,3.12,0.68
3.480e-05,3.08,0.68
3.520e-05,3,0.696
3.560e-05,3.04,0.688
