Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0004,
Sample Interval,4e-06,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,0.2
Label,,
TIME,CH1,CH2
-9.040e-04,0.36,0.08
-9.000e-04,0.4,0.08
-8.960e-04,0.4,0.088
-8.920e-04,0.44,0.08
-8.880e-04,0.4,0.088
-8.840e-04,0.4,0.064
-8.800e-04,0.48,0.088
-8.760e-04,0.4,0.08
-8.720e-04,0.4,0.08
-8.680e-04,0.36,0.096
-8.640e-04,0.4,0.08
-8.600e-04,0.44,0.088
-8.560e-04,0.44,0.072
-8.520e-04,0.4,0.08
-8.480e-04,0.48,0.08
-8.440e-04,0.28,0.072
-8.400e-04,0.4,0.088
-8.360e-04,0.4,0.096
-8.320e-04,0.44,0.08
-8.280e-04,0.36,0.088
-8.240e-04,0.44,0.072
-8.200e-04,0.4,0.08
-8.160e-04,0.4,0.088
-8.120e-04,0.36,0.096
-8.080e-04,0.44,0.08
-8.040e-04,0.44,0.072
-8.000e-04,0.44,0.104
-7.960e-04,0.4,0.08
-7.920e-04,0.48,0.08
-7.880e-04,0.36,0.096
-7.840e-04,0.36,0.096
-7.800e-04,0.44,0.064
-7.760e-04,0.36,0.088
-7.720e-04,0.48,0.08
-7.680e-04,0.4,0.088
-7.640e-04,0.4,0.08
-7.600e-04,0.4,0.072
-7.560e-04,0.44,0.072
-7.520e-04,0.4,0.08
-7.480e-04,0.44,0.08
-7.440e-04,0.4,0.08
-7.400e-04,0.36,0.056
-7.360e-04,0.4,0.08
-7.320e-04,0.4,0.08
-7.280e-04,0.4,0.08
-7.240e-04,0.48,0.104
-7.200e-04,0.36,0.104
-7.160e-04,0.36,0.08
-7.120e-04,0.44,0.08
-7.080e-04,0.48,0.08
-7.040e-04,0.4,0.072
-7.000e-04,0.4,0.08
-6.960e-04,0.4,0.072
-6.920e-04,0.44,0.08
-6.880e-04,0.48,0.08
-6.840e-04,0.36,0.08
-6.800e-04,0.4,0.08
-6.760e-04,0.4,0.08
-6.720e-04,0.4,0.096
-6.680e-04,0.36,0.088
-6.640e-04,0.4,0.08
-6.600e-04,0.44,0.072
-6.560e-04,0.36,0.08
-6.520e-04,0.32,0.088
-6.480e-04,0.48,0.096
-6.440e-04,0.4,0.08
-6.400e-04,0.48,0.064
-6.360e-04,0.44,0.072
-6.320e-04,0.4,0.096
-6.280e-04,0.44,0.08
-6.240e-04,0.36,0.08
-6.200e-04,0.44,0.08
-6.160e-04,0.4,0.088
-6.120e-04,0.4,0.08
-6.080e-04,0.4,0.104
-6.040e-04,0.36,0.072
-6.000e-04,0.4,0.088
-5.960e-04,0.4,0.056
-5.920e-04,0.36,0.08
-5.880e-04,0.4,0.08
-5.840e-04,0.36,0.096
-5.800e-04,0.44,0.088
-5.760e-04,0.4,0.08
-5.720e-04,0.44,0.08
-5.680e-04,0.44,0.08
-5.640e-04,0.4,0.064
-5.600e-04,0.4,0.096
-5.560e-04,0.4,0.072
-5.520e-04,0.4,0.104
-5.480e-04,0.32,0.088
-5.440e-04,0.4,0.08
-5.400e-04,0.44,0.08
-5.360e-04,0.36,0.08
-5.320e-04,0.48,0.12
-5.280e-04,0.36,0.088
-5.240e-04,0.4,0.08
-5.200e-04,0.36,0.08
-5.160e-04,0.4,0.088
-5.120e-04,0.4,0.072
-5.080e-04,0.36,0.08
-5.040e-04,0.4,0.064
-5.000e-04,0.36,0.04
-4.960e-04,0.4,0.112
-4.920e-04,0.44,0.064
-4.880e-04,0.4,0.088
-4.840e-04,0.36,0.04
-4.800e-04,0.44,0.08
-4.760e-04,0.44,0.088
-4.720e-04,0.4,0.08
-4.680e-04,0.44,0.048
-4.640e-04,0.4,0.088
-4.600e-04,0.44,0.072
-4.560e-04,0.4,0.08
-4.520e-04,0.44,0.072
-4.480e-04,0.44,0.08
-4.440e-04,0.48,0.08
-4.400e-04,0.44,0.088
-4.360e-04,0.4,0.08
-4.320e-04,0.4,0.04
-4.280e-04,0.4,0.088
-4.240e-04,0.4,0.08
-4.200e-04,0.36,0.096
-4.160e-04,0.4,0.08
-4.120e-04,0.44,0.08
-4.080e-04,0.4,0.088
-4.040e-04,0.44,0.08
-4.000e-04,0.48,0.088
-3.960e-04,0.44,0.064
-3.920e-04,0.36,0.096
-3.880e-04,0.36,0.08
-3.840e-04,0.4,0.08
-3.800e-04,0.44,0.072
-3.760e-04,0.36,0.072
-3.720e-04,0.4,0.104
-3.680e-04,0.36,0.096
-3.640e-04,0.6,0.12
-3.600e-04,0.6,0.12
-3.560e-04,0.64,0.12
-3.520e-04,0.64,0.112
-3.480e-04,0.6,0.12
-3.440e-04,0.64,0.12
-3.400e-04,0.6,0.12
-3.360e-04,0.6,0.152
-3.320e-04,0.68,0.128
-3.280e-04,0.64,0.112
-3.240e-04,0.64,0.12
-3.200e-04,0.6,0.112
-3.160e-04,0.6,0.12
-3.120e-04,0.64,0.12
-3.080e-04,0.64,0.12
-3.040e-04,0.92,0.184
-3.000e-04,0.76,0.168
-2.960e-04,0.92,0.168
-2.920e-04,0.84,0.176
-2.880e-04,0.92,0.184
