Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,V_Arduino (V),Vac (mV),Vdc (mV),P,I,D
3.305856E+3,119.462337E+0,117.150000E+0,2.131184E+0,15.000000E+0,630.918600E-3,-11.854586E+0,16.148820E+0,-104.184000E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
3.350403E+3,120.000000E+0,118.510000E+0,2.052523E+0,13.000000E+0,635.488400E-3,-19.477460E+0,15.457360E+0,-103.015800E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
3.394958E+3,120.000000E+0,120.160000E+0,2.070366E+0,32.000000E+0,662.042600E-3,-22.823360E+0,15.107780E+0,-102.737200E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
3.439441E+3,120.000000E+0,120.410000E+0,2.016556E+0,43.000000E+0,639.154400E-3,-23.233660E+0,15.090420E+0,-102.517000E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
3.483987E+3,120.000000E+0,120.130000E+0,2.038856E+0,31.000000E+0,693.937000E-3,-27.308180E+0,14.786180E+0,-102.254200E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
3.528500E+3,120.000000E+0,120.340000E+0,1.758172E+0,38.000000E+0,686.673800E-3,-26.413020E+0,14.767700E+0,-102.192800E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
3.573039E+3,120.000000E+0,120.210000E+0,1.095674E+0,37.000000E+0,725.632400E-3,-24.580660E+0,14.833680E+0,-102.230200E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
3.618056E+3,120.000000E+0,120.190000E+0,404.324354E-3,33.000000E+0,688.373000E-3,-24.802460E+0,14.745760E+0,-102.008400E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
3.662576E+3,120.000000E+0,120.290000E+0,-4.492258E-3,37.000000E+0,693.232200E-3,-24.694840E+0,14.859140E+0,-102.266200E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
5.689470E+3,121.694018E+0,120.210000E+0,-31.251435E-3,34.000000E+0,632.322800E-3,-15.124074E+0,14.632800E+0,-101.860000E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
5.733960E+3,121.694018E+0,120.230000E+0,2.338148E-3,37.000000E+0,656.049000E-3,-18.242540E+0,14.156360E+0,-101.016200E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
5.778499E+3,123.177003E+0,121.650000E+0,-16.077806E-3,0.000000E+0,669.473200E-3,-23.413080E+0,13.409880E+0,-99.500360E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
5.823025E+3,124.661621E+0,123.490000E+0,18.767520E-3,65.000000E+0,686.230800E-3,-26.402360E+0,13.508600E+0,-99.774240E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
5.867554E+3,126.145840E+0,122.760000E+0,324.391233E-3,26.000000E+0,632.859400E-3,-25.638840E+0,13.085220E+0,-98.747780E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
5.912097E+3,127.630124E+0,124.880000E+0,1.056889E+0,6.000000E+0,643.857600E-3,-21.330040E+0,12.277420E+0,-97.387620E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
5.956608E+3,129.114909E+0,127.360000E+0,1.304826E+0,47.000000E+0,629.514600E-3,-21.684280E+0,11.960260E+0,-96.428400E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.001141E+3,130.598594E+0,127.780000E+0,1.293439E+0,27.000000E+0,589.757200E-3,-10.547154E+0,11.546940E+0,-95.311460E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.045671E+3,132.083046E+0,129.630000E+0,1.594471E+0,17.000000E+0,627.184200E-3,-15.049700E+0,10.839000E+0,-93.372760E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.090204E+3,133.567364E+0,131.600000E+0,1.996549E+0,43.000000E+0,638.314400E-3,-12.118780E+0,10.507140E+0,-92.425080E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.134748E+3,135.051816E+0,132.410000E+0,2.194194E+0,27.000000E+0,639.695600E-3,-12.936780E+0,10.072688E+0,-91.130180E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.179264E+3,136.536601E+0,134.300000E+0,2.018933E+0,32.000000E+0,582.972000E-3,-10.218902E+0,9.650588E+0,-89.425140E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.223794E+3,138.020485E+0,135.790000E+0,1.991748E+0,40.000000E+0,579.225400E-3,-9.713222E+0,9.285746E+0,-88.052460E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.268345E+3,139.504804E+0,137.050000E+0,2.088329E+0,31.000000E+0,576.766000E-3,-8.077878E+0,8.949788E+0,-86.850780E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.312870E+3,140.000000E+0,138.830000E+0,1.989668E+0,42.000000E+0,601.847600E-3,-6.725426E+0,8.585610E+0,-85.639360E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.357769E+3,140.000000E+0,140.170000E+0,1.982911E+0,43.000000E+0,613.326600E-3,-6.698214E+0,8.431386E+0,-84.908440E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.402656E+3,140.000000E+0,140.680000E+0,2.059142E+0,60.000000E+0,614.405400E-3,-5.444674E+0,8.416528E+0,-84.657380E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.447545E+3,140.000000E+0,140.270000E+0,1.997783E+0,56.000000E+0,621.811000E-3,-9.172522E+0,8.305686E+0,-84.419000E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.492447E+3,140.000000E+0,140.300000E+0,1.792451E+0,50.000000E+0,625.226400E-3,-7.999018E+0,8.286344E+0,-84.208240E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.537320E+3,140.000000E+0,140.450000E+0,1.132166E+0,58.000000E+0,636.213200E-3,-11.068798E+0,8.269262E+0,-84.117420E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.582706E+3,140.000000E+0,140.270000E+0,349.727113E-3,54.000000E+0,625.363600E-3,-12.550520E+0,8.275944E+0,-84.142300E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.627557E+3,140.000000E+0,140.300000E+0,-22.263046E-3,51.000000E+0,606.119200E-3,-12.479680E+0,8.262990E+0,-84.206480E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.672943E+3,140.000000E+0,140.340000E+0,-51.188280E-3,55.000000E+0,640.924600E-3,-13.000508E+0,8.251698E+0,-84.161700E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
6.717795E+3,140.000000E+0,140.270000E+0,206.865370E-6,53.000000E+0,612.227600E-3,-12.524612E+0,8.276074E+0,-84.003300E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
8.744231E+3,141.735086E+0,140.240000E+0,-24.378652E-3,51.000000E+0,624.956000E-3,-21.506820E+0,8.168380E+0,-83.527100E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
8.789130E+3,141.735086E+0,140.270000E+0,-24.380126E-3,97.000000E+0,618.862000E-3,-16.968720E+0,8.038204E+0,-83.223680E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
8.834061E+3,143.231704E+0,141.260000E+0,10.899212E-3,10.000000E+0,657.023000E-3,-11.029818E+0,7.672834E+0,-81.266440E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
8.878909E+3,144.729423E+0,143.450000E+0,-4.615461E-3,78.000000E+0,608.387400E-3,-10.146552E+0,7.690830E+0,-81.414080E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
8.923793E+3,146.224342E+0,143.100000E+0,229.128888E-3,70.000000E+0,593.356400E-3,-8.889054E+0,7.493796E+0,-80.242000E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
8.968686E+3,147.720495E+0,144.830000E+0,935.500407E-3,26.000000E+0,608.347000E-3,-6.698688E+0,7.075292E+0,-77.886420E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.013562E+3,149.216913E+0,147.520000E+0,1.345610E+0,53.000000E+0,631.387600E-3,-9.437134E+0,6.838184E+0,-76.404800E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.058442E+3,150.712766E+0,148.360000E+0,1.425943E+0,72.000000E+0,605.764000E-3,-9.856454E+0,6.751916E+0,-75.858920E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.103334E+3,152.208785E+0,149.440000E+0,1.702297E+0,46.000000E+0,599.163600E-3,-16.226860E+0,6.473710E+0,-73.904260E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.148219E+3,153.705170E+0,151.610000E+0,2.078763E+0,50.000000E+0,631.581600E-3,-16.833060E+0,6.278656E+0,-72.672400E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.193107E+3,155.201356E+0,153.080000E+0,2.199085E+0,67.000000E+0,647.438600E-3,-16.668120E+0,6.106986E+0,-71.282280E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.237991E+3,156.697608E+0,154.220000E+0,1.938341E+0,60.000000E+0,586.357000E-3,-13.837320E+0,5.940818E+0,-69.949820E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.282882E+3,158.193760E+0,155.930000E+0,1.962698E+0,61.000000E+0,569.796000E-3,-14.195720E+0,5.749106E+0,-68.085760E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.327772E+3,159.690112E+0,157.460000E+0,2.116420E+0,65.000000E+0,581.896000E-3,-15.804980E+0,5.583942E+0,-66.638320E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.372655E+3,160.000000E+0,158.900000E+0,2.027325E+0,70.000000E+0,575.640600E-3,-16.287780E+0,5.438178E+0,-65.113740E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.417539E+3,160.000000E+0,160.320000E+0,1.938155E+0,51.000000E+0,578.672400E-3,-16.152220E+0,5.326166E+0,-64.026940E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.462427E+3,160.000000E+0,161.120000E+0,2.018351E+0,78.000000E+0,592.103200E-3,-17.205160E+0,5.350210E+0,-64.285380E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.507312E+3,160.000000E+0,160.400000E+0,2.020635E+0,83.000000E+0,588.723600E-3,-16.541920E+0,5.357474E+0,-64.484980E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.552200E+3,160.000000E+0,160.190000E+0,1.793458E+0,62.000000E+0,584.240000E-3,-18.544240E+0,5.322814E+0,-64.142740E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.597087E+3,160.000000E+0,160.650000E+0,1.149612E+0,73.000000E+0,581.350000E-3,-15.937700E+0,5.345450E+0,-64.142000E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.642472E+3,160.000000E+0,160.400000E+0,305.219314E-3,78.000000E+0,586.921800E-3,-18.326940E+0,5.331818E+0,-64.174020E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.687322E+3,160.000000E+0,160.230000E+0,-133.671520E-3,68.000000E+0,580.817600E-3,-16.662000E+0,5.313048E+0,-63.614780E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.732709E+3,160.000000E+0,160.440000E+0,-104.967738E-3,71.000000E+0,602.011200E-3,-18.534820E+0,5.335150E+0,-63.963020E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
9.777559E+3,160.000000E+0,160.400000E+0,9.131097E-3,74.000000E+0,603.678200E-3,-17.420960E+0,5.347118E+0,-64.105900E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
11.803890E+3,161.845019E+0,160.350000E+0,-37.698085E-3,72.000000E+0,610.895600E-3,-16.062700E+0,5.312256E+0,-63.763500E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
11.848792E+3,161.845019E+0,160.350000E+0,-46.546081E-3,100.000000E+0,612.427400E-3,-14.680640E+0,5.275504E+0,-63.658780E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
11.893677E+3,163.341738E+0,160.980000E+0,48.365000E-3,56.000000E+0,583.357600E-3,-13.650400E+0,5.134714E+0,-62.108760E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
11.938561E+3,164.837923E+0,163.030000E+0,40.511181E-3,63.000000E+0,557.670600E-3,-11.479080E+0,5.034124E+0,-60.863200E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
11.983444E+3,166.334042E+0,164.250000E+0,143.164599E-3,89.000000E+0,573.028400E-3,-18.129680E+0,4.955926E+0,-59.847320E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.028342E+3,167.830161E+0,165.210000E+0,738.430803E-3,89.000000E+0,576.578400E-3,-17.524320E+0,4.859622E+0,-58.487560E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.073225E+3,169.326747E+0,166.860000E+0,1.465971E+0,83.000000E+0,570.329200E-3,-15.921420E+0,4.733942E+0,-57.369800E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.118115E+3,170.822832E+0,168.540000E+0,1.811264E+0,87.000000E+0,579.289400E-3,-16.295960E+0,4.689126E+0,-56.188380E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.162999E+3,172.319185E+0,170.060000E+0,1.795597E+0,90.000000E+0,578.955600E-3,-17.809060E+0,4.604046E+0,-55.077040E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.207894E+3,173.815303E+0,171.460000E+0,1.808916E+0,97.000000E+0,568.967200E-3,-15.510520E+0,4.560838E+0,-54.591800E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.252779E+3,175.311822E+0,172.840000E+0,2.036191E+0,100.000000E+0,575.380800E-3,-17.105540E+0,4.500910E+0,-53.660540E+0,3.094250E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.297667E+3,176.807975E+0,174.180000E+0,2.105255E+0,100.000000E+0,569.624200E-3,-17.271260E+0,4.388186E+0,-51.994680E+0,3.671750E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.342553E+3,178.304260E+0,175.540000E+0,1.982676E+0,100.000000E+0,570.066800E-3,-15.404480E+0,4.344164E+0,-51.400360E+0,3.845000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.387423E+3,179.800446E+0,176.880000E+0,1.875748E+0,100.000000E+0,562.491200E-3,-15.375880E+0,4.295514E+0,-50.201540E+0,3.845000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.432324E+3,180.000000E+0,178.180000E+0,1.826772E+0,100.000000E+0,566.724400E-3,-16.717580E+0,4.207354E+0,-48.846880E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.477217E+3,180.000000E+0,179.300000E+0,1.809118E+0,100.000000E+0,585.870800E-3,-14.463080E+0,4.182070E+0,-48.480720E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.522101E+3,180.000000E+0,180.480000E+0,1.791309E+0,70.000000E+0,588.815200E-3,-14.344260E+0,4.127862E+0,-47.619200E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.566989E+3,180.000000E+0,181.200000E+0,1.728810E+0,92.000000E+0,574.449600E-3,-15.242460E+0,4.128344E+0,-47.536600E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.611896E+3,180.000000E+0,180.580000E+0,1.639553E+0,100.000000E+0,576.999400E-3,-14.889120E+0,4.146016E+0,-47.973220E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.656764E+3,180.000000E+0,180.170000E+0,1.474685E+0,86.000000E+0,608.395600E-3,-14.314000E+0,4.127706E+0,-47.703220E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.701659E+3,180.000000E+0,180.580000E+0,957.946761E-3,83.000000E+0,581.046400E-3,-14.061600E+0,4.128032E+0,-47.572760E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.747032E+3,180.000000E+0,180.640000E+0,216.104654E-3,95.000000E+0,601.093000E-3,-13.457320E+0,4.119894E+0,-47.475980E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.791910E+3,180.000000E+0,180.380000E+0,-207.189279E-3,93.000000E+0,568.450400E-3,-14.342940E+0,4.108556E+0,-47.316300E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.836795E+3,180.000000E+0,180.380000E+0,-125.328032E-3,86.000000E+0,591.746800E-3,-13.559040E+0,4.110116E+0,-47.194660E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.882184E+3,180.000000E+0,180.530000E+0,59.812917E-3,89.000000E+0,601.259200E-3,-13.986000E+0,4.116138E+0,-47.410840E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
12.927155E+3,180.000000E+0,180.480000E+0,1.882677E-3,93.000000E+0,582.062400E-3,-14.009760E+0,4.129352E+0,-47.595560E+0,2.650000E+0,50.000000E+0,0.000000E+0,40.000000E+0,4.000000E+0,1.000000E+0
