Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
25.000000E+0,2.054703E+0,1.101553E-3,212.690500E-3,119.508368E-6,200.000000E+0
30.000000E+0,2.058442E+0,850.540270E-6,176.517500E-3,1.464476E-3,200.000000E+0
40.000000E+0,2.062715E+0,3.106336E-3,131.132500E-3,5.763789E-3,200.000000E+0
50.000000E+0,2.064280E+0,4.700808E-3,106.550000E-3,5.515039E-3,200.000000E+0
60.000000E+0,2.067947E+0,2.088245E-3,89.485000E-3,974.235272E-6,200.000000E+0
75.000000E+0,2.073185E+0,3.072218E-3,69.964925E-3,2.128825E-3,200.000000E+0
100.000000E+0,2.079380E+0,3.865029E-3,52.596400E-3,4.457512E-3,200.000000E+0
120.000000E+0,2.077783E+0,1.856750E-3,39.121700E-3,449.768629E-6,200.000000E+0
150.000000E+0,2.084353E+0,2.952731E-3,37.028900E-3,2.472600E-3,200.000000E+0
200.000000E+0,2.079560E+0,100.249692E-6,25.841700E-3,173.848799E-6,200.000000E+0
250.000000E+0,2.081128E+0,2.474514E-3,21.819775E-3,1.339174E-3,200.000000E+0
300.000000E+0,2.080272E+0,602.593353E-6,16.589600E-3,1.958148E-3,200.000000E+0
400.000000E+0,2.080720E+0,1.041129E-3,11.657150E-3,765.083494E-6,200.000000E+0
500.000000E+0,2.082517E+0,718.796739E-6,8.796692E-3,715.426676E-6,200.000000E+0
600.000000E+0,2.082718E+0,564.994468E-6,6.297735E-3,300.584227E-6,200.000000E+0
750.000000E+0,2.082555E+0,774.257709E-6,4.033537E-3,561.361824E-6,200.000000E+0
1.000000E+3,2.084480E+0,180.416183E-6,2.666943E-3,268.743823E-6,200.000000E+0
1.200000E+3,2.084567E+0,256.746471E-6,909.714500E-6,207.375671E-6,200.000000E+0
1.500000E+3,2.085317E+0,181.848152E-6,-716.411250E-6,163.054648E-6,200.000000E+0
2.000000E+3,2.085548E+0,587.808429E-6,-4.585900E-3,143.011986E-6,200.000000E+0
2.500000E+3,2.085918E+0,161.303282E-6,-6.790262E-3,202.057558E-6,200.000000E+0
3.000000E+3,2.086603E+0,367.040528E-6,-8.886545E-3,210.030943E-6,200.000000E+0
4.000000E+3,2.087213E+0,300.031247E-6,-11.692700E-3,211.268467E-6,200.000000E+0
5.000000E+3,2.086485E+0,211.482859E-6,-16.256425E-3,56.098903E-6,200.000000E+0
6.000000E+3,2.086335E+0,182.002749E-6,-19.261400E-3,167.623820E-6,200.000000E+0
7.500000E+3,2.086107E+0,138.089648E-6,-24.240000E-3,549.147599E-6,200.000000E+0
10.000000E+3,2.087912E+0,232.204115E-6,-29.667175E-3,225.720916E-6,200.000000E+0
12.000000E+3,2.082677E+0,237.631544E-6,-36.421000E-3,220.023703E-6,200.000000E+0
15.000000E+3,2.080000E+0,141.950695E-6,-42.862750E-3,232.728044E-6,200.000000E+0
20.000000E+3,2.087238E+0,151.224170E-6,-55.697000E-3,93.826116E-6,200.000000E+0
25.000000E+3,2.074295E+0,287.184608E-6,-61.124200E-3,135.500424E-6,200.000000E+0
30.000000E+3,2.073350E+0,85.146920E-6,-69.696950E-3,194.437451E-6,200.000000E+0
40.000000E+3,2.091510E+0,221.020362E-6,-109.029500E-3,124.162192E-6,200.000000E+0
50.000000E+3,2.076500E+0,258.650342E-6,-106.175250E-3,376.929950E-6,200.000000E+0
60.000000E+3,2.079878E+0,222.078252E-6,-127.636500E-3,201.631471E-6,200.000000E+0
75.000000E+3,2.083678E+0,338.184488E-6,-162.464500E-3,327.898231E-6,200.000000E+0
100.000000E+3,2.084987E+0,447.066829E-6,-225.653000E-3,111.783272E-6,200.000000E+0
120.000000E+3,2.083260E+0,209.284496E-6,-278.150500E-3,123.601173E-6,200.000000E+0
150.000000E+3,2.073925E+0,245.203999E-6,-356.589750E-3,218.809706E-6,200.000000E+0
200.000000E+3,2.049082E+0,40.233698E-6,-631.478750E-3,55.251130E-6,200.000000E+0
