Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,2.269860E+0,1.310545E+0,264.352000E-3,153.831540E-3,100.000000E+0
25.000000E+0,3.029275E+0,938.442858E-6,288.707000E-3,439.711837E-6,100.000000E+0
30.000000E+0,3.022365E+0,4.360943E-3,220.146500E-3,5.068204E-3,100.000000E+0
40.000000E+0,3.013890E+0,36.690910E-3,256.916750E-3,6.320259E-3,100.000000E+0
50.000000E+0,3.071028E+0,15.262004E-3,60.443075E-3,7.335751E-3,100.000000E+0
60.000000E+0,3.012142E+0,38.471901E-3,144.958200E-3,39.359939E-3,100.000000E+0
75.000000E+0,3.033197E+0,21.656265E-3,96.276275E-3,32.943267E-3,100.000000E+0
100.000000E+0,3.057698E+0,58.384198E-3,116.676717E-3,75.761091E-3,100.000000E+0
120.000000E+0,2.974130E+0,22.696268E-3,-22.631435E-3,15.280017E-3,100.000000E+0
150.000000E+0,3.092277E+0,14.412355E-3,121.188475E-3,31.355755E-3,100.000000E+0
200.000000E+0,3.029548E+0,1.807573E-3,36.529175E-3,819.892793E-6,100.000000E+0
250.000000E+0,2.982623E+0,31.735890E-3,-10.552260E-3,8.885082E-3,100.000000E+0
300.000000E+0,3.063217E+0,17.306485E-3,31.496625E-3,1.893326E-3,100.000000E+0
400.000000E+0,3.020005E+0,3.192401E-3,20.472200E-3,5.287095E-3,100.000000E+0
500.000000E+0,3.039295E+0,6.633617E-3,14.688245E-3,4.553234E-3,100.000000E+0
600.000000E+0,3.025230E+0,1.788561E-3,7.480882E-3,3.618874E-3,100.000000E+0
750.000000E+0,3.027118E+0,6.368883E-3,4.404814E-3,3.413945E-3,100.000000E+0
1.000000E+3,3.028135E+0,7.728883E-3,-1.189142E-3,2.843387E-3,100.000000E+0
1.200000E+3,3.025502E+0,5.511485E-3,-1.730175E-3,3.431070E-3,100.000000E+0
1.500000E+3,3.027423E+0,2.297546E-3,-3.836420E-3,639.638254E-6,100.000000E+0
2.000000E+3,3.023580E+0,3.465797E-3,-9.596282E-3,1.702055E-3,100.000000E+0
2.500000E+3,3.025862E+0,2.755552E-3,-13.333500E-3,1.020122E-3,100.000000E+0
3.000000E+3,3.027810E+0,1.910222E-3,-15.877900E-3,1.142584E-3,100.000000E+0
4.000000E+3,3.026260E+0,2.361737E-3,-22.218900E-3,1.003295E-3,100.000000E+0
5.000000E+3,3.028640E+0,665.319471E-6,-28.678800E-3,458.596833E-6,100.000000E+0
6.000000E+3,3.027103E+0,1.609276E-3,-34.502550E-3,980.242956E-6,100.000000E+0
7.500000E+3,3.024312E+0,2.022108E-3,-42.816125E-3,897.049902E-6,100.000000E+0
10.000000E+3,3.025688E+0,1.348228E-3,-58.362400E-3,544.143602E-6,100.000000E+0
12.000000E+3,3.023198E+0,1.868681E-3,-68.936375E-3,184.796596E-6,100.000000E+0
15.000000E+3,3.021105E+0,1.974709E-3,-86.865375E-3,744.626035E-6,100.000000E+0
20.000000E+3,3.021195E+0,1.937531E-3,-114.722750E-3,826.108460E-6,100.000000E+0
25.000000E+3,3.021330E+0,903.354857E-6,-143.103250E-3,556.851585E-6,100.000000E+0
30.000000E+3,3.019928E+0,721.435201E-6,-170.827500E-3,303.261026E-6,100.000000E+0
40.000000E+3,3.015915E+0,2.143718E-3,-226.063250E-3,1.319433E-3,100.000000E+0
50.000000E+3,3.015465E+0,860.508571E-6,-281.243500E-3,315.236816E-6,100.000000E+0
60.000000E+3,3.014685E+0,1.992316E-3,-336.826500E-3,1.194913E-3,100.000000E+0
75.000000E+3,3.009943E+0,1.438304E-3,-417.912000E-3,636.168217E-6,100.000000E+0
100.000000E+3,3.003050E+0,1.378387E-3,-555.186500E-3,1.129249E-3,100.000000E+0
120.000000E+3,2.997065E+0,1.538936E-3,-664.510750E-3,2.090633E-3,100.000000E+0
150.000000E+3,2.988552E+0,2.219486E-3,-830.669750E-3,3.088817E-3,100.000000E+0
200.000000E+3,2.970477E+0,2.178433E-3,-1.110115E+0,3.570606E-3,100.000000E+0
