Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,1.882462E+0,1.086848E+0,207.581250E-3,121.092350E-3,100.000000E+0
25.000000E+0,2.503213E+0,244.680915E-6,223.162000E-3,147.215828E-6,100.000000E+0
30.000000E+0,2.509832E+0,3.963164E-3,204.954750E-3,3.871638E-3,100.000000E+0
40.000000E+0,2.540190E+0,36.473760E-3,92.462275E-3,39.537372E-3,100.000000E+0
50.000000E+0,2.518875E+0,10.315691E-3,199.854500E-3,2.278423E-3,100.000000E+0
60.000000E+0,2.508750E+0,48.635692E-3,76.680100E-3,19.070922E-3,100.000000E+0
75.000000E+0,2.516170E+0,19.228805E-3,84.559875E-3,17.765892E-3,100.000000E+0
100.000000E+0,2.441540E+0,46.281861E-3,50.907675E-3,73.506990E-3,100.000000E+0
120.000000E+0,2.544188E+0,39.094742E-3,-47.308050E-3,9.683842E-3,100.000000E+0
150.000000E+0,2.530065E+0,67.289187E-3,129.391000E-3,10.871301E-3,100.000000E+0
200.000000E+0,2.501707E+0,1.042530E-3,27.436750E-3,1.076753E-3,100.000000E+0
250.000000E+0,2.483442E+0,25.231780E-3,-10.264888E-3,22.616204E-3,100.000000E+0
300.000000E+0,2.489047E+0,12.155563E-3,20.015962E-3,17.806005E-3,100.000000E+0
400.000000E+0,2.492757E+0,1.956724E-3,287.860000E-6,3.484999E-3,100.000000E+0
500.000000E+0,2.509400E+0,7.262376E-3,8.530658E-3,5.012616E-3,100.000000E+0
600.000000E+0,2.492345E+0,5.118596E-3,340.517500E-6,2.508512E-3,100.000000E+0
750.000000E+0,2.501190E+0,8.988137E-3,4.587710E-3,3.005277E-3,100.000000E+0
1.000000E+3,2.501548E+0,2.569702E-3,3.897007E-3,4.645012E-3,100.000000E+0
1.200000E+3,2.501383E+0,2.073383E-3,944.345500E-6,1.516558E-3,100.000000E+0
1.500000E+3,2.500932E+0,3.769412E-3,-2.434462E-3,1.506108E-3,100.000000E+0
2.000000E+3,2.503258E+0,1.986409E-3,-3.683329E-3,1.811612E-3,100.000000E+0
2.500000E+3,2.500135E+0,2.041978E-3,-6.694703E-3,1.487866E-3,100.000000E+0
3.000000E+3,2.500788E+0,1.192400E-3,-10.515070E-3,1.408402E-3,100.000000E+0
4.000000E+3,2.501612E+0,1.520845E-3,-12.328275E-3,1.012929E-3,100.000000E+0
5.000000E+3,2.500328E+0,809.301395E-6,-17.632325E-3,971.349830E-6,100.000000E+0
6.000000E+3,2.499772E+0,1.434667E-3,-21.328100E-3,652.309033E-6,100.000000E+0
7.500000E+3,2.500940E+0,707.848854E-6,-26.872625E-3,898.751254E-6,100.000000E+0
10.000000E+3,2.499617E+0,571.286925E-6,-35.260275E-3,544.455753E-6,100.000000E+0
12.000000E+3,2.498842E+0,106.154371E-6,-42.249500E-3,389.699718E-6,100.000000E+0
15.000000E+3,2.498977E+0,366.427007E-6,-52.737475E-3,453.026353E-6,100.000000E+0
20.000000E+3,2.497445E+0,433.906673E-6,-69.649175E-3,559.122341E-6,100.000000E+0
25.000000E+3,2.496020E+0,260.384330E-6,-86.197825E-3,347.415129E-6,100.000000E+0
30.000000E+3,2.494677E+0,317.519686E-6,-102.264750E-3,488.405249E-6,100.000000E+0
40.000000E+3,2.493340E+0,422.196638E-6,-134.978500E-3,260.112956E-6,100.000000E+0
50.000000E+3,2.492020E+0,127.475493E-6,-167.241250E-3,302.862489E-6,100.000000E+0
60.000000E+3,2.490718E+0,478.820164E-6,-199.696500E-3,485.924120E-6,100.000000E+0
75.000000E+3,2.488625E+0,221.415898E-6,-247.745500E-3,216.782725E-6,100.000000E+0
100.000000E+3,2.487327E+0,453.286612E-6,-329.478000E-3,365.563264E-6,100.000000E+0
120.000000E+3,2.484790E+0,175.926121E-6,-394.705500E-3,271.116672E-6,100.000000E+0
150.000000E+3,2.482410E+0,39.370041E-6,-494.012750E-3,445.615515E-6,100.000000E+0
200.000000E+3,2.475540E+0,393.700394E-6,-661.108000E-3,569.225790E-6,100.000000E+0
