Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,1.746605E+0,1.008419E+0,190.728250E-3,111.384011E-3,100.000000E+0
25.000000E+0,2.331147E+0,220.496600E-6,207.337500E-3,241.514492E-6,100.000000E+0
30.000000E+0,2.333590E+0,5.540866E-3,173.048750E-3,16.919125E-3,100.000000E+0
40.000000E+0,2.289083E+0,18.948961E-3,152.987200E-3,54.582234E-3,100.000000E+0
50.000000E+0,2.360060E+0,59.907112E-3,79.546600E-3,49.550457E-3,100.000000E+0
60.000000E+0,2.329870E+0,47.215571E-3,88.350975E-3,27.297378E-3,100.000000E+0
75.000000E+0,2.332515E+0,25.318461E-3,75.982500E-3,19.638959E-3,100.000000E+0
100.000000E+0,2.363973E+0,92.591287E-3,33.573680E-3,44.751928E-3,100.000000E+0
120.000000E+0,2.284070E+0,32.706668E-3,114.909750E-3,21.108205E-3,100.000000E+0
150.000000E+0,2.236058E+0,17.694464E-3,30.800957E-3,35.850513E-3,100.000000E+0
200.000000E+0,2.331340E+0,1.061603E-3,23.191475E-3,463.055296E-6,100.000000E+0
250.000000E+0,2.306612E+0,2.934258E-3,65.796050E-3,3.435672E-3,100.000000E+0
300.000000E+0,2.328005E+0,1.864544E-3,-13.754423E-3,4.464210E-3,100.000000E+0
400.000000E+0,2.316582E+0,5.905321E-3,16.673300E-3,4.596026E-3,100.000000E+0
500.000000E+0,2.333343E+0,6.726903E-3,11.047645E-3,5.432187E-3,100.000000E+0
600.000000E+0,2.336595E+0,3.054787E-3,10.490173E-3,3.078314E-3,100.000000E+0
750.000000E+0,2.322208E+0,9.736800E-3,2.534813E-3,6.076631E-3,100.000000E+0
1.000000E+3,2.330517E+0,2.738598E-3,1.188663E-3,3.752594E-3,100.000000E+0
1.200000E+3,2.328940E+0,6.317472E-3,-1.098664E-3,1.942934E-3,100.000000E+0
1.500000E+3,2.330242E+0,2.503112E-3,-1.354366E-3,1.252194E-3,100.000000E+0
2.000000E+3,2.331720E+0,2.528211E-3,-4.649162E-3,1.477787E-3,100.000000E+0
2.500000E+3,2.329335E+0,2.228424E-3,-5.040825E-3,1.344518E-3,100.000000E+0
3.000000E+3,2.331885E+0,375.333187E-6,-6.625118E-3,1.157489E-3,100.000000E+0
4.000000E+3,2.330435E+0,1.327808E-3,-12.081475E-3,1.117715E-3,100.000000E+0
5.000000E+3,2.330940E+0,902.468835E-6,-14.426700E-3,1.162017E-3,100.000000E+0
6.000000E+3,2.329550E+0,372.155880E-6,-18.296125E-3,374.180233E-6,100.000000E+0
7.500000E+3,2.328867E+0,984.869915E-6,-22.893125E-3,1.151108E-3,100.000000E+0
10.000000E+3,2.328883E+0,539.785836E-6,-31.029675E-3,159.471586E-6,100.000000E+0
12.000000E+3,2.328845E+0,491.553658E-6,-36.991425E-3,43.155786E-6,100.000000E+0
15.000000E+3,2.327777E+0,512.707275E-6,-45.794300E-3,335.818254E-6,100.000000E+0
20.000000E+3,2.327037E+0,236.999470E-6,-60.812650E-3,72.497534E-6,100.000000E+0
25.000000E+3,2.326185E+0,165.000005E-6,-75.203575E-3,426.625494E-6,100.000000E+0
30.000000E+3,2.324987E+0,977.531969E-6,-89.764000E-3,377.579515E-6,100.000000E+0
40.000000E+3,2.323552E+0,401.893953E-6,-118.241500E-3,349.510014E-6,100.000000E+0
50.000000E+3,2.322050E+0,221.923411E-6,-146.279000E-3,462.528378E-6,100.000000E+0
60.000000E+3,2.321242E+0,704.250488E-6,-175.186250E-3,282.354719E-6,100.000000E+0
75.000000E+3,2.319870E+0,311.528493E-6,-216.787750E-3,452.561253E-6,100.000000E+0
100.000000E+3,2.317957E+0,449.019766E-6,-287.946000E-3,388.193895E-6,100.000000E+0
120.000000E+3,2.317350E+0,392.492035E-6,-345.022750E-3,406.365214E-6,100.000000E+0
150.000000E+3,2.314833E+0,440.134922E-6,-431.189500E-3,280.162899E-6,100.000000E+0
200.000000E+3,2.311098E+0,113.219913E-6,-578.529500E-3,518.456122E-6,100.000000E+0
