Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,3.624273E+0,9.108656E-3,1.318588E+0,36.955872E-3,100.000000E+0
25.000000E+0,3.615252E+0,985.022207E-6,1.058283E+0,911.876499E-6,100.000000E+0
30.000000E+0,3.624588E+0,4.145675E-3,920.678000E-3,10.880889E-3,100.000000E+0
40.000000E+0,3.630065E+0,93.398269E-3,787.035000E-3,41.473914E-3,100.000000E+0
50.000000E+0,3.763890E+0,32.083503E-3,440.007500E-3,47.235664E-3,100.000000E+0
60.000000E+0,3.560948E+0,37.021443E-3,525.998500E-3,18.471196E-3,100.000000E+0
75.000000E+0,3.630838E+0,53.923720E-3,364.680500E-3,38.536320E-3,100.000000E+0
100.000000E+0,3.548600E+0,101.042848E-3,204.816000E-3,111.714849E-3,100.000000E+0
120.000000E+0,3.812798E+0,33.599857E-3,236.964250E-3,86.574671E-3,100.000000E+0
150.000000E+0,3.737878E+0,36.939782E-3,-14.390125E-3,52.345839E-3,100.000000E+0
200.000000E+0,3.614528E+0,1.748705E-3,116.228250E-3,2.566863E-3,100.000000E+0
250.000000E+0,3.671695E+0,44.318906E-3,39.368417E-3,43.369157E-3,100.000000E+0
300.000000E+0,3.643948E+0,7.914715E-3,52.660200E-3,24.894532E-3,100.000000E+0
400.000000E+0,3.628812E+0,31.191573E-3,47.864525E-3,6.838678E-3,100.000000E+0
500.000000E+0,3.603680E+0,20.233697E-3,16.492600E-3,3.009082E-3,100.000000E+0
600.000000E+0,3.614482E+0,8.222802E-3,-8.339107E-3,1.239827E-3,100.000000E+0
750.000000E+0,3.629060E+0,16.653728E-3,-18.894300E-3,5.251400E-3,100.000000E+0
1.000000E+3,3.610882E+0,6.347347E-3,-52.708100E-3,6.311599E-3,100.000000E+0
1.200000E+3,3.606715E+0,9.232839E-3,-70.702925E-3,2.815218E-3,100.000000E+0
1.500000E+3,3.618650E+0,8.271859E-3,-94.819925E-3,3.911535E-3,100.000000E+0
2.000000E+3,3.616315E+0,2.718175E-3,-142.480500E-3,2.305893E-3,100.000000E+0
2.500000E+3,3.613985E+0,4.469757E-3,-182.710000E-3,847.429053E-6,100.000000E+0
3.000000E+3,3.608962E+0,947.057946E-6,-226.350750E-3,1.843502E-3,100.000000E+0
4.000000E+3,3.610160E+0,2.250256E-3,-303.386750E-3,459.830064E-6,100.000000E+0
5.000000E+3,3.607997E+0,2.074673E-3,-380.074500E-3,2.102582E-3,100.000000E+0
6.000000E+3,3.603368E+0,1.452814E-3,-454.246000E-3,4.122677E-3,100.000000E+0
7.500000E+3,3.600730E+0,1.890648E-3,-574.299500E-3,849.675379E-6,100.000000E+0
10.000000E+3,3.590630E+0,1.834353E-3,-766.251500E-3,4.158757E-3,100.000000E+0
12.000000E+3,3.580230E+0,850.235260E-6,-917.752000E-3,1.512648E-3,100.000000E+0
15.000000E+3,3.560412E+0,5.769044E-3,-1.140842E+0,2.108879E-3,100.000000E+0
20.000000E+3,3.530582E+0,1.198423E-3,-1.519572E+0,4.561055E-3,100.000000E+0
25.000000E+3,3.488005E+0,1.579818E-3,-1.888310E+0,3.712425E-3,100.000000E+0
30.000000E+3,3.439230E+0,2.773364E-3,-2.265265E+0,3.487266E-3,100.000000E+0
40.000000E+3,3.315745E+0,1.698551E-3,-3.002133E+0,2.145768E-3,100.000000E+0
50.000000E+3,3.161775E+0,2.522524E-3,-3.723445E+0,4.887159E-3,100.000000E+0
60.000000E+3,2.978860E+0,2.197191E-3,-4.453925E+0,2.849390E-3,100.000000E+0
75.000000E+3,2.653275E+0,1.447316E-3,-5.493885E+0,6.928681E-3,100.000000E+0
100.000000E+3,1.961753E+0,8.027859E-3,-7.178757E+0,19.653074E-3,100.000000E+0
120.000000E+3,1.305000E+0,5.966268E-3,-8.456730E+0,8.378404E-3,100.000000E+0
150.000000E+3,113.175675E-3,13.597341E-3,-10.221175E+0,29.404368E-3,100.000000E+0
200.000000E+3,-2.181145E+0,14.782337E-3,-12.700475E+0,11.828858E-3,100.000000E+0
