Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,V_Arduino (V),Vac (mV),Vdc (mV),P,I,D
8.175932E+3,127.746043E+0,130.570000E+0,-1.425689E+0,0.000000E+0,1.337360E+0,1.764916E+0,7.284080E+0,-76.853060E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.220826E+3,126.623704E+0,129.490000E+0,-1.416747E+0,0.000000E+0,1.337322E+0,1.667668E+0,7.502824E+0,-78.231960E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.265720E+3,125.501340E+0,128.380000E+0,-1.412276E+0,0.000000E+0,1.332458E+0,955.886400E-3,7.712136E+0,-79.487060E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.310609E+3,124.379001E+0,127.250000E+0,-1.418927E+0,0.000000E+0,1.345856E+0,1.005298E+0,7.955476E+0,-80.921900E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.355508E+3,123.256762E+0,126.120000E+0,-1.438964E+0,0.000000E+0,1.317504E+0,327.910160E-3,8.102396E+0,-81.492400E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.400380E+3,122.134297E+0,124.960000E+0,-1.465700E+0,0.000000E+0,1.250510E+0,-1.347512E+0,8.380834E+0,-82.913940E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.445273E+3,121.012483E+0,123.760000E+0,-1.490202E+0,0.000000E+0,1.189166E+0,-3.007636E+0,8.673166E+0,-84.329100E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.490167E+3,119.890169E+0,122.630000E+0,-1.512574E+0,0.000000E+0,1.183918E+0,-1.507771E+0,9.009220E+0,-85.748440E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.535078E+3,118.767830E+0,121.420000E+0,-1.539410E+0,0.000000E+0,1.020698E+0,-7.783860E+0,9.472038E+0,-87.640700E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.579590E+3,117.645041E+0,120.260000E+0,-1.555014E+0,0.000000E+0,847.129600E-3,-11.896860E+0,9.897330E+0,-89.262020E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.624113E+3,116.532252E+0,119.090000E+0,-1.565956E+0,0.000000E+0,883.323000E-3,-10.960860E+0,10.295560E+0,-90.728620E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.668635E+3,115.419163E+0,117.950000E+0,-1.570204E+0,0.000000E+0,860.426200E-3,-9.066972E+0,10.560080E+0,-91.571840E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.713165E+3,114.306125E+0,116.790000E+0,-1.574582E+0,0.000000E+0,777.340200E-3,-3.287476E+0,10.924200E+0,-92.603160E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.757693E+3,113.192861E+0,115.640000E+0,-1.572292E+0,1.000000E+0,771.919200E-3,-11.801560E+0,11.270240E+0,-93.725120E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.802223E+3,112.079672E+0,114.500000E+0,-1.558779E+0,1.000000E+0,772.082200E-3,-11.879800E+0,11.601660E+0,-94.735720E+0,760.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.846752E+3,110.966409E+0,113.380000E+0,-1.554152E+0,1.000000E+0,728.839800E-3,-15.917040E+0,11.988260E+0,-95.827020E+0,820.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.891289E+3,109.853195E+0,112.260000E+0,-1.549585E+0,0.000000E+0,777.355000E-3,-22.691160E+0,12.382140E+0,-96.926980E+0,820.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.935819E+3,108.739781E+0,111.180000E+0,-1.540562E+0,0.000000E+0,750.513800E-3,-23.581660E+0,12.862840E+0,-98.203640E+0,760.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
8.980339E+3,107.626518E+0,110.100000E+0,-1.524802E+0,0.000000E+0,736.846400E-3,-25.929500E+0,13.445580E+0,-99.597100E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.024872E+3,106.513529E+0,109.040000E+0,-1.504541E+0,0.000000E+0,733.247000E-3,-25.809680E+0,13.991020E+0,-100.967800E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.069403E+3,105.400190E+0,107.950000E+0,-1.482133E+0,0.000000E+0,739.654800E-3,-25.690220E+0,14.470940E+0,-102.339800E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.113940E+3,104.286927E+0,106.890000E+0,-1.459742E+0,0.000000E+0,729.635000E-3,-13.310760E+0,14.904460E+0,-103.741200E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.158471E+3,103.173488E+0,105.820000E+0,-1.448531E+0,0.000000E+0,715.227800E-3,-13.686260E+0,15.588120E+0,-105.277600E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.203005E+3,102.060224E+0,104.740000E+0,-1.446187E+0,0.000000E+0,771.404800E-3,-12.843440E+0,16.351280E+0,-106.983000E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.247556E+3,100.946860E+0,103.650000E+0,-1.443861E+0,0.000000E+0,815.282400E-3,-10.751920E+0,17.152620E+0,-108.635400E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.292080E+3,99.833097E+0,102.540000E+0,-1.443855E+0,0.000000E+0,782.163800E-3,-12.339800E+0,17.956900E+0,-109.993600E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.336609E+3,98.719983E+0,101.410000E+0,-1.448253E+0,0.000000E+0,759.346800E-3,-16.312740E+0,18.626560E+0,-111.070600E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.381148E+3,97.606769E+0,100.290000E+0,-1.463933E+0,0.000000E+0,707.956200E-3,-19.143860E+0,19.116260E+0,-111.871800E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.425689E+3,96.493306E+0,99.330000E+0,-1.484211E+0,0.000000E+0,731.696200E-3,-19.431340E+0,19.553480E+0,-112.542200E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.470215E+3,95.379767E+0,98.270000E+0,-1.502273E+0,0.000000E+0,778.235000E-3,-18.313840E+0,19.930860E+0,-113.104000E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.514741E+3,94.266628E+0,97.180000E+0,-1.475303E+0,0.000000E+0,764.805800E-3,-19.123240E+0,20.235780E+0,-113.582000E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.559270E+3,93.153465E+0,96.230000E+0,-1.425823E+0,0.000000E+0,768.708000E-3,-19.655060E+0,20.557500E+0,-114.031200E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.603797E+3,92.040251E+0,95.250000E+0,-1.403450E+0,0.000000E+0,797.956000E-3,-20.196360E+0,20.905820E+0,-114.460600E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.648358E+3,90.927062E+0,94.320000E+0,-1.394597E+0,0.000000E+0,774.174800E-3,-21.944020E+0,21.203160E+0,-114.815000E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.692867E+3,90.000000E+0,93.460000E+0,-1.374441E+0,0.000000E+0,756.415600E-3,-23.406080E+0,21.566720E+0,-115.196200E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.737405E+3,90.000000E+0,92.640000E+0,-1.320367E+0,0.000000E+0,750.773600E-3,-22.948060E+0,21.975620E+0,-115.469800E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.781941E+3,90.000000E+0,91.850000E+0,-1.264154E+0,0.000000E+0,730.779200E-3,-22.610220E+0,22.348200E+0,-115.782200E+0,700.000000E-3,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.826506E+3,90.000000E+0,91.120000E+0,-1.208048E+0,0.000000E+0,735.011400E-3,-22.462400E+0,22.572460E+0,-116.050400E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.871021E+3,90.000000E+0,90.420000E+0,-1.140756E+0,4.000000E+0,726.810400E-3,-20.470720E+0,22.839820E+0,-116.354400E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.915539E+3,90.000000E+0,89.760000E+0,-1.080011E+0,14.000000E+0,703.949800E-3,-17.363240E+0,23.038540E+0,-116.497000E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
9.960084E+3,90.000000E+0,89.420000E+0,-1.023745E+0,10.000000E+0,640.546000E-3,-4.964878E+0,23.088620E+0,-116.424200E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.004617E+3,90.000000E+0,89.760000E+0,-967.752844E-3,9.000000E+0,644.465200E-3,-5.365118E+0,23.079920E+0,-116.356000E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.049147E+3,90.000000E+0,89.970000E+0,-851.127272E-3,10.000000E+0,644.884800E-3,-5.237944E+0,23.147620E+0,-116.314600E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.093712E+3,90.000000E+0,89.980000E+0,-530.064289E-3,10.000000E+0,644.392600E-3,-6.540846E+0,23.194400E+0,-116.268200E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.138709E+3,90.000000E+0,90.040000E+0,-101.051957E-3,9.000000E+0,659.651200E-3,-13.797036E+0,23.298480E+0,-116.224000E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.183213E+3,90.000000E+0,90.080000E+0,172.893382E-3,10.000000E+0,641.321000E-3,-15.605440E+0,23.396920E+0,-116.188600E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.616679E+3,91.232614E+0,90.120000E+0,188.524990E-3,10.000000E+0,615.776800E-3,-16.492240E+0,23.384140E+0,-116.125200E+0,1.840000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.661212E+3,91.232614E+0,90.120000E+0,87.363132E-3,6.000000E+0,632.797200E-3,-17.851580E+0,23.213260E+0,-115.863200E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.705755E+3,92.345927E+0,91.460000E+0,37.788826E-3,1.000000E+0,648.276200E-3,-23.584880E+0,22.986840E+0,-115.470200E+0,1.660000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.750283E+3,93.459516E+0,92.020000E+0,22.062783E-3,18.000000E+0,667.969800E-3,-17.797260E+0,22.999900E+0,-115.289600E+0,1.120000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.794818E+3,94.572705E+0,92.150000E+0,300.583049E-3,8.000000E+0,727.273200E-3,-15.247140E+0,22.750080E+0,-114.856600E+0,1.840000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.839326E+3,95.686093E+0,93.820000E+0,727.397418E-3,12.000000E+0,779.663400E-3,-11.349700E+0,22.331040E+0,-114.278800E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.883861E+3,96.798782E+0,94.880000E+0,882.438188E-3,14.000000E+0,783.387800E-3,-11.595680E+0,22.123980E+0,-113.849200E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.928395E+3,97.912146E+0,95.900000E+0,985.870458E-3,12.000000E+0,742.359400E-3,-11.435480E+0,21.714580E+0,-113.182600E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
10.972920E+3,99.025509E+0,97.220000E+0,1.172438E+0,15.000000E+0,671.766800E-3,-16.378740E+0,21.733740E+0,-112.758400E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.017462E+3,100.138623E+0,98.300000E+0,1.484545E+0,17.000000E+0,646.551400E-3,-17.748020E+0,21.122920E+0,-112.408600E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.061999E+3,101.252187E+0,99.330000E+0,1.605740E+0,16.000000E+0,777.012400E-3,-9.717668E+0,20.515640E+0,-111.879000E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.106537E+3,102.365600E+0,100.540000E+0,1.531466E+0,1.000000E+0,721.256000E-3,-10.773472E+0,20.011620E+0,-111.283800E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.151088E+3,103.479064E+0,101.960000E+0,1.538150E+0,8.000000E+0,622.756400E-3,-12.713020E+0,19.710280E+0,-110.860800E+0,1.720000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.195614E+3,104.592828E+0,102.780000E+0,1.515602E+0,2.000000E+0,597.419000E-3,-13.625020E+0,19.202520E+0,-110.421200E+0,1.240000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.240169E+3,105.705991E+0,104.160000E+0,1.567103E+0,11.000000E+0,670.695400E-3,-16.373860E+0,18.596660E+0,-109.973000E+0,1.300000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.284692E+3,106.819855E+0,104.990000E+0,1.596302E+0,4.000000E+0,735.770200E-3,-23.516140E+0,18.079980E+0,-109.363200E+0,1.480000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.329225E+3,107.932944E+0,106.370000E+0,1.587287E+0,14.000000E+0,724.615200E-3,-18.859940E+0,17.423540E+0,-108.850000E+0,1.600000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.373767E+3,109.046258E+0,107.190000E+0,1.493061E+0,5.000000E+0,792.367000E-3,-11.995640E+0,17.052980E+0,-108.349400E+0,1.780000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.418296E+3,110.159796E+0,108.540000E+0,1.486442E+0,15.000000E+0,797.383200E-3,-8.745012E+0,16.673740E+0,-107.808000E+0,1.840000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.462850E+3,111.273035E+0,109.440000E+0,1.486481E+0,6.000000E+0,793.437000E-3,-7.585742E+0,16.331680E+0,-107.325000E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.507367E+3,112.386874E+0,110.790000E+0,1.477538E+0,19.000000E+0,886.228800E-3,-18.265320E+0,15.942720E+0,-106.674600E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.551902E+3,113.499812E+0,111.660000E+0,1.486368E+0,8.000000E+0,856.345600E-3,-19.592660E+0,15.675920E+0,-106.183200E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.596430E+3,114.613176E+0,113.020000E+0,1.497612E+0,23.000000E+0,945.949600E-3,-16.670800E+0,15.347060E+0,-105.575400E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.640968E+3,115.726390E+0,113.880000E+0,1.508945E+0,10.000000E+0,1.042024E+0,-13.911560E+0,15.138440E+0,-105.126800E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.685426E+3,116.839828E+0,115.220000E+0,1.504568E+0,26.000000E+0,1.041708E+0,-13.469820E+0,14.783680E+0,-104.384800E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.729959E+3,117.951292E+0,116.130000E+0,1.497859E+0,13.000000E+0,1.015753E+0,-13.593900E+0,14.492460E+0,-103.793400E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.774496E+3,119.064606E+0,117.440000E+0,1.493679E+0,28.000000E+0,1.078626E+0,-11.514440E+0,14.250920E+0,-103.287800E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.819027E+3,120.178044E+0,118.330000E+0,1.498579E+0,16.000000E+0,1.182156E+0,-9.179528E+0,13.924860E+0,-102.542600E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.863559E+3,121.291308E+0,119.690000E+0,1.498556E+0,29.000000E+0,1.154748E+0,-8.878568E+0,13.705380E+0,-101.983200E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.908142E+3,122.404597E+0,120.610000E+0,1.498156E+0,19.000000E+0,1.142628E+0,-9.047420E+0,13.494440E+0,-101.420000E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.952622E+3,123.519185E+0,121.880000E+0,1.497753E+0,31.000000E+0,1.124276E+0,-9.008858E+0,13.257680E+0,-100.800800E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
11.997161E+3,124.631174E+0,122.860000E+0,1.510967E+0,24.000000E+0,1.129118E+0,-8.424696E+0,13.039360E+0,-100.190000E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.041692E+3,125.744663E+0,124.050000E+0,1.508749E+0,31.000000E+0,1.086898E+0,-8.522786E+0,12.773960E+0,-99.483520E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.086228E+3,126.857926E+0,125.140000E+0,1.508994E+0,28.000000E+0,1.110864E+0,-8.338122E+0,12.668860E+0,-99.097980E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.130762E+3,127.971340E+0,126.230000E+0,1.484552E+0,32.000000E+0,1.080034E+0,-8.264156E+0,12.392180E+0,-98.347520E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.175287E+3,129.084679E+0,127.420000E+0,1.504740E+0,35.000000E+0,1.097934E+0,-7.734852E+0,12.170320E+0,-97.710720E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.219811E+3,130.197817E+0,128.410000E+0,1.488732E+0,34.000000E+0,1.103180E+0,-7.053956E+0,11.933080E+0,-96.998320E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.264357E+3,131.310906E+0,129.630000E+0,1.513495E+0,38.000000E+0,1.186056E+0,-5.149610E+0,11.699280E+0,-96.324600E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.308887E+3,132.424570E+0,130.720000E+0,1.491139E+0,37.000000E+0,1.227364E+0,-3.061468E+0,11.526700E+0,-95.825460E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.353427E+3,133.537808E+0,131.870000E+0,1.497876E+0,41.000000E+0,1.174900E+0,-2.239352E+0,11.302260E+0,-95.088940E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.397956E+3,134.651297E+0,132.970000E+0,1.504514E+0,41.000000E+0,1.176912E+0,-2.782416E+0,11.106140E+0,-94.396800E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.442487E+3,135.764536E+0,134.080000E+0,1.517876E+0,42.000000E+0,1.167470E+0,-2.164438E+0,10.902820E+0,-93.744580E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.487045E+3,136.877799E+0,135.210000E+0,1.526864E+0,45.000000E+0,1.215608E+0,-5.119608E+0,10.741460E+0,-93.183500E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.531555E+3,137.991763E+0,136.300000E+0,1.504500E+0,46.000000E+0,1.250866E+0,-4.357004E+0,10.531580E+0,-92.483840E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.576121E+3,139.104502E+0,137.370000E+0,1.504387E+0,45.000000E+0,1.299782E+0,-3.230360E+0,10.315300E+0,-91.756380E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.620628E+3,140.218665E+0,138.560000E+0,1.497656E+0,48.000000E+0,1.298198E+0,-2.466376E+0,10.176040E+0,-91.220200E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.665154E+3,141.331329E+0,139.700000E+0,1.486341E+0,52.000000E+0,1.315532E+0,-1.901884E+0,9.998970E+0,-90.580720E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.709693E+3,142.444493E+0,140.750000E+0,1.490922E+0,49.000000E+0,1.336154E+0,-1.201838E+0,9.802292E+0,-89.831040E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.754217E+3,143.557956E+0,141.950000E+0,1.515828E+0,55.000000E+0,1.414826E+0,-15.470600E-3,9.590832E+0,-89.021960E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.798745E+3,144.671070E+0,142.960000E+0,1.522624E+0,55.000000E+0,1.411124E+0,745.091200E-3,9.428446E+0,-88.376140E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.843282E+3,145.784259E+0,144.120000E+0,1.520436E+0,53.000000E+0,1.438886E+0,1.816438E+0,9.231134E+0,-87.552820E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.887808E+3,146.897672E+0,145.260000E+0,1.493374E+0,58.000000E+0,1.485746E+0,2.750354E+0,9.130408E+0,-87.128820E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.932346E+3,148.010836E+0,146.310000E+0,1.488888E+0,58.000000E+0,1.533452E+0,1.907303E+0,8.924718E+0,-86.083180E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
12.976878E+3,149.124275E+0,147.480000E+0,1.500116E+0,60.000000E+0,1.533308E+0,1.441176E+0,8.788048E+0,-85.465300E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.021770E+3,150.237589E+0,148.580000E+0,1.495558E+0,65.000000E+0,1.576358E+0,2.514268E+0,8.637324E+0,-84.758880E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.066650E+3,151.359878E+0,149.630000E+0,1.506752E+0,64.000000E+0,1.606150E+0,2.473609E+0,8.490168E+0,-84.040980E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.111563E+3,152.481892E+0,150.850000E+0,1.497958E+0,65.000000E+0,1.694194E+0,1.706778E+0,8.296024E+0,-83.178060E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.156455E+3,153.604706E+0,151.950000E+0,1.485167E+0,69.000000E+0,1.782640E+0,3.093740E+0,8.082578E+0,-82.188100E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.201337E+3,154.726995E+0,152.960000E+0,1.492290E+0,72.000000E+0,1.848234E+0,6.444702E+0,7.931850E+0,-81.442300E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.246244E+3,155.849059E+0,154.180000E+0,1.501277E+0,70.000000E+0,1.909194E+0,6.921526E+0,7.812082E+0,-80.765800E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.291116E+3,156.971724E+0,155.280000E+0,1.492355E+0,74.000000E+0,1.960258E+0,7.440676E+0,7.670388E+0,-79.986900E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.336005E+3,158.093538E+0,156.370000E+0,1.483468E+0,77.000000E+0,1.961196E+0,7.734830E+0,7.545174E+0,-79.248100E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.380901E+3,159.215752E+0,157.500000E+0,1.483612E+0,79.000000E+0,1.962108E+0,7.568542E+0,7.418002E+0,-78.453520E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.425792E+3,160.338166E+0,158.650000E+0,1.501505E+0,81.000000E+0,2.012098E+0,8.202944E+0,7.319658E+0,-77.875040E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.470693E+3,161.460430E+0,159.730000E+0,1.499300E+0,85.000000E+0,2.079434E+0,8.880930E+0,7.148950E+0,-76.791460E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.515569E+3,162.582970E+0,160.860000E+0,1.490344E+0,91.000000E+0,2.065994E+0,9.250478E+0,7.052424E+0,-76.156040E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
13.560465E+3,163.704859E+0,161.920000E+0,1.499085E+0,91.000000E+0,2.108122E+0,7.657770E+0,6.935770E+0,-75.379320E+0,2.650000E+0,200.000000E+0,75.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
