Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,V_Arduino (V),Vac (mV),Vdc (mV),P,I,D
949.375301E+0,281.030822E+0,289.910000E+0,-249.528826E-3,0.000000E+0,1.820122E+0,4.120264E+0,1.865996E+0,-18.057020E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
994.358874E+0,279.909358E+0,289.570000E+0,-298.510689E-3,0.000000E+0,1.828172E+0,4.169914E+0,1.876954E+0,-18.019660E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.039241E+3,278.784769E+0,289.240000E+0,-296.280543E-3,0.000000E+0,1.843882E+0,4.117104E+0,1.891492E+0,-17.976620E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.084136E+3,277.662705E+0,288.670000E+0,-320.694290E-3,0.000000E+0,1.858730E+0,4.122980E+0,1.909888E+0,-17.959420E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.129020E+3,276.540341E+0,288.010000E+0,-371.801919E-3,0.000000E+0,1.882186E+0,4.014012E+0,1.934116E+0,-17.900200E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.173906E+3,275.418251E+0,287.240000E+0,-474.270256E-3,0.000000E+0,1.910132E+0,4.041524E+0,1.963594E+0,-17.872060E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.218795E+3,274.296087E+0,286.150000E+0,-623.615962E-3,0.000000E+0,1.940528E+0,4.029828E+0,1.997724E+0,-17.863540E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.263683E+3,273.173873E+0,284.950000E+0,-793.096775E-3,0.000000E+0,1.978892E+0,3.848536E+0,2.034666E+0,-17.153840E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.308574E+3,272.051659E+0,283.350000E+0,-1.006969E+0,0.000000E+0,2.019294E+0,3.710204E+0,2.075098E+0,-17.124280E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.353465E+3,270.929395E+0,281.520000E+0,-1.243112E+0,0.000000E+0,2.059810E+0,3.624978E+0,2.120674E+0,-17.241960E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.398347E+3,269.807105E+0,279.410000E+0,-1.548274E+0,0.000000E+0,2.106790E+0,3.694146E+0,2.169390E+0,-17.690000E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.443237E+3,268.685066E+0,277.240000E+0,-1.897977E+0,0.000000E+0,2.155900E+0,3.800154E+0,2.220882E+0,-18.276620E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.488126E+3,267.562827E+0,274.460000E+0,-2.265593E+0,0.000000E+0,2.206020E+0,3.836068E+0,2.275478E+0,-18.396220E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.533009E+3,266.440588E+0,271.420000E+0,-2.595376E+0,0.000000E+0,2.263814E+0,3.660418E+0,2.331310E+0,-18.058860E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.577904E+3,265.318524E+0,268.440000E+0,-2.934010E+0,12.000000E+0,2.318692E+0,3.592452E+0,2.388196E+0,-18.201540E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.622774E+3,264.196134E+0,264.840000E+0,-3.352858E+0,48.000000E+0,2.373002E+0,3.553116E+0,2.444560E+0,-18.456020E+0,1.420000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.667644E+3,263.074395E+0,261.680000E+0,-3.740406E+0,91.000000E+0,2.422900E+0,3.480038E+0,2.496382E+0,-18.709620E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.712524E+3,261.952631E+0,259.620000E+0,-4.103748E+0,100.000000E+0,2.470700E+0,3.574516E+0,2.540418E+0,-18.950840E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.757423E+3,260.830642E+0,259.250000E+0,-4.313704E+0,96.000000E+0,2.505496E+0,3.543594E+0,2.572734E+0,-19.159420E+0,4.005000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.802304E+3,259.708178E+0,259.620000E+0,-4.135850E+0,91.000000E+0,2.534152E+0,3.592532E+0,2.599846E+0,-19.343820E+0,4.280000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.847191E+3,258.586139E+0,259.520000E+0,-3.211136E+0,96.000000E+0,2.555446E+0,3.534792E+0,2.625990E+0,-19.530140E+0,3.785000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.892086E+3,257.463974E+0,258.780000E+0,-1.704564E+0,98.000000E+0,2.581424E+0,3.593862E+0,2.651024E+0,-19.737700E+0,3.785000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.936997E+3,256.341585E+0,257.750000E+0,-481.179505E-3,100.000000E+0,2.602962E+0,3.523860E+0,2.677042E+0,-19.904580E+0,4.170000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.981850E+3,255.218821E+0,256.840000E+0,-126.964654E-3,100.000000E+0,2.627288E+0,3.605180E+0,2.700418E+0,-20.075660E+0,4.390000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.026747E+3,254.097482E+0,255.910000E+0,-521.147071E-3,100.000000E+0,2.646454E+0,3.611082E+0,2.721768E+0,-20.225200E+0,4.500000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.071625E+3,252.975068E+0,255.010000E+0,-1.013546E+0,100.000000E+0,2.665740E+0,3.581554E+0,2.739544E+0,-20.372480E+0,4.500000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.116513E+3,251.853103E+0,254.090000E+0,-1.236454E+0,100.000000E+0,2.678040E+0,3.601456E+0,2.755804E+0,-20.495980E+0,4.500000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.161410E+3,250.730914E+0,253.100000E+0,-1.249956E+0,100.000000E+0,2.692414E+0,3.641684E+0,2.768842E+0,-20.666060E+0,4.500000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.206291E+3,249.608500E+0,252.020000E+0,-1.223211E+0,100.000000E+0,2.703952E+0,3.632994E+0,2.780186E+0,-20.762520E+0,4.500000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.251179E+3,248.486461E+0,251.030000E+0,-1.238648E+0,100.000000E+0,2.708528E+0,3.588152E+0,2.786356E+0,-20.815740E+0,4.500000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.296063E+3,247.364272E+0,249.710000E+0,-1.292100E+0,100.000000E+0,2.716838E+0,3.627802E+0,2.791158E+0,-21.026640E+0,4.500000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.340963E+3,246.242158E+0,248.830000E+0,-1.347785E+0,94.000000E+0,2.716766E+0,3.684754E+0,2.791978E+0,-21.145200E+0,4.500000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.385838E+3,245.119668E+0,247.860000E+0,-1.436956E+0,91.000000E+0,2.716102E+0,3.716882E+0,2.789336E+0,-21.133380E+0,4.170000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.430724E+3,243.997779E+0,246.820000E+0,-1.465884E+0,88.000000E+0,2.711146E+0,3.681678E+0,2.782028E+0,-21.077360E+0,3.675000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.475628E+3,242.875640E+0,245.700000E+0,-1.416841E+0,82.000000E+0,2.700884E+0,3.661312E+0,2.771286E+0,-21.002680E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.520496E+3,241.753051E+0,244.750000E+0,-1.350060E+0,77.000000E+0,2.686766E+0,3.833264E+0,2.757644E+0,-20.918220E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.565392E+3,240.631337E+0,243.730000E+0,-1.341123E+0,69.000000E+0,2.679390E+0,3.675188E+0,2.746610E+0,-20.846860E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.610272E+3,239.508947E+0,242.630000E+0,-1.390150E+0,68.000000E+0,2.671248E+0,3.728002E+0,2.738962E+0,-20.799880E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.655195E+3,238.386933E+0,241.450000E+0,-1.381223E+0,65.000000E+0,2.665964E+0,3.734660E+0,2.733274E+0,-20.774800E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.700069E+3,237.263869E+0,240.280000E+0,-1.372382E+0,63.000000E+0,2.661882E+0,3.688494E+0,2.736832E+0,-21.654140E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.744983E+3,236.142005E+0,239.110000E+0,-1.418991E+0,58.000000E+0,2.655490E+0,3.924144E+0,2.734066E+0,-21.768380E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.789839E+3,235.019166E+0,238.050000E+0,-1.503465E+0,55.000000E+0,2.651278E+0,4.042978E+0,2.731244E+0,-21.658920E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.834732E+3,233.897777E+0,236.890000E+0,-1.552406E+0,53.000000E+0,2.653348E+0,3.981008E+0,2.730050E+0,-21.613900E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.879630E+3,232.775437E+0,235.670000E+0,-1.541459E+0,50.000000E+0,2.652656E+0,3.988024E+0,2.728834E+0,-21.573200E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.924596E+3,231.652998E+0,234.540000E+0,-1.512769E+0,48.000000E+0,2.652214E+0,3.886846E+0,2.728546E+0,-21.495680E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.969479E+3,230.528834E+0,233.440000E+0,-1.521661E+0,47.000000E+0,2.651438E+0,3.968100E+0,2.729456E+0,-21.467180E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.014375E+3,229.406770E+0,232.240000E+0,-1.547843E+0,42.000000E+0,2.654486E+0,3.917988E+0,2.730222E+0,-21.438520E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.059256E+3,228.284355E+0,231.140000E+0,-1.549518E+0,42.000000E+0,2.657988E+0,3.935618E+0,2.731772E+0,-21.433080E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.104150E+3,227.162341E+0,229.970000E+0,-1.531768E+0,40.000000E+0,2.657438E+0,3.901538E+0,2.733712E+0,-21.431000E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.149043E+3,226.040002E+0,228.800000E+0,-1.521136E+0,33.000000E+0,2.663974E+0,3.835260E+0,2.735182E+0,-21.398760E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.193939E+3,224.917663E+0,227.880000E+0,-1.530462E+0,29.000000E+0,2.654746E+0,3.997044E+0,2.737572E+0,-21.363400E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.238824E+3,223.795274E+0,226.950000E+0,-1.539326E+0,28.000000E+0,2.661022E+0,3.984594E+0,2.742030E+0,-21.363060E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.283717E+3,222.673134E+0,225.660000E+0,-1.492482E+0,28.000000E+0,2.668966E+0,3.728692E+0,2.746902E+0,-21.364300E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.328604E+3,221.550820E+0,224.380000E+0,-1.398881E+0,26.000000E+0,2.672140E+0,3.999948E+0,2.752308E+0,-21.378960E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.373497E+3,220.428631E+0,223.260000E+0,-1.372201E+0,24.000000E+0,2.680100E+0,3.826926E+0,2.757038E+0,-21.402540E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.418380E+3,219.306317E+0,222.150000E+0,-1.479176E+0,23.000000E+0,2.681716E+0,3.857052E+0,2.762074E+0,-21.434040E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.463271E+3,218.184253E+0,221.040000E+0,-1.601702E+0,20.000000E+0,2.689034E+0,3.675632E+0,2.768230E+0,-21.491460E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.508185E+3,217.061964E+0,219.870000E+0,-1.603946E+0,18.000000E+0,2.695536E+0,3.868340E+0,2.773950E+0,-21.500740E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.553088E+3,215.939124E+0,218.780000E+0,-1.526011E+0,16.000000E+0,2.701432E+0,3.789244E+0,2.779970E+0,-21.534980E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.597967E+3,214.816535E+0,217.640000E+0,-1.499137E+0,15.000000E+0,2.705460E+0,3.794038E+0,2.786364E+0,-21.583180E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.642855E+3,213.694571E+0,216.500000E+0,-1.505585E+0,14.000000E+0,2.711348E+0,3.806954E+0,2.792976E+0,-21.631940E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.687748E+3,212.572357E+0,215.440000E+0,-1.507769E+0,11.000000E+0,2.717672E+0,3.831158E+0,2.799912E+0,-21.683500E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.732671E+3,211.450043E+0,214.390000E+0,-1.507984E+0,9.000000E+0,2.723312E+0,3.833750E+0,2.807132E+0,-21.729220E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.777523E+3,210.326953E+0,213.270000E+0,-1.494820E+0,8.000000E+0,2.729778E+0,3.786702E+0,2.814824E+0,-21.785260E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.822415E+3,209.205664E+0,212.170000E+0,-1.467910E+0,5.000000E+0,2.738258E+0,3.809234E+0,2.822300E+0,-21.866140E+0,1.720000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.867299E+3,208.083375E+0,211.090000E+0,-1.443360E+0,4.000000E+0,2.744216E+0,3.876482E+0,2.831062E+0,-21.941500E+0,1.480000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.912186E+3,206.961261E+0,210.000000E+0,-1.448024E+0,2.000000E+0,2.753654E+0,3.841660E+0,2.841190E+0,-22.036760E+0,1.240000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.957070E+3,205.839097E+0,208.930000E+0,-1.463828E+0,1.000000E+0,2.763230E+0,3.818774E+0,2.855700E+0,-22.151760E+0,1.060000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.001964E+3,204.716982E+0,207.850000E+0,-1.463849E+0,0.000000E+0,2.779496E+0,3.828158E+0,2.875060E+0,-22.323760E+0,880.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.046852E+3,203.594643E+0,206.730000E+0,-1.450328E+0,0.000000E+0,2.799060E+0,3.828562E+0,2.900396E+0,-22.615940E+0,760.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.091829E+3,202.472429E+0,205.620000E+0,-1.443634E+0,0.000000E+0,2.821994E+0,3.852290E+0,2.927502E+0,-22.836480E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.136710E+3,201.348015E+0,204.460000E+0,-1.450257E+0,0.000000E+0,2.848406E+0,3.850004E+0,2.959646E+0,-23.189440E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.181609E+3,200.226001E+0,203.230000E+0,-1.465333E+0,0.000000E+0,2.877396E+0,3.839900E+0,2.996248E+0,-23.637260E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.226506E+3,199.103511E+0,201.910000E+0,-1.491621E+0,0.000000E+0,2.909810E+0,3.880060E+0,3.038040E+0,-24.185680E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.271384E+3,197.981097E+0,200.460000E+0,-1.533957E+0,3.000000E+0,2.943298E+0,3.927378E+0,3.082286E+0,-24.794880E+0,700.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.316278E+3,196.859133E+0,198.980000E+0,-1.605611E+0,8.000000E+0,2.981458E+0,3.966044E+0,3.130976E+0,-25.475600E+0,880.000000E-3,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.361165E+3,195.736794E+0,197.330000E+0,-1.717462E+0,21.000000E+0,3.020654E+0,4.051708E+0,3.183560E+0,-26.330740E+0,1.360000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.406068E+3,194.614605E+0,195.700000E+0,-1.837814E+0,32.000000E+0,3.058264E+0,4.039684E+0,3.236118E+0,-27.195400E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.450958E+3,193.492040E+0,194.340000E+0,-1.967112E+0,39.000000E+0,3.094346E+0,4.160108E+0,3.283960E+0,-27.934740E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.495937E+3,192.369801E+0,193.340000E+0,-2.080607E+0,39.000000E+0,3.127622E+0,4.103802E+0,3.327970E+0,-28.601940E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.540836E+3,191.245312E+0,192.640000E+0,-2.093826E+0,38.000000E+0,3.155630E+0,4.180544E+0,3.368654E+0,-29.275600E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.585729E+3,190.122848E+0,191.830000E+0,-1.921783E+0,40.000000E+0,3.179890E+0,4.151502E+0,3.408434E+0,-29.969560E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.630618E+3,189.000509E+0,190.850000E+0,-1.569481E+0,42.000000E+0,3.206132E+0,4.202836E+0,3.445664E+0,-30.619200E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.675510E+3,187.878294E+0,189.820000E+0,-1.239830E+0,44.000000E+0,3.229228E+0,4.224816E+0,3.483120E+0,-31.258220E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.720421E+3,186.755980E+0,188.760000E+0,-1.113365E+0,45.000000E+0,3.251874E+0,4.291224E+0,3.521112E+0,-31.966380E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.765291E+3,185.633216E+0,187.700000E+0,-1.182831E+0,45.000000E+0,3.272374E+0,4.369892E+0,3.557162E+0,-32.576900E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.810193E+3,184.511477E+0,186.650000E+0,-1.311961E+0,49.000000E+0,3.292016E+0,4.353898E+0,3.591144E+0,-33.191200E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.855069E+3,183.388913E+0,185.510000E+0,-1.385483E+0,47.000000E+0,3.309642E+0,4.336992E+0,3.625888E+0,-33.815520E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.899957E+3,182.267023E+0,184.430000E+0,-1.407806E+0,49.000000E+0,3.329408E+0,4.369978E+0,3.658044E+0,-34.410500E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.944849E+3,181.144809E+0,183.310000E+0,-1.430213E+0,51.000000E+0,3.347210E+0,4.423314E+0,3.691836E+0,-35.034840E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.989735E+3,180.022520E+0,182.190000E+0,-1.452578E+0,50.000000E+0,3.362122E+0,4.462638E+0,3.726294E+0,-35.676280E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.034671E+3,178.900356E+0,181.150000E+0,-1.472585E+0,50.000000E+0,3.378120E+0,4.424894E+0,3.762514E+0,-36.370680E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.079545E+3,177.776967E+0,179.970000E+0,-1.483724E+0,53.000000E+0,3.395820E+0,4.467690E+0,3.796772E+0,-37.038600E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.124419E+3,176.655127E+0,178.890000E+0,-1.470045E+0,50.000000E+0,3.410024E+0,4.523288E+0,3.832188E+0,-37.734700E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.169312E+3,175.533263E+0,177.830000E+0,-1.474340E+0,54.000000E+0,3.424226E+0,4.568018E+0,3.867178E+0,-38.410080E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.214212E+3,174.410949E+0,176.630000E+0,-1.478964E+0,52.000000E+0,3.438378E+0,4.708792E+0,3.911382E+0,-39.431820E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.259192E+3,173.288435E+0,175.540000E+0,-1.474803E+0,51.000000E+0,3.455452E+0,4.627922E+0,3.958886E+0,-40.413240E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.304118E+3,172.163946E+0,174.470000E+0,-1.483800E+0,53.000000E+0,3.465302E+0,4.757692E+0,4.005282E+0,-41.354520E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.349019E+3,171.040781E+0,173.270000E+0,-1.489736E+0,50.000000E+0,3.479350E+0,4.837248E+0,4.044238E+0,-42.125020E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.393907E+3,169.918267E+0,172.210000E+0,-1.493448E+0,51.000000E+0,3.490684E+0,4.885714E+0,4.092848E+0,-43.064720E+0,2.650000E+0,200.000000E+0,50.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
