time, Ch1, Ch2, Rm, I=Ch2/2000, V=Ch1-Ch2
5.72000e-06, 76.4000, 58.0000, 634.483, 0.0290000, 18.4000
5.76000e-06, 75.6000, 58.4000, 589.041, 0.0292000, 17.2000
5.80000e-06, 76.4000, 59.2000, 581.081, 0.0296000, 17.2000
5.84000e-06, 77.2000, 59.6000, 590.604, 0.0298000, 17.6000
5.88000e-06, 77.6000, 60.4000, 569.536, 0.0302000, 17.2000
5.92000e-06, 77.2000, 60.4000, 556.291, 0.0302000, 16.8000
5.96000e-06, 77.6000, 60.8000, 552.632, 0.0304000, 16.8000
6.00000e-06, 77.6000, 60.4000, 569.536, 0.0302000, 17.2000
6.04000e-06, 77.6000, 61.6000, 519.481, 0.0308000, 16.0000
6.08000e-06, 77.6000, 61.6000, 519.481, 0.0308000, 16.0000
6.12000e-06, 78.0000, 62.0000, 516.129, 0.0310000, 16.0000
6.16000e-06, 77.6000, 60.8000, 552.632, 0.0304000, 16.8000
6.20000e-06, 77.2000, 62.0000, 490.322, 0.0310000, 15.2000
6.24000e-06, 77.6000, 62.0000, 503.226, 0.0310000, 15.6000
6.28000e-06, 77.6000, 62.0000, 503.226, 0.0310000, 15.6000
6.32000e-06, 77.6000, 62.0000, 503.226, 0.0310000, 15.6000
6.36000e-06, 77.6000, 62.4000, 487.179, 0.0312000, 15.2000
6.40000e-06, 78.8000, 62.8000, 509.554, 0.0314000, 16.0000
6.44000e-06, 78.0000, 62.0000, 516.129, 0.0310000, 16.0000
6.48000e-06, 78.0000, 62.4000, 500.000, 0.0312000, 15.6000
6.52000e-06, 78.4000, 62.4000, 512.820, 0.0312000, 16.0000
6.56000e-06, 77.6000, 62.8000, 471.338, 0.0314000, 14.8000
6.60000e-06, 78.0000, 62.0000, 516.129, 0.0310000, 16.0000
6.64000e-06, 78.0000, 62.4000, 500.000, 0.0312000, 15.6000
6.68000e-06, 77.6000, 62.8000, 471.338, 0.0314000, 14.8000
6.72000e-06, 78.0000, 62.8000, 484.076, 0.0314000, 15.2000
6.76000e-06, 77.6000, 62.8000, 471.338, 0.0314000, 14.8000
6.80000e-06, 78.0000, 62.0000, 516.129, 0.0310000, 16.0000
6.84000e-06, 77.6000, 62.4000, 487.179, 0.0312000, 15.2000
6.88000e-06, 78.4000, 63.2000, 481.013, 0.0316000, 15.2000
6.92000e-06, 78.4000, 62.4000, 512.820, 0.0312000, 16.0000
6.96000e-06, 77.6000, 62.4000, 487.179, 0.0312000, 15.2000
7.00000e-06, 78.4000, 62.4000, 512.820, 0.0312000, 16.0000
7.04000e-06, 77.6000, 63.2000, 455.696, 0.0316000, 14.4000
7.08000e-06, 78.4000, 62.0000, 529.032, 0.0310000, 16.4000
7.12000e-06, 78.0000, 62.8000, 484.076, 0.0314000, 15.2000
7.16000e-06, 78.0000, 62.4000, 500.000, 0.0312000, 15.6000
7.20000e-06, 78.4000, 62.4000, 512.820, 0.0312000, 16.0000
7.24000e-06, 78.8000, 63.2000, 493.671, 0.0316000, 15.6000
7.28000e-06, 78.0000, 62.4000, 500.000, 0.0312000, 15.6000
7.32000e-06, 77.6000, 62.8000, 471.338, 0.0314000, 14.8000
7.36000e-06, 78.0000, 62.8000, 484.076, 0.0314000, 15.2000
7.40000e-06, 77.6000, 63.2000, 455.696, 0.0316000, 14.4000
7.44000e-06, 78.0000, 62.4000, 500.000, 0.0312000, 15.6000
7.48000e-06, 77.6000, 63.2000, 455.696, 0.0316000, 14.4000
7.52000e-06, 77.6000, 62.8000, 471.338, 0.0314000, 14.8000
7.56000e-06, 78.0000, 63.2000, 468.354, 0.0316000, 14.8000
7.60000e-06, 78.0000, 62.8000, 484.076, 0.0314000, 15.2000
7.64000e-06, 78.0000, 62.4000, 500.000, 0.0312000, 15.6000
7.68000e-06, 78.0000, 62.8000, 484.076, 0.0314000, 15.2000
7.72000e-06, 78.4000, 62.8000, 496.815, 0.0314000, 15.6000
7.76000e-06, 78.4000, 62.8000, 496.815, 0.0314000, 15.6000
7.80000e-06, 78.0000, 62.4000, 500.000, 0.0312000, 15.6000
7.84000e-06, 78.0000, 63.2000, 468.354, 0.0316000, 14.8000
7.88000e-06, 78.0000, 63.2000, 468.354, 0.0316000, 14.8000
7.92000e-06, 78.4000, 63.2000, 481.013, 0.0316000, 15.2000
