Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-06,
Sample Interval,2e-08,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,10,10
Label,,
TIME,CH1,CH2
-8.000e-07,0,-0.4
-7.800e-07,-0.4,-0.8
-7.600e-07,-0.4,-0.4
-7.400e-07,-0.4,0
-7.200e-07,0,-0.4
-7.000e-07,0,-0.4
-6.800e-07,0,-0.8
-6.600e-07,-0.4,-0.8
-6.400e-07,-0.8,-0.4
-6.200e-07,0,0.4
-6.000e-07,0,0
-5.800e-07,0,0.4
-5.600e-07,0.4,0
-5.400e-07,0,-0.4
-5.200e-07,-0.4,-0.8
-5.000e-07,-0.4,0.4
-4.800e-07,0,-0.4
-4.600e-07,-0.4,0
-4.400e-07,0.4,0
-4.200e-07,0.4,-0.4
-4.000e-07,0,0
-3.800e-07,0,-0.4
-3.600e-07,-0.8,0.4
-3.400e-07,0,0
-3.200e-07,0,0.4
-3.000e-07,0,-0.4
-2.800e-07,0.4,-0.4
-2.600e-07,-0.4,0
-2.400e-07,-0.4,-0.4
-2.200e-07,0,-0.4
-2.000e-07,-0.4,-0.4
-1.800e-07,0.4,-0.4
-1.600e-07,-0.4,-0.4
-1.400e-07,0,-0.4
-1.200e-07,0.4,-0.8
-1.000e-07,0,-0.4
-8.000e-08,0,0
-6.000e-08,1.6,-0.4
-4.000e-08,5.2,0.4
-2.000e-08,10,3.6
-3.110e-22,12.8,6.8
2.000e-08,14.8,8
4.000e-08,18.8,6
6.000e-08,22,6.4
8.000e-08,24.4,10.8
1.000e-07,28.8,13.2
1.200e-07,34.8,14
1.400e-07,37.2,17.2
1.600e-07,39.2,20
1.800e-07,42.8,20.8
2.000e-07,47.2,22.4
2.200e-07,49.2,25.6
2.400e-07,53.6,28
2.600e-07,57.6,30.8
2.800e-07,60.8,32.4
3.000e-07,62.8,35.2
3.200e-07,65.2,36.8
3.400e-07,66.4,37.6
3.600e-07,66.4,39.6
3.800e-07,67.2,41.2
4.000e-07,69.6,42.4
4.200e-07,69.6,44
4.400e-07,70,46.4
4.600e-07,71.2,47.2
4.800e-07,71.6,48
5.000e-07,72.4,48.4
5.200e-07,72,49.6
5.400e-07,73.2,50.8
5.600e-07,74.4,51.6
5.800e-07,74.4,52.8
6.000e-07,74.4,53.2
6.200e-07,74.8,54
6.400e-07,75.2,54.4
6.600e-07,74.8,55.2
6.800e-07,75.2,55.6
7.000e-07,75.2,56.4
7.200e-07,76.4,56.8
7.400e-07,76.8,56.4
7.600e-07,75.6,57.2
7.800e-07,76.4,57.2
8.000e-07,76.4,57.6
8.200e-07,77.6,58
8.400e-07,76.4,58.8
8.600e-07,77.2,59.6
8.800e-07,77.2,59.2
9.000e-07,77.6,60
9.200e-07,78,59.6
9.400e-07,78,60
9.600e-07,77.2,60
9.800e-07,77.2,60
1.000e-06,78,60.4
1.020e-06,76.8,60.8
1.040e-06,78,60
1.060e-06,77.2,61.2
1.080e-06,77.2,60.8
1.100e-06,77.6,60.8
1.120e-06,78,60.4
1.140e-06,78,62
1.160e-06,78,61.2
1.180e-06,77.2,60.8
1.200e-06,77.6,60.8
1.220e-06,77.6,61.6
1.240e-06,77.6,61.2
1.260e-06,77.2,60.8
1.280e-06,77.6,61.2
1.300e-06,77.6,60.8
1.320e-06,77.6,61.2
1.340e-06,77.6,61.6
1.360e-06,78,62.4
1.380e-06,77.6,61.6
1.400e-06,78.4,62
1.420e-06,78,61.6
1.440e-06,77.6,62.4
1.460e-06,77.6,62
1.480e-06,78,62.4
1.500e-06,78.4,62
1.520e-06,78,62
1.540e-06,78,62
1.560e-06,77.6,62
1.580e-06,78,61.6
1.600e-06,78,62.4
1.620e-06,78,62.8
1.640e-06,78.4,62.4
1.660e-06,77.2,62.4
1.680e-06,78,62.8
1.700e-06,78,62.4
1.720e-06,78,62.4
1.740e-06,78,62.4
1.760e-06,78,62
1.780e-06,77.2,62
1.800e-06,78.4,62.8
1.820e-06,78,62.4
1.840e-06,77.6,62
1.860e-06,78,62.4
1.880e-06,78,62.4
1.900e-06,78.4,62.8
1.920e-06,78,62.4
1.940e-06,78.4,62
1.960e-06,78,62.4
1.980e-06,78,62.8
2.000e-06,78,62
2.020e-06,78,62.4
2.040e-06,78,62.4
2.060e-06,78,62.8
2.080e-06,78,62.4
2.100e-06,78,62.8
2.120e-06,77.2,62.8
2.140e-06,78,62.8
2.160e-06,78.4,62.4
2.180e-06,78,62.4
2.200e-06,78,62.4
2.220e-06,78.4,63.2
2.240e-06,77.6,62.8
2.260e-06,78,63.2
2.280e-06,77.6,63.2
2.300e-06,77.6,62
2.320e-06,78.4,62.8
2.340e-06,77.6,63.2
2.360e-06,78.4,63.2
2.380e-06,78.4,62.4
2.400e-06,78,62.8
2.420e-06,78.4,63.2
2.440e-06,78.4,62.4
2.460e-06,77.6,62.4
2.480e-06,77.6,62.8
2.500e-06,78,62.8
2.520e-06,78,62.4
2.540e-06,78.4,62.8
2.560e-06,78,62.4
2.580e-06,79.2,62.8
2.600e-06,78,63.2
2.620e-06,78,63.6
2.640e-06,78.4,63.2
2.660e-06,78.4,62.8
2.680e-06,78,62.8
2.700e-06,78.4,63.2
2.720e-06,78.4,62.4
2.740e-06,78,62.8
2.760e-06,78,62.8
2.780e-06,78.4,62.4
2.800e-06,77.6,62.4
2.820e-06,78,63.2
2.840e-06,78,62.8
2.860e-06,78,63.2
2.880e-06,77.6,63.2
2.900e-06,78.4,63.2
2.920e-06,77.6,62.4
2.940e-06,75.6,62.8
2.960e-06,66.4,61.6
2.980e-06,52,55.2
3.000e-06,45.6,44
3.020e-06,46,38.4
3.040e-06,47.6,46.8
3.060e-06,51.6,56.4
3.080e-06,56.4,56
3.100e-06,53.2,50
3.120e-06,42.8,42.8
3.140e-06,37.2,35.2
3.160e-06,35.2,31.6
3.180e-06,35.2,33.6
3.200e-06,36.8,37.6
3.220e-06,38.8,38
3.240e-06,35.6,38
3.260e-06,29.6,34.4
3.280e-06,23.6,28.4
3.300e-06,20.4,24.4
3.320e-06,18.8,23.6
3.340e-06,20,24.4
3.360e-06,21.6,24.8
3.380e-06,20,24
3.400e-06,15.6,21.6
3.420e-06,11.6,16
3.440e-06,8.8,13.6
3.460e-06,8.4,13.2
3.480e-06,8.8,15.2
3.500e-06,9.2,16
3.520e-06,9.2,15.2
3.540e-06,6.4,12
3.560e-06,4.4,9.2
3.580e-06,4,7.6
3.600e-06,3.6,7.6
3.620e-06,4.8,8.4
3.640e-06,5.2,8.8
3.660e-06,3.6,8
3.680e-06,2.8,6.4
3.700e-06,2.8,5.6
3.720e-06,1.6,5.6
3.740e-06,2.4,6
3.760e-06,2.8,5.2
3.780e-06,1.6,4
3.800e-06,2,3.6
3.820e-06,0.8,3.6
3.840e-06,0.8,3.2
3.860e-06,1.2,3.2
3.880e-06,0.8,3.2
3.900e-06,0.8,2.8
3.920e-06,1.2,2
3.940e-06,0.4,1.2
3.960e-06,0,2
3.980e-06,0.4,1.6
4.000e-06,0.4,2
4.020e-06,0.8,1.2
4.040e-06,0.4,1.6
4.060e-06,0,0.8
4.080e-06,0.4,1.6
4.100e-06,0.4,1.6
4.120e-06,0.4,0.8
4.140e-06,0.4,0.8
4.160e-06,0.4,1.2
4.180e-06,-0.4,0.4
4.200e-06,0.4,0.8
4.220e-06,0.4,0.4
4.240e-06,0.4,0.8
4.260e-06,0,0.4
4.280e-06,-0.4,0.4
4.300e-06,0,0.8
