time, Ch1, Ch2, Rm, I=Ch2/2000, V=Ch1-Ch2
-7.00000e-08, 0.900000, 0.0400000, 43000.0, 2.00000e-05, 0.860000
-6.00000e-08, 1.10000, 0.0400000, 53000.0, 2.00000e-05, 1.06000
-5.00000e-08, 1.10000, 0.280000, 5857.14, 0.000140000, 0.820000
-4.00000e-08, 1.90000, 0.600000, 4333.33, 0.000300000, 1.30000
-3.00000e-08, 2.50000, 1.08000, 2629.63, 0.000540000, 1.42000
-2.00000e-08, 2.70000, 1.24000, 2354.84, 0.000620000, 1.46000
-1.00000e-08, 4.30000, 1.56000, 3512.82, 0.000780000, 2.74000
-4.73100e-22, 5.50000, 2.12000, 3188.68, 0.00106000, 3.38000
1.00000e-08, 6.50000, 2.44000, 3327.87, 0.00122000, 4.06000
2.00000e-08, 8.10000, 3.08000, 3259.74, 0.00154000, 5.02000
3.00000e-08, 9.10000, 3.88000, 2690.72, 0.00194000, 5.22000
4.00000e-08, 10.7000, 4.44000, 2819.82, 0.00222000, 6.26000
5.00000e-08, 12.1000, 5.00000, 2840.00, 0.00250000, 7.10000
6.00000e-08, 13.1000, 5.56000, 2712.23, 0.00278000, 7.54000
7.00000e-08, 14.7000, 5.88000, 3000.00, 0.00294000, 8.82000
8.00000e-08, 16.1000, 6.20000, 3193.55, 0.00310000, 9.90000
9.00000e-08, 17.7000, 6.36000, 3566.04, 0.00318000, 11.3400
1.00000e-07, 18.3000, 6.68000, 3479.04, 0.00334000, 11.6200
1.10000e-07, 19.7000, 7.08000, 3564.97, 0.00354000, 12.6200
1.20000e-07, 20.7000, 7.56000, 3476.19, 0.00378000, 13.1400
1.30000e-07, 21.1000, 7.96000, 3301.51, 0.00398000, 13.1400
1.40000e-07, 21.7000, 8.36000, 3191.39, 0.00418000, 13.3400
1.50000e-07, 22.5000, 8.44000, 3331.75, 0.00422000, 14.0600
1.60000e-07, 22.3000, 8.52000, 3234.74, 0.00426000, 13.7800
1.70000e-07, 23.1000, 8.20000, 3634.15, 0.00410000, 14.9000
1.80000e-07, 23.5000, 8.04000, 3845.77, 0.00402000, 15.4600
1.90000e-07, 23.9000, 8.20000, 3829.27, 0.00410000, 15.7000
2.00000e-07, 23.9000, 8.36000, 3717.70, 0.00418000, 15.5400
2.10000e-07, 24.3000, 8.84000, 3497.74, 0.00442000, 15.4600
2.20000e-07, 24.7000, 9.32000, 3300.43, 0.00466000, 15.3800
2.30000e-07, 25.1000, 9.64000, 3207.47, 0.00482000, 15.4600
2.40000e-07, 25.1000, 10.1200, 2960.47, 0.00506000, 14.9800
2.50000e-07, 26.1000, 10.2800, 3077.82, 0.00514000, 15.8200
2.60000e-07, 25.9000, 10.3600, 3000.00, 0.00518000, 15.5400
2.70000e-07, 26.7000, 10.6000, 3037.74, 0.00530000, 16.1000
2.80000e-07, 26.1000, 10.5200, 2961.98, 0.00526000, 15.5800
2.90000e-07, 26.9000, 10.4400, 3153.26, 0.00522000, 16.4600
3.00000e-07, 27.1000, 10.3600, 3231.66, 0.00518000, 16.7400
3.10000e-07, 27.5000, 10.4400, 3268.20, 0.00522000, 17.0600
3.20000e-07, 27.3000, 10.2000, 3352.94, 0.00510000, 17.1000
3.30000e-07, 27.5000, 10.2000, 3392.16, 0.00510000, 17.3000
3.40000e-07, 27.5000, 10.2000, 3392.16, 0.00510000, 17.3000
3.50000e-07, 28.3000, 10.4400, 3421.46, 0.00522000, 17.8600
3.60000e-07, 28.3000, 10.6800, 3299.63, 0.00534000, 17.6200
3.70000e-07, 28.3000, 10.6800, 3299.63, 0.00534000, 17.6200
3.80000e-07, 28.7000, 10.9200, 3256.41, 0.00546000, 17.7800
3.90000e-07, 29.1000, 11.0000, 3290.91, 0.00550000, 18.1000
4.00000e-07, 29.5000, 11.0000, 3363.64, 0.00550000, 18.5000
4.10000e-07, 28.9000, 11.1600, 3179.21, 0.00558000, 17.7400
4.20000e-07, 29.3000, 11.1600, 3250.90, 0.00558000, 18.1400
4.30000e-07, 29.5000, 11.1600, 3286.74, 0.00558000, 18.3400
4.40000e-07, 29.1000, 11.0000, 3290.91, 0.00550000, 18.1000
4.50000e-07, 29.5000, 11.1600, 3286.74, 0.00558000, 18.3400
4.60000e-07, 29.3000, 11.2400, 3213.52, 0.00562000, 18.0600
4.70000e-07, 29.1000, 11.4000, 3105.26, 0.00570000, 17.7000
4.80000e-07, 29.3000, 11.5600, 3069.20, 0.00578000, 17.7400
4.90000e-07, 29.3000, 11.5600, 3069.20, 0.00578000, 17.7400
