time, Ch1, Ch2, Rm, I=Ch2/2000, V=Ch1-Ch2
1.56800e-05, 76.4000, 57.6000, 652.778, 0.0288000, 18.8000
1.57200e-05, 76.0000, 58.4000, 602.740, 0.0292000, 17.6000
1.57600e-05, 76.0000, 59.2000, 567.568, 0.0296000, 16.8000
1.58000e-05, 77.2000, 59.2000, 608.108, 0.0296000, 18.0000
1.58400e-05, 77.6000, 59.6000, 604.027, 0.0298000, 18.0000
1.58800e-05, 77.6000, 60.8000, 552.632, 0.0304000, 16.8000
1.59200e-05, 78.0000, 60.4000, 582.781, 0.0302000, 17.6000
1.59600e-05, 77.6000, 60.4000, 569.536, 0.0302000, 17.2000
1.60000e-05, 77.6000, 60.4000, 569.536, 0.0302000, 17.2000
1.60400e-05, 78.4000, 60.4000, 596.026, 0.0302000, 18.0000
1.60800e-05, 77.6000, 60.8000, 552.632, 0.0304000, 16.8000
1.61200e-05, 77.6000, 61.2000, 535.948, 0.0306000, 16.4000
1.61600e-05, 77.6000, 60.8000, 552.632, 0.0304000, 16.8000
1.62000e-05, 77.2000, 60.4000, 556.291, 0.0302000, 16.8000
1.62400e-05, 78.0000, 60.4000, 582.781, 0.0302000, 17.6000
1.62800e-05, 78.4000, 60.4000, 596.026, 0.0302000, 18.0000
1.63200e-05, 78.4000, 60.4000, 596.026, 0.0302000, 18.0000
1.63600e-05, 78.4000, 60.4000, 596.026, 0.0302000, 18.0000
1.64000e-05, 78.0000, 60.8000, 565.789, 0.0304000, 17.2000
1.64400e-05, 78.4000, 60.8000, 578.947, 0.0304000, 17.6000
1.64800e-05, 78.4000, 60.8000, 578.947, 0.0304000, 17.6000
1.65200e-05, 78.4000, 60.8000, 578.947, 0.0304000, 17.6000
1.65600e-05, 78.0000, 60.8000, 565.789, 0.0304000, 17.2000
1.66000e-05, 77.6000, 60.8000, 552.632, 0.0304000, 16.8000
1.66400e-05, 78.0000, 60.8000, 565.789, 0.0304000, 17.2000
1.66800e-05, 78.0000, 60.4000, 582.781, 0.0302000, 17.6000
1.67200e-05, 78.4000, 60.4000, 596.026, 0.0302000, 18.0000
1.67600e-05, 78.4000, 61.6000, 545.455, 0.0308000, 16.8000
1.68000e-05, 78.4000, 61.6000, 545.455, 0.0308000, 16.8000
1.68400e-05, 78.0000, 61.6000, 532.468, 0.0308000, 16.4000
1.68800e-05, 78.4000, 62.0000, 529.032, 0.0310000, 16.4000
1.69200e-05, 78.4000, 62.4000, 512.820, 0.0312000, 16.0000
1.69600e-05, 78.0000, 63.2000, 468.354, 0.0316000, 14.8000
1.70000e-05, 78.0000, 62.8000, 484.076, 0.0314000, 15.2000
1.70400e-05, 77.6000, 62.8000, 471.338, 0.0314000, 14.8000
1.70800e-05, 78.4000, 63.2000, 481.013, 0.0316000, 15.2000
1.71200e-05, 78.0000, 63.6000, 452.830, 0.0318000, 14.4000
1.71600e-05, 77.6000, 63.2000, 455.696, 0.0316000, 14.4000
1.72000e-05, 78.4000, 63.2000, 481.013, 0.0316000, 15.2000
1.72400e-05, 78.0000, 63.6000, 452.830, 0.0318000, 14.4000
1.72800e-05, 78.4000, 62.8000, 496.815, 0.0314000, 15.6000
1.73200e-05, 78.0000, 63.6000, 452.830, 0.0318000, 14.4000
1.73600e-05, 78.4000, 63.6000, 465.409, 0.0318000, 14.8000
1.74000e-05, 78.0000, 63.2000, 468.354, 0.0316000, 14.8000
1.74400e-05, 78.0000, 63.6000, 452.830, 0.0318000, 14.4000
1.74800e-05, 78.0000, 64.0000, 437.500, 0.0320000, 14.0000
1.75200e-05, 78.0000, 64.0000, 437.500, 0.0320000, 14.0000
1.75600e-05, 78.0000, 63.6000, 452.830, 0.0318000, 14.4000
1.76000e-05, 78.0000, 64.0000, 437.500, 0.0320000, 14.0000
1.76400e-05, 78.4000, 63.2000, 481.013, 0.0316000, 15.2000
1.76800e-05, 78.4000, 64.4000, 434.783, 0.0322000, 14.0000
1.77200e-05, 78.0000, 63.6000, 452.830, 0.0318000, 14.4000
1.77600e-05, 78.0000, 62.8000, 484.076, 0.0314000, 15.2000
1.78000e-05, 78.4000, 62.8000, 496.815, 0.0314000, 15.6000
1.78400e-05, 78.8000, 63.2000, 493.671, 0.0316000, 15.6000
1.78800e-05, 78.0000, 62.0000, 516.129, 0.0310000, 16.0000
1.79200e-05, 76.8000, 62.8000, 445.860, 0.0314000, 14.0000
