time, Ch1, Ch2, Rm, I=Ch2/6000, V=Ch1-Ch2
0.000152000, 9.80000, 3.74000, 9721.93, 0.000623333, 6.06000
0.000153000, 9.88000, 3.74000, 9850.27, 0.000623333, 6.14000
0.000154000, 9.88000, 3.62000, 10375.7, 0.000603333, 6.26000
0.000155000, 9.88000, 3.62000, 10375.7, 0.000603333, 6.26000
0.000156000, 9.96000, 3.70000, 10151.4, 0.000616667, 6.26000
0.000157000, 10.0400, 3.62000, 10640.9, 0.000603333, 6.42000
0.000158000, 10.0400, 3.62000, 10640.9, 0.000603333, 6.42000
0.000159000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000160000, 10.0400, 3.54000, 11016.9, 0.000590000, 6.50000
0.000161000, 9.88000, 3.62000, 10375.7, 0.000603333, 6.26000
0.000162000, 9.88000, 3.62000, 10375.7, 0.000603333, 6.26000
0.000163000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000164000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000165000, 9.88000, 3.58000, 10558.7, 0.000596667, 6.30000
0.000166000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000167000, 10.0400, 3.62000, 10640.9, 0.000603333, 6.42000
0.000168000, 9.88000, 3.66000, 10196.7, 0.000610000, 6.22000
0.000169000, 9.80000, 3.66000, 10065.6, 0.000610000, 6.14000
0.000170000, 10.0400, 3.54000, 11016.9, 0.000590000, 6.50000
0.000171000, 9.96000, 3.70000, 10151.4, 0.000616667, 6.26000
0.000172000, 9.96000, 3.66000, 10327.9, 0.000610000, 6.30000
0.000173000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000174000, 10.0400, 3.58000, 10826.8, 0.000596667, 6.46000
0.000175000, 9.96000, 3.54000, 10881.4, 0.000590000, 6.42000
0.000176000, 10.0400, 3.58000, 10826.8, 0.000596667, 6.46000
0.000177000, 9.80000, 3.58000, 10424.6, 0.000596667, 6.22000
0.000178000, 9.96000, 3.54000, 10881.4, 0.000590000, 6.42000
0.000179000, 10.0400, 3.62000, 10640.9, 0.000603333, 6.42000
0.000180000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000181000, 10.0400, 3.58000, 10826.8, 0.000596667, 6.46000
0.000182000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000183000, 9.96000, 3.54000, 10881.4, 0.000590000, 6.42000
0.000184000, 9.80000, 3.62000, 10243.1, 0.000603333, 6.18000
0.000185000, 10.0400, 3.62000, 10640.9, 0.000603333, 6.42000
0.000186000, 10.0400, 3.62000, 10640.9, 0.000603333, 6.42000
0.000187000, 10.0400, 3.58000, 10826.8, 0.000596667, 6.46000
0.000188000, 10.0400, 3.62000, 10640.9, 0.000603333, 6.42000
0.000189000, 10.0400, 3.62000, 10640.9, 0.000603333, 6.42000
0.000190000, 9.96000, 3.66000, 10327.9, 0.000610000, 6.30000
0.000191000, 10.1200, 3.62000, 10773.5, 0.000603333, 6.50000
0.000192000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000193000, 9.96000, 3.58000, 10692.7, 0.000596667, 6.38000
0.000194000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000195000, 9.88000, 3.62000, 10375.7, 0.000603333, 6.26000
0.000196000, 10.0400, 3.62000, 10640.9, 0.000603333, 6.42000
0.000197000, 9.88000, 3.66000, 10196.7, 0.000610000, 6.22000
0.000198000, 9.96000, 3.66000, 10327.9, 0.000610000, 6.30000
0.000199000, 9.96000, 3.58000, 10692.7, 0.000596667, 6.38000
0.000200000, 9.96000, 3.50000, 11074.3, 0.000583333, 6.46000
0.000201000, 9.96000, 3.54000, 10881.4, 0.000590000, 6.42000
0.000202000, 10.0400, 3.58000, 10826.8, 0.000596667, 6.46000
0.000203000, 10.0400, 3.50000, 11211.4, 0.000583333, 6.54000
0.000204000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000205000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000206000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000207000, 9.96000, 3.66000, 10327.9, 0.000610000, 6.30000
0.000208000, 9.96000, 3.66000, 10327.9, 0.000610000, 6.30000
0.000209000, 9.96000, 3.58000, 10692.7, 0.000596667, 6.38000
0.000210000, 9.96000, 3.66000, 10327.9, 0.000610000, 6.30000
0.000211000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000212000, 10.0400, 3.66000, 10459.0, 0.000610000, 6.38000
0.000213000, 10.0400, 3.62000, 10640.9, 0.000603333, 6.42000
0.000214000, 10.1200, 3.62000, 10773.5, 0.000603333, 6.50000
0.000215000, 9.96000, 3.58000, 10692.7, 0.000596667, 6.38000
0.000216000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000217000, 9.96000, 3.58000, 10692.7, 0.000596667, 6.38000
0.000218000, 9.88000, 3.66000, 10196.7, 0.000610000, 6.22000
0.000219000, 9.96000, 3.66000, 10327.9, 0.000610000, 6.30000
0.000220000, 9.88000, 3.62000, 10375.7, 0.000603333, 6.26000
0.000221000, 9.96000, 3.62000, 10508.3, 0.000603333, 6.34000
0.000222000, 10.0400, 3.70000, 10281.1, 0.000616667, 6.34000
0.000223000, 10.0400, 3.66000, 10459.0, 0.000610000, 6.38000
0.000224000, 10.0400, 3.62000, 10640.9, 0.000603333, 6.42000
0.000225000, 10.1200, 3.66000, 10590.2, 0.000610000, 6.46000
