time, Ch1, Ch2, Rm, I=Ch2/2000, V=Ch1-Ch2
1.56000e-05, 75.6000, 57.2000, 643.357, 0.0286000, 18.4000
1.56200e-05, 75.2000, 57.2000, 629.370, 0.0286000, 18.0000
1.56400e-05, 75.2000, 58.4000, 575.342, 0.0292000, 16.8000
1.56600e-05, 75.6000, 58.8000, 571.429, 0.0294000, 16.8000
1.56800e-05, 75.6000, 59.6000, 536.913, 0.0298000, 16.0000
1.57000e-05, 75.2000, 59.6000, 523.490, 0.0298000, 15.6000
1.57200e-05, 76.0000, 59.6000, 550.336, 0.0298000, 16.4000
1.57400e-05, 76.0000, 60.4000, 516.556, 0.0302000, 15.6000
1.57600e-05, 75.6000, 61.2000, 470.588, 0.0306000, 14.4000
1.57800e-05, 76.4000, 61.2000, 496.732, 0.0306000, 15.2000
1.58000e-05, 76.4000, 61.6000, 480.520, 0.0308000, 14.8000
1.58200e-05, 77.2000, 62.4000, 474.359, 0.0312000, 14.8000
1.58400e-05, 77.6000, 62.4000, 487.179, 0.0312000, 15.2000
1.58600e-05, 77.6000, 61.6000, 519.481, 0.0308000, 16.0000
1.58800e-05, 76.8000, 62.8000, 445.860, 0.0314000, 14.0000
1.59000e-05, 77.6000, 62.4000, 487.179, 0.0312000, 15.2000
1.59200e-05, 77.6000, 62.8000, 471.338, 0.0314000, 14.8000
1.59400e-05, 78.0000, 62.8000, 484.076, 0.0314000, 15.2000
1.59600e-05, 78.0000, 64.0000, 437.500, 0.0320000, 14.0000
1.59800e-05, 78.0000, 63.2000, 468.354, 0.0316000, 14.8000
1.60000e-05, 77.6000, 63.2000, 455.696, 0.0316000, 14.4000
1.60200e-05, 77.6000, 63.2000, 455.696, 0.0316000, 14.4000
1.60400e-05, 78.0000, 63.2000, 468.354, 0.0316000, 14.8000
1.60600e-05, 78.4000, 63.6000, 465.409, 0.0318000, 14.8000
1.60800e-05, 78.0000, 63.2000, 468.354, 0.0316000, 14.8000
1.61000e-05, 78.0000, 62.8000, 484.076, 0.0314000, 15.2000
