time, Ch1, Ch2, Rm, I=Ch2/2000, V=Ch1-Ch2
5.00000e-06, 10.8000, 6.00000, 1600.00, 0.00300000, 4.80000
5.02000e-06, 14.0000, 6.00000, 2666.67, 0.00300000, 8.00000
5.04000e-06, 18.8000, 6.80000, 3529.41, 0.00340000, 12.0000
5.06000e-06, 21.2000, 8.80000, 2818.18, 0.00440000, 12.4000
5.08000e-06, 24.4000, 11.6000, 2206.90, 0.00580000, 12.8000
5.10000e-06, 28.4000, 13.2000, 2303.03, 0.00660000, 15.2000
5.12000e-06, 32.8000, 14.4000, 2555.56, 0.00720000, 18.4000
5.14000e-06, 35.6000, 17.6000, 2045.45, 0.00880000, 18.0000
5.16000e-06, 38.8000, 20.0000, 1880.00, 0.0100000, 18.8000
5.18000e-06, 42.8000, 20.8000, 2115.38, 0.0104000, 22.0000
5.20000e-06, 45.2000, 23.6000, 1830.51, 0.0118000, 21.6000
5.22000e-06, 47.6000, 27.2000, 1500.00, 0.0136000, 20.4000
5.24000e-06, 52.0000, 28.4000, 1661.97, 0.0142000, 23.6000
5.26000e-06, 55.6000, 30.4000, 1657.89, 0.0152000, 25.2000
5.28000e-06, 56.8000, 32.4000, 1506.17, 0.0162000, 24.4000
5.30000e-06, 57.2000, 34.4000, 1325.58, 0.0172000, 22.8000
5.32000e-06, 59.2000, 34.8000, 1402.30, 0.0174000, 24.4000
5.34000e-06, 60.0000, 35.6000, 1370.79, 0.0178000, 24.4000
5.36000e-06, 60.4000, 38.8000, 1113.40, 0.0194000, 21.6000
5.38000e-06, 62.8000, 40.0000, 1140.00, 0.0200000, 22.8000
5.40000e-06, 64.4000, 41.2000, 1126.21, 0.0206000, 23.2000
5.42000e-06, 64.0000, 42.8000, 990.654, 0.0214000, 21.2000
5.44000e-06, 63.6000, 44.0000, 890.909, 0.0220000, 19.6000
5.46000e-06, 64.4000, 43.6000, 954.129, 0.0218000, 20.8000
5.48000e-06, 65.2000, 43.6000, 990.826, 0.0218000, 21.6000
5.50000e-06, 66.0000, 45.6000, 894.737, 0.0228000, 20.4000
5.52000e-06, 66.0000, 46.4000, 844.828, 0.0232000, 19.6000
5.54000e-06, 66.8000, 47.2000, 830.509, 0.0236000, 19.6000
5.56000e-06, 66.4000, 47.2000, 813.559, 0.0236000, 19.2000
5.58000e-06, 66.8000, 48.0000, 783.333, 0.0240000, 18.8000
5.60000e-06, 66.8000, 48.0000, 783.333, 0.0240000, 18.8000
5.62000e-06, 66.8000, 48.8000, 737.705, 0.0244000, 18.0000
5.64000e-06, 66.4000, 50.0000, 656.000, 0.0250000, 16.4000
5.66000e-06, 68.0000, 50.8000, 677.165, 0.0254000, 17.2000
5.68000e-06, 67.6000, 49.6000, 725.806, 0.0248000, 18.0000
5.70000e-06, 67.6000, 50.8000, 661.417, 0.0254000, 16.8000
5.72000e-06, 67.2000, 50.4000, 666.666, 0.0252000, 16.8000
5.74000e-06, 68.0000, 51.2000, 656.250, 0.0256000, 16.8000
5.76000e-06, 68.0000, 51.6000, 635.659, 0.0258000, 16.4000
5.78000e-06, 68.0000, 52.0000, 615.385, 0.0260000, 16.0000
5.80000e-06, 68.8000, 52.4000, 625.954, 0.0262000, 16.4000
5.82000e-06, 68.4000, 52.0000, 630.769, 0.0260000, 16.4000
5.84000e-06, 69.2000, 52.4000, 641.221, 0.0262000, 16.8000
5.86000e-06, 68.8000, 53.2000, 586.466, 0.0266000, 15.6000
5.88000e-06, 69.2000, 53.2000, 601.504, 0.0266000, 16.0000
5.90000e-06, 69.2000, 53.2000, 601.504, 0.0266000, 16.0000
5.92000e-06, 69.2000, 53.2000, 601.504, 0.0266000, 16.0000
5.94000e-06, 69.2000, 53.2000, 601.504, 0.0266000, 16.0000
5.96000e-06, 69.2000, 53.6000, 582.090, 0.0268000, 15.6000
5.98000e-06, 68.8000, 53.2000, 586.466, 0.0266000, 15.6000
6.00000e-06, 69.2000, 54.0000, 562.963, 0.0270000, 15.2000
6.02000e-06, 68.4000, 53.2000, 571.429, 0.0266000, 15.2000
6.04000e-06, 69.2000, 53.6000, 582.090, 0.0268000, 15.6000
6.06000e-06, 68.8000, 54.0000, 548.148, 0.0270000, 14.8000
6.08000e-06, 69.2000, 54.0000, 562.963, 0.0270000, 15.2000
6.10000e-06, 68.8000, 53.6000, 567.164, 0.0268000, 15.2000
6.12000e-06, 68.8000, 54.0000, 548.148, 0.0270000, 14.8000
6.14000e-06, 70.0000, 54.0000, 592.593, 0.0270000, 16.0000
6.16000e-06, 68.4000, 54.4000, 514.706, 0.0272000, 14.0000
6.18000e-06, 68.8000, 53.6000, 567.164, 0.0268000, 15.2000
6.20000e-06, 69.2000, 54.4000, 544.117, 0.0272000, 14.8000
6.22000e-06, 68.8000, 54.0000, 548.148, 0.0270000, 14.8000
6.24000e-06, 68.8000, 54.4000, 529.412, 0.0272000, 14.4000
6.26000e-06, 69.2000, 54.0000, 562.963, 0.0270000, 15.2000
6.28000e-06, 68.8000, 54.4000, 529.412, 0.0272000, 14.4000
6.30000e-06, 69.2000, 54.8000, 525.547, 0.0274000, 14.4000
6.32000e-06, 69.2000, 54.0000, 562.963, 0.0270000, 15.2000
6.34000e-06, 69.2000, 54.8000, 525.547, 0.0274000, 14.4000
6.36000e-06, 69.2000, 54.4000, 544.117, 0.0272000, 14.8000
6.38000e-06, 69.2000, 54.8000, 525.547, 0.0274000, 14.4000
6.40000e-06, 69.2000, 54.4000, 544.117, 0.0272000, 14.8000
6.42000e-06, 69.2000, 54.8000, 525.547, 0.0274000, 14.4000
6.44000e-06, 69.6000, 55.2000, 521.739, 0.0276000, 14.4000
6.46000e-06, 69.6000, 55.2000, 521.739, 0.0276000, 14.4000
6.48000e-06, 70.0000, 55.2000, 536.232, 0.0276000, 14.8000
6.50000e-06, 69.6000, 54.4000, 558.823, 0.0272000, 15.2000
6.52000e-06, 68.8000, 54.8000, 510.949, 0.0274000, 14.0000
6.54000e-06, 70.0000, 55.2000, 536.232, 0.0276000, 14.8000
6.56000e-06, 69.6000, 54.4000, 558.823, 0.0272000, 15.2000
6.58000e-06, 68.8000, 54.8000, 510.949, 0.0274000, 14.0000
6.60000e-06, 70.0000, 54.8000, 554.745, 0.0274000, 15.2000
6.62000e-06, 68.8000, 55.2000, 492.754, 0.0276000, 13.6000
6.64000e-06, 69.6000, 54.8000, 540.146, 0.0274000, 14.8000
6.66000e-06, 69.2000, 54.8000, 525.547, 0.0274000, 14.4000
6.68000e-06, 69.2000, 55.6000, 489.209, 0.0278000, 13.6000
6.70000e-06, 69.2000, 54.8000, 525.547, 0.0274000, 14.4000
6.72000e-06, 69.6000, 54.4000, 558.823, 0.0272000, 15.2000
6.74000e-06, 69.2000, 54.8000, 525.547, 0.0274000, 14.4000
6.76000e-06, 68.8000, 54.8000, 510.949, 0.0274000, 14.0000
6.78000e-06, 69.2000, 55.2000, 507.246, 0.0276000, 14.0000
6.80000e-06, 69.6000, 55.2000, 521.739, 0.0276000, 14.4000
6.82000e-06, 69.6000, 54.4000, 558.823, 0.0272000, 15.2000
6.84000e-06, 70.0000, 55.2000, 536.232, 0.0276000, 14.8000
6.86000e-06, 69.6000, 54.4000, 558.823, 0.0272000, 15.2000
6.88000e-06, 70.0000, 55.2000, 536.232, 0.0276000, 14.8000
6.90000e-06, 68.8000, 55.2000, 492.754, 0.0276000, 13.6000
6.92000e-06, 70.0000, 54.8000, 554.745, 0.0274000, 15.2000
