Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-06,
Sample Interval,2e-08,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,10,10
Label,,
TIME,CH1,CH2
-2.420e-06,0.4,-0.8
-2.400e-06,0,-0.4
-2.380e-06,-0.4,-0.4
-2.360e-06,0,-0.4
-2.340e-06,0,-0.4
-2.320e-06,0,0.4
-2.300e-06,0,0
-2.280e-06,-0.4,-0.4
-2.260e-06,-0.4,-0.8
-2.240e-06,0,0.4
-2.220e-06,-0.4,0
-2.200e-06,0,-0.4
-2.180e-06,-0.8,0.4
-2.160e-06,-0.4,-0.8
-2.140e-06,0,0
-2.120e-06,-0.8,0
-2.100e-06,0.4,-0.4
-2.080e-06,0,0
-2.060e-06,-0.4,-0.4
-2.040e-06,-0.4,-0.4
-2.020e-06,0.4,-1.2
-2.000e-06,-0.8,-0.4
-1.980e-06,-0.4,-0.4
-1.960e-06,0,-0.4
-1.940e-06,-0.4,-0.4
-1.920e-06,0,-0.4
-1.900e-06,-0.4,0.4
-1.880e-06,0,0
-1.860e-06,-0.4,-0.4
-1.840e-06,0,-0.4
-1.820e-06,-0.4,-0.4
-1.800e-06,0.4,0
-1.780e-06,0,0.4
-1.760e-06,0,0
-1.740e-06,-0.4,0.4
-1.720e-06,-0.4,-0.4
-1.700e-06,-0.4,0
-1.680e-06,-0.4,0
-1.660e-06,-0.8,-0.4
-1.640e-06,-0.8,-0.4
-1.620e-06,-0.4,-0.8
-1.600e-06,-0.4,-0.8
-1.580e-06,-0.4,0
-1.560e-06,-0.8,-0.4
-1.540e-06,0,0.4
-1.520e-06,-0.4,-0.4
-1.500e-06,-0.4,-0.4
-1.480e-06,-0.4,-0.4
-1.460e-06,-0.8,0
-1.440e-06,0,0
-1.420e-06,0,-0.4
-1.400e-06,-0.8,0
-1.380e-06,0,-0.4
-1.360e-06,-0.8,-0.4
-1.340e-06,0,-0.4
-1.320e-06,-0.4,0.4
-1.300e-06,0,-0.4
-1.280e-06,0,0
-1.260e-06,-1.2,-0.4
-1.240e-06,0,-0.4
-1.220e-06,-0.4,-0.4
-1.200e-06,-0.4,0
-1.180e-06,-0.4,-0.4
-1.160e-06,-0.8,-0.4
-1.140e-06,-0.4,-0.4
-1.120e-06,-0.4,-0.4
-1.100e-06,0,-0.4
-1.080e-06,-0.8,-1.2
-1.060e-06,-0.4,-0.8
-1.040e-06,-0.4,-0.4
-1.020e-06,0,-0.4
-1.000e-06,0,-0.4
-9.800e-07,0,0
-9.600e-07,-0.4,-0.8
-9.400e-07,-0.4,-0.4
-9.200e-07,0,-0.4
-9.000e-07,-0.4,-0.4
-8.800e-07,-0.4,-0.8
-8.600e-07,-0.4,-0.4
-8.400e-07,-0.8,-0.4
-8.200e-07,0,-0.8
-8.000e-07,0.4,-1.2
-7.800e-07,-0.4,0.4
-7.600e-07,0,0
-7.400e-07,-0.8,-0.4
-7.200e-07,0,-0.8
-7.000e-07,-0.4,-0.4
-6.800e-07,-0.4,-0.4
-6.600e-07,-0.4,0
-6.400e-07,0,0.4
-6.200e-07,0,-0.4
-6.000e-07,-0.4,-0.8
-5.800e-07,0,-0.4
-5.600e-07,0,-0.4
-5.400e-07,-0.4,-0.4
-5.200e-07,-0.4,-0.4
-5.000e-07,0,0
-4.800e-07,0,-0.8
-4.600e-07,0,-0.4
-4.400e-07,0.4,0
-4.200e-07,0.4,-0.4
-4.000e-07,0,0.4
-3.800e-07,-0.8,0
-3.600e-07,-0.4,0
-3.400e-07,-0.4,-0.8
-3.200e-07,-0.4,-1.2
-3.000e-07,0,0.4
-2.800e-07,0,0
-2.600e-07,-0.4,0
-2.400e-07,0.4,0
-2.200e-07,0,0
-2.000e-07,-0.4,-0.4
-1.800e-07,0,-0.4
-1.600e-07,0,0
-1.400e-07,-0.4,0
-1.200e-07,0,0
-1.000e-07,0,-0.4
-8.000e-08,-0.4,-0.4
-6.000e-08,0.8,-0.4
-4.000e-08,3.2,0.4
-2.000e-08,8,2.8
-3.699e-21,10.4,5.2
2.000e-08,12.4,6.4
4.000e-08,17.2,5.6
6.000e-08,20.8,6.4
8.000e-08,22.8,10
1.000e-07,26.8,12
1.200e-07,32,12.8
1.400e-07,34.8,14.8
1.600e-07,36.4,18
1.800e-07,41.2,18.8
2.000e-07,44.4,20.8
2.200e-07,46.4,23.2
2.400e-07,50.4,26
2.600e-07,54,28
2.800e-07,56.8,28.8
3.000e-07,57.2,31.6
3.200e-07,58.4,32.4
3.400e-07,59.6,32.8
3.600e-07,60.4,34.8
3.800e-07,61.6,36.8
4.000e-07,63.2,38
4.200e-07,64,39.2
4.400e-07,63.6,40.4
4.600e-07,63.6,40
4.800e-07,64,40.4
5.000e-07,64.8,42
5.200e-07,65.6,43.6
5.400e-07,65.6,44
5.600e-07,66.8,44.4
5.800e-07,66.4,45.2
6.000e-07,66.4,44.8
6.200e-07,66.4,46
6.400e-07,66.8,46.4
6.600e-07,66.8,47.2
6.800e-07,67.6,47.2
7.000e-07,67.2,47.6
7.200e-07,67.2,48.4
7.400e-07,66.8,48.8
7.600e-07,67.6,48.8
7.800e-07,67.6,49.2
8.000e-07,68.4,49.6
8.200e-07,68.4,50
8.400e-07,68.8,50
8.600e-07,68.8,50.4
8.800e-07,69.2,50
9.000e-07,68.8,50.8
9.200e-07,68.4,51.6
9.400e-07,68.4,51.2
9.600e-07,68.8,50.8
9.800e-07,69.2,50.8
1.000e-06,68.8,51.2
1.020e-06,68.4,51.6
1.040e-06,68.8,51.6
1.060e-06,68.8,51.6
1.080e-06,68.8,52
1.100e-06,68.8,52
1.120e-06,69.2,52
1.140e-06,68.4,51.2
1.160e-06,69.6,51.6
1.180e-06,68.8,52
1.200e-06,69.2,51.6
1.220e-06,69.2,52
1.240e-06,68.8,52
1.260e-06,68.8,52
1.280e-06,68.8,52.4
1.300e-06,68.8,52
1.320e-06,69.6,52.4
1.340e-06,69.2,52
1.360e-06,69.2,52
1.380e-06,68.8,52
1.400e-06,69.2,52.8
1.420e-06,68.8,52
1.440e-06,69.2,52
1.460e-06,68.8,52.8
1.480e-06,69.2,52.8
1.500e-06,70,52.4
1.520e-06,69.2,52.8
1.540e-06,69.6,52.4
1.560e-06,69.2,52.8
1.580e-06,69.2,52.4
1.600e-06,68.8,52.8
1.620e-06,68.4,52.8
1.640e-06,68.8,52.4
1.660e-06,69.6,53.2
1.680e-06,69.6,52.8
1.700e-06,69.2,52.8
1.720e-06,68.4,52.8
1.740e-06,69.2,52.8
1.760e-06,69.2,52.8
1.780e-06,69.2,52.8
1.800e-06,69.2,52
1.820e-06,70,52.8
1.840e-06,68.8,52.8
1.860e-06,69.2,52.4
1.880e-06,69.2,52.8
1.900e-06,69.6,52.8
1.920e-06,69.6,52.4
1.940e-06,69.6,52.8
1.960e-06,69.2,52.8
1.980e-06,69.2,52.4
2.000e-06,69.2,53.2
2.020e-06,69.2,52.8
2.040e-06,69.6,52.8
2.060e-06,69.6,52.8
2.080e-06,69.6,52.8
2.100e-06,69.2,52.8
2.120e-06,69.6,52.4
2.140e-06,69.2,53.2
2.160e-06,68.8,53.6
2.180e-06,69.6,52.4
2.200e-06,68.8,52.8
2.220e-06,68.8,52.8
2.240e-06,69.6,53.2
2.260e-06,68.8,52.8
2.280e-06,68.8,52.8
2.300e-06,69.2,52.8
2.320e-06,69.2,53.2
2.340e-06,69.6,53.2
2.360e-06,68.8,53.2
2.380e-06,68.4,53.2
