time, Ch1, Ch2, Rm, I=Ch2/2000, V=Ch1-Ch2
4.90000e-06, 0.400000, 0.400000, 0.00000, 0.000200000, 0.00000
4.92000e-06, 0.400000, 0.400000, 0.00000, 0.000200000, 0.00000
4.94000e-06, 0.800000, 0.400000, 2000.00, 0.000200000, 0.400000
4.96000e-06, 4.00000, 0.800000, 8000.00, 0.000400000, 3.20000
4.98000e-06, 8.40000, 3.20000, 3250.00, 0.00160000, 5.20000
5.00000e-06, 10.8000, 6.00000, 1600.00, 0.00300000, 4.80000
5.02000e-06, 13.6000, 7.20000, 1777.78, 0.00360000, 6.40000
5.04000e-06, 16.8000, 6.00000, 3600.00, 0.00300000, 10.8000
5.06000e-06, 21.2000, 7.60000, 3578.95, 0.00380000, 13.6000
5.08000e-06, 23.6000, 11.6000, 2068.97, 0.00580000, 12.0000
5.10000e-06, 27.6000, 14.0000, 1942.86, 0.00700000, 13.6000
5.12000e-06, 32.8000, 14.8000, 2432.43, 0.00740000, 18.0000
5.14000e-06, 36.4000, 17.2000, 2232.56, 0.00860000, 19.2000
5.16000e-06, 38.0000, 20.8000, 1653.85, 0.0104000, 17.2000
5.18000e-06, 42.4000, 22.4000, 1785.71, 0.0112000, 20.0000
5.20000e-06, 46.4000, 24.0000, 1866.67, 0.0120000, 22.4000
5.22000e-06, 49.6000, 27.6000, 1594.20, 0.0138000, 22.0000
5.24000e-06, 52.4000, 30.4000, 1447.37, 0.0152000, 22.0000
5.26000e-06, 56.8000, 32.4000, 1506.17, 0.0162000, 24.4000
5.28000e-06, 59.6000, 34.4000, 1465.12, 0.0172000, 25.2000
5.30000e-06, 62.0000, 37.6000, 1297.87, 0.0188000, 24.4000
5.32000e-06, 64.4000, 39.6000, 1252.53, 0.0198000, 24.8000
5.34000e-06, 66.0000, 41.2000, 1203.88, 0.0206000, 24.8000
5.36000e-06, 66.8000, 42.8000, 1121.50, 0.0214000, 24.0000
5.38000e-06, 67.6000, 44.0000, 1072.73, 0.0220000, 23.6000
5.40000e-06, 69.6000, 45.2000, 1079.65, 0.0226000, 24.4000
5.42000e-06, 70.8000, 47.6000, 974.790, 0.0238000, 23.2000
5.44000e-06, 71.2000, 48.8000, 918.033, 0.0244000, 22.4000
