lnI, lnV, sqrt_V, S5_I, S5_V, lnS5_I, lnS5_V, sqrt_S5V, S10_I, S10_V, lnS10_I, lnS10_V, sqrt_S10V, S20_I, S20_V, lnS20_I, lnS20_V, sqrt_S20V, S50_I, S50_V, lnS50_I, lnS50_V, sqrt_S50V,
-10.8198, -0.150823, 0.927362, 4.40000e-05, 0.892000, -10.0313, -0.114289, 0.944458, 0.000158182, 1.02000, -8.75177, 0.0198026, 1.00995, 0.000399048, 1.71143, -7.82643, 0.537328, 1.30822, 0.00119255, 4.35020, -6.73166, 1.47022, 2.08571
-10.8198, 0.0582690, 1.02956, 0.000100000, 0.980000, -9.21034, -0.0202027, 0.989950, 0.000227273, 1.19091, -8.38936, 0.174717, 1.09129, 0.000503810, 1.96857, -7.59331, 0.677308, 1.40306, 0.00127255, 4.64118, -6.66673, 1.53497, 2.15434
-8.87387, -0.198451, 0.905539, 0.000204000, 1.09200, -8.49739, 0.0880109, 1.04499, 0.000321818, 1.42000, -8.04152, 0.350657, 1.19164, 0.000621905, 2.26571, -7.38272, 0.817890, 1.50523, 0.00135412, 4.92902, -6.60461, 1.59514, 2.22014
-8.11173, 0.262364, 1.14018, 0.000324000, 1.21200, -8.03477, 0.192272, 1.10091, 0.000430909, 1.71091, -7.74961, 0.537025, 1.30802, 0.000753333, 2.58381, -7.19100, 0.949265, 1.60742, 0.00144039, 5.21529, -6.54284, 1.65160, 2.28370
-7.52394, 0.350657, 1.19164, 0.000476000, 1.54800, -7.65009, 0.436964, 1.24419, 0.000569091, 2.08909, -7.47147, 0.736729, 1.44537, 0.000892381, 2.96286, -7.02162, 1.08615, 1.72130, 0.00153137, 5.50000, -6.48159, 1.70475, 2.34521
-7.38579, 0.378436, 1.20830, 0.000660000, 2.06000, -7.32327, 0.722706, 1.43527, 0.000743636, 2.48545, -7.20396, 0.910456, 1.57653, 0.00103905, 3.39333, -6.86945, 1.22181, 1.84210, 0.00162549, 5.78627, -6.42195, 1.75549, 2.40547
-7.15622, 1.00796, 1.65529, 0.000844000, 2.61200, -7.07736, 0.960116, 1.61617, 0.000943636, 2.97636, -6.96577, 1.09070, 1.72521, 0.00118952, 3.89238, -6.73420, 1.35902, 1.97291, 0.00172431, 6.06314, -6.36293, 1.80223, 2.46234
-6.84949, 1.21788, 1.83848, 0.00104400, 3.33200, -6.86470, 1.20357, 1.82538, 0.00116909, 3.52545, -6.75153, 1.26001, 1.87762, 0.00134762, 4.40476, -6.60942, 1.48269, 2.09875, 0.00182471, 6.35647, -6.30634, 1.84947, 2.52120
-6.70890, 1.40118, 2.01494, 0.00130800, 4.08400, -6.63926, 1.40708, 2.02089, 0.00140909, 4.13636, -6.56481, 1.41982, 2.03381, 0.00151524, 4.96476, -6.49218, 1.60237, 2.22817, 0.00192588, 6.64431, -6.25237, 1.89376, 2.57766
-6.47597, 1.61343, 2.24054, 0.00159600, 4.78800, -6.44025, 1.56611, 2.18815, 0.00164909, 4.82000, -6.40753, 1.57277, 2.19545, 0.00169429, 5.54952, -6.38049, 1.71371, 2.35574, 0.00202941, 6.94314, -6.20001, 1.93775, 2.63498
