lnI, lnV, sqrt_V, S5_I, S5_V, lnS5_I, lnS5_V, sqrt_S5V, S10_I, S10_V, lnS10_I, lnS10_V, sqrt_S10V, S20_I, S20_V, lnS20_I, lnS20_V, sqrt_S20V, S50_I, S50_V, lnS50_I, lnS50_V, sqrt_S50V,
-9.39266, 0.00000, 1.00000, 0.000110000, 1.00000, -9.11503, 0.00000, 1.00000, 0.000146970, 1.38182, -8.82528, 0.323400, 1.17551, 0.000246825, 2.28571, -8.30683, 0.826679, 1.51186, 0.000511438, 4.85882, -7.57828, 1.58080, 2.20427
-8.80488, -0.223143, 0.894427, 0.000130000, 1.20000, -8.94798, 0.182322, 1.09545, 0.000174242, 1.67273, -8.65506, 0.514455, 1.29334, 0.000288095, 2.60952, -8.15222, 0.959168, 1.61540, 0.000539542, 5.13725, -7.52479, 1.63652, 2.26655
-8.80488, 0.182322, 1.09545, 0.000170000, 1.44000, -8.67971, 0.364643, 1.20000, 0.000213636, 2.01818, -8.45123, 0.702197, 1.42063, 0.000329365, 2.99048, -8.01834, 1.09543, 1.72930, 0.000570915, 5.41176, -7.46827, 1.68858, 2.32632
-8.60420, 0.693147, 1.41421, 0.000223333, 1.84000, -8.40685, 0.609766, 1.35647, 0.000262121, 2.47273, -8.24670, 0.905322, 1.57249, 0.000378571, 3.39048, -7.87911, 1.22097, 1.84132, 0.000602288, 5.68235, -7.41478, 1.73737, 2.38377
-8.16889, 0.788457, 1.48324, 0.000270000, 2.52000, -8.21709, 0.924259, 1.58745, 0.000325758, 2.92727, -8.02936, 1.07407, 1.71093, 0.000426190, 3.85714, -7.76062, 1.34993, 1.96396, 0.000634967, 5.95686, -7.36194, 1.78454, 2.44067
-7.95758, 1.09861, 1.73205, 0.000343333, 3.24000, -7.97681, 1.17557, 1.80000, 0.000395455, 3.45455, -7.83547, 1.23969, 1.85864, 0.000476984, 4.35238, -7.64803, 1.47072, 2.08624, 0.000669608, 6.23137, -7.30882, 1.82960, 2.49627
-7.86661, 1.43508, 2.04939, 0.000430000, 4.04000, -7.75173, 1.39624, 2.00998, 0.000474242, 4.07273, -7.65379, 1.40431, 2.01810, 0.000534127, 4.88571, -7.53488, 1.58632, 2.21037, 0.000704902, 6.51373, -7.25745, 1.87391, 2.55220
-7.56811, 1.56862, 2.19089, 0.000530000, 4.80000, -7.54263, 1.56862, 2.19089, 0.000546970, 4.81818, -7.51112, 1.57240, 2.19504, 0.000592857, 5.43810, -7.43056, 1.69343, 2.33197, 0.000740850, 6.78824, -7.20771, 1.91519, 2.60542
-7.39118, 1.79176, 2.44949, 0.000630000, 5.56000, -7.36979, 1.71560, 2.35797, 0.000634848, 5.56364, -7.36212, 1.71625, 2.35874, 0.000653175, 6.02857, -7.33367, 1.79651, 2.45531, 0.000777451, 7.06275, -7.15949, 1.95483, 2.65758
-7.15195, 1.79176, 2.44949, 0.000743333, 6.28000, -7.20437, 1.83737, 2.50599, 0.000716667, 6.36364, -7.24090, 1.85060, 2.52262, 0.000719841, 6.59048, -7.23648, 1.88563, 2.56719, 0.000813399, 7.34902, -7.11429, 1.99457, 2.71091
-7.07027, 1.91692, 2.60768, 0.000830000, 7.12000, -7.09408, 1.96291, 2.66833, 0.000795455, 7.20000, -7.13660, 1.97408, 2.68328, 0.000786508, 7.18095, -7.14791, 1.97143, 2.67973, 0.000848693, 7.63137, -7.07181, 2.03227, 2.76249
-6.95905, 2.05412, 2.79285, 0.000930000, 7.80000, -6.98033, 2.05412, 2.79285, 0.000880303, 8.03636, -7.03524, 2.08398, 2.83485, 0.000854762, 7.78095, -7.06469, 2.05168, 2.78944, 0.000883987, 7.92157, -7.03107, 2.06959, 2.81453
-6.95905, 2.19722, 3.00000, 0.000990000, 8.76000, -6.91781, 2.17020, 2.95973, 0.000965151, 8.80000, -6.94323, 2.17475, 2.96648, 0.000919841, 8.40952, -6.99131, 2.12936, 2.89992, 0.000919281, 8.21176, -6.99192, 2.10557, 2.86562
-6.79741, 2.24071, 3.06594, 0.00105000, 9.68000, -6.85896, 2.27006, 3.11127, 0.00104091, 9.58182, -6.86766, 2.25987, 3.09545, 0.000981746, 9.04762, -6.92618, 2.20250, 3.00793, 0.000954575, 8.51373, -6.95424, 2.14168, 2.91783
-6.82771, 2.37955, 3.28634, 0.00111667, 10.5600, -6.79741, 2.35707, 3.24962, 0.00111970, 10.2000, -6.79470, 2.32239, 3.19374, 0.00104365, 9.65714, -6.86503, 2.26770, 3.10759, 0.000989869, 8.81569, -6.91794, 2.17653, 2.96912
-6.76799, 2.43361, 3.37639, 0.00119000, 11.2800, -6.73380, 2.42303, 3.35857, 0.00118333, 10.8727, -6.73942, 2.38626, 3.29738, 0.00110238, 10.2667, -6.81028, 2.32890, 3.20416, 0.00102647, 9.11765, -6.88163, 2.21021, 3.01954
-6.65829, 2.50144, 3.49285, 0.00123667, 12.0800, -6.69534, 2.49155, 3.47563, 0.00124394, 11.4909, -6.68947, 2.44156, 3.38982, 0.00115794, 10.8476, -6.76112, 2.38395, 3.29357, 0.00106242, 9.42745, -6.84721, 2.24363, 3.07042
-6.63265, 2.53370, 3.54965, 0.00131667, 12.4800, -6.63265, 2.52413, 3.53270, 0.00129545, 12.0545, -6.64889, 2.48944, 3.47197, 0.00121984, 11.3619, -6.70903, 2.43027, 3.37074, 0.00109967, 9.73333, -6.81274, 2.27556, 3.11983
-6.60765, 2.59525, 3.66060, 0.00138333, 12.8800, -6.58326, 2.55568, 3.58887, 0.00134091, 12.5636, -6.61441, 2.53081, 3.54452, 0.00127540, 11.8381, -6.66450, 2.47132, 3.44065, 0.00113693, 10.0471, -6.77943, 2.30728, 3.16971
-6.51346, 2.54945, 3.57771, 0.00143000, 13.1600, -6.55008, 2.57718, 3.62767, 0.00137424, 13.0545, -6.58985, 2.56914, 3.61311, 0.00132937, 12.2667, -6.62305, 2.50689, 3.50238, 0.00117484, 10.3647, -6.74663, 2.33841, 3.21943
-6.51346, 2.59525, 3.66060, 0.00147000, 13.4400, -6.52249, 2.59824, 3.66606, 0.00141364, 13.4364, -6.56159, 2.59796, 3.66556, 0.00138016, 12.6952, -6.58556, 2.54123, 3.56304, 0.00121405, 10.6706, -6.71379, 2.36749, 3.26659
-6.49124, 2.61007, 3.68782, 0.00149000, 13.6800, -6.50898, 2.61593, 3.69865, 0.00144697, 13.7818, -6.53828, 2.62335, 3.71239, 0.00142937, 13.1048, -6.55052, 2.57298, 3.62005, 0.00125261, 10.9843, -6.68252, 2.39647, 3.31426
-6.49124, 2.63906, 3.74166, 0.00149000, 14.0800, -6.50898, 2.64476, 3.75233, 0.00148333, 14.0364, -6.51346, 2.64165, 3.74651, 0.00147540, 13.4476, -6.51883, 2.59880, 3.66710, 0.00129183, 11.2941, -6.65170, 2.42428, 3.36067
-6.53619, 2.68102, 3.82099, 0.00149667, 14.4000, -6.50451, 2.66723, 3.79473, 0.00151667, 14.2364, -6.49124, 2.65580, 3.77311, 0.00152302, 13.7333, -6.48706, 2.61983, 3.70585, 0.00133105, 11.6000, -6.62179, 2.45101, 3.40588
-6.51346, 2.69463, 3.84708, 0.00149667, 14.7200, -6.50451, 2.68921, 3.83667, 0.00155303, 14.3818, -6.46755, 2.66596, 3.79234, 0.00156111, 14.0286, -6.46236, 2.64110, 3.74547, 0.00137026, 11.9098, -6.59275, 2.47736, 3.45106
-6.49124, 2.70805, 3.87298, 0.00153000, 14.9200, -6.48249, 2.70270, 3.86264, 0.00158636, 14.5818, -6.44631, 2.67978, 3.81861, 0.00159921, 14.2476, -6.43825, 2.65659, 3.77460, 0.00140948, 12.2157, -6.56454, 2.50272, 3.49509
-6.49124, 2.72130, 3.89872, 0.00157667, 14.9600, -6.45244, 2.70538, 3.86782, 0.00162273, 14.7636, -6.42365, 2.69217, 3.84235, 0.00163413, 14.4571, -6.41665, 2.67119, 3.80225, 0.00144869, 12.5294, -6.53709, 2.52808, 3.53969
-6.38698, 2.70805, 3.87298, 0.00163000, 15.0000, -6.41918, 2.70805, 3.87298, 0.00165909, 14.8909, -6.40149, 2.70075, 3.85887, 0.00166270, 14.6286, -6.39931, 2.68298, 3.82473, 0.00148660, 12.8431, -6.51126, 2.55281, 3.58373
