Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,227.438500E+3,227.438500E+3,-8.309800E+3,8.309800E+3,200.000000E+0
25.000000E+0,463.824000E+3,596.000000E+0,-11.577450E+3,332.850000E+0,200.000000E+0
30.000000E+0,474.620000E+3,5.863000E+3,-14.343740E+3,17.999760E+3,200.000000E+0
40.000000E+0,503.031500E+3,55.751500E+3,-97.950900E+3,40.375100E+3,200.000000E+0
50.000000E+0,524.881500E+3,45.401500E+3,77.969700E+3,5.181600E+3,200.000000E+0
60.000000E+0,426.176500E+3,17.336500E+3,-24.213775E+3,17.144525E+3,200.000000E+0
75.000000E+0,507.901000E+3,24.180000E+3,-24.274150E+3,35.457750E+3,200.000000E+0
100.000000E+0,443.546500E+3,21.160500E+3,-45.261750E+3,7.139250E+3,200.000000E+0
120.000000E+0,465.871000E+3,644.000000E+0,-67.173700E+3,7.672400E+3,200.000000E+0
150.000000E+0,438.602000E+3,2.812000E+3,-76.079900E+3,2.264200E+3,200.000000E+0
200.000000E+0,431.263000E+3,9.208000E+3,-115.792000E+3,5.725000E+3,200.000000E+0
250.000000E+0,393.326500E+3,2.744500E+3,-123.383000E+3,2.698000E+3,200.000000E+0
300.000000E+0,394.351500E+3,290.500000E+0,-146.920000E+3,7.152000E+3,200.000000E+0
400.000000E+0,354.758000E+3,3.141000E+3,-203.759000E+3,4.183000E+3,200.000000E+0
500.000000E+0,327.396500E+3,3.375500E+3,-222.551000E+3,6.344000E+3,200.000000E+0
600.000000E+0,292.017500E+3,339.500000E+0,-229.968000E+3,2.985000E+3,200.000000E+0
750.000000E+0,237.251500E+3,4.132500E+3,-224.218500E+3,5.822500E+3,200.000000E+0
1.000000E+3,157.849000E+3,13.374000E+3,-221.578000E+3,2.698000E+3,200.000000E+0
1.200000E+3,134.198000E+3,4.505000E+3,-207.704000E+3,6.664000E+3,200.000000E+0
1.500000E+3,95.454200E+3,36.600000E+0,-185.989500E+3,779.500000E+0,200.000000E+0
2.000000E+3,60.678250E+3,590.750000E+0,-153.760500E+3,1.627500E+3,200.000000E+0
2.500000E+3,41.710300E+3,2.823500E+3,-130.134500E+3,1.957500E+3,200.000000E+0
3.000000E+3,28.207200E+3,830.800000E+0,-110.223500E+3,89.500000E+0,200.000000E+0
4.000000E+3,15.707700E+3,597.600000E+0,-84.822650E+3,196.450000E+0,200.000000E+0
5.000000E+3,11.137400E+3,666.000000E+0,-68.761400E+3,172.100000E+0,200.000000E+0
6.000000E+3,7.459625E+3,149.245000E+0,-57.449950E+3,1.221250E+3,200.000000E+0
7.500000E+3,4.835225E+3,117.825000E+0,-46.298950E+3,336.550000E+0,200.000000E+0
10.000000E+3,2.978730E+3,53.770000E+0,-34.631950E+3,60.150000E+0,200.000000E+0
12.000000E+3,2.025330E+3,170.370000E+0,-29.163100E+3,439.000000E+0,200.000000E+0
15.000000E+3,1.384030E+3,175.320000E+0,-23.523600E+3,92.900000E+0,200.000000E+0
20.000000E+3,708.354500E+0,50.571500E+0,-17.739250E+3,14.050000E+0,200.000000E+0
25.000000E+3,511.661500E+0,2.360500E+0,-14.117700E+3,54.500000E+0,200.000000E+0
30.000000E+3,413.415000E+0,40.621000E+0,-11.726400E+3,5.700000E+0,200.000000E+0
40.000000E+3,243.255000E+0,26.140000E+0,-8.868780E+3,6.910000E+0,200.000000E+0
50.000000E+3,146.613000E+0,27.202000E+0,-7.096980E+3,10.380000E+0,200.000000E+0
60.000000E+3,126.511000E+0,4.044000E+0,-5.924085E+3,1.705000E+0,200.000000E+0
75.000000E+3,87.842050E+0,6.836450E+0,-4.742665E+3,3.065000E+0,200.000000E+0
100.000000E+3,55.608250E+0,1.948350E+0,-3.559935E+3,3.775000E+0,200.000000E+0
120.000000E+3,43.506200E+0,1.796800E+0,-2.967500E+3,2.190000E+0,200.000000E+0
150.000000E+3,26.436050E+0,41.850000E-3,-2.375610E+3,2.590000E+0,200.000000E+0
200.000000E+3,17.626800E+0,1.486000E+0,-1.785250E+3,1.150000E+0,200.000000E+0
