Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,Vac (mV),Vdc (mV),V_Arduino (V),P,I,D
8.447961E+3,139.237315E+0,136.920000E+0,1.195931E+0,42.000000E+0,2.213532E+6,-68.251340E+0,1.744740E+3,-89.410660E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
8.492871E+3,140.734100E+0,138.630000E+0,1.583396E+0,50.000000E+0,2.431842E+6,-54.000290E+0,1.746824E+3,-89.434020E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
8.537769E+3,142.231086E+0,140.000000E+0,1.875147E+0,68.000000E+0,2.267438E+6,-35.381226E+0,1.746850E+3,-89.445820E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
8.582679E+3,143.727705E+0,141.260000E+0,2.160150E+0,61.000000E+0,2.535948E+6,17.708740E+0,1.747348E+3,-89.458480E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
8.627583E+3,145.224690E+0,142.820000E+0,2.055456E+0,81.000000E+0,2.600348E+6,-48.811160E+0,1.747670E+3,-89.463060E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
8.672490E+3,146.721509E+0,144.090000E+0,1.932973E+0,82.000000E+0,2.638992E+6,3.377128E+0,1.747552E+3,-89.467400E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
8.717394E+3,148.218395E+0,145.580000E+0,1.899563E+0,99.000000E+0,2.198318E+6,-75.853920E+0,1.747822E+3,-89.480260E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
8.762303E+3,149.715181E+0,146.890000E+0,1.843868E+0,100.000000E+0,2.395638E+6,-1.304160E+0,1.747100E+3,-89.480060E+0,200.000000E+0,0.000000E+0,2.747750E+0,50.000000E+0,5.000000E+0,1.000000E+0
8.807222E+3,150.000000E+0,148.290000E+0,1.872805E+0,100.000000E+0,2.686624E+6,-26.729840E+0,1.746124E+3,-89.482640E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
8.852137E+3,150.000000E+0,149.710000E+0,1.868358E+0,74.000000E+0,2.406454E+6,-1.295360E+0,1.747050E+3,-89.484460E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
8.897043E+3,150.000000E+0,150.690000E+0,1.841521E+0,86.000000E+0,2.750884E+6,46.455660E+0,1.748210E+3,-89.532840E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
8.941917E+3,150.000000E+0,150.390000E+0,1.854715E+0,84.000000E+0,2.350814E+6,3.772110E+0,1.747702E+3,-89.533800E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
8.986822E+3,150.000000E+0,150.420000E+0,1.765593E+0,81.000000E+0,1.834862E+6,-69.838980E+0,1.748274E+3,-89.505980E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.031735E+3,150.000000E+0,150.390000E+0,1.313700E+0,81.000000E+0,2.088818E+6,-55.288070E+0,1.748672E+3,-89.522880E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.076620E+3,150.000000E+0,150.350000E+0,625.728936E-3,76.000000E+0,2.688624E+6,34.852755E+0,1.749188E+3,-89.539260E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.122028E+3,150.000000E+0,150.350000E+0,91.333566E-3,77.000000E+0,1.833856E+6,-109.816860E+0,1.750062E+3,-89.542840E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.586013E+3,151.823587E+0,150.310000E+0,-75.738129E-3,70.000000E+0,3.194612E+6,103.298720E+0,1.751650E+3,-89.595840E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.630859E+3,151.823587E+0,150.310000E+0,-24.450552E-3,100.000000E+0,2.242018E+6,-45.974360E+0,1.752508E+3,-89.601280E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.675750E+3,153.318439E+0,151.490000E+0,-23.559752E-3,62.000000E+0,1.867332E+6,-65.477460E+0,1.754002E+3,-89.599880E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.720663E+3,154.814824E+0,152.730000E+0,-7.078984E-3,100.000000E+0,1.968240E+6,-80.926860E+0,1.754102E+3,-89.617860E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.765552E+3,156.311910E+0,153.350000E+0,264.771396E-3,83.000000E+0,2.419624E+6,-100.111490E+0,1.755300E+3,-89.616540E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.810445E+3,157.808196E+0,155.280000E+0,802.831268E-3,79.000000E+0,2.393030E+6,-4.454100E+0,1.755256E+3,-89.636820E+0,200.000000E+0,0.000000E+0,2.863250E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.855342E+3,159.304648E+0,156.690000E+0,1.216190E+0,100.000000E+0,2.395268E+6,412.520000E-3,1.755446E+3,-89.640060E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.900243E+3,160.801200E+0,158.080000E+0,1.521241E+0,100.000000E+0,1.880576E+6,-102.350420E+0,1.757520E+3,-89.654400E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.945152E+3,162.297919E+0,159.390000E+0,1.726247E+0,100.000000E+0,1.812934E+6,-98.665320E+0,1.757540E+3,-89.607000E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
9.990114E+3,163.794871E+0,160.690000E+0,1.935620E+0,100.000000E+0,2.399498E+6,-47.037572E+0,1.756928E+3,-89.635960E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.034953E+3,165.293624E+0,161.800000E+0,1.968846E+0,100.000000E+0,2.704378E+6,20.295954E+0,1.757244E+3,-89.633040E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.079849E+3,166.788242E+0,163.080000E+0,1.805721E+0,100.000000E+0,2.244122E+6,-13.463340E+0,1.755464E+3,-89.606480E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.124750E+3,168.284761E+0,164.070000E+0,1.718842E+0,100.000000E+0,2.720794E+6,32.747540E+0,1.753608E+3,-89.613900E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.169643E+3,169.781480E+0,165.130000E+0,1.650258E+0,100.000000E+0,3.067550E+6,90.887860E+0,1.751750E+3,-89.603640E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.214538E+3,170.000000E+0,166.280000E+0,1.575010E+0,100.000000E+0,2.535044E+6,28.326000E+0,1.750602E+3,-89.612460E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.259441E+3,170.000000E+0,167.450000E+0,1.494869E+0,100.000000E+0,3.224882E+6,-167.226400E+0,1.747934E+3,-89.619560E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.304345E+3,170.000000E+0,168.630000E+0,1.454454E+0,100.000000E+0,2.918100E+6,14.997260E+0,1.745304E+3,-89.656700E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.349243E+3,170.000000E+0,169.820000E+0,1.465584E+0,72.000000E+0,2.249038E+6,-18.804818E+0,1.745178E+3,-89.687060E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.394154E+3,170.000000E+0,170.850000E+0,1.532328E+0,82.000000E+0,2.030612E+6,-113.285720E+0,1.744204E+3,-89.682640E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.439055E+3,170.000000E+0,170.570000E+0,1.567885E+0,74.000000E+0,2.050590E+6,-51.157500E+0,1.744124E+3,-89.639360E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.483952E+3,170.000000E+0,170.570000E+0,1.545558E+0,76.000000E+0,2.333156E+6,-6.951778E+0,1.742692E+3,-89.654740E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.528856E+3,170.000000E+0,170.520000E+0,1.189230E+0,74.000000E+0,2.511400E+6,5.039516E+0,1.743640E+3,-89.687800E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.573772E+3,170.000000E+0,170.480000E+0,599.040466E-3,71.000000E+0,2.934710E+6,-89.899200E+0,1.743390E+3,-89.657300E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.618672E+3,170.000000E+0,170.480000E+0,93.517476E-3,68.000000E+0,2.735318E+6,53.645860E+0,1.743422E+3,-89.631660E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
10.664060E+3,170.000000E+0,170.430000E+0,-93.537862E-3,64.000000E+0,2.377177E+6,16.642457E+0,1.662654E+3,-75.975440E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.128012E+3,171.892920E+0,170.380000E+0,-40.082851E-3,51.000000E+0,1.191817E+6,5.242000E+0,1.747964E+3,-89.631020E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.172967E+3,171.892920E+0,170.380000E+0,-40.022784E-3,69.000000E+0,1.176423E+6,-33.825735E+0,1.748428E+3,-89.578920E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.217831E+3,173.391406E+0,171.940000E+0,-18.045987E-3,49.000000E+0,484.934572E+3,-9.181402E+0,1.747508E+3,-89.403260E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.262759E+3,174.886858E+0,172.740000E+0,-8.170933E-3,61.000000E+0,1.286476E+6,-50.896652E+0,1.749250E+3,-89.518900E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.307639E+3,176.384477E+0,173.750000E+0,350.273309E-3,57.000000E+0,752.648784E+3,-13.057563E+0,1.748128E+3,-89.474420E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.352545E+3,177.880462E+0,175.640000E+0,873.995069E-3,65.000000E+0,206.708568E+3,-271.435200E-3,1.750274E+3,-88.789460E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.397459E+3,179.377348E+0,177.130000E+0,1.276109E+0,66.000000E+0,6.186904E+3,-19.716940E-3,1.647634E+3,-73.867180E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.442334E+3,180.874467E+0,178.490000E+0,1.574719E+0,75.000000E+0,6.060746E+3,-31.159880E-3,1.645734E+3,-73.659340E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.487225E+3,182.370319E+0,180.020000E+0,1.801676E+0,83.000000E+0,5.986570E+3,-17.141520E-3,1.645648E+3,-73.378440E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.532133E+3,183.866671E+0,181.520000E+0,2.033415E+0,79.000000E+0,5.924390E+3,-2.390220E-3,1.738276E+3,-86.000680E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.577066E+3,185.363590E+0,183.040000E+0,2.031331E+0,89.000000E+0,6.731438E+3,112.616420E-3,1.674884E+3,-76.926440E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.621928E+3,186.861376E+0,184.430000E+0,1.953563E+0,98.000000E+0,5.931962E+3,-21.004530E-3,1.655896E+3,-73.485760E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.666830E+3,188.356762E+0,185.780000E+0,1.991040E+0,100.000000E+0,528.304396E+3,8.063882E+0,1.696662E+3,-78.054960E+0,200.000000E+0,0.000000E+0,3.094250E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.711732E+3,189.853514E+0,187.200000E+0,1.995287E+0,100.000000E+0,7.075102E+3,-142.623280E-3,1.638630E+3,-72.132920E+0,200.000000E+0,0.000000E+0,3.729500E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.756621E+3,190.000000E+0,188.480000E+0,1.930929E+0,100.000000E+0,5.440138E+3,100.688340E-3,1.636902E+3,-71.885780E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.801523E+3,190.000000E+0,189.710000E+0,1.875529E+0,82.000000E+0,5.365326E+3,-93.474500E-3,1.634654E+3,-71.609000E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.846442E+3,190.000000E+0,190.800000E+0,1.828783E+0,83.000000E+0,5.302708E+3,-37.255324E-3,1.632382E+3,-71.455600E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.891316E+3,190.000000E+0,190.740000E+0,1.777369E+0,83.000000E+0,5.277066E+3,-50.559700E-3,1.634044E+3,-71.394200E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.936207E+3,190.000000E+0,190.560000E+0,1.677059E+0,82.000000E+0,5.256866E+3,-37.209460E-3,1.631224E+3,-71.334500E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
11.981101E+3,190.000000E+0,190.560000E+0,1.305079E+0,76.000000E+0,5.226682E+3,-45.454540E-3,1.630594E+3,-71.264340E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.025995E+3,190.000000E+0,190.510000E+0,692.531267E-3,77.000000E+0,5.208292E+3,-83.342260E-3,1.630158E+3,-71.213160E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.071391E+3,190.000000E+0,190.450000E+0,135.847598E-3,74.000000E+0,5.191502E+3,-24.795940E-3,1.629064E+3,-71.142920E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.535378E+3,191.963220E+0,190.450000E+0,-104.705930E-3,65.000000E+0,5.055410E+3,-113.113020E-3,1.626540E+3,-70.688960E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.580234E+3,191.963220E+0,190.400000E+0,-75.598941E-3,100.000000E+0,5.035718E+3,54.137688E-3,1.624418E+3,-70.625640E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.625113E+3,193.458405E+0,191.490000E+0,-34.166887E-3,60.000000E+0,5.080860E+3,100.845620E-3,1.628936E+3,-70.785980E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.669937E+3,194.954391E+0,193.100000E+0,-21.916621E-3,85.000000E+0,4.967234E+3,-51.637248E-3,1.621366E+3,-70.315980E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.714819E+3,196.448510E+0,193.990000E+0,234.242538E-3,91.000000E+0,16.200560E+3,175.785800E-3,1.708910E+3,-77.429180E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.759748E+3,197.944595E+0,195.470000E+0,834.891887E-3,91.000000E+0,4.814642E+3,-121.766540E-3,1.614974E+3,-69.699480E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.804637E+3,199.442214E+0,197.030000E+0,1.391154E+0,98.000000E+0,4.747220E+3,-13.335830E-3,1.612804E+3,-69.501200E+0,200.000000E+0,0.000000E+0,2.805500E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.849557E+3,200.938533E+0,198.420000E+0,1.687135E+0,100.000000E+0,4.680602E+3,-63.130560E-3,1.610054E+3,-69.272300E+0,200.000000E+0,0.000000E+0,3.209750E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.894448E+3,202.435852E+0,199.720000E+0,1.762073E+0,100.000000E+0,4.628690E+3,18.397760E-3,1.606940E+3,-69.043000E+0,200.000000E+0,0.000000E+0,3.729500E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.939350E+3,203.932204E+0,200.960000E+0,1.861646E+0,100.000000E+0,4.586258E+3,-87.190300E-3,1.605614E+3,-68.806860E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
12.984265E+3,205.428957E+0,202.160000E+0,1.932914E+0,100.000000E+0,4.518668E+3,24.089440E-3,1.602272E+3,-68.585240E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.029160E+3,206.926109E+0,203.230000E+0,1.821735E+0,100.000000E+0,4.470732E+3,-79.562100E-3,1.600192E+3,-68.348520E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.074055E+3,208.422628E+0,204.270000E+0,1.708112E+0,100.000000E+0,4.417490E+3,-125.919400E-3,1.596082E+3,-68.133720E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.118957E+3,209.919114E+0,205.290000E+0,1.614582E+0,100.000000E+0,4.355674E+3,-18.819880E-3,1.595800E+3,-67.906020E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.163888E+3,210.000000E+0,206.410000E+0,1.518822E+0,100.000000E+0,4.308550E+3,-50.507700E-3,1.593922E+3,-67.636900E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.208753E+3,210.000000E+0,207.530000E+0,1.434308E+0,100.000000E+0,4.219392E+3,-43.467120E-3,1.585956E+3,-67.076600E+0,200.000000E+0,0.000000E+0,3.845000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.253662E+3,210.000000E+0,208.790000E+0,1.405236E+0,100.000000E+0,4.123844E+3,98.310462E-3,1.580022E+3,-66.704120E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.298544E+3,210.000000E+0,210.000000E+0,1.434159E+0,78.000000E+0,4.051300E+3,86.335360E-3,1.575056E+3,-66.301240E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.343451E+3,210.000000E+0,211.150000E+0,1.505566E+0,72.000000E+0,3.984888E+3,-76.087560E-3,1.571614E+3,-66.059760E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.388344E+3,210.000000E+0,211.090000E+0,1.579299E+0,72.000000E+0,3.945662E+3,-11.411722E-3,1.569426E+3,-65.893500E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.433258E+3,210.000000E+0,210.880000E+0,1.606067E+0,70.000000E+0,3.925952E+3,-66.208260E-3,1.568168E+3,-65.728020E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.478157E+3,210.000000E+0,210.810000E+0,1.318609E+0,65.000000E+0,3.892406E+3,67.023720E-3,1.565292E+3,-65.585320E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.523097E+3,210.000000E+0,210.740000E+0,708.308541E-3,60.000000E+0,3.869860E+3,14.868140E-3,1.563840E+3,-65.456320E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.567969E+3,210.000000E+0,210.740000E+0,120.280791E-3,58.000000E+0,3.845992E+3,59.531260E-3,1.562026E+3,-65.339780E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.612875E+3,210.000000E+0,210.740000E+0,-153.647349E-3,56.000000E+0,3.824080E+3,-74.447600E-3,1.560590E+3,-65.220220E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.657800E+3,210.000000E+0,210.680000E+0,-109.106591E-3,55.000000E+0,3.803532E+3,41.778674E-3,1.558706E+3,-65.098720E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.702683E+3,210.000000E+0,210.680000E+0,-46.754911E-3,52.000000E+0,3.788618E+3,-11.301198E-3,1.557238E+3,-65.010000E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.747580E+3,210.000000E+0,210.680000E+0,-28.946491E-3,49.000000E+0,3.770146E+3,-100.632180E-3,1.555950E+3,-64.910060E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.792468E+3,210.000000E+0,210.680000E+0,-26.720215E-3,47.000000E+0,3.755314E+3,-42.655920E-3,1.555040E+3,-64.802700E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.837357E+3,210.000000E+0,210.680000E+0,-26.720215E-3,45.000000E+0,3.739122E+3,-16.619000E-3,1.554282E+3,-64.703680E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.882248E+3,210.000000E+0,210.680000E+0,-13.361818E-3,43.000000E+0,3.717244E+3,4.536910E-3,1.552742E+3,-64.635580E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.927139E+3,210.000000E+0,210.680000E+0,0.000000E+0,42.000000E+0,3.708692E+3,74.094080E-3,1.551590E+3,-64.560260E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
13.972027E+3,210.000000E+0,210.680000E+0,0.000000E+0,41.000000E+0,3.697456E+3,-45.497740E-3,1.550092E+3,-64.452820E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.016916E+3,210.000000E+0,210.680000E+0,0.000000E+0,38.000000E+0,3.686316E+3,-53.443300E-3,1.549272E+3,-64.392460E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.061803E+3,210.000000E+0,210.680000E+0,0.000000E+0,37.000000E+0,3.665504E+3,4.933400E-3,1.547904E+3,-64.343100E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.106693E+3,210.000000E+0,210.680000E+0,0.000000E+0,38.000000E+0,3.656454E+3,-101.104260E-3,1.547388E+3,-64.236360E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.151576E+3,210.000000E+0,210.600000E+0,0.000000E+0,35.000000E+0,3.645334E+3,-23.175858E-3,1.546242E+3,-64.200420E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.196465E+3,210.000000E+0,210.680000E+0,0.000000E+0,33.000000E+0,3.634420E+3,-17.682200E-3,1.545768E+3,-64.113140E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.241861E+3,210.000000E+0,210.600000E+0,-17.822704E-3,33.000000E+0,3.625168E+3,-49.693640E-3,1.544406E+3,-64.083840E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.286710E+3,210.000000E+0,210.680000E+0,-17.822704E-3,31.000000E+0,3.619248E+3,-101.466060E-3,1.543966E+3,-63.994940E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.332105E+3,210.000000E+0,210.600000E+0,-17.822704E-3,30.000000E+0,3.605946E+3,49.496760E-3,1.543564E+3,-63.950200E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.376947E+3,210.000000E+0,210.600000E+0,0.000000E+0,29.000000E+0,3.596366E+3,-55.058480E-3,1.542972E+3,-63.908420E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.422343E+3,210.000000E+0,210.600000E+0,0.000000E+0,28.000000E+0,3.592354E+3,74.978340E-3,1.542004E+3,-63.872700E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.886270E+3,212.193187E+0,210.680000E+0,-17.731054E-3,18.000000E+0,3.521232E+3,51.019400E-3,1.535932E+3,-63.388200E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.931123E+3,212.193187E+0,210.680000E+0,-17.731054E-3,43.000000E+0,3.510272E+3,23.645300E-3,1.534162E+3,-63.303280E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
14.976005E+3,213.688272E+0,212.040000E+0,-18.599878E-3,24.000000E+0,3.481850E+3,-80.632940E-3,1.531214E+3,-63.114320E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
15.020904E+3,215.184324E+0,213.070000E+0,-1.737392E-3,43.000000E+0,3.461120E+3,-56.248958E-3,1.529454E+3,-62.980880E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
15.065793E+3,216.680977E+0,213.970000E+0,301.380264E-3,41.000000E+0,3.432412E+3,-18.144694E-3,1.526736E+3,-62.772520E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
15.110681E+3,218.177262E+0,215.720000E+0,834.654918E-3,45.000000E+0,3.404856E+3,-46.804060E-3,1.522852E+3,-62.536140E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
15.155589E+3,219.673548E+0,217.350000E+0,1.265424E+0,47.000000E+0,3.367704E+3,-50.270040E-3,1.520014E+3,-62.304700E+0,200.000000E+0,0.000000E+0,2.650000E+0,50.000000E+0,5.000000E+0,1.000000E+0
