Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
7.917121E-3	2.962500E+2	5.000000E+2	4.996300E-1	3.150290E-1	1.585981E+3	1.573647E+3	3.177650E-1	5.000500E-1	9.910000E+37	3.150290E-1	3.145742E+41	3.118657E+41	3.177650E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.000000E+0
2.451807E-2	2.962500E+2	4.900000E+2	4.900500E-1	3.103000E-1	1.579278E+3	1.584548E+3	3.158440E-1	5.004700E-1	9.910000E+37	3.103000E-1	3.193684E+41	3.137625E+41	3.158440E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.000000E+0
4.093568E-2	2.962500E+2	4.800000E+2	4.808700E-1	3.044930E-1	1.579248E+3	1.576804E+3	3.175030E-1	5.006400E-1	9.910000E+37	3.044930E-1	3.254590E+41	3.121230E+41	3.175030E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.000000E+0
5.735329E-2	2.962500E+2	4.700000E+2	4.698200E-1	2.978540E-1	1.577350E+3	1.581387E+3	3.164880E-1	5.004900E-1	9.910000E+37	2.978540E-1	3.327133E+41	3.131240E+41	3.164880E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	4.000000E+0
7.378756E-2	2.962500E+2	4.600000E+2	4.601400E-1	2.883990E-1	1.595498E+3	1.583029E+3	3.164060E-1	5.008800E-1	9.910000E+37	2.883990E-1	3.436212E+41	3.132052E+41	3.164060E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	5.000000E+0
9.020516E-2	2.962500E+2	4.500000E+2	4.502200E-1	2.819850E-1	1.596610E+3	1.571347E+3	3.182110E-1	5.000200E-1	9.910000E+37	2.819850E-1	3.514371E+41	3.114286E+41	3.182110E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	6.000000E+0
1.066728E-1	2.962500E+2	4.400000E+2	4.390800E-1	2.832830E-1	1.549969E+3	1.562184E+3	3.201480E-1	5.001300E-1	9.910000E+37	2.832830E-1	3.498269E+41	3.095443E+41	3.201480E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	7.000000E+0
1.231070E-1	2.962500E+2	4.300000E+2	4.302600E-1	2.711210E-1	1.586967E+3	1.571526E+3	3.180030E-1	4.997500E-1	9.910000E+37	2.711210E-1	3.655195E+41	3.116323E+41	3.180030E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	8.000000E+0
1.395246E-1	2.962500E+2	4.200000E+2	4.201100E-1	2.643520E-1	1.589207E+3	1.580575E+3	3.171440E-1	5.012700E-1	9.910000E+37	2.643520E-1	3.748789E+41	3.124764E+41	3.171440E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	9.000000E+0
1.559589E-1	2.962500E+2	4.100000E+2	4.100100E-1	2.572610E-1	1.593751E+3	1.563556E+3	3.194450E-1	4.994700E-1	9.910000E+37	2.572610E-1	3.852119E+41	3.102255E+41	3.194450E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.000000E+1
