Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
7.900454E-3	2.960200E+2	5.000000E+2	5.009800E-1	3.168590E-1	1.581082E+3	1.555504E+3	3.208800E-1	4.991300E-1	9.910000E+37	3.168590E-1	3.127574E+41	3.088382E+41	3.208800E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.000000E+0
2.455140E-2	2.960200E+2	4.900000E+2	4.896800E-1	3.124040E-1	1.567458E+3	1.563019E+3	3.197850E-1	4.998300E-1	9.910000E+37	3.124040E-1	3.172174E+41	3.098957E+41	3.197850E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.000000E+0
4.096901E-2	2.960200E+2	4.800000E+2	4.804000E-1	3.050100E-1	1.575030E+3	1.574589E+3	3.172700E-1	4.995700E-1	9.910000E+37	3.050100E-1	3.249074E+41	3.123523E+41	3.172700E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.000000E+0
5.735329E-2	2.960200E+2	4.700000E+2	4.699700E-1	2.968490E-1	1.583195E+3	1.573072E+3	3.176270E-1	4.996500E-1	9.910000E+37	2.968490E-1	3.338398E+41	3.120012E+41	3.176270E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	4.000000E+0
7.378756E-2	2.960200E+2	4.600000E+2	4.602000E-1	2.909180E-1	1.581889E+3	1.564023E+3	3.191960E-1	4.992300E-1	9.910000E+37	2.909180E-1	3.406458E+41	3.104675E+41	3.191960E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	5.000000E+0
9.023850E-2	2.960200E+2	4.500000E+2	4.498000E-1	2.837930E-1	1.584958E+3	1.562764E+3	3.191460E-1	4.987500E-1	9.910000E+37	2.837930E-1	3.491982E+41	3.105162E+41	3.191460E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	6.000000E+0
1.066394E-1	2.960200E+2	4.400000E+2	4.398900E-1	2.775170E-1	1.585092E+3	1.583987E+3	3.158360E-1	5.002800E-1	9.910000E+37	2.775170E-1	3.570952E+41	3.137704E+41	3.158360E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	7.000000E+0
1.230570E-1	2.960200E+2	4.300000E+2	4.294400E-1	2.723630E-1	1.576719E+3	1.572612E+3	3.181650E-1	5.003500E-1	9.910000E+37	2.723630E-1	3.638527E+41	3.114736E+41	3.181650E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	8.000000E+0
1.396913E-1	2.960200E+2	4.200000E+2	4.201800E-1	2.640450E-1	1.591320E+3	1.571198E+3	3.179740E-1	4.996000E-1	9.910000E+37	2.640450E-1	3.753148E+41	3.116607E+41	3.179740E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	9.000000E+0
1.561256E-1	2.960200E+2	4.100000E+2	4.093700E-1	2.587910E-1	1.581856E+3	1.574538E+3	3.174010E-1	4.997600E-1	9.910000E+37	2.587910E-1	3.829345E+41	3.122233E+41	3.174010E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.000000E+1
1.726599E-1	2.960200E+2	4.000000E+2	3.996200E-1	2.528770E-1	1.580294E+3	1.562685E+3	3.194950E-1	4.992700E-1	9.910000E+37	2.528770E-1	3.918901E+41	3.101770E+41	3.194950E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.100000E+1
1.890775E-1	2.960200E+2	3.900000E+2	3.898000E-1	2.441430E-1	1.596605E+3	1.563795E+3	3.193770E-1	4.994400E-1	9.910000E+37	2.441430E-1	4.059097E+41	3.102916E+41	3.193770E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.200000E+1
2.055118E-1	2.960200E+2	3.800000E+2	3.793400E-1	2.391090E-1	1.586473E+3	1.577714E+3	3.171360E-1	5.003500E-1	9.910000E+37	2.391090E-1	4.144553E+41	3.124842E+41	3.171360E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.300000E+1
2.219127E-1	2.960200E+2	3.700000E+2	3.702800E-1	2.310040E-1	1.602916E+3	1.583890E+3	3.161710E-1	5.007800E-1	9.910000E+37	2.310040E-1	4.289969E+41	3.134380E+41	3.161710E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.400000E+1
2.383470E-1	2.960200E+2	3.600000E+2	3.595900E-1	2.266560E-1	1.586501E+3	1.576195E+3	3.180380E-1	5.012900E-1	9.910000E+37	2.266560E-1	4.372265E+41	3.115980E+41	3.180380E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.500000E+1
2.547812E-1	2.960200E+2	3.500000E+2	3.504700E-1	2.181110E-1	1.606842E+3	1.559004E+3	3.205060E-1	4.996700E-1	9.910000E+37	2.181110E-1	4.543558E+41	3.091986E+41	3.205060E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.600000E+1
2.711822E-1	2.960200E+2	3.400000E+2	3.397700E-1	2.109200E-1	1.610895E+3	1.572940E+3	3.179270E-1	5.000800E-1	9.910000E+37	2.109200E-1	4.698464E+41	3.117068E+41	3.179270E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.700000E+1
2.876165E-1	2.960200E+2	3.300000E+2	3.302500E-1	2.050990E-1	1.610198E+3	1.581794E+3	3.158250E-1	4.995700E-1	9.910000E+37	2.050990E-1	4.831813E+41	3.137814E+41	3.158250E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.800000E+1
3.040507E-1	2.960200E+2	3.200000E+2	3.199400E-1	2.004710E-1	1.595942E+3	1.568514E+3	3.189260E-1	5.002400E-1	9.910000E+37	2.004710E-1	4.943358E+41	3.107304E+41	3.189260E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.900000E+1
3.204517E-1	2.960200E+2	3.100000E+2	3.100600E-1	1.916860E-1	1.617541E+3	1.573529E+3	3.176110E-1	4.997700E-1	9.910000E+37	1.916860E-1	5.169913E+41	3.120169E+41	3.176110E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.000000E+1
3.368859E-1	2.960200E+2	3.000000E+2	2.998600E-1	1.882790E-1	1.592636E+3	1.584481E+3	3.158700E-1	5.004900E-1	9.910000E+37	1.882790E-1	5.263465E+41	3.137367E+41	3.158700E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.100000E+1
3.533369E-1	2.960200E+2	2.900000E+2	2.906800E-1	1.794760E-1	1.619604E+3	1.562395E+3	3.197270E-1	4.995400E-1	9.910000E+37	1.794760E-1	5.521630E+41	3.099519E+41	3.197270E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.200000E+1
3.697545E-1	2.960200E+2	2.800000E+2	2.799700E-1	1.712170E-1	1.635176E+3	1.572429E+3	3.181510E-1	5.002700E-1	9.910000E+37	1.712170E-1	5.787977E+41	3.114873E+41	3.181510E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.300000E+1
3.861888E-1	2.960200E+2	2.700000E+2	2.706400E-1	1.646650E-1	1.643579E+3	1.562632E+3	3.194290E-1	4.991500E-1	9.910000E+37	1.646650E-1	6.018280E+41	3.102411E+41	3.194290E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.400000E+1
4.026564E-1	2.960200E+2	2.600000E+2	2.584100E-1	1.580210E-1	1.635289E+3	1.565274E+3	3.195670E-1	5.002100E-1	9.910000E+37	1.580210E-1	6.271318E+41	3.101071E+41	3.195670E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.500000E+1
4.191240E-1	2.960200E+2	2.500000E+2	2.493700E-1	1.552800E-1	1.605938E+3	1.575535E+3	3.168320E-1	4.991800E-1	9.910000E+37	1.552800E-1	6.382020E+41	3.127841E+41	3.168320E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.600000E+1
4.355416E-1	2.960200E+2	2.400000E+2	2.402300E-1	1.474300E-1	1.629451E+3	1.566403E+3	3.189410E-1	4.995900E-1	9.910000E+37	1.474300E-1	6.721834E+41	3.107158E+41	3.189410E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.700000E+1
4.519925E-1	2.960200E+2	2.300000E+2	2.304800E-1	1.400540E-1	1.645651E+3	1.574043E+3	3.170370E-1	4.990300E-1	9.910000E+37	1.400540E-1	7.075842E+41	3.125818E+41	3.170370E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.800000E+1
4.683768E-1	2.960200E+2	2.200000E+2	2.203700E-1	1.321150E-1	1.668017E+3	1.574086E+3	3.176510E-1	5.000100E-1	9.910000E+37	1.321150E-1	7.501041E+41	3.119776E+41	3.176510E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.900000E+1
4.847944E-1	2.960200E+2	2.100000E+2	2.093000E-1	1.274300E-1	1.642470E+3	1.573277E+3	3.174140E-1	4.993800E-1	9.910000E+37	1.274300E-1	7.776819E+41	3.122106E+41	3.174140E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.000000E+1
5.012620E-1	2.960200E+2	2.000000E+2	1.996600E-1	1.214720E-1	1.643671E+3	1.581049E+3	3.163470E-1	5.001600E-1	9.910000E+37	1.214720E-1	8.158259E+41	3.132636E+41	3.163470E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.100000E+1
5.176796E-1	2.960200E+2	2.000000E+2	2.003500E-1	1.223120E-1	1.638024E+3	1.571416E+3	3.183690E-1	5.002900E-1	9.910000E+37	1.223120E-1	8.102230E+41	3.112740E+41	3.183690E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.200000E+1
5.340806E-1	2.960200E+2	2.100000E+2	2.102200E-1	1.284820E-1	1.636183E+3	1.568051E+3	3.185610E-1	4.995200E-1	9.910000E+37	1.284820E-1	7.713143E+41	3.110864E+41	3.185610E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.300000E+1
5.504982E-1	2.960200E+2	2.200000E+2	2.199000E-1	1.344130E-1	1.636002E+3	1.563029E+3	3.196870E-1	4.996800E-1	9.910000E+37	1.344130E-1	7.372799E+41	3.099907E+41	3.196870E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.400000E+1
5.669158E-1	2.960200E+2	2.300000E+2	2.303600E-1	1.399980E-1	1.645452E+3	1.579237E+3	3.176280E-1	5.016100E-1	9.910000E+37	1.399980E-1	7.078673E+41	3.120002E+41	3.176280E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.500000E+1
5.833167E-1	2.960200E+2	2.400000E+2	2.394500E-1	1.479300E-1	1.618671E+3	1.585741E+3	3.160100E-1	5.011100E-1	9.910000E+37	1.479300E-1	6.699114E+41	3.135977E+41	3.160100E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.600000E+1
6.004843E-1	2.960200E+2	2.500000E+2	2.499300E-1	1.532930E-1	1.630407E+3	1.572120E+3	3.180800E-1	5.000600E-1	9.910000E+37	1.532930E-1	6.464744E+41	3.115568E+41	3.180800E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.700000E+1
6.169020E-1	2.960200E+2	2.600000E+2	2.603600E-1	1.589360E-1	1.638144E+3	1.568853E+3	3.188380E-1	5.002100E-1	9.910000E+37	1.589360E-1	6.235214E+41	3.108162E+41	3.188380E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.800000E+1
6.333196E-1	2.960200E+2	2.700000E+2	2.696100E-1	1.640220E-1	1.643743E+3	1.586699E+3	3.156490E-1	5.008400E-1	9.910000E+37	1.640220E-1	6.041872E+41	3.139563E+41	3.156490E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.900000E+1
6.497372E-1	2.960200E+2	2.800000E+2	2.810500E-1	1.715920E-1	1.637897E+3	1.577345E+3	3.169060E-1	4.998700E-1	9.910000E+37	1.715920E-1	5.775328E+41	3.127110E+41	3.169060E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	4.000000E+1
6.661381E-1	2.960200E+2	2.900000E+2	2.901700E-1	1.789010E-1	1.621959E+3	1.575711E+3	3.170760E-1	4.996200E-1	9.910000E+37	1.789010E-1	5.539377E+41	3.125434E+41	3.170760E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	4.100000E+1
6.825724E-1	2.960200E+2	3.000000E+2	2.993700E-1	1.872330E-1	1.598917E+3	1.573261E+3	3.176460E-1	4.997400E-1	9.910000E+37	1.872330E-1	5.292870E+41	3.119825E+41	3.176460E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	4.200000E+1
6.989900E-1	2.960200E+2	3.100000E+2	3.098800E-1	1.918730E-1	1.615027E+3	1.581723E+3	3.170720E-1	5.015200E-1	9.910000E+37	1.918730E-1	5.164875E+41	3.125473E+41	3.170720E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	4.300000E+1
7.153909E-1	2.960200E+2	3.200000E+2	3.197000E-1	1.979860E-1	1.614761E+3	1.571582E+3	3.189970E-1	5.013300E-1	9.910000E+37	1.979860E-1	5.005404E+41	3.106612E+41	3.189970E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	4.400000E+1
7.318085E-1	2.960200E+2	3.300000E+2	3.302900E-1	2.046430E-1	1.613981E+3	1.561275E+3	3.201230E-1	4.998000E-1	9.910000E+37	2.046430E-1	4.842580E+41	3.095685E+41	3.201230E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	4.500000E+1
