Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
7.917114E-3	2.960200E+2	5.000000E+2	5.010600E-1	3.166840E-1	1.582208E+3	1.572375E+3	3.180030E-1	5.000200E-1	9.910000E+37	3.166840E-1	3.129302E+41	3.116323E+41	3.180030E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.000000E+0
2.458473E-2	2.960200E+2	4.900000E+2	4.886900E-1	3.123860E-1	1.564379E+3	1.572253E+3	3.178050E-1	4.996700E-1	9.910000E+37	3.123860E-1	3.172357E+41	3.118264E+41	3.178050E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.000000E+0
4.098567E-2	2.960200E+2	4.800000E+2	4.799200E-1	3.060210E-1	1.568258E+3	1.578091E+3	3.166040E-1	4.996300E-1	9.910000E+37	3.060210E-1	3.238340E+41	3.130093E+41	3.166040E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.000000E+0
5.745328E-2	2.960200E+2	4.700000E+2	4.702600E-1	2.955470E-1	1.591151E+3	1.573257E+3	3.178310E-1	5.000300E-1	9.910000E+37	2.955470E-1	3.353105E+41	3.118009E+41	3.178310E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	4.000000E+0
7.387089E-2	2.960200E+2	4.600000E+2	4.604400E-1	2.911620E-1	1.581388E+3	1.570992E+3	3.179710E-1	4.995300E-1	9.910000E+37	2.911620E-1	3.403603E+41	3.116636E+41	3.179710E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	5.000000E+0
9.032182E-2	2.960200E+2	4.500000E+2	4.498400E-1	2.838050E-1	1.585032E+3	1.566487E+3	3.186620E-1	4.991800E-1	9.910000E+37	2.838050E-1	3.491834E+41	3.109878E+41	3.186620E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	6.000000E+0
1.067894E-1	2.960200E+2	4.400000E+2	4.392200E-1	2.765690E-1	1.588103E+3	1.561192E+3	3.202360E-1	4.999500E-1	9.910000E+37	2.765690E-1	3.583193E+41	3.094593E+41	3.202360E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	7.000000E+0
1.232237E-1	2.960200E+2	4.300000E+2	4.302200E-1	2.710880E-1	1.587012E+3	1.571833E+3	3.182400E-1	5.002200E-1	9.910000E+37	2.710880E-1	3.655639E+41	3.114002E+41	3.182400E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	8.000000E+0
1.396080E-1	2.960200E+2	4.200000E+2	4.207400E-1	2.627990E-1	1.600995E+3	1.573988E+3	3.171880E-1	4.992500E-1	9.910000E+37	2.627990E-1	3.770943E+41	3.124330E+41	3.171880E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	9.000000E+0
1.560089E-1	2.960200E+2	4.100000E+2	4.081800E-1	2.583870E-1	1.579723E+3	1.571749E+3	3.184160E-1	5.004700E-1	9.910000E+37	2.583870E-1	3.835332E+41	3.112281E+41	3.184160E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.000000E+1
1.724265E-1	2.960200E+2	4.000000E+2	4.002800E-1	2.505980E-1	1.597299E+3	1.585457E+3	3.157260E-1	5.005700E-1	9.910000E+37	2.505980E-1	3.954541E+41	3.138798E+41	3.157260E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.100000E+1
1.888275E-1	2.960200E+2	3.900000E+2	3.904400E-1	2.436030E-1	1.602772E+3	1.566065E+3	3.192970E-1	5.000400E-1	9.910000E+37	2.436030E-1	4.068094E+41	3.103693E+41	3.192970E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.200000E+1
2.053951E-1	2.960200E+2	3.800000E+2	3.803500E-1	2.415190E-1	1.574824E+3	1.573098E+3	3.180920E-1	5.003900E-1	9.910000E+37	2.415190E-1	4.103197E+41	3.115451E+41	3.180920E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.300000E+1
2.218127E-1	2.960200E+2	3.700000E+2	3.697400E-1	2.303970E-1	1.604795E+3	1.584164E+3	3.159080E-1	5.004500E-1	9.910000E+37	2.303970E-1	4.301271E+41	3.136989E+41	3.159080E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.400000E+1
2.382470E-1	2.960200E+2	3.600000E+2	3.608800E-1	2.228840E-1	1.619138E+3	1.578821E+3	3.165400E-1	4.997600E-1	9.910000E+37	2.228840E-1	4.446259E+41	3.130726E+41	3.165400E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.500000E+1
2.546979E-1	2.960200E+2	3.500000E+2	3.493200E-1	2.169250E-1	1.610326E+3	1.566952E+3	3.189440E-1	4.997700E-1	9.910000E+37	2.169250E-1	4.568399E+41	3.107129E+41	3.189440E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.600000E+1
2.711322E-1	2.960200E+2	3.400000E+2	3.398800E-1	2.131560E-1	1.594513E+3	1.587130E+3	3.160800E-1	5.016600E-1	9.910000E+37	2.131560E-1	4.649177E+41	3.135282E+41	3.160800E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.700000E+1
2.875664E-1	2.960200E+2	3.300000E+2	3.315500E-1	2.017180E-1	1.643631E+3	1.574439E+3	3.180880E-1	5.008100E-1	9.910000E+37	2.017180E-1	4.912799E+41	3.115490E+41	3.180880E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.800000E+1
3.039674E-1	2.960200E+2	3.200000E+2	3.207800E-1	1.963320E-1	1.633865E+3	1.573750E+3	3.176680E-1	4.999300E-1	9.910000E+37	1.963320E-1	5.047572E+41	3.119609E+41	3.176680E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	1.900000E+1
3.203683E-1	2.960200E+2	3.100000E+2	3.102100E-1	1.919270E-1	1.616292E+3	1.576510E+3	3.171880E-1	5.000500E-1	9.910000E+37	1.919270E-1	5.163422E+41	3.124330E+41	3.171880E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.000000E+1
3.368026E-1	2.960200E+2	3.000000E+2	2.994200E-1	1.853620E-1	1.615326E+3	1.577585E+3	3.170670E-1	5.002000E-1	9.910000E+37	1.853620E-1	5.346295E+41	3.125522E+41	3.170670E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.100000E+1
3.532035E-1	2.960200E+2	2.900000E+2	2.899000E-1	1.789300E-1	1.620187E+3	1.566997E+3	3.191200E-1	5.000600E-1	9.910000E+37	1.789300E-1	5.538479E+41	3.105415E+41	3.191200E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.200000E+1
3.696211E-1	2.960200E+2	2.800000E+2	2.806000E-1	1.734420E-1	1.617832E+3	1.556602E+3	3.212510E-1	5.000600E-1	9.910000E+37	1.734420E-1	5.713726E+41	3.084815E+41	3.212510E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.300000E+1
3.860387E-1	2.960200E+2	2.700000E+2	2.695400E-1	1.647370E-1	1.636184E+3	1.572023E+3	3.181760E-1	5.001800E-1	9.910000E+37	1.647370E-1	6.015649E+41	3.114628E+41	3.181760E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.400000E+1
4.024230E-1	2.960200E+2	2.600000E+2	2.592700E-1	1.593250E-1	1.627303E+3	1.574467E+3	3.172820E-1	4.995500E-1	9.910000E+37	1.593250E-1	6.219991E+41	3.123404E+41	3.172820E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.500000E+1
4.188573E-1	2.960200E+2	2.500000E+2	2.493400E-1	1.548000E-1	1.610724E+3	1.562277E+3	3.194760E-1	4.991100E-1	9.910000E+37	1.548000E-1	6.401809E+41	3.101954E+41	3.194760E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.600000E+1
4.352749E-1	2.960200E+2	2.400000E+2	2.407600E-1	1.474580E-1	1.632736E+3	1.578705E+3	3.169940E-1	5.004400E-1	9.910000E+37	1.474580E-1	6.720558E+41	3.126242E+41	3.169940E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.700000E+1
4.517258E-1	2.960200E+2	2.300000E+2	2.298800E-1	1.406210E-1	1.634749E+3	1.581331E+3	3.164740E-1	5.004500E-1	9.910000E+37	1.406210E-1	7.047312E+41	3.131379E+41	3.164740E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.800000E+1
4.681268E-1	2.960200E+2	2.200000E+2	2.202000E-1	1.342500E-1	1.640223E+3	1.564048E+3	3.188840E-1	4.987500E-1	9.910000E+37	1.342500E-1	7.381750E+41	3.107713E+41	3.188840E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	2.900000E+1
4.845444E-1	2.960200E+2	2.100000E+2	2.105600E-1	1.283580E-1	1.640412E+3	1.572607E+3	3.177780E-1	4.997400E-1	9.910000E+37	1.283580E-1	7.720594E+41	3.118529E+41	3.177780E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.000000E+1
5.029288E-1	2.960200E+2	2.000000E+2	2.007100E-1	1.224390E-1	1.639265E+3	1.567041E+3	3.190280E-1	4.999300E-1	9.910000E+37	1.224390E-1	8.093826E+41	3.106310E+41	3.190280E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.100000E+1
5.194630E-1	2.960200E+2	2.000000E+2	1.995700E-1	1.215240E-1	1.642227E+3	1.574704E+3	3.173040E-1	4.996600E-1	9.910000E+37	1.215240E-1	8.154768E+41	3.123188E+41	3.173040E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.200000E+1
5.359806E-1	2.960200E+2	2.100000E+2	2.104000E-1	1.281510E-1	1.641813E+3	1.573219E+3	3.178770E-1	5.000900E-1	9.910000E+37	1.281510E-1	7.733065E+41	3.117558E+41	3.178770E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.300000E+1
5.526816E-1	2.960200E+2	2.200000E+2	2.200100E-1	1.336540E-1	1.646116E+3	1.553262E+3	3.212530E-1	4.989900E-1	9.910000E+37	1.336540E-1	7.414668E+41	3.084796E+41	3.212530E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.400000E+1
5.691159E-1	2.960200E+2	2.300000E+2	2.299700E-1	1.407110E-1	1.634343E+3	1.573718E+3	3.182210E-1	5.007900E-1	9.910000E+37	1.407110E-1	7.042804E+41	3.114188E+41	3.182210E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.500000E+1
5.855502E-1	2.960200E+2	2.400000E+2	2.406600E-1	1.476400E-1	1.630046E+3	1.571823E+3	3.179620E-1	4.997800E-1	9.910000E+37	1.476400E-1	6.712273E+41	3.116725E+41	3.179620E-1	9.910000E+37	2.000000E-2	0.000000E+0	5.000000E-1	1.000000E+1	5.000000E-1	1.000000E+1	1.000000E+0	3.600000E+1
